   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 9.8867e-001 1.1327e-002 1.5130e-008 4.6900e-009 6.4531e-010 1.6897e-009 2.9269e-009 1.9474e-009 2.2633e-011 1.3036e-009 3.7460e-013 3.3520e-010 7.3268e-012 1.9887e-010 1.9855e-010 1.2637e-011 3.9411e-011 1.1126e-010 1.0184e-010
           1 1.1058e-002 9.6550e-001 2.3441e-002 2.6245e-007 4.2235e-008 3.6016e-009 6.3323e-009 1.8843e-008 7.0237e-009 7.0109e-013 5.6123e-009 2.8726e-011 1.9008e-009 3.1786e-010 4.5460e-010 9.6520e-010 2.8198e-010 1.7010e-012 1.3659e-010
           2 2.5927e-004 2.2308e-002 9.4129e-001 3.6143e-002 1.8927e-006 1.3207e-007 3.9206e-009 3.9962e-009 2.6274e-008 8.6983e-009 2.0165e-010 6.3303e-009 7.2843e-011 2.7463e-009 2.5328e-010 6.4746e-010 1.0900e-009 3.3330e-010 4.3190e-012
           3 9.4291e-006 8.2234e-004 3.3422e-002 9.1649e-001 4.9250e-002 8.3318e-006 3.1582e-007 2.1830e-010 1.6989e-010 7.0709e-009 1.3697e-009 1.4195e-009 7.3272e-010 5.4289e-010 3.8401e-010 4.7559e-011 2.7211e-010 9.3125e-011 1.4935e-013
           4 3.6088e-007 4.0756e-005 1.7285e-003 4.4105e-002 8.9161e-001 6.2492e-002 2.8180e-005 7.5855e-007 7.6647e-011 9.0750e-010 2.0519e-008 6.8622e-009 1.0487e-009 4.4388e-009 2.9890e-010 2.2287e-009 2.5367e-010 2.4506e-010 5.9863e-010
           5 7.4999e-008 2.2657e-006 1.1044e-004 3.0001e-003 5.3997e-002 8.6736e-001 7.5451e-002 8.0817e-005 1.5361e-006 1.5140e-008 8.0244e-011 1.1998e-008 3.2490e-009 1.3801e-009 2.8065e-009 9.2049e-011 8.8922e-010 1.1247e-010 6.4919e-011
           6 8.4057e-010 3.6638e-007 8.3977e-006 2.3900e-004 4.6413e-003 6.2646e-002 8.4467e-001 8.7587e-002 2.0774e-004 2.5821e-006 8.4887e-008 2.4398e-009 2.2693e-008 4.7306e-009 5.4152e-010 6.0485e-009 3.7368e-010 6.2802e-010 6.5724e-010
           7 4.6813e-011 1.8061e-009 1.0832e-006 2.2358e-005 4.4605e-004 6.6256e-003 6.9553e-002 8.2461e-001 9.8252e-002 4.9017e-004 3.1672e-006 3.6197e-007 2.5885e-009 8.2305e-009 1.1885e-011 1.5089e-009 2.2021e-009 2.7950e-010 7.3954e-013
           8 4.0042e-009 4.1916e-009 5.8715e-008 3.0124e-006 5.0360e-005 7.5414e-004 8.9019e-003 7.4212e-002 8.0839e-001 1.0661e-001 1.0794e-003 2.2389e-006 9.6603e-007 5.0366e-008 2.1724e-008 2.9515e-010 5.3484e-011 4.7664e-009 3.7986e-009
           9 4.0761e-011 1.1029e-008 2.9311e-008 2.6974e-007 6.9323e-006 9.8450e-005 1.1831e-003 1.1395e-002 7.6113e-002 7.9741e-001 1.1155e-001 2.2393e-003 3.3718e-008 2.1940e-006 2.2846e-007 5.2795e-009 3.6125e-011 1.2978e-011 2.0433e-009
          10 1.0566e-009 2.0656e-012 1.2843e-008 9.0268e-008 9.8642e-007 1.5612e-005 1.7586e-004 1.7423e-003 1.3987e-002 7.4734e-002 7.9336e-001 1.1157e-001 4.3987e-003 9.4238e-006 3.2453e-006 1.0489e-006 4.2265e-009 1.4372e-011 2.3135e-009
          11 4.5983e-011 1.8537e-009 7.9637e-012 2.6757e-008 2.2892e-007 2.4294e-006 3.2393e-005 2.9783e-004 2.4403e-003 1.6542e-002 6.9531e-002 7.9806e-001 1.0482e-001 8.1711e-003 9.8887e-005 2.3318e-006 2.3181e-006 3.1239e-007 4.6030e-008
          12 7.6467e-010 1.5781e-011 2.8094e-010 2.7265e-010 4.4821e-008 6.0935e-007 5.4150e-006 5.9329e-005 4.7140e-004 3.2595e-003 1.8903e-002 6.0098e-002 8.1322e-001 8.9254e-002 1.4198e-002 5.2615e-004 1.2409e-006 2.8805e-006 1.4584e-006
          13 9.0062e-010 2.0436e-009 7.7590e-010 1.0695e-012 6.8099e-009 1.4175e-007 1.4867e-006 1.2269e-005 1.0527e-004 7.0818e-004 4.1577e-003 2.0934e-002 4.6299e-002 8.3943e-001 6.3839e-002 2.2388e-002 2.0144e-003 9.8308e-005 6.7463e-007
          14 6.6720e-011 1.2336e-009 1.5637e-009 1.4787e-009 3.3517e-009 2.2348e-008 4.3694e-007 3.3816e-006 2.4256e-005 1.7587e-004 1.0131e-003 5.0727e-003 2.2588e-002 2.9050e-002 8.7381e-001 3.0996e-002 3.0350e-002 5.8680e-003 8.6700e-004
          15 1.7971e-010 4.7113e-013 1.4213e-010 1.6997e-009 2.2881e-009 8.7168e-009 7.4406e-008 9.5471e-007 7.2569e-006 4.5425e-005 2.7901e-004 1.3777e-003 5.9138e-003 2.3978e-002 1.1279e-002 9.0487e-001 2.8678e-003 3.0272e-002 1.2246e-002
          16 4.5676e-010 7.0667e-010 3.0399e-010 8.0646e-011 5.2637e-010 7.5597e-009 1.8319e-008 2.4687e-007 2.2874e-006 1.4625e-005 8.0230e-005 4.2345e-004 1.7867e-003 6.5145e-003 2.5772e-002 1.6101e-004 8.9928e-001 1.6149e-002 1.1077e-002
          17 2.7793e-010 9.0485e-010 6.8183e-010 3.6618e-010 1.2984e-012 3.5743e-009 1.7495e-008 9.0065e-008 6.6813e-007 5.0198e-006 2.7737e-005 1.3232e-004 5.9524e-004 2.1906e-003 6.5322e-003 3.0097e-002 1.4524e-002 7.7984e-001 1.1897e-001
          18 4.4319e-011 3.4231e-010 2.9991e-010 6.2722e-010 2.9571e-011 5.3239e-010 1.5171e-008 4.9604e-008 2.4355e-007 1.6746e-006 1.0357e-005 4.9799e-005 2.1112e-004 8.0063e-004 2.5382e-003 5.7760e-003 4.1542e-002 8.5321e-002 4.4697e-001
          19 6.0189e-012 1.2266e-011 1.1217e-011 2.2367e-010 1.7180e-012 1.1972e-013 6.4025e-009 2.6054e-008 1.2559e-007 6.4467e-007 3.8836e-006 2.0485e-005 8.5612e-005 3.0499e-004 1.0248e-003 2.6762e-003 3.8056e-003 7.6092e-002 2.1448e-001
          20 6.2298e-011 5.6374e-011 4.9719e-011 2.1012e-012 2.2764e-011 2.0509e-011 1.0903e-009 1.0632e-008 7.0425e-008 3.1826e-007 1.6241e-006 8.4538e-006 3.6969e-005 1.3578e-004 4.1630e-004 1.1715e-003 2.6361e-003 5.5359e-004 1.8097e-001
          21 9.3761e-011 1.6005e-010 1.3286e-010 6.2970e-011 6.6448e-011 9.0364e-015 1.4789e-011 3.5935e-009 3.5375e-008 1.7671e-007 7.9965e-007 3.7160e-006 1.6600e-005 6.4884e-005 1.9538e-004 5.3681e-004 1.2181e-003 2.6269e-003 6.8841e-003
          22 8.1855e-011 1.7432e-010 1.3229e-010 1.3726e-010 7.1429e-011 2.9069e-011 4.6474e-011 1.2175e-009 1.5791e-008 9.6039e-008 4.3079e-007 1.8237e-006 7.9434e-006 3.1378e-005 9.7983e-005 2.6676e-004 5.7736e-004 1.0465e-003 4.7524e-003
          23 5.2900e-011 1.2599e-010 8.6069e-011 1.3070e-010 4.8977e-011 6.7615e-011 5.2058e-011 4.9293e-010 6.6601e-009 4.8764e-008 2.3071e-007 9.5125e-007 3.9760e-006 1.5242e-005 4.8930e-005 1.3300e-004 2.9715e-004 5.1635e-004 5.6568e-004
          24 2.6116e-011 6.6103e-011 4.0963e-011 7.8546e-011 2.4201e-011 6.1364e-011 2.0639e-011 2.1870e-010 2.6115e-009 2.1594e-008 1.0828e-007 4.5163e-007 1.8311e-006 6.7947e-006 2.2029e-005 5.9753e-005 1.3711e-004 2.4276e-004 2.9177e-004
