   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          12 7.5244e-009 4.0206e-008 2.5983e-008 3.7925e-007 3.4961e-006 1.5020e-003 3.8024e-002 2.1534e-001 2.2234e-001 1.7976e-003 8.3467e-002 2.7665e-002 1.0763e-002 5.2214e-002 2.6998e-002 1.2636e-004 1.5509e-002 3.5389e-002 3.1106e-002 1.2921e-002 8.9422e-004 2.6059e-003 1.3261e-002 2.4774e-002 3.1929e-002 3.3447e-002 3.0575e-002 2.5363e-002 1.9569e-002 1.4271e-002 9.9468e-003 6.6825e-003 4.3581e-003 2.7754e-003 1.7334e-003 1.0648e-003 6.4474e-004 3.8579e-004 2.2882e-004 1.3494e-004 7.9254e-005 4.6371e-005 2.7006e-005 1.5654e-005 9.0450e-006 5.2291e-006 3.0378e-006 1.7782e-006 1.0484e-006 6.2005e-007 3.6582e-007 2.1438e-007 1.2473e-007 7.2419e-008 4.2365e-008 2.5262e-008 1.5490e-008 9.7850e-009 6.3196e-009 4.0997e-009 2.5847e-009 1.4794e-009 6.8184e-010 2.9810e-010
          13 3.3196e-009 2.5062e-008 1.2370e-008 4.0821e-008 1.6460e-006 7.2783e-007 1.3243e-003 4.2498e-002 2.3993e-001 2.2155e-001 4.8467e-003 6.8851e-002 3.7277e-002 3.2497e-003 4.3283e-002 3.4041e-002 3.1107e-003 6.6557e-003 2.7281e-002 3.2181e-002 1.9205e-002 4.5843e-003 9.4030e-005 6.0034e-003 1.6322e-002 2.5201e-002 2.9705e-002 2.9690e-002 2.6515e-002 2.1812e-002 1.6843e-002 1.2369e-002 8.7235e-003 5.9583e-003 3.9655e-003 2.5828e-003 1.6512e-003 1.0392e-003 6.4600e-004 3.9800e-004 2.4361e-004 1.4826e-004 8.9707e-005 5.3978e-005 3.2349e-005 1.9374e-005 1.1636e-005 7.0230e-006 4.2582e-006 2.5860e-006 1.5676e-006 9.4689e-007 5.7074e-007 3.4511e-007 2.1088e-007 1.3112e-007 8.3227e-008 5.3813e-008 3.5150e-008 2.2847e-008 1.4359e-008 8.1832e-009 3.7601e-009 1.6415e-009
          14 7.6062e-009 1.7364e-010 1.5249e-008 8.9731e-009 2.7892e-008 4.1780e-006 2.9314e-005 7.3062e-004 4.2022e-002 2.5922e-001 2.3367e-001 5.5978e-003 5.6388e-002 4.2478e-002 4.5300e-004 3.4044e-002 3.6840e-002 7.7207e-003 1.9080e-003 1.9173e-002 2.9801e-002 2.3018e-002 9.0555e-003 6.1222e-004 1.8292e-003 9.5294e-003 1.8438e-002 2.4744e-002 2.7126e-002 2.6082e-002 2.2841e-002 1.8632e-002 1.4378e-002 1.0623e-002 7.5809e-003 5.2590e-003 3.5613e-003 2.3632e-003 1.5427e-003 9.9464e-004 6.3517e-004 4.0227e-004 2.5279e-004 1.5774e-004 9.7942e-005 6.0705e-005 3.7668e-005 2.3431e-005 1.4602e-005 9.0968e-006 5.6566e-006 3.5124e-006 2.1843e-006 1.3673e-006 8.6583e-007 5.5623e-007 3.6228e-007 2.3818e-007 1.5684e-007 1.0215e-007 6.4140e-008 3.6502e-008 1.6759e-008 7.3135e-009
          15 4.7883e-010 9.4226e-009 3.8107e-009 1.8121e-008 2.1315e-009 6.3764e-010 6.2674e-006 1.2762e-004 9.5719e-005 3.5492e-002 2.7074e-001 2.6244e-001 3.2702e-003 4.6494e-002 4.4005e-002 7.0416e-006 2.6360e-002 3.6506e-002 1.1792e-002 1.7089e-004 1.2598e-002 2.5689e-002 2.4251e-002 1.2795e-002 2.6532e-003 1.6787e-004 4.8121e-003 1.2555e-002 1.9496e-002 2.3548e-002 2.4370e-002 2.2660e-002 1.9474e-002 1.5763e-002 1.2173e-002 9.0485e-003 6.5180e-003 4.5766e-003 3.1481e-003 2.1295e-003 1.4203e-003 9.3585e-004 6.1050e-004 3.9531e-004 2.5469e-004 1.6356e-004 1.0477e-004 6.6942e-005 4.2689e-005 2.7203e-005 1.7362e-005 1.1128e-005 7.1736e-006 4.6543e-006 3.0363e-006 1.9888e-006 1.3060e-006 8.5853e-007 5.6335e-007 3.6610e-007 2.3022e-007 1.3160e-007 6.0689e-008 2.6554e-008
          16 4.0112e-009 1.6893e-009 1.2308e-009 5.4377e-009 1.9734e-008 3.2520e-010 1.9759e-007 3.9386e-006 2.9268e-004 2.2736e-004 2.3319e-002 2.6881e-001 3.1047e-001 2.0806e-004 3.8124e-002 4.3219e-002 2.2893e-004 2.0807e-002 3.4375e-002 1.4403e-002 8.9020e-005 7.9723e-003 2.1214e-002 2.3567e-002 1.5175e-002 4.9964e-003 1.2134e-004 1.9843e-003 7.9997e-003 1.4691e-002 1.9612e-002 2.1808e-002 2.1485e-002 1.9413e-002 1.6432e-002 1.3213e-002 1.0195e-002 7.6112e-003 5.5327e-003 3.9342e-003 2.7461e-003 1.8873e-003 1.2810e-003 8.6125e-004 5.7472e-004 3.8120e-004 2.5153e-004 1.6530e-004 1.0839e-004 7.1057e-005 4.6655e-005 3.0710e-005 2.0266e-005 1.3406e-005 8.8895e-006 5.9118e-006 3.9454e-006 2.6417e-006 1.7691e-006 1.1738e-006 7.5207e-007 4.3615e-007 2.0289e-007 8.9136e-008
          17 1.0667e-009 4.1829e-009 3.6480e-009 1.1384e-009 5.8330e-009 3.1767e-008 5.4752e-009 1.2937e-006 3.6450e-008 4.1554e-004 2.0307e-003 8.9329e-003 2.4452e-001 3.7652e-001 3.2327e-003 2.9400e-002 4.1684e-002 2.6795e-004 1.7179e-002 3.1527e-002 1.5417e-002 5.7391e-004 5.0370e-003 1.7246e-002 2.1792e-002 1.6148e-002 6.9087e-003 8.4183e-004 5.8413e-004 4.8100e-003 1.0702e-002 1.5836e-002 1.8887e-002 1.9643e-002 1.8586e-002 1.6396e-002 1.3686e-002 1.0929e-002 8.4276e-003 6.3215e-003 4.6347e-003 3.3312e-003 2.3542e-003 1.6418e-003 1.1339e-003 7.7755e-004 5.2988e-004 3.5891e-004 2.4186e-004 1.6247e-004 1.0913e-004 7.3477e-005 4.9637e-005 3.3632e-005 2.2823e-005 1.5498e-005 1.0526e-005 7.1479e-006 4.8417e-006 3.2429e-006 2.0945e-006 1.2223e-006 5.7091e-007 2.5131e-007
          18 1.0424e-009 4.3301e-010 2.0857e-010 4.7150e-009 1.3766e-009 4.0261e-009 5.7505e-008 4.6599e-008 2.9993e-006 1.8264e-005 3.0450e-004 5.5274e-003 1.6113e-004 1.8926e-001 4.4869e-001 2.5337e-002 1.8513e-002 4.1256e-002 3.0746e-005 1.4858e-002 2.8751e-002 1.4953e-002 1.0000e-003 3.3892e-003 1.4106e-002 1.9565e-002 1.6055e-002 8.0586e-003 1.7017e-003 7.1200e-005 2.7692e-003 7.6742e-003 1.2542e-002 1.5960e-002 1.7471e-002 1.7247e-002 1.5766e-002 1.3597e-002 1.1209e-002 8.9114e-003 6.8741e-003 5.1713e-003 3.8132e-003 2.7679e-003 1.9830e-003 1.4046e-003 9.8526e-004 6.8601e-004 4.7546e-004 3.2866e-004 2.2682e-004 1.5631e-004 1.0758e-004 7.4016e-005 5.0986e-005 3.5221e-005 2.4409e-005 1.6943e-005 1.1721e-005 7.9914e-006 5.2295e-006 3.0773e-006 1.4435e-006 6.3656e-007
          19 2.0591e-009 3.2258e-009 1.8959e-009 2.1876e-010 4.6524e-009 3.4772e-009 3.7036e-010 4.7110e-008 3.5379e-007 1.6689e-006 9.6121e-005 2.3233e-005 8.5187e-003 7.6605e-003 1.0530e-001 4.9501e-001 8.3825e-002 6.2016e-003 4.4566e-002 4.0844e-004 1.2972e-002 2.6481e-002 1.3297e-002 1.1029e-003 2.5876e-003 1.1833e-002 1.7378e-002 1.5188e-002 8.4218e-003 2.3532e-003 6.2660e-006 1.5776e-003 5.4995e-003 9.8736e-003 1.3334e-002 1.5240e-002 1.5578e-002 1.4704e-002 1.3065e-002 1.1065e-002 9.0190e-003 7.1304e-003 5.4996e-003 4.1549e-003 3.0843e-003 2.2575e-003 1.6343e-003 1.1730e-003 8.3602e-004 5.9228e-004 4.1773e-004 2.9387e-004 2.0656e-004 1.4526e-004 1.0223e-004 7.1981e-005 5.0670e-005 3.5599e-005 2.4862e-005 1.7086e-005 1.1260e-005 6.6639e-006 3.1375e-006 1.3862e-006
          20 1.5979e-010 3.3896e-010 7.0308e-010 2.3313e-009 4.3925e-010 3.9263e-009 8.8221e-009 1.5481e-009 3.9583e-009 1.8043e-006 5.1021e-007 1.8738e-004 3.5520e-004 7.0475e-003 3.5592e-002 2.3062e-002 4.6223e-001 1.8621e-001 7.5089e-005 5.5949e-002 4.5025e-003 1.0139e-002 2.5419e-002 1.0528e-002 9.0370e-004 2.3529e-003 1.0351e-002 1.5347e-002 1.3889e-002 8.1131e-003 2.6306e-003 8.2741e-005 9.3739e-004 4.0464e-003 7.8369e-003 1.1103e-002 1.3137e-002 1.3807e-002 1.3373e-002 1.2181e-002 1.0554e-002 8.7852e-003 7.0931e-003 5.5901e-003 4.3125e-003 3.2651e-003 2.4357e-003 1.7981e-003 1.3173e-003 9.5819e-004 6.9207e-004 4.9704e-004 3.5588e-004 2.5478e-004 1.8261e-004 1.3096e-004 9.3779e-005 6.6869e-005 4.7262e-005 3.2783e-005 2.1755e-005 1.2940e-005 6.1106e-006 2.7035e-006
          21 4.6930e-010 8.0068e-010 2.6976e-010 9.4613e-010 1.9275e-009 1.6202e-009 1.5632e-009 3.1674e-009 6.2550e-009 7.3739e-008 2.0059e-006 2.6573e-005 1.1712e-004 2.2985e-003 1.2053e-003 6.5127e-002 5.6140e-003 3.0966e-001 2.9793e-001 1.4895e-002 8.1775e-002 2.0817e-002 5.0058e-003 2.7308e-002 6.4776e-003 6.3868e-004 2.6810e-003 9.2763e-003 1.3694e-002 1.2221e-002 7.3225e-003 2.5394e-003 1.3171e-004 6.2162e-004 3.1269e-003 6.3892e-003 9.2869e-003 1.1237e-002 1.2088e-002 1.1933e-002 1.1044e-002 9.7433e-003 8.2713e-003 6.7969e-003 5.4392e-003 4.2655e-003 3.2907e-003 2.5017e-003 1.8781e-003 1.3964e-003 1.0316e-003 7.5872e-004 5.5558e-004 4.0518e-004 2.9453e-004 2.1372e-004 1.5489e-004 1.1195e-004 8.0273e-005 5.6449e-005 3.7883e-005 2.2711e-005 1.0772e-005 4.7753e-006
          22 1.0808e-009 1.6775e-009 1.0258e-009 2.2462e-010 1.2478e-009 1.0864e-009 4.7020e-009 3.0782e-010 4.7973e-010 1.1001e-008 7.6969e-007 6.9281e-010 9.8185e-005 2.0408e-005 4.2495e-003 3.2360e-003 5.5919e-002 9.4658e-002 9.3342e-002 3.2262e-001 5.2513e-002 1.2366e-001 6.6179e-002 6.5024e-005 3.6577e-002 1.6088e-003 6.3774e-004 3.9245e-003 8.1692e-003 1.2406e-002 1.0285e-002 6.2192e-003 2.1164e-003 1.1302e-004 5.0508e-004 2.6140e-003 5.3513e-003 7.8586e-003 9.6334e-003 1.0452e-002 1.0430e-002 9.7938e-003 8.7492e-003 7.5106e-003 6.2559e-003 5.0851e-003 4.0439e-003 3.1580e-003 2.4337e-003 1.8564e-003 1.4030e-003 1.0513e-003 7.8262e-004 5.8055e-004 4.2971e-004 3.1728e-004 2.3332e-004 1.7048e-004 1.2325e-004 8.7252e-005 5.8909e-005 3.5494e-005 1.6892e-005 7.5005e-006
          23 5.6299e-010 6.0031e-010 3.5081e-010 1.1756e-009 3.6142e-011 2.2755e-009 1.4981e-014 2.4727e-009 6.7155e-010 7.2704e-010 8.9943e-008 1.2279e-006 1.5294e-005 8.4044e-005 9.8593e-004 1.9007e-003 2.4935e-002 8.3825e-003 1.9782e-001 1.7182e-003 1.8741e-001 6.7862e-002 1.5233e-001 1.5065e-001 9.4083e-003 6.3580e-002 1.2227e-003 1.9991e-003 7.9954e-003 5.8673e-003 1.2121e-002 7.7884e-003 5.0683e-003 1.4651e-003 5.2095e-005 5.2086e-004 2.3658e-003 4.6261e-003 6.7677e-003 8.2437e-003 8.9274e-003 8.9774e-003 8.4738e-003 7.6030e-003 6.5925e-003 5.5545e-003 4.5506e-003 3.6495e-003 2.8873e-003 2.2561e-003 1.7391e-003 1.3259e-003 1.0049e-003 7.5941e-004 5.7148e-004 4.2736e-004 3.1737e-004 2.3406e-004 1.7093e-004 1.2229e-004 8.3340e-005 5.0562e-005 2.4158e-005 1.0746e-005
          24 5.4212e-011 5.5756e-013 3.4095e-012 5.8559e-010 8.8307e-010 2.6293e-010 2.3356e-009 2.0006e-010 6.4941e-010 4.1116e-010 4.8199e-009 6.4149e-007 2.7394e-007 6.7967e-005 2.5401e-005 2.5769e-003 1.1738e-003 3.5860e-002 2.3027e-002 1.3217e-001 1.2039e-001 2.1454e-002 2.0081e-002 9.8784e-002 2.1584e-001 4.6440e-002 1.1946e-001 2.5408e-002 1.1342e-002 2.2760e-002 1.3712e-003 1.5476e-002 3.9115e-003 4.6358e-003 5.9076e-004 1.6446e-005 7.1605e-004 2.1919e-003 4.1908e-003 5.8653e-003 6.9800e-003 7.5820e-003 7.5319e-003 7.1010e-003 6.4233e-003 5.5708e-003 4.7026e-003 3.8921e-003 3.1493e-003 2.5022e-003 1.9688e-003 1.5357e-003 1.1840e-003 9.0428e-004 6.8771e-004 5.2173e-004 3.9365e-004 2.9410e-004 2.1655e-004 1.5568e-004 1.0646e-004 6.4776e-005 3.1012e-005 1.3809e-005
          25 3.8843e-011 2.5048e-010 2.2525e-010 2.3159e-011 7.7487e-010 2.3615e-010 2.0899e-009 5.4564e-010 6.2444e-011 2.2444e-010 6.8132e-011 1.9098e-007 3.2331e-007 2.1614e-005 2.6820e-005 9.4492e-004 6.5697e-004 1.7264e-002 4.4035e-003 1.1461e-001 1.8163e-003 1.6049e-001 1.6723e-002 9.5833e-003 3.2676e-003 1.3311e-001 5.8356e-002 1.6188e-001 9.1698e-002 4.6260e-002 7.0398e-002 3.2491e-003 3.2483e-002 1.6121e-006 7.6282e-003 6.1483e-005 1.0679e-004 1.5021e-003 1.7273e-003 4.2069e-003 4.7875e-003 6.0471e-003 6.1360e-003 6.1967e-003 5.7355e-003 5.1839e-003 4.4941e-003 3.8026e-003 3.1492e-003 2.5554e-003 2.0471e-003 1.6190e-003 1.2661e-003 9.8315e-004 7.5806e-004 5.8014e-004 4.4098e-004 3.3256e-004 2.4747e-004 1.7955e-004 1.2358e-004 7.5481e-005 3.6209e-005 1.6137e-005
