   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 6.7206e-002 2.2877e-001 3.2084e-001 2.4227e-001 1.0750e-001 2.8569e-002 4.4349e-003 3.7593e-004 1.5692e-005 3.8359e-007 2.4776e-009 3.1571e-008 1.3590e-008 4.5387e-011 5.3021e-009 1.1757e-009 1.5621e-010 6.6604e-010 1.3138e-010
           1 1.3310e-001 1.8491e-001 2.4337e-002 6.1424e-002 2.4268e-001 2.2984e-001 9.9061e-002 2.1980e-002 2.5595e-003 1.6320e-004 6.9295e-006 6.8713e-008 1.6872e-007 2.8457e-008 2.3044e-009 1.4383e-009 2.1873e-010 6.4020e-011 3.2198e-011
           2 1.5432e-001 6.3648e-002 2.8409e-002 1.3222e-001 1.4692e-002 8.2406e-002 2.5191e-001 1.9402e-001 6.5828e-002 1.1384e-002 1.0920e-003 4.5585e-005 4.7165e-007 8.0911e-007 9.0467e-008 1.2019e-008 1.5288e-010 5.1867e-009 1.3042e-009
           3 1.3811e-001 6.5241e-003 8.0420e-002 3.1973e-002 4.4445e-002 1.0259e-001 1.1335e-005 1.4685e-001 2.5936e-001 1.4721e-001 3.8048e-002 4.3766e-003 7.1381e-005 1.6136e-005 5.7756e-008 4.0516e-007 4.3442e-007 1.8239e-007 2.0570e-008
           4 1.1645e-001 1.8352e-003 7.7360e-002 2.6111e-004 8.1885e-002 4.3162e-003 8.5961e-002 6.2112e-002 2.4088e-002 2.2797e-001 2.3049e-001 7.9130e-002 8.0398e-003 2.7497e-007 3.7896e-005 7.2056e-006 7.8354e-007 2.2243e-008 3.2443e-011
           5 9.5427e-002 1.7119e-002 4.7383e-002 2.3627e-002 4.4737e-002 2.3296e-002 6.4161e-002 1.1547e-002 1.1788e-001 5.3328e-003 1.4057e-001 2.8101e-001 1.1899e-001 8.6437e-003 2.3943e-004 1.3417e-005 1.6803e-005 6.4567e-006 7.1585e-007
           6 7.3152e-002 3.3990e-002 1.7809e-002 4.7029e-002 6.4052e-003 5.6594e-002 4.4415e-003 7.0007e-002 1.1747e-002 7.9539e-002 5.0519e-002 6.8704e-002 3.1921e-001 1.5468e-001 4.8279e-003 1.2867e-003 6.2849e-005 2.0811e-007 1.0776e-007
           7 1.1230e-031 8.6929e-032 7.5336e-033 9.9545e-032 1.4055e-033 9.7530e-032 1.3401e-032 1.0359e-031 2.5385e-032 1.3716e-031 2.3225e-032 2.0412e-031 2.2973e-032 9.7315e-031 5.2334e-030 1.0098e-026 3.5451e-020 1.5442e-008 1.2714e-001
           8 1.0748e-019 8.8003e-020 5.4378e-021 9.7373e-020 3.0087e-021 9.1133e-020 1.8923e-020 9.1747e-020 3.5934e-020 1.1755e-019 3.9589e-020 1.7182e-019 5.3476e-020 7.0044e-019 3.3555e-019 7.2543e-023 5.3462e-019 8.2842e-008 1.2019e-001
           9 3.4898e-029 3.0351e-029 1.2085e-030 3.2237e-029 1.8328e-030 2.8502e-029 8.7226e-030 2.6722e-029 1.6421e-029 3.2456e-029 2.0330e-029 4.5633e-029 3.1383e-029 1.4798e-028 1.8764e-028 1.0641e-024 2.1199e-018 1.4511e-007 8.0556e-003
          10 1.2138e-027 1.1735e-027 1.5182e-029 1.1471e-027 1.4309e-028 8.9633e-028 4.9859e-028 7.0771e-028 9.0453e-028 7.3198e-028 1.2349e-027 8.9125e-028 2.0051e-027 1.5400e-027 4.0863e-026 5.5059e-023 6.0903e-017 6.5165e-007 7.1653e-002
