   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 1.2392e-010 1.4178e-008 8.9115e-010 1.0787e-008 2.6701e-007 1.8289e-007 1.0886e-006 4.4419e-006 4.2536e-005 6.5629e-003 9.8271e-001 1.0376e-002 2.9095e-004 5.5487e-006 2.3258e-007 3.3779e-007 7.1449e-007 6.4963e-008 2.4395e-008 2.8689e-012 4.2000e-008 6.1547e-008 2.9607e-008 8.3856e-009 2.5267e-009 1.1003e-009 5.5215e-010 5.2004e-011
          11 1.2021e-009 2.8938e-009 2.3186e-008 1.8745e-010 7.2243e-009 7.0462e-008 5.8334e-007 3.3465e-007 1.0196e-005 2.5067e-005 1.0790e-002 9.7183e-001 1.6845e-002 4.8701e-004 3.1908e-006 1.7125e-006 2.0719e-007 5.0846e-007 1.9971e-007 1.1287e-007 1.1020e-008 5.7659e-009 1.6864e-008 1.4990e-008 1.1874e-008 8.6092e-009 4.9232e-009 4.6873e-010
          12 1.0003e-009 1.0395e-009 5.0421e-009 1.5100e-008 1.2163e-009 5.7996e-008 2.0285e-009 9.4618e-007 1.2170e-008 1.6895e-005 6.2374e-006 1.7555e-002 9.5371e-001 2.7734e-002 9.7292e-004 1.6327e-007 6.3920e-006 3.1331e-008 5.2265e-007 1.2413e-007 2.3455e-007 1.1642e-007 4.3800e-009 3.8274e-009 5.0197e-009 2.3724e-009 9.1608e-010 7.6009e-011
          13 1.1109e-011 1.5969e-009 9.4077e-010 8.3188e-009 8.2631e-010 3.3942e-008 3.7015e-008 7.9839e-008 9.7464e-007 9.5327e-007 2.2406e-005 3.0909e-006 2.9037e-002 9.2074e-001 4.7630e-002 2.4846e-003 4.7685e-005 2.7781e-005 2.8061e-007 5.6208e-008 1.6152e-007 3.2880e-007 1.3229e-007 3.9637e-008 1.8243e-008 8.9206e-009 3.4715e-009 2.6985e-010
          14 1.8404e-010 4.0390e-011 1.0375e-009 1.2200e-009 4.4388e-011 7.1928e-009 6.6761e-008 8.0820e-010 2.4358e-007 3.6431e-007 3.8884e-006 2.3040e-005 8.1910e-005 5.0425e-002 8.5159e-001 8.8356e-002 8.5565e-003 7.3997e-004 2.1044e-004 1.2773e-005 9.1842e-007 1.5856e-007 3.9461e-007 5.0026e-008 3.2762e-008 4.9584e-008 3.7385e-008 3.7369e-009
          15 1.2976e-010 1.3591e-010 7.1986e-011 4.9286e-010 7.7089e-011 3.8371e-010 4.2256e-008 2.8757e-008 8.1164e-008 3.1652e-007 1.2559e-011 8.4786e-006 1.3610e-005 5.7040e-004 9.3873e-002 6.5682e-001 1.8101e-001 4.5235e-002 1.3257e-002 5.6781e-003 2.0593e-003 9.1257e-004 3.9862e-004 1.2993e-004 2.0421e-005 1.2265e-007 8.2957e-009 1.2409e-010
          16 1.0262e-012 1.8471e-012 3.7083e-012 6.2505e-012 1.3945e-013 1.5995e-011 3.6763e-010 5.4795e-010 6.6745e-010 3.6311e-009 3.6992e-010 5.8408e-008 2.1151e-007 1.4616e-006 4.8424e-004 6.7679e-003 4.1910e-006 2.2252e-003 8.0350e-003 2.2874e-002 6.1014e-002 1.3787e-001 2.4815e-001 3.1028e-001 1.7963e-001 2.1570e-002 4.4872e-004 8.6466e-006
          17 2.7272e-012 7.4842e-012 3.0236e-011 2.9594e-011 9.1274e-013 1.1405e-010 1.1338e-009 3.1608e-009 1.8468e-009 1.5813e-008 3.7571e-009 1.5065e-007 9.7067e-007 1.1961e-006 9.8649e-004 2.2962e-002 5.8816e-003 2.3632e-002 4.2032e-002 6.8426e-002 9.9877e-002 9.8317e-002 3.3533e-002 1.6582e-002 2.5414e-001 3.1009e-001 1.9317e-002 6.2839e-004
          18 4.0994e-012 1.5235e-011 9.3356e-011 7.3021e-011 1.3746e-011 3.2268e-010 2.0071e-009 8.5092e-009 2.8259e-009 3.7276e-008 1.2156e-008 2.4324e-007 2.2216e-006 5.1452e-007 1.3643e-003 4.3454e-002 3.0576e-002 5.9273e-002 6.4675e-002 6.0654e-002 4.1019e-002 6.5139e-003 1.1754e-002 6.1885e-002 5.9566e-003 2.1170e-001 3.9780e-001 4.7776e-005
          19 2.3632e-012 1.0795e-011 8.4825e-011 5.9952e-011 2.1573e-011 2.7811e-010 1.3301e-009 7.2789e-009 1.6331e-009 2.9928e-008 1.1330e-008 1.5509e-007 1.7243e-006 6.3637e-008 7.9343e-004 3.0214e-002 3.2774e-002 4.3779e-002 3.3114e-002 1.7776e-002 3.0593e-003 3.4134e-003 2.2721e-002 1.2049e-002 1.4297e-002 3.3333e-002 2.3152e-001 2.4677e-001
          20 6.6228e-013 3.3410e-012 2.9304e-011 1.9935e-011 9.0603e-012 9.3879e-011 4.0154e-010 2.4592e-009 4.5683e-010 9.8674e-009 3.9629e-009 4.6260e-008 5.5866e-007 3.7230e-009 2.2744e-004 9.3411e-003 1.1931e-002 1.3589e-002 8.4943e-003 3.1110e-003 2.8593e-005 3.0601e-003 7.4208e-003 1.0259e-003 8.0977e-003 2.2342e-003 3.9435e-002 7.0872e-001
