   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          10 4.7637e-051 2.2646e-047 9.5726e-046 3.7634e-044 8.2912e-043 1.0681e-041 2.7755e-041 3.3006e-041 5.5066e-041 5.7554e-040 1.2349e-038 5.4841e-037 4.8378e-035 6.5479e-033 1.6529e-030 6.8541e-028 1.2140e-024 1.4159e-022 8.1885e-019 1.7856e-016 3.1803e-013 6.2001e-010 2.3148e-007 8.1998e-005 5.2081e-003 6.9751e-002 3.8377e-002 1.9406e-002
          11 6.8878e-038 2.4007e-035 1.0252e-033 3.9673e-032 9.1136e-031 1.2446e-029 4.7049e-029 1.8635e-029 9.9095e-031 2.6672e-032 5.0524e-034 1.9932e-035 9.1583e-034 1.1264e-031 2.6263e-029 1.0053e-026 1.5763e-023 1.7654e-021 8.4408e-018 1.7126e-015 2.4973e-012 3.6156e-009 1.0707e-006 2.4030e-004 1.1211e-002 1.0642e-001 1.7054e-002 1.2117e-004
          12 7.3106e-047 1.3853e-044 6.0001e-043 2.3067e-041 5.3557e-040 7.4052e-039 3.0280e-038 8.1812e-039 4.0332e-040 1.9310e-038 3.8151e-037 1.4962e-035 1.1740e-033 1.4361e-031 3.2817e-029 1.2310e-026 1.8720e-023 2.0751e-021 9.4581e-018 1.8843e-015 2.6125e-012 3.5102e-009 9.8058e-007 1.9732e-004 8.5785e-003 7.3629e-002 1.1828e-007 1.0407e-001
          13 4.7491e-046 1.4475e-044 7.2830e-043 2.6839e-041 6.5533e-040 9.5515e-039 5.3718e-038 9.2657e-043 6.6151e-038 6.1182e-037 9.7799e-036 3.3523e-034 2.3327e-032 2.5745e-030 5.3207e-028 1.8050e-025 2.3583e-022 2.4840e-020 8.9354e-017 1.6253e-014 1.7551e-011 1.6320e-008 3.4185e-006 4.1669e-004 1.3158e-002 7.5503e-002 2.9625e-003 3.4487e-002
          14 1.6133e-044 1.5511e-043 1.0622e-041 3.7365e-040 9.5043e-039 1.4493e-037 1.0259e-036 2.3112e-037 2.8090e-036 1.6250e-035 2.1246e-034 6.3152e-033 3.8801e-031 3.8542e-029 7.1934e-027 2.2053e-024 2.4752e-021 2.4759e-019 7.0317e-016 1.1665e-013 9.8080e-011 6.3370e-008 9.9863e-006 7.9083e-004 1.8720e-002 7.0892e-002 6.3348e-003 5.7682e-002
          15 7.6390e-043 2.7937e-042 3.2099e-040 1.0941e-038 2.8540e-037 4.5450e-036 3.7999e-035 3.1769e-035 1.2198e-034 3.9491e-034 4.0071e-033 1.0208e-031 5.5148e-030 4.9200e-028 8.2845e-026 2.2947e-023 2.2148e-020 2.1033e-018 4.7267e-015 7.1470e-013 4.6873e-010 2.1227e-007 2.5373e-005 1.4028e-003 2.5243e-002 6.2671e-002 1.8038e-003 4.9855e-002
          16 7.5825e-041 1.0137e-040 2.7452e-038 9.3639e-037 2.4598e-035 4.0924e-034 3.8688e-033 6.6794e-033 9.5130e-033 1.0619e-032 6.8557e-032 1.4561e-030 6.8741e-029 5.4910e-027 8.3267e-025 2.0819e-022 1.7281e-019 1.5571e-017 2.7711e-014 3.8150e-012 1.9529e-009 6.2525e-007 5.7246e-005 2.3456e-003 3.2128e-002 5.1362e-002 1.6120e-002 2.8006e-002
          17 6.6246e-029 3.5572e-029 2.6341e-026 9.2318e-025 2.4127e-023 4.1374e-022 4.1841e-021 1.0273e-020 6.2964e-021 5.1176e-022 1.9866e-023 3.9726e-025 3.6762e-027 4.0693e-026 5.2044e-024 1.2131e-021 9.0619e-019 7.8676e-017 1.1903e-013 1.5337e-011 6.6067e-009 1.6710e-006 1.2795e-004 4.3713e-003 4.9441e-002 5.6711e-002 2.1256e-002 9.3244e-004
          18 5.6088e-039 1.7590e-039 2.4779e-036 8.8504e-035 2.3036e-033 3.9994e-032 4.1468e-031 1.1521e-030 4.5134e-031 1.8140e-032 9.1691e-031 1.8360e-029 7.5627e-028 5.3933e-026 7.3554e-024 1.6595e-021 1.1857e-018 1.0133e-016 1.4318e-013 1.7937e-011 7.1856e-009 1.6485e-006 1.1730e-004 3.7313e-003 3.8926e-002 3.8525e-002 8.8245e-003 5.7831e-002
          19 2.1408e-039 6.7570e-041 2.3163e-036 9.1317e-035 2.3318e-033 4.2078e-032 4.6912e-031 1.8259e-030 3.7912e-032 1.7926e-030 1.3787e-029 2.1162e-028 7.4962e-027 4.7540e-025 5.8184e-023 1.1833e-020 7.2787e-018 5.8964e-016 6.6248e-013 7.5447e-011 2.3701e-008 3.9515e-006 2.2200e-004 5.6458e-003 4.4893e-002 2.5913e-002 1.9639e-002 1.3618e-002
          20 2.0620e-040 1.3639e-038 1.5175e-035 6.9615e-034 1.7432e-032 3.2443e-031 3.8381e-030 1.9114e-029 1.5271e-030 4.0538e-029 1.8567e-028 2.2289e-027 6.7319e-026 3.7810e-024 4.1449e-022 7.5933e-020 4.0249e-017 3.0893e-015 2.7677e-012 2.8638e-010 7.0818e-008 8.7376e-006 3.9475e-004 8.1679e-003 4.9615e-002 1.5061e-002 1.0911e-002 5.5155e-002
          21 7.6335e-037 3.0973e-037 2.0150e-034 1.1275e-032 2.7967e-031 5.3117e-030 6.6098e-029 3.9621e-028 1.7647e-028 1.0056e-027 2.5076e-027 2.1907e-026 5.5470e-025 2.7441e-023 2.6872e-021 4.4292e-019 2.0236e-016 1.4706e-014 1.0529e-011 9.8894e-010 1.9322e-007 1.7981e-005 6.6467e-004 1.1278e-002 5.2249e-002 6.7873e-003 1.4792e-002 7.7911e-003
          22 1.7806e-034 3.2893e-036 7.7684e-033 5.4705e-031 1.3704e-029 2.6254e-028 3.4127e-027 2.3577e-026 2.4170e-026 4.9918e-026 4.3653e-026 2.0891e-025 4.2406e-024 1.8347e-022 1.6007e-020 2.3713e-018 9.3448e-016 6.4266e-014 3.6890e-011 3.1433e-009 4.8780e-007 3.4976e-005 1.0754e-003 1.5014e-002 5.2784e-002 1.8105e-003 7.0373e-003 4.3484e-002
          23 4.5997e-023 2.4663e-025 8.3085e-022 6.8775e-020 1.7601e-018 3.3715e-017 4.4988e-016 3.3640e-015 5.0656e-015 5.0816e-015 6.2539e-016 3.3394e-017 6.7180e-019 8.8387e-021 7.5240e-020 9.2984e-018 3.3239e-015 2.2003e-013 1.0875e-010 8.6650e-009 1.1521e-006 6.9965e-005 1.9109e-003 2.3354e-002 6.7589e-002 3.4227e-004 7.4275e-003 1.7288e-002
          24 2.1335e-032 5.1583e-034 2.7165e-031 2.4149e-029 6.2692e-028 1.1991e-026 1.6178e-025 1.2498e-024 2.1779e-024 1.4972e-024 1.0532e-029 1.4166e-024 2.9883e-023 1.1327e-021 8.7728e-020 1.1663e-017 3.9660e-015 2.5792e-013 1.1905e-010 9.1962e-009 1.1399e-006 6.4340e-005 1.6669e-003 1.9160e-002 5.0596e-002 1.9456e-005 6.7726e-003 6.3565e-003
          25 2.7818e-032 4.1257e-033 1.4155e-031 1.5177e-029 4.2012e-028 7.9680e-027 1.1082e-025 9.3675e-025 2.3712e-024 2.9850e-025 1.5670e-024 1.3599e-023 2.0170e-022 6.5545e-021 4.4896e-019 5.3480e-017 1.5699e-014 9.6479e-013 3.5935e-010 2.5152e-008 2.5069e-006 1.1381e-004 2.5089e-003 2.3732e-002 4.6391e-002 9.3507e-004 2.0063e-003 2.8312e-002
          26 2.0578e-031 7.1891e-032 5.5690e-031 6.4309e-029 1.9493e-027 3.6598e-026 5.2091e-025 4.7430e-024 1.5837e-023 3.3140e-026 2.5209e-023 1.1535e-022 1.2836e-021 3.5414e-020 2.1352e-018 2.2745e-016 5.7668e-014 3.3463e-012 1.0096e-009 6.3997e-008 5.1684e-006 1.9261e-004 3.6352e-003 2.8268e-002 4.0076e-002 3.7162e-003 1.1002e-003 6.9597e-003
          27 2.7844e-030 1.7545e-030 5.4974e-030 5.7186e-028 1.9376e-026 3.6159e-025 5.2285e-024 5.0669e-023 2.0929e-022 3.2775e-023 4.2985e-022 1.0329e-021 7.9292e-021 1.8168e-019 9.5839e-018 9.1086e-016 1.9949e-013 1.0920e-011 2.6792e-009 1.5373e-007 1.0142e-005 3.1596e-004 5.1211e-003 3.2676e-002 3.2620e-002 7.3770e-003 1.7573e-009 1.4979e-002
          28 9.1799e-029 9.4125e-029 1.8451e-028 1.4194e-026 5.4287e-025 1.0165e-023 1.4833e-022 1.5146e-021 7.3957e-021 3.6743e-021 1.4166e-020 1.2889e-020 4.9548e-020 8.8467e-019 4.0487e-017 3.4242e-015 6.4804e-013 3.3435e-011 6.7011e-009 3.4801e-007 1.8928e-005 5.0095e-004 6.9819e-003 3.6473e-002 2.4586e-002 1.0950e-002 1.8790e-004 8.6244e-003
          29 1.3668e-017 1.9870e-017 3.4204e-017 1.8933e-015 7.9136e-014 1.4986e-012 2.1943e-011 2.3162e-010 1.2548e-009 1.0488e-009 1.9002e-009 3.4965e-010 2.4634e-011 4.8779e-013 8.0219e-015 1.4449e-014 1.9727e-012 9.8299e-011 1.6969e-008 8.1747e-007 3.8695e-005 9.1392e-004 1.1371e-002 5.0993e-002 2.4576e-002 1.7253e-002 1.1668e-003 2.6613e-003
          30 5.2053e-027 8.5194e-027 1.4524e-026 7.1199e-025 3.0588e-023 5.8256e-022 8.5350e-021 9.0991e-020 5.0851e-019 4.8799e-019 6.8568e-019 3.4853e-020 1.6319e-019 4.0415e-018 1.6232e-016 1.2172e-014 1.9903e-012 9.6679e-011 1.5898e-008 7.4704e-007 3.3811e-005 7.7010e-004 9.2271e-003 3.9317e-002 1.6782e-002 1.3657e-002 1.5231e-003 6.1331e-003
          31 1.2454e-027 3.4553e-027 6.4451e-027 1.8961e-025 8.9316e-024 1.7580e-022 2.5783e-021 2.8448e-020 1.7763e-019 2.6596e-019 1.1564e-019 1.0052e-019 1.3122e-018 1.8332e-017 6.2118e-016 4.1160e-014 5.8147e-012 2.6563e-010 3.6021e-008 1.5315e-006 5.8260e-005 1.1538e-003 1.1878e-002 4.1092e-002 1.0024e-002 1.5036e-002 2.4663e-003 1.0183e-002
          32 1.9762e-027 1.1526e-026 2.7556e-026 4.9894e-025 2.4625e-023 5.0912e-022 7.4723e-021 8.4614e-020 5.7963e-019 1.2029e-018 7.4291e-020 1.4565e-018 7.8713e-018 7.9824e-017 2.2673e-015 1.3210e-013 1.6117e-011 6.9154e-010 7.7727e-008 2.9904e-006 9.6575e-005 1.6757e-003 1.4811e-002 4.1325e-002 4.7810e-003 1.4827e-002 4.2268e-003 1.8057e-003
          33 2.4532e-027 7.0178e-026 2.4513e-025 2.9847e-024 1.4465e-022 3.1875e-021 4.6923e-020 5.4103e-019 4.0082e-018 1.0701e-017 9.4938e-020 1.8609e-017 5.0731e-017 3.4445e-016 7.9860e-015 4.0656e-013 4.2809e-011 1.7227e-009 1.6133e-007 5.6178e-006 1.5552e-004 2.3765e-003 1.8018e-002 4.0180e-002 1.4384e-003 1.3284e-002 4.8119e-003 1.0581e-002
          34 2.0196e-026 8.6116e-025 5.1434e-024 4.7903e-023 2.1124e-021 5.0144e-020 7.4367e-019 8.6715e-018 6.8645e-017 2.2403e-016 3.3858e-017 4.0306e-016 4.5922e-016 1.5501e-015 2.7203e-014 1.1991e-012 1.0887e-010 4.1026e-009 3.2198e-007 1.0152e-005 2.4321e-004 3.2845e-003 2.1343e-002 3.7591e-002 5.4916e-005 1.0746e-002 5.5026e-003 3.2395e-004
          35 9.6876e-014 1.7676e-013 2.1750e-012 1.8047e-011 6.8616e-010 1.7488e-008 2.6243e-007 3.0770e-006 2.5619e-005 9.7072e-005 3.7545e-005 1.4827e-004 4.0324e-005 3.5995e-006 6.5639e-008 1.8804e-009 4.4243e-010 1.0752e-008 7.8019e-007 2.2449e-005 4.7583e-004 5.7594e-003 3.2544e-002 4.5732e-002 4.6490e-004 1.0743e-002 7.1343e-003 5.1229e-004
          36 1.1190e-022 1.5687e-022 2.1471e-021 1.7720e-020 6.6041e-019 1.6968e-017 2.5504e-016 2.9915e-015 2.5037e-014 9.6329e-014 4.0268e-014 1.4289e-013 2.9655e-014 2.0262e-016 8.4412e-014 3.4037e-012 2.6564e-010 9.3563e-009 6.1881e-007 1.7674e-005 3.6963e-004 4.4192e-003 2.4580e-002 3.3639e-002 4.5921e-004 7.6928e-003 5.1054e-003 9.3621e-003
          37 1.7789e-023 1.3145e-024 1.0545e-022 8.9688e-022 2.6703e-020 7.4023e-019 1.1352e-017 1.3349e-016 1.1697e-015 5.1631e-015 3.9476e-015 5.0277e-015 4.4895e-016 1.8885e-014 2.8598e-013 9.3324e-012 6.2646e-010 2.0583e-008 1.1538e-006 2.9870e-005 5.4968e-004 5.8223e-003 2.7668e-002 2.8784e-002 2.2740e-003 4.7143e-003 4.4959e-003 3.5786e-005
          38 7.4087e-023 1.2809e-024 1.8476e-022 1.8818e-021 4.3546e-020 1.2862e-018 2.0254e-017 2.3846e-016 2.1673e-015 1.0746e-014 1.2471e-014 4.9506e-015 1.1094e-014 8.7390e-014 9.1055e-013 2.4779e-011 1.4249e-009 4.3572e-008 2.0826e-006 4.8904e-005 7.9745e-004 7.4838e-003 3.0306e-002 2.3267e-002 4.9695e-003 2.2555e-003 3.4264e-003 6.8000e-003
          39 5.5726e-022 7.7459e-023 6.2825e-022 8.9916e-021 1.6257e-019 5.0031e-018 8.1322e-017 9.5928e-016 8.9651e-015 4.9089e-014 7.7881e-014 4.9550e-015 1.1836e-013 4.2647e-013 2.9006e-012 6.3985e-011 3.1381e-009 8.9077e-008 3.6506e-006 7.7818e-005 1.1309e-003 9.3972e-003 3.2304e-002 1.7551e-002 7.9575e-003 6.4281e-004 2.2546e-003 2.4020e-005
          40 8.1101e-021 2.3802e-021 3.8561e-021 9.5268e-020 1.3962e-018 4.3379e-017 7.3028e-016 8.6526e-015 8.2488e-014 4.9163e-013 9.9758e-013 2.9457e-015 1.7394e-012 2.8052e-012 9.7673e-012 1.6200e-010 6.7279e-009 1.7675e-007 6.2464e-006 1.2096e-004 1.5740e-003 1.1571e-002 3.3597e-002 1.2155e-002 1.0711e-002 1.1210e-005 1.2254e-003 3.8690e-003
          41 3.0160e-018 1.3641e-018 4.5718e-019 2.8055e-017 3.5468e-016 1.0717e-014 1.8703e-013 2.2341e-012 2.1575e-011 1.3821e-010 3.4270e-010 3.3544e-011 5.5282e-010 2.7242e-010 9.7705e-011 4.2248e-010 1.3991e-008 3.3972e-007 1.0410e-005 1.8328e-004 2.1433e-003 1.3923e-002 3.3928e-002 7.4300e-003 1.2749e-002 3.0913e-004 4.3848e-004 1.2873e-004
          42 1.3159e-009 6.2100e-010 1.6610e-010 1.1942e-008 1.4903e-007 4.4755e-006 7.8446e-005 9.3825e-004 9.0717e-003 5.8584e-002 1.4854e-001 1.7393e-002 2.3452e-001 9.3568e-002 1.0181e-002 1.5318e-004 9.4230e-006 1.1044e-007 4.0696e-006 9.2167e-005 1.0396e-003 6.6717e-003 1.5906e-002 3.2411e-003 6.0671e-003 1.8845e-004 1.7260e-004 4.2800e-006
          43 2.9630e-019 1.8114e-019 4.6709e-021 2.2999e-018 2.7168e-017 7.6849e-016 1.3875e-014 1.6782e-013 1.6326e-012 1.1113e-011 3.2589e-011 9.3771e-012 4.1142e-011 5.0737e-013 5.5715e-011 9.5968e-010 2.8546e-008 6.3457e-007 1.6945e-005 2.7143e-004 2.8597e-003 1.6390e-002 3.3246e-002 3.7262e-003 1.3783e-002 1.3339e-003 4.7516e-005 1.5392e-003
          44 3.5874e-019 2.7761e-019 5.4470e-021 2.4004e-018 2.9010e-017 7.4315e-016 1.3816e-014 1.6993e-013 1.6585e-012 1.1872e-011 4.0158e-011 2.1578e-011 3.3306e-011 1.1720e-011 2.1597e-010 2.3404e-009 5.6966e-008 1.1571e-006 2.7053e-005 3.9445e-004 3.7502e-003 1.8932e-002 3.1639e-002 1.2651e-003 1.3737e-002 2.7836e-003 4.4966e-005 4.7073e-004
          45 1.0084e-018 9.5577e-019 1.4153e-019 5.9334e-018 8.0788e-017 1.8321e-015 3.4810e-014 4.3696e-013 4.2690e-012 3.1826e-011 1.2175e-010 1.0045e-010 5.1939e-011 1.3694e-010 8.1858e-010 5.7367e-009 1.1156e-007 2.0569e-006 4.2283e-005 5.6143e-004 4.8204e-003 2.1390e-002 2.9080e-002 1.0780e-004 1.2634e-002 4.3131e-003 3.7660e-004 2.8529e-004
          46 5.2406e-018 6.0201e-018 2.2116e-018 2.7436e-017 4.6637e-016 9.2747e-015 1.7841e-013 2.2911e-012 2.2392e-011 1.7237e-010 7.3356e-010 8.3475e-010 9.8412e-011 1.4819e-009 3.8820e-009 1.4787e-008 2.1540e-007 3.5726e-006 6.4797e-005 7.8361e-004 6.0759e-003 2.3639e-002 2.5720e-002 1.9079e-004 1.0692e-002 5.6092e-003 9.1810e-004 1.0310e-003
          47 1.1633e-016 1.6387e-016 1.1222e-016 5.4592e-016 1.3011e-014 2.2796e-013 4.3928e-012 5.7770e-011 5.6528e-010 4.4590e-009 2.0815e-008 3.0544e-008 7.7349e-011 5.4949e-008 5.5496e-008 5.5341e-008 4.1764e-007 6.0843e-006 9.7745e-005 1.0764e-003 7.5325e-003 2.5617e-002 2.1841e-002 1.3237e-003 8.2651e-003 6.4534e-003 1.5382e-003 2.7892e-006
          48 6.4590e-010 1.0045e-009 8.6706e-010 2.8973e-009 8.3371e-008 1.3896e-006 2.6712e-005 3.5486e-004 3.4762e-003 2.7652e-002 1.3380e-001 2.1579e-001 7.3653e-004 3.7174e-001 2.1764e-001 2.7843e-002 2.9357e-004 3.9160e-005 6.6874e-007 5.6757e-008 5.7307e-006 1.6896e-005 1.5738e-005 1.3714e-006 5.4310e-006 4.8486e-006 1.2880e-006 1.0588e-007
          49 1.3694e-016 2.4767e-016 2.8641e-016 5.8009e-016 2.2525e-014 3.5380e-013 6.7589e-012 9.0957e-011 8.9295e-010 7.1706e-009 3.6259e-008 6.5543e-008 2.3638e-009 1.0277e-007 2.1406e-008 3.1977e-008 7.6030e-007 1.0228e-005 1.4494e-004 1.4531e-003 9.1684e-003 2.7156e-002 1.7644e-002 3.2183e-003 5.7004e-003 6.7068e-003 2.1091e-003 1.5592e-003
          50 3.4040e-017 8.9629e-017 1.7436e-016 1.3226e-016 1.0644e-014 1.5409e-013 2.8917e-012 3.9728e-011 3.9244e-010 3.1913e-009 1.7284e-008 3.7242e-008 5.7739e-009 4.5095e-008 3.7731e-010 1.3424e-007 1.4587e-006 1.6820e-005 2.1138e-004 1.9272e-003 1.0946e-002 2.8108e-002 1.3390e-002 5.5196e-003 3.3485e-003 6.3470e-003 2.4985e-003 2.0369e-004
          51 1.5844e-017 9.2839e-017 3.3388e-016 6.0891e-017 1.7468e-014 2.4155e-013 4.4232e-012 6.1809e-011 6.1636e-010 5.0555e-009 2.9023e-008 7.2713e-008 2.3718e-008 6.0040e-008 2.9483e-008 4.0913e-007 2.8203e-006 2.7360e-005 3.0417e-004 2.5187e-003 1.2852e-002 2.8455e-002 9.4002e-003 7.8729e-003 1.5115e-003 5.4852e-003 2.6496e-003 1.7640e-003
          52 2.5743e-019 1.2396e-016 1.1176e-015 7.1234e-019 5.4488e-014 7.5043e-013 1.3362e-011 1.8903e-010 1.9091e-009 1.5751e-008 9.4946e-008 2.7115e-007 1.4389e-007 1.2996e-007 2.8754e-007 1.4280e-006 5.7160e-006 4.4143e-005 4.3215e-004 3.2448e-003 1.4839e-002 2.8137e-002 5.9166e-003 9.9447e-003 3.7263e-004 4.2919e-003 2.5589e-003 4.0723e-004
          53 7.4576e-016 9.1354e-017 8.5032e-015 1.2822e-015 4.2052e-013 6.0446e-012 1.0470e-010 1.4917e-009 1.5301e-008 1.2678e-007 7.9564e-007 2.5480e-006 1.9300e-006 5.4178e-007 4.2249e-006 8.7241e-006 1.4036e-005 7.1118e-005 6.0513e-004 4.1143e-003 1.6814e-002 2.7074e-002 3.1307e-003 1.1443e-002 1.5452e-008 2.9684e-003 2.2415e-003 1.5342e-003
          54 1.5089e-010 9.2303e-012 3.9740e-010 2.5126e-010 2.1552e-008 3.3413e-007 5.6737e-006 8.0994e-005 8.4307e-004 7.0065e-003 4.5213e-002 1.5764e-001 1.5125e-001 1.0726e-002 3.1368e-001 2.7245e-001 3.9885e-002 2.6491e-004 3.2431e-005 5.7647e-005 4.2387e-005 1.5743e-005 1.1199e-006 1.0857e-005 4.0493e-006 2.3044e-010 3.7090e-007 7.0861e-008
          55 1.7479e-013 1.6654e-014 3.6250e-013 2.8558e-013 2.0240e-011 3.1995e-010 5.4147e-009 7.7296e-008 8.0699e-007 6.7106e-006 4.3515e-005 1.5410e-004 1.5411e-004 7.5373e-006 3.1326e-004 2.2190e-004 4.5132e-006 1.0119e-004 8.5197e-004 5.1058e-003 1.8668e-002 2.5305e-002 1.1995e-003 1.2183e-002 3.4588e-004 1.7333e-003 1.7664e-003 3.8377e-004
          56 2.1250e-014 6.3273e-015 1.1026e-014 2.9730e-014 8.2787e-013 1.5281e-011 2.5471e-010 3.6271e-009 3.8587e-008 3.2209e-007 2.1439e-006 8.2934e-006 1.0398e-005 4.6497e-009 1.7715e-005 1.8529e-006 1.9772e-005 1.7595e-004 1.1604e-003 6.3302e-003 2.0480e-002 2.3003e-002 1.7745e-004 1.2157e-002 1.2715e-003 7.6008e-004 1.2338e-003 9.9018e-004
          57 3.6036e-014 1.6215e-014 3.7115e-015 4.1189e-014 5.5729e-013 1.2914e-011 2.1441e-010 3.0360e-009 3.2915e-008 2.7597e-007 1.8751e-006 7.8369e-006 1.1875e-005 5.7671e-007 1.5633e-005 4.4646e-007 5.4313e-005 2.8850e-004 1.5844e-003 7.7069e-003 2.2022e-002 2.0170e-002 5.5353e-005 1.1339e-002 2.5589e-003 1.6684e-004 7.2730e-004 1.9041e-004
          58 1.1174e-013 6.2716e-014 3.2255e-016 1.0003e-013 7.1285e-013 2.2803e-011 3.8246e-010 5.3762e-009 5.9342e-008 5.0025e-007 3.4541e-006 1.5442e-005 2.7519e-005 4.1829e-006 2.5838e-005 1.1792e-005 1.4688e-004 4.9169e-004 2.1545e-003 9.2526e-003 2.3221e-002 1.6948e-002 7.4154e-004 9.8554e-003 3.9604e-003 2.9622e-006 3.1939e-004 4.1178e-004
          59 6.2720e-013 4.0435e-013 1.3285e-014 4.1832e-013 1.5633e-012 7.9340e-011 1.3661e-009 1.9069e-008 2.1387e-007 1.8146e-006 1.2687e-005 6.0129e-005 1.2335e-004 3.5686e-005 7.5084e-005 1.1761e-004 5.3480e-004 9.5152e-004 2.9446e-003 1.0986e-002 2.4047e-002 1.3514e-002 2.0917e-003 7.9069e-003 5.2418e-003 2.4993e-004 6.7622e-005 2.1022e-005
          60 1.9164e-011 1.3574e-011 1.7745e-012 8.9239e-012 1.5653e-011 1.5957e-009 2.8698e-008 3.9873e-007 4.5308e-006 3.8726e-005 2.7342e-004 1.3622e-003 3.1594e-003 1.4146e-003 1.0919e-003 4.3968e-003 8.2538e-003 4.1128e-003 4.2531e-003 1.2810e-002 2.4295e-002 9.6200e-003 4.0176e-003 5.4786e-003 6.1374e-003 8.6280e-004 4.5522e-006 4.8325e-005
