   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101
          10 2.1635e-009 5.9797e-008 2.5331e-006 7.7305e-005 2.1480e-006 1.6920e-005 3.8384e-003 3.4652e-002 8.6807e-002 5.0557e-033 1.3953e-031 1.2951e-029 7.1841e-028 7.1082e-017 2.8367e-025 2.5959e-024 1.0275e-022 6.3678e-021 2.4989e-009 2.2459e-018 2.4491e-020 4.6937e-018 8.6220e-016 1.4309e-003 3.6655e-013 2.0935e-013 1.7577e-012 5.5213e-011 4.9324e-002 1.7936e-009 8.1580e-010 2.7633e-009 3.4431e-008 1.9491e-004 3.0152e-009 3.3913e-007 1.3127e-005 1.5516e-003 4.9353e-004 2.7278e-004 5.9840e-004 9.7570e-004 9.1721e-004 7.8954e-004 7.1505e-004 6.3668e-004 5.3893e-004 4.3573e-004 3.3861e-004 2.5220e-004 1.7867e-004 1.1921e-004 7.3685e-005 4.0810e-005 1.8887e-005 6.1016e-006 5.9784e-007 5.4512e-007 4.2641e-006 1.0305e-005 1.7472e-005 2.4782e-005 3.1517e-005 3.7230e-005 4.1618e-005 4.4603e-005 4.6185e-005 4.6482e-005 4.5581e-005 4.3711e-005 4.1113e-005 3.7983e-005 3.4512e-005 3.0855e-005 2.7161e-005 2.3546e-005 2.0079e-005 1.6833e-005 1.3861e-005 1.1192e-005 8.8355e-006 6.8009e-006 5.0767e-006 3.6474e-006 2.4967e-006 1.5987e-006 9.2887e-007 4.6105e-007 1.6865e-007 2.5297e-008 5.7034e-009 8.5925e-008 2.4387e-007 4.5961e-007 7.1527e-007 9.9493e-007 1.2857e-006 1.5748e-006 1.8517e-006 2.1034e-006 2.3085e-006 2.4241e-006
          11 4.6666e-009 2.1348e-007 3.4193e-006 1.3776e-005 4.1105e-005 4.9761e-005 5.7803e-005 6.9754e-003 3.6739e-002 6.8345e-032 5.9568e-030 4.5079e-028 2.2964e-026 8.3753e-017 2.9922e-025 2.1152e-023 5.2147e-022 1.0047e-020 1.8792e-010 9.5002e-019 7.0451e-018 1.5357e-016 6.1730e-015 3.5850e-003 6.9642e-013 4.0814e-014 2.4801e-013 7.5670e-011 1.5137e-001 7.4386e-009 8.1085e-009 7.0596e-008 3.9485e-006 7.7150e-002 1.2175e-005 1.6013e-005 1.3131e-004 6.6033e-003 1.3922e-003 2.5688e-004 1.5767e-004 3.7558e-005 5.7100e-006 8.8067e-005 2.2967e-004 3.9160e-004 5.3473e-004 6.3891e-004 7.0004e-004 7.1924e-004 7.0147e-004 6.5554e-004 5.9131e-004 5.1658e-004 4.3738e-004 3.5872e-004 2.8465e-004 2.1836e-004 1.6131e-004 1.1394e-004 7.6086e-005 4.7102e-005 2.6194e-005 1.2273e-005 4.1063e-006 4.8037e-007 2.4663e-007 2.3873e-006 6.0289e-006 1.0450e-005 1.5102e-005 1.9575e-005 2.3593e-005 2.6973e-005 2.9629e-005 3.1541e-005 3.2705e-005 3.3169e-005 3.3019e-005 3.2337e-005 3.1195e-005 2.9705e-005 2.7937e-005 2.5957e-005 2.3859e-005 2.1683e-005 1.9489e-005 1.7321e-005 1.5221e-005 1.3216e-005 1.1337e-005 9.6017e-006 8.0171e-006 6.5941e-006 5.3316e-006 4.2266e-006 3.2771e-006 2.4722e-006 1.8035e-006 1.2595e-006 8.2871e-007 5.0065e-007
          12 6.5257e-009 7.8719e-008 4.7637e-007 7.3087e-007 5.5531e-005 4.3376e-007 6.0381e-005 5.5399e-004 1.0332e-002 4.1485e-030 5.4496e-028 3.3857e-026 1.3640e-024 4.0172e-017 4.3650e-023 9.5537e-022 1.8516e-020 3.1744e-019 3.3159e-010 2.1803e-018 5.1634e-017 6.4056e-016 6.8597e-015 9.5916e-005 2.2303e-013 1.5850e-012 2.4423e-011 8.5368e-010 6.6737e-001 2.1482e-008 4.2091e-009 3.3248e-011 1.6844e-006 6.1681e-002 1.8600e-005 5.3291e-005 8.1222e-004 6.2593e-002 1.6567e-002 6.0392e-003 9.3612e-003 1.1346e-002 7.8275e-003 4.7646e-003 2.9323e-003 1.6667e-003 8.0344e-004 2.9380e-004 5.5620e-005 4.8238e-007 5.4401e-005 1.6091e-004 2.8104e-004 3.9059e-004 4.7614e-004 5.3188e-004 5.5758e-004 5.5727e-004 5.3597e-004 4.9873e-004 4.5057e-004 3.9548e-004 3.3782e-004 2.8124e-004 2.2792e-004 1.7977e-004 1.3763e-004 1.0194e-004 7.2512e-005 4.9156e-005 3.1329e-005 1.8324e-005 9.3933e-006 3.8083e-006 8.8328e-007 7.4140e-010 6.2480e-007 2.2996e-006 4.6479e-006 7.3658e-006 1.0208e-005 1.2999e-005 1.5599e-005 1.7905e-005 1.9870e-005 2.1445e-005 2.2620e-005 2.3396e-005 2.3793e-005 2.3836e-005 2.3568e-005 2.3031e-005 2.2259e-005 2.1305e-005 2.0202e-005 1.8984e-005 1.7698e-005 1.6359e-005 1.4994e-005 1.3602e-005 1.2157e-005 1.0581e-005
          13 1.1793e-009 2.1182e-011 1.4518e-007 6.8194e-006 1.9986e-005 3.3454e-005 2.8333e-005 3.6890e-006 1.7367e-003 8.3567e-027 7.6372e-025 3.4008e-023 9.8004e-022 1.3297e-017 2.0533e-020 3.3805e-019 4.5609e-018 5.2198e-017 1.7111e-010 5.4625e-016 4.7729e-015 3.9481e-014 3.1488e-013 3.6636e-004 1.3648e-012 1.3713e-011 9.7661e-011 6.7820e-010 1.2528e-003 6.8894e-009 5.5974e-008 7.4197e-007 4.0953e-005 7.3161e-001 9.3139e-005 6.2812e-005 1.0341e-004 1.3559e-004 8.6509e-004 2.5616e-003 9.5379e-003 1.9708e-002 2.1201e-002 1.9604e-002 1.8189e-002 1.6051e-002 1.3146e-002 1.0090e-002 7.3249e-003 5.0198e-003 3.2198e-003 1.9061e-003 1.0143e-003 4.5773e-004 1.5124e-004 2.0490e-005 3.8988e-006 5.3215e-005 1.3334e-004 2.2046e-004 2.9967e-004 3.6225e-004 4.0476e-004 4.2751e-004 4.3207e-004 4.2178e-004 3.9980e-004 3.6955e-004 3.3343e-004 2.9441e-004 2.5483e-004 2.1631e-004 1.8006e-004 1.4686e-004 1.1726e-004 9.1495e-005 6.9499e-005 5.1186e-005 3.6336e-005 2.4625e-005 1.5688e-005 9.1634e-006 4.6710e-006 1.8577e-006 3.9925e-007 1.1736e-009 4.0620e-007 1.3917e-006 2.7689e-006 4.3812e-006 6.1024e-006 7.8341e-006 9.4966e-006 1.1038e-005 1.2415e-005 1.3599e-005 1.4584e-005 1.5349e-005 1.5890e-005 1.6181e-005 1.6145e-005 1.5599e-005
          14 1.1231e-010 3.1914e-008 6.8118e-007 5.1665e-006 1.1736e-006 4.1185e-005 1.7804e-007 5.0082e-005 8.7398e-005 5.4492e-025 4.7905e-023 2.0428e-021 5.6098e-020 9.5031e-018 1.1163e-018 1.7271e-017 2.1769e-016 2.3098e-015 7.1620e-011 2.1102e-014 1.7130e-013 1.2448e-012 8.2211e-012 1.8861e-004 5.4184e-011 3.0170e-010 1.6913e-009 9.9383e-009 5.6536e-002 2.7296e-008 2.0866e-007 1.2372e-006 9.9730e-006 8.7836e-003 2.7836e-005 3.2254e-004 6.5914e-003 5.0550e-001 1.2764e-001 3.6556e-002 3.8244e-002 2.6740e-002 6.9124e-003 1.6586e-004 1.6448e-003 6.5103e-003 1.1621e-002 1.5214e-002 1.6815e-002 1.6613e-002 1.5095e-002 1.2840e-002 1.0345e-002 7.9374e-003 5.8041e-003 4.0346e-003 2.6510e-003 1.6303e-003 9.1936e-004 4.5630e-004 1.8211e-004 4.4700e-005 8.0503e-007 1.5503e-005 6.2332e-005 1.2239e-004 1.8303e-004 2.3655e-004 2.7847e-004 3.0734e-004 3.2359e-004 3.2843e-004 3.2366e-004 3.1112e-004 2.9281e-004 2.7051e-004 2.4553e-004 2.1922e-004 1.9274e-004 1.6693e-004 1.4235e-004 1.1959e-004 9.8873e-005 8.0348e-005 6.4142e-005 5.0164e-005 3.8335e-005 2.8512e-005 2.0530e-005 1.4190e-005 9.3023e-006 5.6651e-006 3.0862e-006 1.3913e-006 4.1851e-007 2.4766e-008 8.4457e-008 4.8810e-007 1.1403e-006 1.9536e-006 2.8321e-006 3.6350e-006
          15 7.8503e-010 5.4734e-008 5.6243e-007 1.4232e-006 1.1777e-006 2.1798e-005 1.6619e-005 2.0709e-005 1.0372e-005 7.9627e-022 5.5672e-020 1.8836e-018 4.0945e-017 7.3449e-016 6.4343e-016 7.8434e-015 7.7649e-014 6.4478e-013 5.3656e-011 4.6129e-012 2.8966e-011 1.6253e-010 8.2701e-010 9.4923e-005 3.8412e-009 1.6744e-008 6.8366e-008 2.6362e-007 2.5120e-002 1.0803e-006 3.8929e-006 1.4993e-005 7.8238e-005 6.5486e-002 1.1523e-004 6.7884e-004 4.7646e-003 8.4409e-002 3.8791e-003 8.9312e-003 6.4164e-002 1.5167e-001 1.5866e-001 1.2578e-001 8.8799e-002 5.2025e-002 2.3047e-002 6.2950e-003 2.8735e-004 1.0784e-003 4.8525e-003 8.9322e-003 1.1927e-002 1.3403e-002 1.3473e-002 1.2493e-002 1.0880e-002 9.0084e-003 7.1385e-003 5.4281e-003 3.9607e-003 2.7620e-003 1.8315e-003 1.1440e-003 6.6034e-004 3.4067e-004 1.4602e-004 4.2807e-005 3.1629e-006 5.0924e-006 3.1667e-005 7.0516e-005 1.1301e-004 1.5335e-004 1.8805e-004 2.1533e-004 2.3437e-004 2.4533e-004 2.4902e-004 2.4644e-004 2.3863e-004 2.2697e-004 2.1245e-004 1.9596e-004 1.7850e-004 1.6062e-004 1.4287e-004 1.2568e-004 1.0937e-004 9.4114e-005 8.0107e-005 6.7409e-005 5.6017e-005 4.5948e-005 3.7137e-005 2.9514e-005 2.3026e-005 1.7562e-005 1.3036e-005 9.3480e-006 6.4004e-006 4.1060e-006
          16 4.9636e-010 4.1809e-008 2.0444e-007 4.7306e-008 3.7555e-006 6.0985e-006 2.7327e-005 6.7804e-007 3.4605e-005 2.0278e-018 1.0878e-016 2.8177e-015 4.6801e-014 6.9440e-013 5.6103e-013 5.2084e-012 3.9198e-011 2.4699e-010 1.3035e-009 1.3380e-009 6.3511e-009 2.6881e-008 1.0293e-007 5.0120e-005 3.6129e-007 1.1762e-006 3.5935e-006 1.0434e-005 1.5101e-002 2.8669e-005 7.7636e-005 2.0429e-004 5.0825e-004 1.5391e-002 1.6004e-003 4.4816e-003 1.7108e-002 1.3733e-001 6.0750e-004 2.5225e-002 6.9803e-002 6.2241e-002 9.6029e-003 4.5313e-003 4.1617e-002 8.8028e-002 1.1364e-001 1.0972e-001 8.5407e-002 5.4526e-002 2.7796e-002 1.0196e-002 1.7802e-003 4.3984e-005 1.9834e-003 5.1609e-003 8.0410e-003 9.9296e-003 1.0699e-002 1.0518e-002 9.6665e-003 8.4169e-003 7.0107e-003 5.6227e-003 4.3515e-003 3.2551e-003 2.3491e-003 1.6297e-003 1.0776e-003 6.7183e-004 3.8731e-004 1.9900e-004 8.4274e-005 2.3750e-005 1.3222e-006 4.1359e-006 2.2310e-005 4.8466e-005 7.7364e-005 1.0546e-004 1.3044e-004 1.5113e-004 1.6693e-004 1.7767e-004 1.8378e-004 1.8558e-004 1.8366e-004 1.7862e-004 1.7112e-004 1.6173e-004 1.5105e-004 1.3957e-004 1.2766e-004 1.1571e-004 1.0396e-004 9.2582e-005 8.1808e-005 7.1657e-005 6.2203e-005 5.3405e-005 4.5133e-005 3.7123e-005
          17 5.0598e-011 2.0360e-008 2.3111e-008 1.4919e-007 3.7650e-006 5.1797e-007 2.3189e-005 3.5322e-006 2.2403e-005 6.7184e-015 2.6199e-013 4.9202e-012 5.9135e-011 6.5171e-010 5.1234e-010 3.4353e-009 1.8669e-008 8.4994e-008 3.9333e-007 3.3316e-007 1.1473e-006 3.5370e-006 9.9180e-006 1.7553e-006 2.5658e-005 6.2072e-005 1.4200e-004 3.1055e-004 8.0937e-003 6.5608e-004 1.3442e-003 2.6961e-003 5.3960e-003 1.4768e-002 9.8685e-003 1.8882e-002 3.4290e-002 3.9289e-003 5.4423e-002 1.0316e-001 1.1407e-001 3.2972e-002 1.9870e-003 3.0022e-002 3.6968e-002 1.5688e-002 1.0562e-004 1.2439e-002 4.4518e-002 7.4781e-002 8.7703e-002 8.0980e-002 6.1700e-002 3.9107e-002 2.0007e-002 7.4371e-003 1.3471e-003 2.1896e-005 1.3782e-003 3.7119e-003 5.9297e-003 7.4824e-003 8.2264e-003 8.2570e-003 7.7521e-003 6.9183e-003 5.9233e-003 4.8970e-003 3.9175e-003 3.0409e-003 2.2922e-003 1.6754e-003 1.1834e-003 8.0317e-004 5.1895e-004 3.1441e-004 1.7372e-004 8.3138e-005 3.0541e-005 5.6578e-006 1.2529e-007 7.3030e-006 2.2087e-005 4.0657e-005 6.0322e-005 7.9188e-005 9.6054e-005 1.1021e-004 1.2133e-004 1.2934e-004 1.3438e-004 1.3672e-004 1.3660e-004 1.3443e-004 1.3052e-004 1.2518e-004 1.1881e-004 1.1160e-004 1.0380e-004 9.5478e-005 8.6471e-005 7.6230e-005
          18 5.1943e-011 6.8673e-009 3.3594e-009 4.2924e-007 2.4760e-006 1.3813e-007 1.4290e-005 1.0480e-005 7.2394e-006 4.0700e-011 9.6370e-010 1.0978e-008 8.0207e-008 5.6368e-007 4.2506e-007 1.7615e-006 6.0067e-006 1.7520e-005 5.6048e-005 4.5158e-005 1.0544e-004 2.2794e-004 4.6347e-004 1.2321e-003 8.9658e-004 1.6628e-003 2.9674e-003 5.1084e-003 2.6264e-003 8.4816e-003 1.3594e-002 2.0975e-002 3.0940e-002 6.8092e-003 4.4548e-002 5.9576e-002 7.4966e-002 2.6506e-002 4.0202e-002 3.7310e-002 1.1033e-003 3.6878e-002 7.5992e-002 4.2564e-002 4.9847e-003 3.8364e-003 1.9482e-002 2.0888e-002 7.9097e-003 9.2740e-007 9.4843e-003 3.1966e-002 5.4334e-002 6.5974e-002 6.3885e-002 5.1555e-002 3.5120e-002 1.9928e-002 8.8666e-003 2.5460e-003 1.5658e-004 3.4209e-004 1.7916e-003 3.5359e-003 4.9999e-003 5.9413e-003 6.3295e-003 6.2529e-003 5.8312e-003 5.2007e-003 4.4744e-003 3.7323e-003 3.0283e-003 2.3935e-003 1.8440e-003 1.3839e-003 1.0085e-003 7.1116e-004 4.8246e-004 3.1186e-004 1.8902e-004 1.0463e-004 5.0152e-005 1.8383e-005 3.3320e-006 1.0878e-007 4.8453e-006 1.4528e-005 2.6867e-005 4.0168e-005 5.3231e-005 6.5250e-005 7.5686e-005 8.4293e-005 9.0942e-005 9.5622e-005 9.8501e-005 9.9641e-005 9.9210e-005 9.7224e-005 9.3441e-005 8.7076e-005
          19 2.7574e-010 1.4543e-009 2.9488e-008 5.0437e-007 1.2874e-006 8.3960e-007 7.2286e-006 1.2934e-005 8.6636e-007 8.7430e-008 1.1115e-006 6.8767e-006 2.7974e-005 1.1918e-004 8.5944e-005 2.1799e-004 4.8458e-004 9.8183e-004 2.3952e-003 1.8564e-003 3.3070e-003 5.5796e-003 8.9335e-003 1.6548e-002 1.3605e-002 1.9759e-002 2.7393e-002 3.6259e-002 4.4165e-003 4.5686e-002 5.4496e-002 6.0926e-002 6.2929e-002 4.0291e-003 5.7197e-002 4.3523e-002 2.0569e-002 1.0596e-002 1.6805e-002 4.8556e-005 1.3124e-002 9.6098e-003 1.9213e-003 3.0657e-002 5.1208e-002 3.4337e-002 7.0799e-003 6.2083e-004 1.0043e-002 1.5062e-002 8.9219e-003 9.6784e-004 2.1921e-003 1.4631e-002 3.1856e-002 4.5343e-002 4.9981e-002 4.5681e-002 3.5621e-002 2.3799e-002 1.3347e-002 5.8709e-003 1.6501e-003 8.7871e-005 2.6463e-004 1.3083e-003 2.5700e-003 3.6579e-003 4.3872e-003 4.7259e-003 4.7277e-003 4.4765e-003 4.0608e-003 3.5566e-003 3.0244e-003 2.5063e-003 2.0270e-003 1.6019e-003 1.2377e-003 9.3413e-004 6.8699e-004 4.9103e-004 3.3908e-004 2.2425e-004 1.4026e-004 8.1049e-005 4.1521e-005 1.7242e-005 4.4727e-006 9.9294e-008 1.5927e-006 6.9370e-006 1.4564e-005 2.3296e-005 3.2262e-005 4.0840e-005 4.8646e-005 5.5376e-005 6.0865e-005 6.4912e-005 6.7141e-005 6.6697e-005
          20 4.2895e-010 9.6366e-011 4.5229e-008 4.2372e-007 5.7004e-007 1.1841e-006 3.1754e-006 1.1314e-005 4.7678e-008 8.0039e-005 3.7636e-004 1.0369e-003 2.3029e-003 6.4936e-003 4.5278e-003 8.0509e-003 1.3073e-002 1.9660e-002 3.7193e-002 2.7721e-002 3.6802e-002 4.6090e-002 5.4413e-002 8.0425e-002 6.0502e-002 6.3131e-002 6.1286e-002 5.4549e-002 1.3718e-005 4.3361e-002 2.9342e-002 1.5155e-002 4.2085e-003 2.5243e-003 1.1744e-006 4.2535e-003 1.4731e-002 1.9391e-004 2.8208e-002 2.8369e-002 6.6713e-003 3.2816e-003 1.0320e-002 8.6977e-004 7.0953e-003 2.8550e-002 3.3979e-002 1.7866e-002 2.3498e-003 1.1801e-003 7.6593e-003 9.9053e-003 5.3919e-003 4.5208e-004 1.7514e-003 1.0417e-002 2.2336e-002 3.2046e-002 3.6074e-002 3.3962e-002 2.7506e-002 1.9275e-002 1.1547e-002 5.6589e-003 1.9955e-003 3.0620e-004 2.9261e-005 5.6462e-004 1.4191e-003 2.2588e-003 2.9053e-003 3.2935e-003 3.4309e-003 3.3612e-003 3.1428e-003 2.8319e-003 2.4733e-003 2.1036e-003 1.7483e-003 1.4226e-003 1.1340e-003 8.8624e-004 6.7824e-004 5.0717e-004 3.6979e-004 2.6152e-004 1.7823e-004 1.1588e-004 7.0741e-005 3.9429e-005 1.9028e-005 7.0045e-006 1.2527e-006 5.4179e-008 2.0249e-006 6.0696e-006 1.1339e-005 1.7167e-005 2.3043e-005 2.8529e-005 3.3133e-005 3.6084e-005
          21 4.0845e-010 2.2157e-011 4.1116e-008 2.8357e-007 2.2077e-007 1.0311e-006 1.2367e-006 7.8079e-006 5.7614e-007 1.4220e-002 2.0878e-002 3.5927e-002 4.8390e-002 9.1030e-002 6.2050e-002 7.1589e-002 7.6830e-002 7.6279e-002 9.9025e-002 6.9538e-002 5.7882e-002 4.2966e-002 2.7256e-002 2.1165e-002 1.3552e-002 4.0457e-003 9.2976e-005 1.7534e-003 1.2374e-004 7.6148e-003 1.5095e-002 2.0972e-002 2.2344e-002 1.2401e-003 1.8288e-002 9.7912e-003 1.7461e-003 1.2071e-004 7.5261e-004 1.0723e-002 1.7651e-002 3.0065e-003 2.8361e-003 7.0622e-003 1.2036e-003 2.7996e-003 1.5767e-002 2.2317e-002 1.4716e-002 3.6245e-003 5.0004e-005 3.3136e-003 6.2086e-003 4.8082e-003 1.2846e-003 1.2175e-004 3.6287e-003 1.0605e-002 1.7900e-002 2.2627e-002 2.3496e-002 2.0858e-002 1.6120e-002 1.0861e-002 6.2528e-003 2.9099e-003 9.3091e-004 9.7345e-005 5.5315e-005 4.5035e-004 1.0015e-003 1.5240e-003 1.9203e-003 2.1552e-003 2.2359e-003 2.1905e-003 2.0523e-003 1.8557e-003 1.6301e-003 1.3971e-003 1.1711e-003 9.6260e-004 7.7626e-004 6.1409e-004 4.7678e-004 3.6261e-004 2.6965e-004 1.9541e-004 1.3734e-004 9.2906e-005 5.9829e-005 3.6004e-005 1.9597e-005 9.0479e-006 3.0099e-006 3.5905e-007 1.6596e-007 1.6734e-006 4.2736e-006 7.4674e-006 1.0790e-005 1.3668e-005
          22 2.3745e-010 6.9147e-011 2.3088e-008 1.3579e-007 7.0469e-008 5.6586e-007 3.9965e-007 3.8137e-006 5.8472e-007 4.1700e-001 6.0965e-002 1.5778e-001 3.4703e-002 3.7638e-002 5.4251e-002 6.3384e-003 7.0952e-003 8.0414e-004 5.0860e-003 1.1891e-003 1.1819e-002 1.1449e-002 2.0668e-002 2.6319e-002 1.5746e-002 1.6590e-002 8.7752e-003 5.2258e-003 3.0927e-004 7.5128e-004 2.6200e-005 2.1827e-003 5.3022e-003 4.7614e-004 8.9383e-003 9.0513e-003 6.1099e-003 1.2712e-004 1.1100e-003 6.0319e-004 7.0874e-003 5.7395e-003 5.0621e-006 2.6408e-003 2.6825e-003 4.0978e-005 2.8706e-003 9.0242e-003 1.0376e-002 5.8083e-003 1.0337e-003 1.5282e-004 1.8940e-003 2.9805e-003 2.0624e-003 4.3642e-004 1.3511e-004 2.0283e-003 5.4464e-003 8.9003e-003 1.1084e-002 1.1436e-002 1.0160e-002 7.8971e-003 5.3698e-003 3.1448e-003 1.5074e-003 5.1243e-004 6.7927e-005 1.5155e-005 1.8601e-004 4.4508e-004 7.0191e-004 9.0474e-004 1.0323e-003 1.0850e-003 1.0746e-003 1.0177e-003 9.3054e-004 8.2591e-004 7.1414e-004 6.0423e-004 5.0152e-004 4.0893e-004 3.2786e-004 2.5803e-004 1.9907e-004 1.5035e-004 1.1101e-004 7.9877e-005 5.5744e-005 3.7387e-005 2.3750e-005 1.3984e-005 7.3418e-006 3.1750e-006 9.0923e-007 4.7415e-008 1.8751e-007 1.0097e-006 2.2398e-006 3.5767e-006
