   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 8.2786e-054 3.7690e-052 1.0177e-051 5.8270e-050 3.6894e-048 8.4515e-047 2.0126e-045 7.9913e-044 5.2942e-042 9.0733e-041 8.8975e-039 2.5587e-037 1.4725e-035 8.2976e-034 1.8062e-032 1.0164e-030 3.4269e-029 1.9151e-027 3.3584e-026 1.2820e-024 2.3079e-023 4.6740e-022 1.0541e-020 2.8599e-019 3.6506e-018 5.3302e-017 7.6308e-016 1.3779e-014 1.7106e-013 1.3491e-012 1.2498e-011 1.2015e-010 9.3593e-010 7.7096e-009 4.6082e-008 2.8753e-007 1.5663e-006 8.1939e-006 3.5573e-005 1.4486e-004 5.2622e-004 1.6971e-003 4.8532e-003 1.2064e-002 2.5717e-002 4.5868e-002 6.5674e-002 7.0380e-002 4.7908e-002 1.1582e-002 2.3837e-003 3.6862e-002 5.7713e-002 1.8664e-002 6.6683e-003 6.3385e-002 2.7816e-002 4.1450e-002 2.8474e-001 1.4641e-001 6.0999e-003 6.9497e-003 5.0959e-003 2.0069e-003
          11 2.7625e-052 4.5435e-051 4.4409e-050 9.4736e-048 2.4984e-046 4.2912e-045 9.0875e-044 3.2799e-042 1.9606e-040 3.2672e-039 2.9146e-037 8.0523e-036 4.3576e-034 2.3159e-032 4.9039e-031 2.5966e-029 8.3505e-028 4.3427e-026 7.3913e-025 2.6349e-023 4.5596e-022 8.7817e-021 1.8612e-019 4.6460e-018 5.6862e-017 7.8304e-016 1.0498e-014 1.7151e-013 1.9654e-012 1.4939e-011 1.2922e-010 1.1371e-009 8.2149e-009 6.0832e-008 3.4044e-007 1.9246e-006 9.5328e-006 4.4232e-005 1.7397e-004 6.2685e-004 1.9952e-003 5.5668e-003 1.3469e-002 2.7663e-002 4.6941e-002 6.2780e-002 6.0565e-002 3.3928e-002 3.9719e-003 7.6030e-003 4.0750e-002 4.3083e-002 5.6922e-003 1.5231e-002 5.1182e-002 1.0300e-002 2.4709e-002 3.9200e-002 4.1198e-002 3.3393e-001 4.1646e-002 5.4226e-002 9.6948e-003 1.6024e-003
          12 9.9851e-051 3.4000e-051 1.9450e-047 9.7791e-046 1.4818e-044 1.7591e-043 3.1767e-042 1.0432e-040 5.6184e-039 9.0884e-038 7.3695e-036 1.9545e-034 9.9412e-033 4.9814e-031 1.0258e-029 5.1102e-028 1.5674e-026 7.5862e-025 1.2528e-023 4.1712e-022 6.9365e-021 1.2703e-019 2.5299e-018 5.8126e-017 6.8169e-016 8.8513e-015 1.1110e-013 1.6442e-012 1.7403e-011 1.2719e-010 1.0266e-009 8.2720e-009 5.5369e-008 3.6931e-007 1.9281e-006 9.8717e-006 4.4364e-005 1.8283e-004 6.4725e-004 2.0546e-003 5.6904e-003 1.3581e-002 2.7370e-002 4.5185e-002 5.8067e-002 5.2546e-002 2.5901e-002 1.4948e-003 1.0510e-002 3.9112e-002 3.3132e-002 1.8965e-003 1.8161e-002 4.1066e-002 4.7411e-003 2.3358e-002 3.3949e-002 3.7594e-003 2.3365e-002 9.7148e-002 2.9421e-001 2.6333e-002 2.4823e-003 5.2533e-003
          13 3.4918e-049 3.7099e-047 7.5176e-045 1.8166e-043 1.3219e-042 6.7048e-042 8.6859e-041 2.6896e-039 1.3051e-037 2.0442e-036 1.5068e-034 3.8344e-033 1.8330e-031 8.6610e-030 1.7341e-028 8.1314e-027 2.3793e-025 1.0725e-023 1.7186e-022 5.3475e-021 8.5462e-020 1.4884e-018 2.7868e-017 5.8997e-016 6.6284e-015 8.1164e-014 9.5417e-013 1.2816e-011 1.2546e-010 8.7992e-010 6.6266e-009 4.8938e-008 3.0339e-007 1.8277e-006 8.8739e-006 4.1153e-005 1.6752e-004 6.1396e-004 1.9444e-003 5.4114e-003 1.2932e-002 2.6028e-002 4.2702e-002 5.4234e-002 4.8049e-002 2.2572e-002 9.2928e-004 1.0862e-002 3.6289e-002 2.8413e-002 1.1040e-003 1.7419e-002 3.5383e-002 3.7108e-003 1.9509e-002 2.9574e-002 1.8336e-003 3.8903e-002 7.7439e-005 1.6231e-003 2.1526e-001 3.8998e-002 7.2227e-002 3.4171e-002
          14 7.1922e-039 2.8317e-033 2.6364e-031 4.2083e-030 1.3413e-029 2.7841e-030 4.5551e-030 1.1935e-032 2.8994e-030 2.9000e-030 4.6781e-031 6.9254e-032 5.4782e-030 3.2642e-029 1.1823e-027 4.7700e-026 1.3806e-024 5.9599e-023 9.3869e-022 2.8094e-020 4.3879e-019 7.4239e-018 1.3415e-016 2.7099e-015 2.9696e-014 3.5153e-013 3.9795e-012 5.0586e-011 4.7362e-010 3.2402e-009 2.3440e-008 1.6468e-007 9.7644e-007 5.5520e-006 2.5810e-005 1.1303e-004 4.3410e-004 1.4868e-003 4.4012e-003 1.1317e-002 2.4705e-002 4.4648e-002 6.4002e-002 6.7542e-002 4.4205e-002 9.5106e-003 2.8919e-003 3.3545e-002 4.6636e-002 1.2947e-002 5.2958e-003 4.2121e-002 2.3214e-002 3.6843e-003 4.4127e-002 7.5920e-003 2.9125e-002 2.2675e-002 1.4268e-002 1.0932e-003 1.2538e-001 2.6822e-002 2.6102e-004 2.8141e-003
          15 9.9069e-048 7.4074e-045 4.5933e-043 5.0911e-042 3.4467e-042 1.0237e-040 2.6045e-039 5.9158e-038 2.5600e-036 3.9027e-035 2.6077e-033 6.3621e-032 2.8566e-030 1.2722e-028 2.4757e-027 1.0924e-025 3.0489e-024 1.2802e-022 1.9895e-021 5.7859e-020 8.8834e-019 1.4710e-017 2.5889e-016 5.0518e-015 5.4337e-014 6.2723e-013 6.9043e-012 8.4276e-011 7.6351e-010 5.1257e-009 3.5984e-008 2.4363e-007 1.3973e-006 7.6148e-006 3.4249e-005 1.4371e-004 5.2826e-004 1.7200e-003 4.8342e-003 1.1698e-002 2.3798e-002 3.9474e-002 5.0624e-002 4.5372e-002 2.1767e-002 1.0610e-003 9.5113e-003 3.3037e-002 2.6522e-002 1.2599e-003 1.4791e-002 3.2038e-002 4.3756e-003 1.4719e-002 2.8124e-002 1.5348e-004 3.1320e-002 1.1099e-003 3.6046e-002 4.8894e-003 2.1016e-002 1.6103e-001 5.9632e-002 1.2431e-002
          16 3.1037e-046 3.4809e-044 9.8323e-043 2.2183e-042 7.8910e-041 3.4405e-039 5.1289e-038 1.0992e-036 4.2749e-035 6.2835e-034 3.8108e-032 8.9073e-031 3.7561e-029 1.5768e-027 2.9816e-026 1.2386e-024 3.2981e-023 1.2908e-021 1.9455e-020 5.2917e-019 7.8056e-018 1.2292e-016 2.0344e-015 3.6634e-014 3.7713e-013 4.1047e-012 4.2322e-011 4.7050e-010 3.9502e-009 2.5331e-008 1.6574e-007 1.0299e-006 5.4619e-006 2.6988e-005 1.1206e-004 4.2524e-004 1.4077e-003 4.0660e-003 1.0059e-002 2.0949e-002 3.5636e-002 4.7116e-002 4.4019e-002 2.2887e-002 1.8682e-003 6.9658e-003 2.9330e-002 2.6539e-002 2.3049e-003 1.0908e-002 2.9808e-002 6.5480e-003 9.3979e-003 2.7624e-002 4.9589e-004 2.4387e-002 7.1037e-003 1.9258e-002 3.9024e-003 4.2709e-002 2.8489e-002 6.6610e-002 1.3253e-003 1.9861e-003
          17 9.3895e-045 4.7581e-043 5.3917e-042 2.0334e-041 4.8001e-039 8.8269e-038 9.7100e-037 1.8106e-035 6.3115e-034 8.9416e-033 4.9136e-031 1.0993e-029 4.3506e-028 1.7209e-026 3.1607e-025 1.2361e-023 3.1398e-022 1.1457e-020 1.6742e-019 4.2601e-018 6.0356e-017 9.0374e-016 1.4068e-014 2.3391e-013 2.3032e-012 2.3631e-011 2.2820e-010 2.3143e-009 1.8022e-008 1.1011e-007 6.7099e-007 3.8280e-006 1.8750e-005 8.4110e-005 3.2115e-004 1.1000e-003 3.2654e-003 8.3303e-003 1.7939e-002 3.1647e-002 4.3728e-002 4.3431e-002 2.5302e-002 3.5406e-003 4.1297e-003 2.5159e-002 2.7417e-002 4.4417e-003 6.7076e-003 2.7459e-002 1.0034e-002 4.5462e-003 2.6348e-002 3.3760e-003 1.6096e-002 1.4665e-002 7.8130e-003 1.6103e-002 9.9032e-003 1.2990e-003 8.5143e-002 5.6077e-002 2.7362e-006 3.1929e-003
          18 3.1377e-043 8.4696e-042 9.1747e-042 5.1787e-039 2.2394e-037 2.3319e-036 1.6863e-035 2.5942e-034 8.1592e-033 1.1120e-031 5.5301e-030 1.1832e-028 4.3940e-027 1.6376e-025 2.9207e-024 1.0756e-022 2.6068e-021 8.8746e-020 1.2572e-018 2.9946e-017 4.0748e-016 5.8027e-015 8.4985e-014 1.3063e-012 1.2299e-011 1.1897e-010 1.0764e-009 9.9806e-009 7.2175e-008 4.1925e-007 2.3786e-006 1.2469e-005 5.6362e-005 2.2985e-004 8.0397e-004 2.4805e-003 6.5728e-003 1.4720e-002 2.7225e-002 3.9781e-002 4.2659e-002 2.8384e-002 6.3825e-003 1.5617e-003 2.0007e-002 2.8044e-002 7.9427e-003 2.8008e-003 2.3817e-002 1.4506e-002 1.0028e-003 2.2887e-002 8.6047e-003 7.6306e-003 2.0495e-002 7.8163e-004 2.2034e-002 5.0267e-004 1.8203e-002 4.2211e-003 6.0654e-003 1.5456e-001 6.9996e-004 2.1924e-003
          19 2.4148e-041 2.9089e-040 5.0408e-039 1.3027e-036 2.5909e-035 1.2724e-034 3.1793e-034 3.1214e-033 9.5916e-032 1.2545e-030 5.6202e-029 1.1494e-027 4.0024e-026 1.4049e-024 2.4320e-023 8.4338e-022 1.9502e-020 6.1970e-019 8.5077e-018 1.8977e-016 2.4797e-015 3.3580e-014 4.6281e-013 6.5823e-012 5.9222e-011 5.4006e-010 4.5781e-009 3.8880e-008 2.6134e-007 1.4397e-006 7.5989e-006 3.6614e-005 1.5253e-004 5.6565e-004 1.8047e-003 4.9981e-003 1.1743e-002 2.2857e-002 3.5620e-002 4.1579e-002 3.1786e-002 1.0492e-002 1.1515e-004 1.4296e-002 2.7628e-002 1.2649e-002 3.5993e-004 1.8656e-002 1.8986e-002 6.9354e-005 1.7131e-002 1.4760e-002 1.6049e-003 2.1755e-002 1.1220e-003 1.8274e-002 3.1208e-003 1.7258e-002 2.2409e-004 1.7948e-002 2.1006e-006 8.0249e-002 1.9336e-002 2.3228e-002
          20 3.5848e-030 1.9205e-029 3.4433e-027 3.9010e-025 5.5049e-024 1.4176e-023 1.5572e-024 4.6501e-024 1.3606e-025 1.7752e-024 2.9804e-024 9.5093e-025 1.5037e-025 9.4241e-024 5.9010e-023 2.9499e-021 6.2048e-020 1.9342e-018 2.6087e-017 5.6396e-016 7.2238e-015 9.5461e-014 1.2774e-012 1.7499e-011 1.5397e-010 1.3643e-009 1.1204e-008 9.1237e-008 5.9199e-007 3.1753e-006 1.6176e-005 7.4814e-005 2.9934e-004 1.0599e-003 3.2278e-003 8.4680e-003 1.8707e-002 3.3846e-002 4.8072e-002 4.9314e-002 3.0226e-002 5.1114e-003 3.4966e-003 2.6300e-002 3.0889e-002 6.0386e-003 5.8630e-003 2.8999e-002 1.2825e-002 3.0261e-003 2.7332e-002 6.7667e-003 1.1399e-002 2.1551e-002 1.4541e-003 2.4800e-002 2.4123e-004 2.2281e-002 3.6216e-003 1.2066e-002 3.0423e-003 4.1825e-002 9.9196e-004 5.2134e-004
          21 6.3506e-041 1.3324e-042 3.3134e-037 2.1951e-035 2.0814e-034 1.1760e-034 2.4490e-033 5.0297e-032 9.9864e-031 1.2504e-029 5.1227e-028 9.9738e-027 3.2561e-025 1.0763e-023 1.8078e-022 5.9050e-021 1.3030e-019 3.8671e-018 5.1444e-017 1.0753e-015 1.3491e-014 1.7377e-013 2.2548e-012 2.9707e-011 2.5532e-010 2.1952e-009 1.7441e-008 1.3598e-007 8.5050e-007 4.4336e-006 2.1760e-005 9.6415e-005 3.6968e-004 1.2468e-003 3.6121e-003 8.9414e-003 1.8474e-002 3.0828e-002 3.9396e-002 3.4591e-002 1.5650e-002 4.5990e-004 8.3646e-003 2.5137e-002 1.7730e-002 3.6054e-004 1.2054e-002 2.1836e-002 2.5070e-003 9.7459e-003 1.9389e-002 1.4929e-004 1.7255e-002 7.5798e-003 8.6597e-003 1.2569e-002 6.2001e-003 9.9023e-003 1.0765e-002 3.4287e-004 2.5476e-002 2.3830e-002 4.7856e-002 2.8133e-002
          22 7.6334e-041 7.4585e-039 1.2013e-036 3.7660e-035 1.0532e-034 1.0367e-033 4.3044e-032 5.2013e-031 9.7098e-030 1.1618e-028 4.2770e-027 7.9389e-026 2.4274e-024 7.5528e-023 1.2303e-021 3.7852e-020 7.9701e-019 2.2103e-017 2.8483e-016 5.5815e-015 6.7230e-014 8.2362e-013 1.0063e-011 1.2295e-010 1.0088e-009 8.1775e-009 6.0901e-008 4.3670e-007 2.5436e-006 1.2517e-005 5.7074e-005 2.3253e-004 8.1911e-004 2.5095e-003 6.5666e-003 1.4436e-002 2.5929e-002 3.6328e-002 3.6439e-002 2.1368e-002 3.0276e-003 3.3710e-003 2.0542e-002 2.1958e-002 3.3507e-003 5.5472e-003 2.1630e-002 7.9149e-003 3.1675e-003 2.0147e-002 3.9492e-003 9.1733e-003 1.5170e-002 1.0786e-003 1.8045e-002 6.0198e-006 1.6995e-002 4.3167e-004 1.2164e-002 6.6823e-003 9.9300e-004 7.0829e-002 2.4143e-002 1.0091e-002
          23 7.2739e-039 1.7007e-037 1.0931e-035 1.6828e-034 2.5592e-035 4.1925e-032 6.3450e-031 5.3916e-030 8.5951e-029 9.8309e-028 3.2570e-026 5.7515e-025 1.6463e-023 4.8205e-022 7.6116e-021 2.2064e-019 4.4337e-018 1.1497e-016 1.4350e-015 2.6382e-014 3.0505e-013 3.5550e-012 4.0923e-011 4.6423e-010 3.6353e-009 2.7784e-008 1.9402e-007 1.2824e-006 6.9624e-006 3.2271e-005 1.3661e-004 5.1173e-004 1.6529e-003 4.5917e-003 1.0789e-002 2.0892e-002 3.2128e-002 3.6646e-002 2.6754e-002 7.7724e-003 4.0105e-004 1.4149e-002 2.3742e-002 8.8748e-003 9.8233e-004 1.7568e-002 1.4337e-002 3.9254e-005 1.5873e-002 1.0909e-002 1.9552e-003 1.8116e-002 1.0810e-003 1.4134e-002 4.9444e-003 1.0871e-002 4.5831e-003 1.2420e-002 2.5289e-004 1.1321e-002 2.5942e-003 3.6810e-002 6.3186e-002 2.0463e-002
          24 3.1159e-037 3.8494e-036 1.5095e-034 7.7494e-034 2.4103e-032 1.2900e-030 1.0628e-029 5.5073e-029 7.0093e-028 7.7505e-027 2.3053e-025 3.8630e-024 1.0345e-022 2.8489e-021 4.3580e-020 1.1902e-018 2.2824e-017 5.5372e-016 6.6913e-015 1.1547e-013 1.2815e-012 1.4207e-011 1.5412e-010 1.6251e-009 1.2137e-008 8.7466e-008 5.7277e-007 3.4961e-006 1.7700e-005 7.7093e-005 3.0264e-004 1.0415e-003 3.0762e-003 7.7234e-003 1.6173e-002 2.7267e-002 3.5098e-002 3.0983e-002 1.4041e-002 4.1364e-004 7.4339e-003 2.2120e-002 1.5263e-002 2.4770e-004 1.0759e-002 1.8737e-002 2.0288e-003 8.4213e-003 1.6647e-002 2.1496e-004 1.3957e-002 7.8925e-003 5.1061e-003 1.3569e-002 1.5310e-003 1.3928e-002 1.8918e-003 1.0126e-002 7.1336e-003 6.6678e-004 1.1412e-002 4.3472e-003 9.1053e-002 1.7016e-002
          25 3.1494e-035 2.2023e-034 6.1992e-033 2.3349e-035 4.9390e-030 1.0482e-028 4.1907e-028 6.4437e-028 4.7077e-027 5.7388e-026 1.5174e-024 2.3960e-023 6.0082e-022 1.5553e-020 2.3038e-019 5.9290e-018 1.0851e-016 2.4648e-015 2.8833e-014 4.6738e-013 4.9782e-012 5.2510e-011 5.3710e-010 5.2712e-009 3.7535e-008 2.5507e-007 1.5669e-006 8.8494e-006 4.1804e-005 1.7073e-004 6.2083e-004 1.9608e-003 5.2805e-003 1.1931e-002 2.2069e-002 3.1888e-002 3.3239e-002 2.0746e-002 3.6827e-003 2.1485e-003 1.7114e-002 2.0133e-002 3.8663e-003 3.8463e-003 1.8580e-002 8.1614e-003 1.8131e-003 1.7093e-002 4.9603e-003 5.7757e-003 1.4829e-002 2.8634e-005 1.5193e-002 1.4270e-003 1.2680e-002 2.0139e-003 1.2526e-002 1.0574e-004 1.1086e-002 4.2951e-003 1.3553e-005 2.9472e-002 4.5633e-002 1.6017e-003
