   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          16 1.6710e-011 6.1693e-011 1.1130e-009 3.5278e-010 3.6388e-010 2.4133e-010 3.5572e-009 5.7684e-008 1.9572e-007 5.6391e-007 1.0341e-006 4.2758e-006 2.8407e-004 4.5987e-003 3.9310e-002 1.9232e-001 4.3314e-001 3.2142e-001 8.6643e-003 2.4860e-004 4.3691e-006 1.4079e-006 7.6794e-007 3.4643e-007 5.6708e-008 3.8748e-008 4.9430e-008 3.8736e-008 2.3153e-008 1.3045e-008 7.2297e-009 3.9050e-009 2.1164e-009 1.1573e-009 6.1975e-010
          17 4.1340e-010 1.3411e-010 4.0126e-011 1.7644e-011 8.6583e-010 9.3887e-010 3.1758e-010 7.9128e-009 7.4262e-008 2.9762e-007 7.4584e-007 3.9766e-007 1.7006e-005 5.4994e-004 6.8140e-003 4.7657e-002 1.9704e-001 3.8592e-001 3.5241e-001 9.1399e-003 4.3421e-004 9.1564e-006 1.0593e-006 7.4585e-007 5.1746e-007 1.3249e-007 6.3017e-008 5.9739e-008 4.7230e-008 2.9016e-008 1.5547e-008 7.9231e-009 4.1069e-009 2.1834e-009 1.1502e-009
          18 3.0904e-010 5.9698e-012 1.1244e-009 4.5886e-010 1.6540e-012 3.6687e-010 4.9420e-010 2.6217e-010 2.0138e-008 1.8507e-007 4.4261e-007 8.3024e-007 9.6053e-009 5.2067e-005 1.0063e-003 9.6835e-003 5.6303e-002 1.9608e-001 3.4264e-001 3.8431e-001 9.1984e-003 7.0843e-004 2.1349e-005 9.2885e-007 4.3761e-007 1.0890e-006 4.4439e-007 8.7518e-008 2.5575e-008 1.5380e-008 1.0600e-008 6.5608e-009 3.8089e-009 2.1560e-009 1.1752e-009
          19 1.2214e-011 5.8253e-011 7.3611e-010 2.4115e-010 5.1237e-010 2.1095e-011 3.4153e-009 1.7782e-009 8.2205e-009 5.3579e-008 3.2004e-007 6.7878e-007 6.6069e-007 1.5069e-006 1.2790e-004 1.7530e-003 1.3299e-002 6.5154e-002 1.9103e-001 3.0348e-001 4.1550e-001 8.5035e-003 1.0615e-003 6.5379e-005 2.4994e-006 1.1464e-007 2.4965e-007 3.1529e-007 2.7129e-007 1.9399e-007 1.1872e-007 6.5599e-008 3.5487e-008 1.9289e-008 1.0280e-008
          20 1.0286e-010 1.1246e-010 3.1941e-012 3.8278e-012 4.0090e-010 1.8932e-010 1.1061e-009 3.6357e-009 5.1924e-009 1.0186e-008 1.2286e-007 4.5671e-007 8.3923e-007 1.7609e-007 9.9499e-006 2.8602e-004 2.8727e-003 1.7748e-002 7.2621e-002 1.8083e-001 2.6921e-001 4.4727e-001 7.5382e-003 1.4666e-003 1.3701e-004 1.0683e-005 7.8662e-007 2.5633e-007 1.5609e-007 1.0316e-007 6.7868e-008 4.1454e-008 2.4170e-008 1.3772e-008 7.5440e-009
          21 2.6685e-010 4.1953e-011 3.9080e-010 2.0120e-010 4.1930e-012 4.4202e-011 1.5574e-010 1.0651e-009 2.2602e-009 7.4335e-009 2.8645e-008 2.0471e-007 6.1031e-007 6.6743e-007 1.6557e-007 3.5475e-005 5.9108e-004 4.4618e-003 2.2966e-002 7.8570e-002 1.6754e-001 2.3761e-001 4.8030e-001 5.5947e-003 1.9609e-003 2.9641e-004 3.9983e-005 3.9037e-006 6.9116e-007 2.3117e-007 9.0309e-008 3.7673e-008 1.7330e-008 8.6087e-009 4.3688e-009
          22 2.1374e-010 1.8028e-013 7.0259e-010 2.2743e-010 1.5744e-010 1.1879e-011 1.0981e-009 2.6950e-011 4.9718e-010 9.1813e-009 1.3747e-008 7.9602e-008 3.2867e-007 7.9842e-007 2.8600e-007 3.1261e-006 1.0571e-004 1.1190e-003 6.7063e-003 2.8546e-002 8.1334e-002 1.5147e-001 2.1144e-001 5.1296e-001 3.3462e-003 2.2981e-003 5.4695e-004 1.1215e-004 2.2215e-005 5.5922e-006 1.7873e-006 6.7703e-007 2.9638e-007 1.4315e-007 7.1484e-008
          23 6.8633e-011 3.6250e-011 4.1320e-010 7.0403e-011 2.4773e-010 5.4094e-011 5.5930e-010 4.3926e-010 8.5936e-011 5.5483e-009 1.5221e-008 4.3248e-008 1.7011e-007 5.5896e-007 7.4291e-007 3.6265e-008 1.6424e-005 2.6358e-004 1.9812e-003 9.6413e-003 3.4006e-002 8.1979e-002 1.3159e-001 1.8982e-001 5.4606e-001 1.1155e-003 2.2113e-003 8.5748e-004 2.7413e-004 8.3975e-005 2.9245e-005 1.1753e-005 5.3630e-006 2.6598e-006 1.3493e-006
          24 1.1492e-012 7.3285e-011 7.4677e-011 1.2506e-013 1.0643e-010 2.4284e-011 8.0844e-012 2.0678e-010 5.9446e-011 1.2583e-009 1.2691e-008 3.0357e-008 9.8469e-008 2.8377e-007 6.9664e-007 2.4813e-007 1.8013e-006 6.0660e-005 5.7835e-004 3.2842e-003 1.3334e-002 3.8584e-002 7.7850e-002 1.1034e-001 1.7275e-001 5.7965e-001 2.1993e-005 1.4663e-003 1.0042e-003 4.7350e-004 1.9941e-004 8.6906e-005 4.1185e-005 2.0825e-005 1.0673e-005
          25 2.0306e-011 6.9486e-011 4.0540e-012 2.5805e-011 6.2637e-012 4.3519e-014 1.6248e-010 1.5260e-013 9.9440e-011 3.4414e-011 6.0165e-009 1.9292e-008 5.9915e-008 1.4305e-007 4.3515e-007 5.2740e-007 2.6056e-008 1.3914e-005 1.7300e-004 1.1413e-003 5.1930e-003 1.7045e-002 4.0807e-002 6.9551e-002 8.8186e-002 1.5667e-001 6.1791e-001 4.1401e-004 3.7648e-004 6.0918e-004 4.3192e-004 2.3292e-004 1.2122e-004 6.4138e-005 3.3638e-005
          26 5.6268e-011 4.3198e-011 7.1849e-011 5.0033e-011 1.1069e-011 1.1795e-011 3.3015e-010 9.2211e-011 1.1785e-010 3.4374e-011 1.6646e-009 9.8870e-009 3.4629e-008 8.5572e-008 2.4055e-007 4.8454e-007 8.3467e-008 2.8434e-006 5.4774e-005 4.1941e-004 2.0687e-003 7.5683e-003 2.0045e-002 3.9513e-002 5.6305e-002 6.7983e-002 1.3419e-001 6.6907e-001 5.6033e-004 2.0478e-005 4.1049e-005 8.1301e-005 6.4881e-005 4.1421e-005 2.3807e-005
          27 6.5835e-011 2.0161e-011 1.1182e-010 4.4226e-011 3.4667e-011 2.3919e-011 2.7031e-010 1.6436e-010 9.0987e-011 3.7929e-011 2.8307e-010 4.3450e-009 1.8492e-008 5.5403e-008 1.3416e-007 3.2504e-007 1.5633e-007 4.4959e-007 1.8308e-005 1.6502e-004 8.6220e-004 3.3903e-003 9.7414e-003 2.0863e-002 3.3336e-002 4.0097e-002 5.2384e-002 9.3682e-002 7.4382e-001 8.0682e-005 2.7984e-005 4.2457e-005 1.4844e-005 4.7982e-006 1.7007e-006
          28 5.8857e-011 8.7461e-012 1.0940e-010 3.0932e-011 4.1145e-011 2.5196e-011 1.6853e-010 1.5453e-010 5.9396e-011 1.1630e-011 3.0493e-011 2.0126e-009 1.0399e-008 3.8142e-008 8.3974e-008 2.1142e-007 1.4993e-007 4.7694e-008 7.1496e-006 7.5920e-005 4.1666e-004 1.7111e-003 5.2106e-003 1.1802e-002 2.0130e-002 2.6146e-002 2.8959e-002 4.5808e-002 4.4218e-002 8.1398e-001 8.2361e-005 2.7984e-004 7.5091e-005 2.0624e-005 6.8376e-006
          29 5.0797e-011 3.8338e-012 9.7588e-011 2.1263e-011 3.9897e-011 2.2936e-011 1.0090e-010 1.2633e-010 3.8716e-011 6.0267e-013 2.8438e-013 1.0691e-009 6.5665e-009 2.8528e-008 6.0166e-008 1.4974e-007 1.3145e-007 7.2723e-011 3.3032e-006 4.1218e-005 2.3740e-004 1.0053e-003 3.1872e-003 7.5314e-003 1.3467e-002 1.8430e-002 2.0275e-002 2.5779e-002 3.4266e-002 3.0097e-002 8.1243e-001 3.0274e-002 1.7638e-003 1.5471e-004 1.6582e-005
          30 4.1758e-011 1.5566e-012 8.0970e-011 1.4089e-011 3.4482e-011 1.8982e-011 5.6986e-011 9.4281e-011 2.4461e-011 1.6100e-012 2.5023e-012 6.0798e-010 4.3181e-009 2.1405e-008 4.4710e-008 1.0849e-007 1.0926e-007 8.9297e-009 1.6396e-006 2.3920e-005 1.4455e-004 6.2742e-004 2.0465e-003 4.9976e-003 9.2712e-003 1.3190e-002 1.4783e-002 1.6549e-002 2.2846e-002 1.3621e-002 9.1856e-002 5.8465e-001 1.3704e-001 3.9128e-002 1.4087e-002
          31 3.2516e-011 5.6027e-013 6.2926e-011 8.9939e-012 2.7323e-011 1.4558e-011 3.0495e-011 6.5663e-011 1.4953e-011 6.6774e-012 4.9861e-012 3.6089e-010 2.8684e-009 1.5658e-008 3.2989e-008 7.8073e-008 8.6340e-008 1.9272e-008 8.4851e-007 1.4302e-005 9.0438e-005 4.0064e-004 1.3333e-003 3.3386e-003 6.3692e-003 9.3427e-003 1.0701e-002 1.1190e-002 1.4714e-002 1.3405e-002 6.4445e-004 3.1017e-001 1.5167e-001 1.1382e-001 5.7923e-002
          32 2.3703e-011 1.7247e-013 4.5566e-011 5.5164e-012 1.9946e-011 1.0367e-011 1.5600e-011 4.2969e-011 8.8331e-012 1.0157e-011 4.7329e-012 2.1766e-010 1.8737e-009 1.0928e-008 2.3392e-008 5.4286e-008 6.4010e-008 2.1956e-008 4.4915e-007 8.5751e-006 5.6398e-005 2.5398e-004 8.5727e-004 2.1862e-003 4.2558e-003 6.3903e-003 7.4653e-003 7.5672e-003 9.1881e-003 9.8262e-003 5.1521e-003 1.7815e-002 5.2858e-001 5.3156e-003 3.4808e-003
          33 1.5618e-011 4.4054e-014 2.9806e-011 3.1722e-012 1.3079e-011 6.6774e-012 7.5943e-012 2.5881e-011 4.9305e-012 9.9804e-012 3.2851e-012 1.2685e-010 1.1496e-009 6.9937e-009 1.5209e-008 3.4827e-008 4.2842e-008 1.8247e-008 2.3443e-007 4.9332e-006 3.3450e-005 1.5248e-004 5.1958e-004 1.3417e-003 2.6478e-003 4.0417e-003 4.7943e-003 4.8024e-003 5.4697e-003 6.0295e-003 4.1183e-003 2.4034e-003 1.4584e-001 4.2199e-001 9.4536e-002
          34 8.3197e-012 9.2726e-015 1.5789e-011 1.5435e-012 6.9295e-012 3.4984e-012 3.2612e-012 1.2965e-011 2.3517e-012 6.5770e-012 1.7235e-012 6.3000e-011 5.8765e-010 3.6611e-009 8.0544e-009 1.8300e-008 2.3079e-008 1.0952e-008 1.0784e-007 2.4196e-006 1.6737e-005 7.6885e-005 2.6348e-004 6.8551e-004 1.3639e-003 2.1027e-003 2.5188e-003 2.5139e-003 2.7563e-003 3.0412e-003 2.1695e-003 1.2773e-003 2.8124e-003 3.9873e-001 2.2419e-001
