   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          10 4.0938e-010 2.6143e-009 4.2061e-011 9.3597e-009 2.4033e-010 1.2138e-008 1.2012e-007 1.5677e-006 3.3851e-006 1.1081e-003 9.9731e-001 1.5696e-003 8.0699e-006 2.3649e-006 3.8801e-007 8.5871e-008 2.4221e-009 3.3660e-009 1.1650e-008 6.0638e-009 4.2897e-010 3.1623e-011 9.7043e-010 2.7259e-010 4.1611e-010 1.6648e-009 1.5486e-009 7.9053e-010 2.9478e-010 9.4175e-011 1.2616e-011
          11 4.1257e-010 3.4934e-011 1.9549e-011 9.6225e-011 7.6098e-009 6.4582e-009 7.2135e-010 2.4861e-007 1.9608e-006 2.0856e-006 1.5818e-003 9.9620e-001 2.1983e-003 7.6117e-006 2.8265e-006 4.7840e-007 1.9864e-007 3.6394e-009 2.8180e-008 3.8663e-009 1.2208e-008 1.2873e-009 3.3610e-009 1.2149e-010 1.5091e-009 1.1509e-010 7.8900e-010 2.3506e-009 2.4322e-009 1.5113e-009 2.7765e-010
          12 2.2838e-011 1.8336e-009 9.1616e-010 3.8427e-010 2.8553e-010 2.4024e-008 4.2506e-010 2.1980e-010 3.5502e-007 2.2416e-006 7.1755e-007 2.2125e-003 9.9475e-001 3.0247e-003 6.9973e-006 3.3870e-006 6.6869e-007 3.0815e-007 1.9257e-009 5.1740e-008 7.3957e-011 6.2427e-009 2.0165e-009 5.2973e-009 1.5591e-010 6.4833e-010 2.7701e-010 7.8212e-011 6.7959e-010 8.1764e-010 1.9173e-010
          13 5.7865e-010 7.0239e-011 6.0052e-013 1.8477e-009 4.8676e-011 4.3282e-011 1.6051e-008 7.8474e-009 7.3813e-009 5.4426e-007 2.5866e-006 3.3419e-010 3.0377e-003 9.9286e-001 4.0920e-003 6.0244e-006 4.2156e-006 9.6501e-007 4.0575e-007 3.6207e-008 8.0247e-008 2.7431e-009 3.7117e-010 4.0834e-009 6.1445e-009 9.1242e-010 2.7352e-011 7.8507e-011 1.0970e-012 6.5104e-011 2.6293e-011
          14 4.7482e-010 2.7332e-009 9.2904e-010 3.6127e-010 1.9140e-009 2.3654e-009 1.2922e-011 3.3762e-008 4.8407e-009 1.3991e-008 6.5962e-007 2.7798e-006 1.1634e-006 4.0973e-003 9.9044e-001 5.4434e-003 4.4406e-006 5.1903e-006 1.3720e-006 5.5906e-007 8.0895e-008 1.5177e-007 1.9646e-008 1.7741e-010 5.4757e-009 1.1506e-008 5.6135e-009 1.0930e-009 1.0456e-010 8.0928e-012 6.3909e-013
          15 9.0440e-012 1.2533e-009 5.5352e-010 9.1686e-010 1.7549e-010 3.4554e-009 1.3478e-011 3.3645e-010 2.5496e-008 2.7595e-008 7.3691e-008 9.4562e-007 2.9567e-006 6.4151e-006 5.4285e-003 9.8738e-001 7.1646e-003 2.6635e-006 5.7875e-006 2.0467e-006 8.1905e-007 9.7014e-008 2.2513e-007 7.7680e-008 8.5056e-009 7.6595e-009 1.2709e-008 9.9392e-009 4.7491e-009 1.7648e-009 2.5479e-010
          16 4.4605e-010 5.2426e-011 1.3183e-011 7.7058e-010 4.8913e-010 2.2866e-009 3.1787e-009 8.2721e-010 8.7848e-010 3.4737e-008 2.1661e-008 1.1134e-007 1.2933e-006 3.1262e-006 1.9969e-005 7.1073e-003 9.8343e-001 9.4228e-003 1.6003e-006 5.4571e-006 2.6093e-006 1.3170e-006 2.7487e-007 1.5886e-007 8.0624e-008 5.6402e-008 4.9972e-008 3.4391e-008 1.7384e-008 7.0009e-009 1.0535e-009
          17 3.7829e-010 8.2605e-010 2.8890e-012 2.7512e-012 1.2257e-010 6.7378e-010 5.8264e-010 5.3307e-009 9.7335e-011 2.4953e-009 8.7905e-009 8.7087e-008 2.0513e-007 1.6885e-006 2.9004e-006 4.8368e-005 9.2862e-003 9.7814e-001 1.2504e-002 5.7923e-007 7.2296e-006 1.8390e-006 1.8542e-006 6.4710e-007 4.0474e-007 1.1789e-007 1.9772e-008 1.2545e-008 1.8128e-008 1.6648e-008 3.6672e-009
          18 2.5520e-011 3.9043e-010 3.0066e-011 1.4996e-010 1.1284e-010 1.1448e-009 3.2155e-010 3.4810e-009 5.8183e-009 3.9341e-010 6.7726e-010 4.5704e-009 1.8963e-007 3.8564e-007 2.2184e-006 1.8602e-006 9.9209e-005 1.2227e-002 9.7145e-001 1.6199e-002 2.2480e-006 1.3457e-005 2.3738e-006 1.3440e-006 5.1542e-007 7.2826e-007 4.9935e-007 1.7166e-007 4.7916e-008 1.5166e-008 2.2573e-009
          19 8.4195e-011 2.4855e-012 1.2081e-010 5.6902e-013 1.0101e-010 9.5375e-011 3.6398e-011 2.9054e-010 2.1398e-009 6.1485e-009 4.8008e-010 8.7247e-013 1.6860e-010 2.9215e-007 6.3485e-007 3.0737e-006 4.5755e-007 1.9097e-004 1.5640e-002 9.6421e-001 1.9905e-002 2.9778e-005 1.4649e-005 4.5410e-006 2.1080e-006 4.6281e-007 5.1743e-007 5.0519e-007 2.8671e-007 1.2146e-007 1.8901e-008
          20 2.3833e-010 2.6271e-010 6.3967e-011 2.7429e-010 3.9978e-011 1.2819e-009 5.2875e-010 9.0001e-010 1.8449e-010 6.0646e-009 4.4561e-009 2.0355e-009 1.3513e-009 1.8716e-008 4.1122e-007 8.6456e-007 3.3128e-006 3.5566e-009 3.9076e-004 1.8812e-002 9.5632e-001 2.4335e-002 1.0500e-004 1.4093e-005 7.1154e-006 2.7365e-006 5.2867e-007 3.8176e-007 3.7742e-007 2.4274e-007 4.5108e-008
          21 1.7933e-010 3.0500e-010 2.0253e-013 4.0893e-010 3.4348e-010 5.2717e-010 7.8065e-010 1.0185e-010 3.4970e-010 3.5761e-011 1.3709e-009 1.9490e-009 9.4817e-009 1.2300e-008 7.9206e-008 6.4120e-007 1.3911e-006 2.1852e-006 5.1630e-007 7.5618e-004 2.2418e-002 9.4786e-001 2.8626e-002 3.0698e-004 5.9077e-006 8.8652e-006 6.1249e-006 1.5709e-006 4.8788e-007 2.2983e-007 4.2144e-008
          22 4.5129e-011 8.2028e-011 7.1642e-011 1.4185e-010 3.2587e-010 3.5327e-011 1.0976e-010 1.5476e-009 1.0444e-010 2.1623e-009 2.4715e-010 3.9428e-009 2.4082e-012 1.8660e-008 4.2520e-008 1.4140e-007 1.0959e-006 1.6155e-006 2.3544e-006 9.1132e-006 1.2911e-003 2.5478e-002 9.3942e-001 3.3048e-002 7.2364e-004 1.5580e-007 6.7410e-006 7.0687e-006 2.9994e-006 1.0883e-006 1.6592e-007
          23 2.2590e-013 4.0096e-012 1.5747e-010 2.4458e-013 8.0894e-011 6.5495e-010 7.4811e-011 1.1372e-009 7.2617e-010 5.9549e-010 9.0132e-010 9.2734e-013 2.9229e-009 2.1955e-009 3.3352e-008 7.6590e-008 2.1393e-007 1.8408e-006 1.0054e-006 1.9270e-006 4.0475e-005 2.1326e-003 2.8242e-002 9.3223e-001 3.5563e-002 1.7462e-003 1.9370e-005 3.5462e-006 5.6033e-006 2.6807e-006 4.2205e-007
          24 3.2808e-011 1.1286e-010 1.5579e-010 1.0516e-010 1.4369e-012 7.9799e-010 2.9175e-010 8.0689e-011 3.8271e-010 1.0868e-010 2.3285e-010 2.2602e-009 2.3470e-010 2.6743e-010 8.7595e-009 8.8641e-008 6.9767e-008 6.1331e-007 1.6259e-006 1.5943e-006 3.7060e-007 1.3363e-004 3.2366e-003 2.8786e-002 9.2995e-001 3.4059e-002 3.5631e-003 2.3113e-004 8.9380e-006 2.3314e-007 2.8991e-007
          25 6.9692e-011 2.2322e-010 9.8100e-011 2.2083e-010 6.2616e-011 3.8112e-010 2.3202e-010 1.7923e-010 2.1266e-012 5.8707e-010 1.3034e-012 2.5099e-009 1.5468e-009 1.8324e-011 9.7542e-010 4.4553e-008 1.2260e-007 1.5337e-007 1.0375e-006 1.6568e-006 1.1229e-006 1.8309e-006 3.1802e-004 4.8019e-003 2.5565e-002 9.3355e-001 2.8814e-002 5.8178e-003 8.6592e-004 1.5995e-004 1.5686e-005
          26 7.7000e-011 2.3830e-010 4.3390e-011 2.2666e-010 1.0734e-010 6.0962e-011 7.8465e-011 5.8375e-010 1.8172e-010 2.9128e-010 9.7500e-013 8.7199e-010 3.6050e-009 9.7018e-010 6.2439e-010 8.9870e-009 1.2695e-007 9.6303e-008 4.7919e-007 9.7602e-007 1.6182e-006 5.6755e-007 2.2753e-005 6.8726e-004 6.3941e-003 1.9994e-002 9.4363e-001 1.7488e-002 7.7738e-003 2.0260e-003 2.5378e-004
          27 6.1469e-011 1.8343e-010 1.3490e-011 1.6268e-010 9.6291e-011 2.2356e-012 7.4846e-012 6.1222e-010 4.1276e-010 5.6788e-012 2.0377e-011 1.1551e-010 2.6592e-009 2.5174e-009 1.6083e-009 1.0623e-009 6.6664e-008 8.6304e-008 2.8815e-007 4.9081e-007 1.1823e-006 1.7984e-006 1.0119e-006 9.1238e-005 1.3852e-003 7.2631e-003 1.0905e-002 9.6098e-001 3.4947e-003 5.5310e-003 9.0648e-004
          28 3.9921e-011 1.1405e-010 2.6449e-012 9.3557e-011 6.2392e-011 4.4387e-011 1.2590e-012 4.0589e-010 4.2070e-010 8.9215e-011 1.1137e-010 2.9572e-012 1.1682e-009 2.4461e-009 2.3903e-009 3.9240e-010 2.3342e-008 6.2753e-008 1.9500e-007 3.1048e-007 6.0872e-007 1.4583e-006 2.4471e-007 1.5796e-005 2.8416e-004 2.1164e-003 7.2585e-003 1.5771e-003 9.7142e-001 3.7252e-003 3.9799e-005
          29 2.2092e-011 6.0229e-011 2.0544e-013 4.6022e-011 3.2834e-011 6.6127e-011 7.1622e-012 2.0658e-010 2.9343e-010 2.1623e-010 1.7582e-010 1.1160e-013 3.9288e-010 1.5354e-009 2.1114e-009 5.5176e-010 7.0314e-009 3.6914e-008 1.1618e-007 2.1165e-007 3.1348e-007 7.5560e-007 7.7859e-007 2.5525e-006 7.2684e-005 6.3637e-004 2.6658e-003 5.2480e-003 4.7068e-003 9.1947e-001 2.2228e-002
          30 9.1930e-012 2.4106e-011 1.0835e-015 1.7512e-011 1.2947e-011 4.3837e-011 6.1259e-012 7.7795e-011 1.3738e-010 1.7050e-010 1.2688e-010 6.9528e-016 1.0736e-010 6.5516e-010 1.1173e-009 4.9061e-010 1.9419e-009 1.6068e-008 5.0191e-008 1.0685e-007 1.4021e-007 2.9244e-007 5.0895e-007 3.2185e-007 1.8569e-005 1.9026e-004 8.3989e-004 2.0560e-003 1.4528e-003 6.0882e-002 4.6532e-001
