   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63
          10 2.6279e-007 2.0635e-005 5.7791e-005 1.2896e-004 4.5030e-005 7.1898e-003 5.1015e-002 2.1266e-001 2.1915e-001 4.2155e-002 5.9354e-002 1.2163e-001 3.1604e-002 1.1593e-003 2.7200e-002 4.4682e-002 4.4426e-002 3.7956e-002 3.1125e-002 2.4568e-002 1.8082e-002 1.2018e-002 7.0630e-003 3.6550e-003 1.6899e-003 7.2245e-004 3.0384e-004 1.3832e-004 7.4875e-005 4.8605e-005 3.4327e-005 2.3335e-005 1.3937e-005 6.8039e-006 2.4321e-006 4.5869e-007 3.3373e-010 1.5577e-007 3.2653e-007 3.0556e-007 1.6170e-007 3.6078e-008 5.1910e-010 3.8182e-008 9.5767e-008 1.3237e-007 1.3482e-007 1.1007e-007 7.2790e-008 3.6951e-008 1.1825e-008 7.7265e-010 1.9021e-009 1.0091e-008 1.9617e-008 2.6306e-008 2.8443e-008 2.6440e-008 2.1833e-008 1.6283e-008 1.0954e-008 6.3945e-009 2.9482e-009 1.2853e-009
          11 3.3951e-006 2.2209e-005 1.1822e-006 9.5562e-005 8.3072e-005 1.3960e-004 7.3600e-003 6.4478e-002 2.4564e-001 1.9012e-001 5.8571e-002 3.0893e-002 1.1299e-001 4.8012e-002 4.3163e-004 1.5800e-002 3.7180e-002 4.1968e-002 3.7450e-002 3.1097e-002 2.5054e-002 1.9363e-002 1.3913e-002 9.0338e-003 5.2368e-003 2.7148e-003 1.2725e-003 5.5369e-004 2.3746e-004 1.1073e-004 6.1237e-005 4.0144e-005 2.8732e-005 2.0436e-005 1.3409e-005 7.5784e-006 3.3584e-006 9.5975e-007 7.8189e-008 4.3977e-008 2.2808e-007 3.0926e-007 2.5019e-007 1.3391e-007 3.9261e-008 7.8148e-010 1.5354e-008 5.9285e-008 1.0372e-007 1.2702e-007 1.2194e-007 9.5144e-008 6.0233e-008 2.9655e-008 9.8701e-009 1.1909e-009 3.2059e-010 3.1649e-009 6.5257e-009 8.5734e-009 8.5948e-009 6.6243e-009 3.5991e-009 1.6946e-009
          12 2.2948e-006 4.5801e-007 2.1593e-005 4.4324e-006 1.0002e-004 5.3834e-005 3.6775e-004 6.0825e-003 7.2889e-002 2.7599e-001 1.7871e-001 6.4095e-002 1.4656e-002 9.8507e-002 5.8485e-002 4.1559e-003 7.6762e-003 2.9004e-002 3.8055e-002 3.6126e-002 3.0564e-002 2.4924e-002 1.9822e-002 1.4991e-002 1.0480e-002 6.6653e-003 3.8259e-003 1.9777e-003 9.3098e-004 4.1300e-004 1.8338e-004 8.8112e-005 4.9134e-005 3.2439e-005 2.4020e-005 1.8091e-005 1.2635e-005 7.6419e-006 3.7708e-006 1.3772e-006 2.7604e-007 8.5415e-010 9.5046e-008 2.4465e-007 2.9891e-007 2.4125e-007 1.3156e-007 3.9729e-008 1.2307e-009 1.1141e-008 4.4010e-008 7.5618e-008 9.3102e-008 9.4376e-008 8.3317e-008 6.5605e-008 4.6374e-008 2.9291e-008 1.6316e-008 7.8575e-009 3.1940e-009 1.0781e-009 3.1027e-010 1.0171e-010
          13 1.1131e-008 3.3604e-006 8.0506e-006 1.2622e-005 2.2447e-005 9.3660e-005 3.2357e-005 8.7301e-004 3.4965e-003 7.2880e-002 3.0304e-001 1.8781e-001 5.8389e-002 6.5400e-003 8.3996e-002 6.2657e-002 9.1659e-003 2.9511e-003 2.1634e-002 3.3405e-002 3.4149e-002 2.9717e-002 2.4474e-002 1.9773e-002 1.5441e-002 1.1366e-002 7.7586e-003 4.8455e-003 2.7415e-003 1.4096e-003 6.7151e-004 3.0583e-004 1.3933e-004 6.8158e-005 3.8865e-005 2.6513e-005 2.0193e-005 1.5478e-005 1.1093e-005 7.1488e-006 4.0060e-006 1.8261e-006 5.6967e-007 5.9948e-008 2.1226e-008 1.5713e-007 2.5961e-007 2.5978e-007 1.8830e-007 1.0179e-007 3.7252e-008 5.3081e-009 1.0842e-009 1.4526e-008 3.5333e-008 5.4817e-008 6.7033e-008 6.9556e-008 6.3328e-008 5.1371e-008 3.7011e-008 2.2730e-008 1.0805e-008 4.7790e-009
          14 5.4115e-007 3.3988e-006 2.5118e-008 1.5845e-005 1.5824e-006 4.5649e-005 7.8237e-005 8.0014e-006 1.7395e-003 7.3596e-004 6.2149e-002 3.2428e-001 2.2117e-001 4.3061e-002 2.7712e-003 7.2654e-002 6.1565e-002 1.3255e-002 8.1500e-004 1.5749e-002 2.8647e-002 3.1564e-002 2.8343e-002 2.3668e-002 1.9302e-002 1.5338e-002 1.1713e-002 8.4350e-003 5.6151e-003 3.4224e-003 1.9138e-003 9.8685e-004 4.7336e-004 2.1727e-004 1.0143e-004 5.2118e-005 3.1032e-005 2.1317e-005 1.6163e-005 1.2736e-005 9.7663e-006 6.8417e-006 4.1420e-006 2.0491e-006 7.5499e-007 1.5650e-007 9.5380e-010 5.1844e-008 1.5312e-007 2.2246e-007 2.3059e-007 1.8548e-007 1.1597e-007 5.2720e-008 1.3567e-008 2.3839e-010 4.2352e-009 1.4894e-008 2.4378e-008 2.8806e-008 2.7190e-008 2.0224e-008 1.0785e-008 5.0361e-009
          15 5.0807e-007 6.9100e-007 1.8726e-006 4.3607e-006 1.2640e-005 1.7817e-006 5.9900e-005 6.1573e-005 5.4604e-006 2.7542e-003 3.2530e-004 4.0074e-002 3.2955e-001 2.8438e-001 2.1725e-002 9.7554e-004 6.6235e-002 5.6464e-002 1.5386e-002 1.2767e-004 1.1545e-002 2.4258e-002 2.8556e-002 2.6482e-002 2.2482e-002 1.8449e-002 1.4828e-002 1.1615e-002 8.6726e-003 6.0545e-003 3.9255e-003 2.3533e-003 1.2976e-003 6.6176e-004 3.1936e-004 1.5109e-004 7.3214e-005 3.8541e-005 2.3499e-005 1.6872e-005 1.3424e-005 1.0826e-005 8.3159e-006 5.9080e-006 3.8056e-006 2.1455e-006 9.8085e-007 3.0330e-007 3.0287e-008 1.3425e-008 9.5536e-008 1.7006e-007 1.9712e-007 1.8121e-007 1.4183e-007 9.6632e-008 5.6769e-008 2.7563e-008 1.0007e-008 2.0531e-009 3.4123e-011 2.4718e-010 3.9292e-010 2.5945e-010
          16 9.9659e-008 1.6248e-008 2.6202e-006 1.5602e-011 1.0474e-005 4.4077e-006 1.2984e-005 6.2261e-005 4.4288e-005 1.2366e-004 3.1642e-003 5.1500e-003 1.3287e-002 2.9967e-001 3.7720e-001 3.1423e-003 6.4676e-005 6.6543e-002 4.7963e-002 1.5700e-002 8.2911e-006 8.8285e-003 2.0670e-002 2.5512e-002 2.4365e-002 2.1021e-002 1.7322e-002 1.4054e-002 1.1184e-002 8.5421e-003 6.1889e-003 4.2111e-003 2.6580e-003 1.5519e-003 8.4456e-004 4.3203e-004 2.1017e-004 1.0058e-004 5.0474e-005 2.8351e-005 1.8287e-005 1.3318e-005 1.0561e-005 8.6852e-006 6.9924e-006 5.2255e-006 3.4893e-006 2.0294e-006 9.9713e-007 3.8347e-007 8.9098e-008 1.4611e-009 2.6112e-008 9.0448e-008 1.4518e-007 1.6715e-007 1.5633e-007 1.2559e-007 8.9442e-008 5.7563e-008 3.3651e-008 1.7419e-008 7.4032e-009 3.0973e-009
          17 1.2312e-009 4.5356e-007 1.0951e-006 1.7297e-006 2.8279e-006 1.1197e-005 3.8688e-009 2.9071e-005 5.6708e-005 1.6015e-005 5.8068e-004 2.0329e-003 1.4780e-002 5.0622e-005 2.1679e-001 4.7885e-001 4.8137e-003 8.1646e-004 7.6987e-002 3.5484e-002 1.5086e-002 1.4631e-005 7.1908e-003 1.7996e-002 2.2629e-002 2.2055e-002 1.9285e-002 1.5935e-002 1.3030e-002 1.0455e-002 8.1107e-003 6.0478e-003 4.2559e-003 2.7916e-003 1.7136e-003 9.8583e-004 5.2867e-004 2.6684e-004 1.3127e-004 6.5635e-005 3.4539e-005 1.9972e-005 1.3337e-005 1.0302e-005 8.5889e-006 7.1283e-006 5.6422e-006 4.2176e-006 2.9596e-006 1.9017e-006 1.0643e-006 4.7786e-007 1.4546e-007 1.5601e-008 4.4324e-009 3.7999e-008 7.3359e-008 9.4365e-008 9.8999e-008 9.0228e-008 7.1925e-008 4.7879e-008 2.3959e-008 1.0864e-008
          18 4.5676e-008 6.1942e-007 6.8496e-008 2.5562e-006 1.8517e-009 8.4969e-006 4.7356e-006 5.9713e-006 4.0341e-005 4.7811e-005 2.5980e-006 1.4185e-003 1.2962e-004 2.0873e-002 2.3937e-002 9.1242e-002 5.2863e-001 4.8247e-002 7.8190e-003 1.0487e-001 1.8594e-002 1.5279e-002 2.8404e-004 6.0192e-003 1.6354e-002 1.9777e-002 1.9698e-002 1.7199e-002 1.4316e-002 1.1770e-002 9.4466e-003 7.4496e-003 5.6533e-003 4.0578e-003 2.7574e-003 1.7598e-003 1.0463e-003 5.8502e-004 3.1127e-004 1.5815e-004 7.8283e-005 3.9960e-005 2.2403e-005 1.4133e-005 9.9737e-006 7.7982e-006 6.5641e-006 5.6141e-006 4.6030e-006 3.5052e-006 2.4650e-006 1.6024e-006 9.4967e-007 4.9143e-007 2.0258e-007 5.3186e-008 2.7679e-009 6.0840e-009 2.6148e-008 4.1552e-008 4.4469e-008 3.5029e-008 1.9149e-008 9.0291e-009
          19 6.5739e-008 3.6872e-007 9.6300e-008 1.4751e-006 9.2049e-007 2.7489e-006 8.8778e-006 1.4480e-008 1.9049e-005 4.0983e-005 2.5699e-005 1.5847e-004 1.8081e-003 1.8889e-003 1.2001e-002 8.1829e-002 2.1638e-003 4.3618e-001 1.2718e-001 2.7874e-002 1.6124e-001 2.4654e-003 1.9785e-002 2.3876e-003 4.3983e-003 1.6252e-002 1.6665e-002 1.7567e-002 1.4858e-002 1.2614e-002 1.0287e-002 8.3414e-003 6.6139e-003 5.0564e-003 3.7104e-003 2.5704e-003 1.6786e-003 1.0334e-003 5.9713e-004 3.2652e-004 1.7146e-004 8.7485e-005 4.4584e-005 2.3951e-005 1.4271e-005 9.6139e-006 7.2658e-006 5.9932e-006 5.1426e-006 4.3605e-006 3.5381e-006 2.7175e-006 1.9692e-006 1.3345e-006 8.2932e-007 4.5928e-007 2.1775e-007 8.2545e-008 2.1264e-008 1.9160e-009 4.1190e-010 2.4007e-009 2.2802e-009 1.3105e-009
          20 5.1215e-008 1.0058e-007 3.1659e-007 4.1559e-007 1.6160e-006 1.9043e-007 6.9562e-006 3.0912e-006 4.6202e-006 2.8083e-005 3.5136e-005 9.7477e-008 7.4197e-004 5.7661e-004 9.3005e-003 1.3630e-005 1.0420e-001 6.5727e-002 1.9380e-001 1.6669e-001 5.1420e-002 2.4415e-001 6.3619e-003 3.6361e-002 1.2864e-002 1.3788e-003 1.9754e-002 1.2142e-002 1.6367e-002 1.2037e-002 1.1001e-002 8.6383e-003 7.1656e-003 5.6407e-003 4.3639e-003 3.2251e-003 2.2601e-003 1.5076e-003 9.4398e-004 5.5943e-004 3.1519e-004 1.6863e-004 8.7683e-005 4.5706e-005 2.4434e-005 1.3977e-005 9.0153e-006 6.5958e-006 5.2752e-006 4.4533e-006 3.8543e-006 3.2968e-006 2.6933e-006 2.0679e-006 1.4927e-006 1.0173e-006 6.5286e-007 3.9019e-007 2.1401e-007 1.0631e-007 4.7392e-008 1.8765e-008 6.4712e-009 2.4094e-009
          21 2.8317e-008 3.0214e-009 3.3851e-007 2.9657e-008 1.3709e-006 1.3220e-007 3.2976e-006 5.6296e-006 1.0429e-007 1.5903e-005 3.0415e-005 1.8130e-005 1.0988e-004 1.2166e-003 6.3261e-004 9.6270e-003 2.6783e-002 3.3679e-002 2.2717e-001 7.8088e-003 9.0100e-002 3.4947e-002 2.8720e-001 4.9868e-002 7.5842e-002 4.9829e-002 9.5114e-004 3.3811e-002 4.9024e-003 1.8575e-002 7.8479e-003 1.0294e-002 6.5790e-003 6.1841e-003 4.5384e-003 3.6595e-003 2.6553e-003 1.8941e-003 1.2706e-003 8.0162e-004 4.8657e-004 2.7661e-004 1.5132e-004 8.1062e-005 4.2182e-005 2.2471e-005 1.3015e-005 8.2065e-006 5.7103e-006 4.4954e-006 3.8349e-006 3.3024e-006 2.7990e-006 2.3451e-006 1.9226e-006 1.5025e-006 1.0984e-006 7.5106e-007 4.8542e-007 2.9875e-007 1.7357e-007 9.1184e-008 3.9433e-008 1.6672e-008
          22 1.1432e-008 1.4770e-008 2.3933e-007 1.7226e-008 8.4190e-007 5.7615e-007 1.0301e-006 5.3267e-006 7.1351e-007 6.6120e-006 2.2913e-005 2.3788e-005 2.2355e-006 6.2299e-004 2.4356e-004 6.2230e-003 1.4986e-006 6.3398e-002 1.4071e-002 1.9391e-001 5.3556e-002 3.1169e-003 2.6109e-004 1.7574e-001 8.1360e-002 1.1557e-001 1.2614e-001 2.0977e-002 7.5895e-002 2.1808e-004 3.1903e-002 1.7512e-003 1.3120e-002 3.3351e-003 6.2131e-003 3.0322e-003 3.2024e-003 1.9682e-003 1.5491e-003 9.9003e-004 6.3675e-004 3.9587e-004 2.1884e-004 1.2560e-004 6.7700e-005 3.4448e-005 1.9533e-005 1.1426e-005 6.6579e-006 4.6726e-006 3.8864e-006 3.1879e-006 2.5826e-006 2.2551e-006 2.0401e-006 1.7248e-006 1.3211e-006 9.5512e-007 6.8190e-007 4.8126e-007 3.2215e-007 1.8997e-007 8.8317e-008 3.8656e-008
          23 2.9563e-009 4.5119e-008 1.3560e-007 8.5294e-008 4.2604e-007 7.9249e-007 1.7724e-007 3.8070e-006 2.0417e-006 1.7589e-006 1.5272e-005 2.1431e-005 4.4934e-006 1.9396e-004 7.1962e-004 1.3186e-003 4.5635e-003 2.3743e-002 1.5412e-002 1.4336e-001 1.3360e-002 7.9673e-002 1.3903e-002 8.2156e-002 1.2429e-002 2.2336e-002 6.6019e-002 1.6097e-001 5.8307e-002 1.5180e-001 2.1889e-002 7.5835e-002 3.2294e-003 2.9153e-002 3.8150e-007 1.0667e-002 6.4637e-004 4.0664e-003 8.6187e-004 1.5708e-003 5.6253e-004 5.6702e-004 2.5234e-004 1.8016e-004 8.9729e-005 5.0103e-005 2.8460e-005 1.4041e-005 8.9014e-006 5.6419e-006 3.5979e-006 2.9924e-006 2.5847e-006 2.0619e-006 1.7669e-006 1.6229e-006 1.3915e-006 1.0750e-006 7.9230e-007 5.7808e-007 4.0449e-007 2.4918e-007 1.1940e-007 5.3057e-008
          24 2.2578e-010 5.7898e-008 6.6309e-008 1.2638e-007 1.8402e-007 7.6370e-007 1.4514e-009 2.3417e-006 2.6070e-006 1.7731e-007 9.0708e-006 1.7199e-005 1.0510e-005 4.3004e-005 6.0353e-004 3.8896e-005 5.1225e-003 2.8690e-003 3.6247e-002 3.2768e-002 9.5975e-002 4.4853e-002 2.5129e-003 1.4205e-005 1.1142e-001 2.9248e-002 1.4364e-002 1.0704e-003 4.9151e-002 2.7517e-002 1.5432e-001 5.7377e-002 1.4495e-001 3.9310e-002 8.1487e-002 1.4150e-002 3.4239e-002 2.8482e-003 1.2022e-002 2.3836e-004 3.7281e-003 4.5608e-007 1.0423e-003 2.4241e-005 2.6330e-004 2.1063e-005 5.9945e-005 1.1605e-005 1.2500e-005 6.6241e-006 3.0770e-006 3.5664e-006 2.1316e-006 1.5676e-006 1.8367e-006 1.5167e-006 1.0521e-006 9.2133e-007 8.6961e-007 6.9083e-007 4.5518e-007 2.5789e-007 1.1800e-007 5.1558e-008
          25 1.0817e-010 5.2790e-008 2.8882e-008 1.2720e-007 6.7538e-008 6.0853e-007 3.1350e-008 1.3072e-006 2.4202e-006 1.6803e-008 4.8910e-006 1.2616e-005 1.1115e-005 6.1066e-006 3.5025e-004 7.0835e-005 2.9354e-003 2.6748e-005 2.7397e-002 7.0222e-004 1.0381e-001 2.1146e-003 3.0641e-002 6.7706e-003 6.5008e-002 1.5538e-003 1.0879e-002 3.0604e-002 7.3598e-002 6.9461e-003 1.6070e-002 1.9394e-002 1.0188e-002 9.6715e-002 5.5055e-002 1.2906e-001 6.2538e-002 9.7947e-002 3.9486e-002 5.2310e-002 1.7531e-002 2.1683e-002 6.0706e-003 7.3553e-003 1.7317e-003 2.1058e-003 4.1441e-004 5.2080e-004 8.0161e-005 1.1407e-004 1.0152e-005 2.2771e-005 1.0483e-007 3.9307e-006 1.1639e-006 6.3123e-007 1.5862e-006 8.1571e-007 4.4909e-007 5.4317e-007 5.1504e-007 3.1633e-007 1.3964e-007 5.8903e-008
