   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30
          13 1.9098e-010 3.0062e-010 1.2680e-009 4.8843e-010 1.5928e-009 4.2953e-011 1.9645e-008 2.5637e-009 3.9350e-007 3.2124e-006 4.5722e-005 6.4378e-004 5.6171e-003 9.8698e-001 5.9474e-003 7.1263e-004 4.7716e-005 4.6065e-006 4.8890e-007 2.2885e-007 5.8383e-009 8.9236e-009 1.7948e-008 2.1881e-009 4.5948e-010 4.8029e-010 1.5486e-011 4.8613e-010 6.6867e-010 4.0750e-010 1.7303e-010
          14 7.9089e-011 1.1702e-009 2.2815e-010 2.0853e-012 1.5317e-009 3.7056e-009 1.0219e-010 1.8923e-008 8.9723e-010 5.8554e-007 5.3423e-006 6.4274e-005 7.8565e-004 5.2725e-003 9.8751e-001 5.3631e-003 9.1381e-004 7.2807e-005 7.3947e-006 8.9944e-007 3.7924e-007 1.9268e-008 1.0104e-008 2.5189e-008 9.7351e-009 2.9343e-010 2.7635e-010 2.1611e-010 1.9084e-011 1.7948e-012 4.6971e-012
          15 2.6550e-011 9.5405e-010 8.8496e-010 2.4430e-010 6.0356e-010 2.1450e-009 1.3018e-009 4.1243e-012 5.2269e-008 2.7662e-008 8.2119e-007 7.7610e-006 8.6944e-005 9.4113e-004 4.6765e-003 9.8852e-001 4.4954e-003 1.1429e-003 1.1343e-004 1.2129e-005 1.5249e-006 7.1627e-007 7.8379e-008 1.1984e-008 2.2134e-008 1.8267e-008 5.9943e-009 1.0401e-009 1.2763e-010 1.7325e-011 3.9160e-012
          16 1.0367e-010 1.4756e-011 1.6931e-011 1.8355e-011 9.8770e-010 1.9327e-009 3.0071e-009 3.0493e-011 9.9778e-010 6.0026e-008 1.4592e-007 1.6727e-006 1.1970e-005 1.1568e-004 1.1091e-003 3.8440e-003 9.8992e-001 3.4281e-003 1.3696e-003 1.7758e-004 2.1732e-005 2.7705e-006 8.5894e-007 2.7179e-007 1.1009e-007 4.9005e-008 1.6047e-008 3.6966e-009 7.2409e-010 1.5225e-010 4.1903e-011
          17 1.3849e-011 5.9627e-010 2.6904e-010 3.1698e-011 9.8683e-010 9.1879e-010 1.3479e-009 3.6091e-009 2.4896e-009 2.0681e-009 4.1863e-008 1.1761e-007 2.3242e-006 1.7330e-005 1.5209e-004 1.2804e-003 2.8632e-003 9.9151e-001 2.2761e-003 1.5894e-003 2.5373e-004 4.3408e-005 6.1828e-006 1.4617e-006 3.1159e-007 1.1471e-007 1.0266e-007 8.8522e-008 5.5041e-008 2.4152e-008 9.0374e-009
          18 3.6670e-011 2.7786e-010 1.1958e-010 7.1711e-013 3.4194e-011 1.8681e-009 6.9963e-010 9.8323e-010 5.2694e-009 1.0871e-010 7.6573e-009 1.5368e-007 3.3619e-007 3.7323e-006 2.4520e-005 1.9984e-004 1.4326e-003 1.8507e-003 9.9315e-001 1.0256e-003 1.8751e-003 3.4995e-004 7.0206e-005 1.4484e-005 4.5937e-006 1.1458e-006 2.1591e-007 5.7803e-008 2.9042e-008 1.4936e-008 6.3019e-009
          19 1.3448e-010 2.5505e-011 6.2685e-011 8.2863e-011 6.2971e-010 2.9191e-012 7.8885e-010 2.7026e-010 7.2107e-009 5.8305e-009 4.0787e-009 1.8199e-008 1.8253e-007 5.4834e-007 5.9005e-006 3.4658e-005 2.6092e-004 1.5702e-003 7.9356e-004 9.9451e-001 6.8588e-005 2.0703e-003 5.2515e-004 1.1824e-004 2.6504e-005 9.3377e-006 3.5047e-006 1.1947e-006 4.1259e-007 1.4014e-007 4.8416e-008
          20 1.1669e-010 4.8225e-010 4.4338e-010 1.6729e-010 1.7139e-010 1.2530e-009 1.4814e-010 1.1576e-010 4.6169e-012 4.5461e-009 2.3321e-009 4.1574e-010 2.6520e-008 3.0063e-007 9.4655e-007 8.3230e-006 5.0049e-005 3.1591e-004 1.7886e-003 3.3764e-005 9.9433e-001 4.6555e-004 1.9838e-003 7.3039e-004 2.0041e-004 5.4831e-005 2.0256e-005 8.5348e-006 3.5397e-006 1.2979e-006 4.5681e-007
          21 3.5633e-011 6.6162e-010 4.4655e-010 8.3938e-011 7.7694e-011 8.8347e-010 1.2394e-009 3.7355e-010 1.6403e-009 1.0866e-012 5.5971e-010 4.2878e-009 2.7134e-009 6.2001e-008 4.8040e-007 1.9845e-006 1.1449e-005 7.3911e-005 3.6085e-004 2.0234e-003 4.7307e-004 9.9024e-001 3.7714e-003 1.5265e-003 9.5860e-004 3.4636e-004 1.0960e-004 4.1100e-005 1.7353e-005 6.6580e-006 2.4012e-006
          22 1.4309e-013 3.4251e-010 1.4412e-010 6.3567e-012 4.2592e-010 1.1132e-011 6.4569e-010 9.5055e-010 7.0004e-011 5.6619e-010 1.9899e-010 1.0602e-008 7.0932e-009 5.7029e-009 1.2971e-007 7.7136e-007 3.1369e-006 1.9588e-005 9.6046e-005 4.3852e-004 2.2079e-003 3.4445e-003 9.7891e-001 1.2232e-002 6.4201e-004 1.0037e-003 5.1539e-004 2.0722e-004 8.3777e-005 3.1353e-005 1.1236e-005
          23 1.3769e-011 4.7788e-011 1.0337e-012 6.0721e-012 3.3468e-010 3.1749e-010 5.8224e-012 3.6439e-010 1.1065e-009 2.5731e-012 2.7014e-010 1.3212e-009 5.9614e-009 8.7749e-009 1.6853e-008 1.9814e-007 1.4621e-006 3.7815e-006 3.1526e-005 1.2143e-004 5.1417e-004 2.4320e-003 1.0958e-002 9.5429e-001 2.9378e-002 1.0406e-006 6.5966e-004 5.5956e-004 2.9190e-004 1.1875e-004 4.3629e-005
          24 3.1397e-011 1.2608e-011 4.7654e-011 1.8404e-011 6.5403e-011 5.4865e-010 1.9187e-010 1.1245e-012 2.0327e-009 8.3514e-010 2.8786e-010 7.0809e-010 6.7348e-010 1.1223e-008 1.3157e-008 4.8027e-008 4.9267e-007 1.8992e-006 8.3682e-006 4.1468e-005 1.4748e-004 6.0919e-004 2.6277e-003 2.6898e-002 9.0804e-001 5.7720e-002 1.8703e-003 3.5813e-005 2.3076e-004 1.5419e-004 6.5697e-005
          25 3.2289e-011 1.0439e-010 1.0757e-010 1.3773e-011 6.0072e-012 2.9215e-010 3.0626e-010 1.0227e-010 9.2926e-010 1.1879e-009 1.5506e-010 1.2142e-009 6.6054e-011 3.7755e-009 1.7926e-008 3.3177e-008 1.2585e-007 1.0847e-006 3.1137e-006 1.4236e-005 6.1158e-005 1.8702e-004 6.9399e-004 2.8081e-003 5.6008e-002 8.2955e-001 9.7087e-002 1.0622e-002 1.0970e-003 9.5914e-005 1.1251e-005
          26 2.2192e-011 1.6692e-010 1.0678e-010 4.5366e-012 8.6863e-011 4.3709e-011 1.5899e-010 1.4928e-010 7.0106e-011 5.4475e-010 4.2811e-011 1.0867e-010 1.0138e-010 1.5352e-010 1.0578e-008 2.9893e-008 4.6445e-008 4.2503e-007 1.2682e-006 6.0325e-006 2.1351e-005 7.5715e-005 2.2605e-004 7.9417e-004 3.0554e-003 1.0594e-001 7.0652e-001 1.3802e-001 2.8919e-002 6.7889e-003 1.9201e-003
          27 1.1448e-011 1.6199e-010 7.1078e-011 3.5475e-013 1.4339e-010 5.5411e-012 2.7489e-011 8.0420e-011 6.6750e-011 7.0694e-011 5.2091e-012 2.0751e-010 4.5569e-012 1.0297e-010 2.6770e-009 1.8255e-008 2.8248e-008 1.5798e-007 5.0106e-007 2.6359e-006 9.7140e-006 3.0102e-005 9.6021e-005 2.6726e-004 8.8708e-004 3.3296e-003 1.8704e-001 5.3107e-001 1.5401e-001 4.3091e-002 1.3428e-002
          28 4.6580e-012 1.1982e-010 3.6511e-011 1.7645e-013 1.3468e-010 5.7439e-011 4.4203e-013 2.0327e-011 2.4916e-010 5.6975e-012 4.0232e-014 6.9565e-010 1.5325e-010 1.2853e-010 2.2832e-010 7.7855e-009 1.8817e-008 7.4265e-008 2.3287e-007 1.1380e-006 5.1224e-006 1.4432e-005 4.0835e-005 1.2509e-004 3.1288e-004 9.4202e-004 3.7213e-003 3.1182e-001 3.1053e-001 1.0940e-001 3.6296e-002
          29 1.5414e-012 7.2818e-011 1.5550e-011 7.3696e-013 9.2431e-011 8.3050e-011 1.4048e-011 1.3947e-012 2.7040e-010 5.2576e-011 2.0197e-013 7.1842e-010 2.4849e-010 2.9796e-011 1.3528e-012 2.7034e-009 1.1156e-008 4.0290e-008 1.2831e-007 5.0773e-007 2.5166e-006 7.3885e-006 1.9249e-005 5.3278e-005 1.4224e-004 3.5120e-004 9.6883e-004 4.5624e-003 4.9371e-001 9.7252e-002 4.1097e-002
          30 3.9642e-013 3.2208e-011 5.1483e-012 6.3294e-013 4.3370e-011 5.5298e-011 1.5500e-011 1.1249e-013 1.5393e-010 4.9152e-011 1.9319e-013 3.9187e-010 1.6559e-010 9.6580e-013 2.1056e-011 7.7987e-010 4.9119e-009 1.7838e-008 5.9639e-008 1.9718e-007 9.6838e-007 3.0495e-006 7.8694e-006 1.9569e-005 5.2188e-005 1.2424e-004 2.7863e-004 8.2813e-004 6.2641e-003 7.3151e-001 2.2084e-002
