   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27
          17 1.4916e-010 7.8541e-011 1.4394e-010 9.6347e-012 1.8820e-010 3.5937e-008 1.4356e-007 1.7447e-009 7.1918e-007 6.1543e-007 2.8795e-007 1.8767e-006 1.0882e-006 2.6303e-006 1.9520e-005 1.5267e-004 1.6381e-003 9.9507e-001 2.8710e-003 1.6467e-004 6.3658e-005 1.0271e-005 2.6166e-006 2.8694e-007 2.0586e-007 2.8892e-007 2.3481e-007 1.1182e-007
          18 4.9012e-010 1.6021e-012 9.7000e-011 7.7328e-011 4.1108e-011 1.0676e-008 1.1302e-009 2.8372e-007 7.1686e-007 1.8691e-009 1.2447e-006 2.5275e-007 2.4458e-006 8.4571e-007 3.1663e-006 3.2158e-005 1.2444e-004 2.9879e-003 9.9152e-001 5.1021e-003 1.2180e-004 7.9894e-005 1.7917e-005 4.9938e-006 7.3006e-007 2.1485e-007 1.5373e-007 8.4795e-008
          19 3.4206e-010 5.2887e-011 7.5218e-014 2.9837e-011 2.7127e-010 2.8405e-011 7.1698e-008 3.6400e-007 1.8873e-007 2.7300e-007 6.3853e-007 8.6475e-008 1.0817e-006 1.2173e-006 6.7252e-007 3.8596e-006 6.0861e-005 6.3400e-005 5.2519e-003 9.8609e-001 8.3352e-003 5.2276e-005 8.6431e-005 2.8994e-005 1.1656e-005 3.0731e-006 8.7035e-007 2.7524e-007
          20 6.0254e-011 1.4076e-010 8.7471e-011 6.7992e-013 1.6134e-010 4.3147e-009 7.7853e-008 1.5914e-007 5.7368e-010 4.0015e-007 8.5532e-008 4.8742e-007 1.6933e-007 8.7862e-007 9.6746e-007 1.1617e-006 1.0031e-005 7.4900e-005 9.1513e-006 8.4267e-003 9.7843e-001 1.2873e-002 4.0109e-006 8.1636e-005 4.3659e-005 1.7907e-005 6.8791e-006 2.3007e-006
          21 1.0915e-011 1.4136e-010 1.7102e-010 2.4156e-011 5.1841e-012 5.0619e-009 3.0837e-008 2.0866e-008 5.9514e-008 2.6830e-007 1.9708e-008 4.9087e-007 5.7941e-009 5.5990e-007 5.9651e-007 1.1353e-006 1.1202e-006 2.1950e-005 7.6625e-005 2.4776e-005 1.2672e-002 9.6847e-001 1.8527e-002 3.8054e-005 4.9417e-005 3.9676e-005 2.3512e-005 9.0417e-006
          22 1.2035e-010 8.2428e-011 1.4286e-010 3.1817e-011 4.3563e-011 2.2051e-009 3.6682e-009 2.6046e-009 1.3281e-007 9.4723e-008 1.7880e-007 2.2106e-007 1.8885e-007 2.4582e-007 4.6907e-007 7.0412e-007 7.3626e-007 3.2340e-006 3.5364e-005 5.2093e-005 2.3581e-004 1.7550e-002 9.5578e-001 2.5870e-002 3.3420e-004 4.6093e-006 1.6494e-005 1.1490e-005
          23 2.0883e-010 3.0357e-011 7.1688e-011 1.8133e-011 1.0915e-010 3.3246e-010 3.4231e-010 2.6089e-008 1.4052e-007 1.0310e-008 2.8603e-007 3.9396e-008 3.5932e-007 3.1790e-008 4.9224e-007 4.5313e-007 5.3700e-007 1.0329e-006 8.1615e-006 4.5277e-005 1.4200e-005 8.3927e-004 2.3150e-002 9.3997e-001 3.4601e-002 1.2001e-003 4.4632e-005 1.5968e-006
          24 2.1436e-010 6.2232e-012 2.2874e-011 5.4605e-012 1.0041e-010 6.0168e-012 3.2492e-009 4.0428e-008 1.0377e-007 2.1405e-009 2.6301e-007 5.2545e-011 3.3845e-007 6.6438e-009 3.8704e-007 3.4337e-007 3.7167e-007 4.1237e-007 2.6450e-006 1.8540e-005 4.0767e-005 1.1240e-005 2.1110e-003 2.8580e-002 9.2209e-001 4.3353e-002 3.0176e-003 3.9171e-004
          25 1.6486e-010 2.6400e-013 4.0348e-012 6.4623e-013 5.6925e-011 1.6416e-010 4.4353e-009 3.7575e-008 6.0547e-008 1.5125e-008 1.7619e-007 1.4540e-008 2.1720e-007 4.7300e-008 2.0879e-007 2.4845e-007 2.7988e-007 1.6094e-007 1.0036e-006 7.8802e-006 2.4867e-005 1.1162e-005 2.1367e-004 4.1156e-003 3.1975e-002 9.0440e-001 4.9494e-002 5.1731e-003
          26 1.0059e-010 2.0250e-013 1.7476e-013 2.6102e-015 2.3349e-011 2.2435e-010 3.4936e-009 2.5438e-008 2.9258e-008 1.9158e-008 9.3549e-008 2.3335e-008 1.0787e-007 5.7844e-008 8.4288e-008 1.5132e-007 1.8974e-007 7.6525e-008 3.5973e-007 3.3150e-006 1.2442e-005 1.3529e-005 1.2885e-005 8.3266e-004 6.2887e-003 3.1077e-002 8.8940e-001 4.7745e-002
          27 3.5963e-011 2.9972e-013 1.7631e-014 6.6694e-014 5.9799e-012 1.0950e-010 1.4012e-009 9.5781e-009 8.9727e-009 9.3466e-009 3.0343e-008 1.2247e-008 3.3166e-008 2.7409e-008 2.1790e-008 5.4499e-008 7.3592e-008 2.7926e-008 9.4392e-008 9.5882e-007 4.0306e-006 5.5740e-006 3.5686e-007 1.4524e-004 1.3312e-003 5.4314e-003 2.1173e-002 8.5296e-001
