   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 8.3426e-010 9.7815e-008 2.3486e-007 4.4409e-005 1.0410e-004 1.5656e-003 4.6430e-002 1.6668e-001 1.2405e-001 1.3532e-003 7.3911e-002 8.8119e-002 4.0984e-001 8.2652e-002 3.8361e-003 1.7964e-004 6.9175e-004 3.5857e-004 5.9410e-005 2.1225e-008 1.7580e-005 2.8189e-005 2.2625e-005 1.2507e-005
          11 4.4846e-010 1.7554e-008 2.2325e-009 9.6602e-007 1.2617e-004 6.3356e-005 6.6375e-003 7.3468e-002 1.5907e-001 8.1999e-002 1.6480e-004 7.4298e-002 8.7361e-002 4.3950e-001 6.9453e-002 6.6786e-003 3.3903e-006 4.1892e-004 4.3130e-004 1.7998e-004 3.9767e-005 1.5148e-006 2.3789e-006 5.6513e-006
          12 1.1850e-009 4.6123e-009 2.2183e-007 1.7180e-006 5.3916e-005 5.5607e-005 3.8466e-004 1.7654e-002 9.4738e-002 1.3796e-001 4.9748e-002 2.7791e-003 7.2913e-002 8.8564e-002 4.6906e-001 5.4995e-002 9.7193e-003 3.2842e-004 1.2701e-004 3.4044e-004 2.5619e-004 1.2781e-004 4.7317e-005 1.3249e-005
          13 6.9521e-011 1.2152e-008 2.2255e-007 8.1226e-007 3.4694e-006 9.3979e-005 2.0004e-005 2.1982e-003 3.3759e-002 1.0622e-001 1.1084e-001 2.6941e-002 7.1904e-003 7.0012e-002 9.1959e-002 4.9676e-001 3.9459e-002 1.2489e-002 1.2128e-003 8.4038e-007 1.4470e-004 1.9970e-004 1.5335e-004 8.5705e-005
          14 4.5299e-010 1.9950e-009 3.1207e-008 3.7920e-008 1.8448e-006 5.6617e-005 3.6891e-005 1.1428e-004 7.4294e-003 5.1327e-002 1.0615e-001 8.2180e-002 1.2175e-002 1.2073e-002 6.5624e-002 9.8696e-002 5.2228e-001 2.3792e-002 1.4438e-002 2.6414e-003 2.3390e-004 2.4509e-006 5.6088e-005 6.5736e-005
          15 7.9804e-010 5.6853e-010 9.2554e-009 6.1631e-007 3.3938e-006 1.0623e-005 6.9028e-005 7.6524e-006 9.3181e-004 1.6957e-002 6.5485e-002 9.5987e-002 5.5857e-002 3.8686e-003 1.6620e-002 5.9941e-002 1.0975e-001 5.4362e-001 9.8882e-003 1.4848e-002 4.4178e-003 9.5030e-004 1.3746e-004 9.5204e-006
          16 1.8644e-010 2.3753e-009 4.3917e-008 5.3375e-007 8.5243e-007 1.6354e-008 5.3607e-005 2.0595e-005 5.5277e-005 3.8852e-003 2.9466e-002 7.2872e-002 7.9266e-002 3.4235e-002 4.0067e-004 2.0282e-002 5.3007e-002 1.2725e-001 5.5580e-001 9.4094e-004 1.2681e-002 6.0339e-003 2.0786e-003 6.2924e-004
          17 4.9556e-011 1.5037e-009 3.3373e-008 1.3036e-007 1.6236e-008 2.7456e-006 1.9934e-005 4.5372e-005 3.3766e-006 5.8299e-004 1.0195e-002 4.1753e-002 7.1864e-002 5.9334e-002 1.8077e-002 2.5914e-004 2.2695e-002 4.4605e-002 1.5537e-001 5.5093e-001 3.0454e-003 7.1722e-003 6.1305e-003 2.8666e-003
          18 4.3074e-010 3.2037e-010 8.4043e-009 3.8551e-011 5.4425e-007 3.0277e-006 2.5836e-006 4.7696e-005 7.5595e-006 4.8463e-005 2.7594e-003 1.9440e-002 4.9905e-002 6.2965e-002 3.9639e-002 7.5071e-003 2.0807e-003 2.3667e-002 3.4559e-002 2.0006e-001 5.1507e-001 2.5105e-002 7.4397e-004 2.8976e-003
          19 5.5374e-010 2.0385e-012 1.3615e-012 5.2145e-008 7.7275e-007 1.3132e-006 1.1201e-007 3.0511e-005 2.1489e-005 2.1306e-006 5.7534e-004 7.7239e-003 2.9139e-002 5.1409e-002 4.8913e-002 2.2886e-002 1.8589e-003 4.6985e-003 2.3185e-002 2.3001e-002 2.7039e-001 4.2378e-001 7.3089e-002 4.7741e-003
          20 3.3004e-010 4.7294e-011 3.4238e-009 9.1031e-008 5.3885e-007 1.9483e-007 1.6379e-006 1.2963e-005 3.1343e-005 1.1568e-006 8.6493e-005 2.6868e-003 1.5106e-002 3.5730e-002 4.5763e-002 3.3112e-002 1.0710e-002 3.2308e-005 7.1564e-003 2.1432e-002 1.0143e-002 3.7868e-001 2.5204e-001 1.1553e-001
          21 9.0673e-011 8.3403e-011 7.0992e-009 7.8177e-008 2.3794e-007 1.0544e-008 2.2814e-006 3.4328e-006 3.0177e-005 4.7888e-006 8.3412e-006 8.3637e-004 7.2505e-003 2.2536e-002 3.6624e-002 3.5063e-002 1.8853e-002 3.4381e-003 5.9668e-004 8.6550e-003 1.9163e-002 3.3572e-004 5.1650e-001 4.1271e-002
          22 1.6631e-012 7.1268e-011 7.3646e-009 4.6777e-008 6.3615e-008 1.8291e-007 1.8372e-006 3.2348e-007 2.2426e-005 1.0456e-005 5.2116e-007 2.3609e-004 3.3190e-003 1.3410e-002 2.6689e-002 3.1363e-002 2.2528e-002 8.3793e-003 3.8737e-004 2.1452e-003 8.8646e-003 1.7918e-002 1.6024e-002 5.4245e-001
          23 2.2853e-011 4.7377e-011 5.5873e-009 2.1648e-008 5.3501e-009 3.2735e-007 1.1165e-006 5.5582e-008 1.4099e-005 1.4264e-005 1.6077e-007 6.1348e-005 1.4908e-003 7.7568e-003 1.8426e-002 2.5459e-002 2.2202e-002 1.1610e-002 2.4205e-003 1.1782e-004 3.4531e-003 7.6078e-003 2.4057e-002 1.3899e-001
          24 6.9941e-011 2.8830e-011 3.5105e-009 7.8197e-009 1.8787e-009 3.5504e-007 5.5852e-007 4.3675e-007 7.8789e-006 1.4723e-005 4.6693e-007 1.4815e-005 6.6777e-004 4.4188e-003 1.2251e-002 1.9308e-002 1.9383e-002 1.2434e-002 4.2838e-003 1.9059e-004 9.9567e-004 3.8268e-003 4.3757e-003 7.9280e-002
          25 9.5239e-011 1.7163e-011 1.9325e-009 2.0643e-009 1.1189e-008 3.0014e-007 2.3798e-007 6.6981e-007 4.0282e-006 1.2572e-005 1.0124e-006 3.4023e-006 3.0091e-004 2.4808e-003 7.8413e-003 1.3733e-002 1.5307e-002 1.1238e-002 4.9902e-003 7.8185e-004 1.3992e-004 1.7457e-003 3.2571e-003 2.9603e-004
          26 8.7885e-011 9.8992e-012 9.5026e-010 3.2890e-010 1.5589e-008 2.0971e-007 8.7642e-008 6.2800e-007 1.8968e-006 9.0218e-006 1.3002e-006 7.8212e-007 1.3472e-004 1.3363e-003 4.6831e-003 8.8783e-003 1.0667e-002 8.5670e-003 4.3973e-003 1.0665e-003 5.2559e-009 6.6544e-004 1.6530e-003 3.4287e-003
          27 5.5362e-011 4.8784e-012 3.9561e-010 1.8653e-011 1.1666e-008 1.1269e-007 2.7585e-008 3.9364e-007 7.7304e-007 4.9689e-006 9.9386e-007 1.8718e-007 5.4729e-005 6.1839e-004 2.3224e-003 4.6348e-003 5.8367e-003 4.9475e-003 2.7508e-003 8.1124e-004 2.0236e-005 2.1744e-004 6.9453e-004 7.9374e-004
