   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
          10 1.9088e-002 4.8389e-002 2.3471e-002 1.8720e-003 3.4630e-002 1.3121e-002 9.3476e-003 3.6967e-002 1.8982e-003 2.9091e-002 3.0652e-002 2.2657e-003 5.3004e-002 2.2089e-002 8.3163e-004 5.5531e-001 1.7590e-002 4.0631e-002 5.4741e-003
          11 1.3333e-002 4.0181e-002 2.9063e-002 9.4486e-005 2.3288e-002 2.3386e-002 2.7501e-004 2.9015e-002 1.6267e-002 4.8029e-003 3.7294e-002 9.7045e-003 1.2216e-002 4.6890e-002 9.1398e-003 3.8403e-002 5.1415e-001 6.1424e-002 1.8753e-003
          12 9.3685e-003 3.2485e-002 3.1185e-002 2.5705e-003 1.2600e-002 2.6946e-002 2.2954e-003 1.4612e-002 2.6117e-002 6.7611e-004 2.0249e-002 2.7370e-002 5.4814e-004 1.9949e-002 3.8429e-002 2.6606e-004 1.9186e-001 1.1181e-001 2.7520e-002
          13 6.6072e-003 2.5710e-002 3.0513e-002 6.3890e-003 5.2164e-003 2.4535e-002 8.4169e-003 4.1574e-003 2.4869e-002 8.4806e-003 4.5644e-003 2.6942e-002 1.2321e-002 1.0905e-003 2.0802e-002 3.7338e-002 2.4485e-002 2.5805e-001 1.8536e-002
          14 4.6871e-003 2.0058e-002 2.8044e-002 9.7530e-003 1.3629e-003 1.9145e-002 1.3471e-002 1.9250e-004 1.7372e-002 1.5786e-002 2.3199e-006 1.5512e-002 2.0783e-002 2.8316e-003 4.2560e-003 1.4979e-002 6.8250e-002 1.4690e-001 6.1036e-006
          15 3.3360e-003 1.5444e-002 2.4566e-002 1.1858e-002 6.7765e-005 1.3299e-002 1.5583e-002 6.4001e-004 9.4482e-003 1.7757e-002 2.6974e-003 5.3331e-003 1.8985e-002 1.0371e-002 5.7920e-005 5.7170e-003 2.4921e-003 2.2410e-001 4.7256e-003
          16 2.3767e-003 1.1735e-002 2.0668e-002 1.2533e-002 1.7334e-004 8.4148e-003 1.5015e-002 2.6657e-003 3.9725e-003 1.5412e-002 6.6214e-003 6.8368e-004 1.2334e-002 1.3692e-002 3.1968e-003 3.4864e-004 6.8798e-003 3.7305e-002 6.7788e-002
          17 1.6648e-003 8.6573e-003 1.6512e-002 1.1796e-002 7.4359e-004 4.8677e-003 1.2652e-002 4.3215e-003 1.1674e-003 1.1224e-002 8.5697e-003 7.3988e-005 6.1597e-003 1.2110e-002 6.2868e-003 4.3575e-004 4.7327e-004 3.7010e-002 1.0358e-001
          18 1.1138e-003 6.0271e-003 1.2207e-002 9.7957e-003 1.1584e-003 2.5733e-003 9.4096e-003 4.7209e-003 1.7444e-004 7.0960e-003 8.0253e-003 8.2884e-004 2.4226e-003 8.3978e-003 6.7024e-003 1.6598e-003 4.1278e-010 2.5356e-003 1.9197e-001
          19 6.6190e-004 3.6821e-003 7.7691e-003 6.7290e-003 1.0989e-003 1.2146e-003 5.8994e-003 3.7360e-003 1.1892e-006 3.8377e-003 5.6949e-003 1.1901e-003 7.6288e-004 4.7206e-003 4.9420e-003 1.9288e-003 1.5346e-004 5.9874e-004 2.2853e-001
          20 4.0689e-004 2.3026e-003 4.9825e-003 4.5177e-003 8.7489e-004 6.2223e-004 3.7160e-003 2.6952e-003 1.5718e-005 2.1632e-003 3.8267e-003 1.0998e-003 2.5279e-004 2.6963e-003 3.3443e-003 1.6229e-003 2.6862e-004 6.3057e-007 1.7381e-001
          21 2.8046e-004 1.6060e-003 3.5357e-003 3.3065e-003 7.1269e-004 3.6963e-004 2.5939e-003 2.0596e-003 3.8352e-005 1.3836e-003 2.7789e-003 9.6411e-004 9.3069e-005 1.7312e-003 2.4232e-003 1.3421e-003 3.0322e-004 1.2455e-005 8.7864e-002
          22 1.8672e-004 1.0781e-003 2.4022e-003 2.2949e-003 5.3083e-004 2.1871e-004 1.7384e-003 1.4691e-003 4.5789e-005 8.6692e-004 1.9103e-003 7.4765e-004 3.2980e-005 1.0845e-003 1.6576e-003 1.0004e-003 2.6672e-004 2.0265e-005 5.0397e-002
          23 1.1043e-004 6.4107e-004 1.4396e-003 1.3942e-003 3.3699e-004 1.1899e-004 1.0316e-003 9.0739e-004 3.6929e-005 4.9096e-004 1.1513e-003 4.8519e-004 1.1043e-005 6.1331e-004 9.9422e-004 6.3288e-004 1.8484e-004 1.9389e-005 2.0950e-002
          24 4.6203e-005 2.6898e-004 6.0651e-004 5.9167e-004 1.4632e-004 4.7498e-005 4.3223e-004 3.8831e-004 1.7933e-005 2.0045e-004 4.8619e-004 2.1287e-004 3.1219e-006 2.5008e-004 4.1860e-004 2.7394e-004 8.3638e-005 1.0147e-005 4.8559e-003
