   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17
          10 4.6378e-003 2.4726e-002 4.6194e-002 2.8217e-002 9.0078e-005 2.4723e-002 3.4700e-002 1.2160e-003 2.6324e-002 4.1379e-002 9.0373e-004 3.7197e-002 5.1116e-002 6.7347e-002 5.5995e-001 6.7241e-003 6.1474e-003 1.0369e-003
          11 2.8479e-003 1.6921e-002 3.7427e-002 3.2428e-002 3.9951e-003 9.6278e-003 3.3524e-002 1.2348e-002 4.3949e-003 3.6771e-002 2.0900e-002 1.5011e-003 4.0078e-002 2.5083e-002 1.7531e-001 3.7627e-001 1.0228e-001 5.5252e-003
          12 1.7779e-003 1.1530e-002 2.9055e-002 3.1976e-002 9.5555e-003 1.9543e-003 2.4117e-002 2.1443e-002 2.4482e-004 1.7970e-002 3.1296e-002 5.9084e-003 6.9493e-003 3.7205e-002 2.2970e-003 3.7129e-001 3.2773e-002 9.4568e-003
          13 1.1203e-003 7.7975e-003 2.1750e-002 2.8437e-002 1.3422e-002 2.9299e-006 1.3988e-002 2.2884e-002 4.9023e-003 4.6556e-003 2.4915e-002 1.7459e-002 2.8310e-004 1.0536e-002 3.6491e-002 2.6047e-002 3.5314e-001 2.1654e-002
          14 7.0455e-004 5.1852e-003 1.5641e-002 2.3185e-002 1.4465e-002 7.3346e-004 6.7321e-003 1.8849e-002 9.3209e-003 2.1879e-004 1.3832e-002 1.9752e-002 5.5989e-003 7.0663e-004 9.2439e-003 6.0499e-002 1.9737e-001 3.8073e-004
          15 4.3146e-004 3.3124e-003 1.0591e-002 1.7177e-002 1.2825e-002 1.7780e-003 2.7114e-003 1.2976e-002 1.0142e-002 3.5423e-004 5.8666e-003 1.4995e-002 9.0169e-003 4.6304e-004 2.3333e-003 2.8805e-003 2.1459e-001 2.6299e-002
          16 2.4291e-004 1.9201e-003 6.3878e-003 1.0998e-002 9.1831e-003 1.9588e-003 9.2575e-004 7.5330e-003 7.7965e-003 1.0430e-003 2.0070e-003 8.7632e-003 7.7606e-003 1.6514e-003 2.1963e-004 2.3837e-003 1.3658e-002 1.8576e-001
          17 1.1246e-004 9.0402e-004 3.0768e-003 5.4789e-003 4.8611e-003 1.2642e-003 2.7660e-004 3.4735e-003 4.2080e-003 8.7877e-004 5.8882e-004 3.9605e-003 4.3087e-003 1.4002e-003 6.4742e-008 6.9724e-004 2.6547e-003 3.2359e-001
          18 4.1882e-005 3.3919e-004 1.1660e-003 2.1071e-003 1.9188e-003 5.3994e-004 8.0079e-005 1.2839e-003 1.6674e-003 4.0899e-004 1.6781e-004 1.4421e-003 1.7163e-003 6.4720e-004 6.9118e-006 1.9137e-004 4.5132e-004 3.0353e-001
          19 2.3834e-005 1.9363e-004 6.6846e-004 1.2155e-003 1.1190e-003 3.2514e-004 4.0339e-005 7.2750e-004 9.7317e-004 2.5430e-004 8.3794e-005 8.1091e-004 1.0027e-003 4.0069e-004 8.3506e-006 9.3842e-005 2.0714e-004 7.6869e-002
          20 1.6933e-005 1.3787e-004 4.7737e-004 8.7179e-004 8.0864e-004 2.4019e-004 2.6147e-005 5.1508e-004 7.0347e-004 1.9185e-004 5.3928e-005 5.7082e-004 7.2496e-004 3.0126e-004 8.8489e-006 5.9602e-005 1.3253e-004 2.7389e-002
          21 1.0252e-005 8.3592e-005 2.9001e-004 5.3114e-004 4.9512e-004 1.4919e-004 1.4852e-005 3.1109e-004 4.3075e-004 1.2076e-004 3.0473e-005 3.4336e-004 4.4388e-004 1.8915e-004 6.7238e-006 3.3380e-005 7.6033e-005 8.9556e-003
