   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25
          10 4.0832e-002 3.4327e-002 1.1757e-003 3.3213e-002 2.3942e-003 2.5214e-002 1.0426e-002 1.7224e-002 1.9087e-002 1.1489e-002 2.7180e-002 8.3988e-003 3.5527e-002 7.9735e-003 4.6450e-002 1.1767e-002 6.5574e-002 3.5086e-002 9.9486e-002 3.3489e-001 1.2803e-001 3.8957e-003 3.5526e-004 5.5118e-007 2.6262e-006 6.3930e-007
          11 3.1725e-002 3.5835e-002 6.5761e-005 2.6351e-002 9.0363e-003 1.2665e-002 2.0280e-002 3.4961e-003 2.7647e-002 9.1009e-005 3.1323e-002 1.1502e-003 3.3401e-002 5.2230e-003 3.6376e-002 1.2083e-002 4.4541e-002 2.3794e-002 7.5750e-002 4.5139e-002 3.6961e-001 1.5222e-001 6.2645e-004 1.3820e-003 1.4118e-004 8.4087e-006
          12 2.5159e-002 3.5861e-002 1.7860e-003 1.8761e-002 1.5563e-002 4.0181e-003 2.4240e-002 7.0004e-005 2.4089e-002 4.9104e-003 1.8481e-002 1.4487e-002 1.1296e-002 2.6192e-002 4.8737e-003 3.9811e-002 6.2481e-004 5.8758e-002 1.1239e-003 9.5952e-002 1.9408e-002 4.1084e-001 1.3698e-001 4.6545e-003 4.8769e-004 4.6546e-004
          13 2.0087e-002 3.4631e-002 4.8195e-003 1.1847e-002 1.9809e-002 2.8168e-004 2.2144e-002 3.9536e-003 1.4331e-002 1.4633e-002 4.9235e-003 2.4456e-002 1.1118e-004 2.9296e-002 3.0067e-003 2.7573e-002 1.6140e-002 1.8887e-002 4.3820e-002 5.2408e-003 8.8104e-002 1.7763e-002 4.8214e-001 5.5723e-002 2.8614e-002 4.3128e-003
          14 1.6005e-002 3.2379e-002 8.1498e-003 6.3995e-003 2.1160e-002 5.6823e-004 1.6416e-002 1.0175e-002 5.2669e-003 2.0246e-002 2.5073e-006 2.2171e-002 4.9393e-003 1.5445e-002 1.7938e-002 4.8746e-003 3.2828e-002 3.0691e-004 3.8487e-002 1.9731e-002 1.9535e-002 6.5608e-002 5.0971e-002 5.1239e-001 3.9800e-003 6.2333e-003
          15 1.2763e-002 2.9579e-002 1.1134e-002 2.7574e-003 2.0096e-002 3.1791e-003 9.9885e-003 1.4951e-002 5.9188e-004 1.9393e-002 3.0670e-003 1.2810e-002 1.4429e-002 2.8557e-003 2.4504e-002 9.3087e-004 2.2691e-002 1.5947e-002 6.8020e-003 4.0754e-002 4.5712e-003 2.9136e-002 3.3276e-002 1.7959e-001 2.7606e-001 9.9010e-002
          16 1.0125e-002 2.6360e-002 1.3343e-002 7.5711e-004 1.7367e-002 6.4209e-003 4.7548e-003 1.6650e-002 3.3399e-004 1.4218e-002 8.8684e-003 4.1953e-003 1.8858e-002 2.4852e-004 1.8145e-002 1.0231e-002 5.9267e-003 2.6138e-002 1.3912e-003 2.1154e-002 2.9185e-002 1.7555e-004 3.1581e-002 1.5346e-003 3.8058e-001 8.6079e-004
          17 8.0077e-003 2.3038e-002 1.4652e-002 3.5146e-005 1.3924e-002 9.1240e-003 1.5238e-003 1.5554e-002 2.6559e-003 8.1487e-003 1.3049e-002 2.6760e-004 1.6634e-002 4.6749e-003 7.9061e-003 1.7612e-002 1.5942e-006 1.9377e-002 1.3009e-002 2.2115e-003 2.7513e-002 1.6522e-002 1.4742e-004 4.0916e-002 4.9825e-002 1.3868e-001
          18 6.3096e-003 1.9775e-002 1.5063e-002 1.3878e-004 1.0473e-002 1.0720e-002 1.6078e-004 1.2769e-002 5.5243e-003 3.4725e-003 1.4045e-002 5.8528e-004 1.1018e-002 9.9003e-003 1.4080e-003 1.7245e-002 3.7725e-003 7.6477e-003 1.9530e-002 1.5859e-003 1.0690e-002 2.4411e-002 7.8428e-003 5.7484e-005 1.0611e-001 1.1195e-001
          19 4.9307e-003 1.6621e-002 1.4626e-002 6.4510e-004 7.4263e-003 1.1089e-002 7.5601e-005 9.4299e-003 7.5920e-003 8.9040e-004 1.2405e-002 2.8417e-003 5.5520e-003 1.2292e-002 5.3219e-005 1.1922e-002 9.2094e-003 9.6567e-004 1.6247e-002 8.6523e-003 8.9031e-004 1.5967e-002 1.6770e-002 3.2364e-003 1.7090e-002 2.3772e-001
          20 3.7943e-003 1.3597e-002 1.3428e-002 1.2130e-003 4.9778e-003 1.0395e-002 5.9477e-004 6.3499e-003 8.3361e-003 3.4886e-005 9.4741e-003 4.9617e-003 1.9914e-003 1.1541e-002 1.5655e-003 6.1608e-003 1.1495e-002 2.2106e-004 9.1769e-003 1.2601e-002 7.8392e-004 5.6331e-003 1.4869e-002 1.0391e-002 9.3992e-005 1.8923e-001
          21 2.8384e-003 1.0692e-002 1.1564e-002 1.5973e-003 3.1544e-003 8.9098e-003 1.1644e-003 3.9300e-003 7.8156e-003 1.2821e-004 6.4333e-003 5.8882e-003 3.9350e-004 8.9879e-003 3.3491e-003 2.3453e-003 1.0367e-002 1.9616e-003 3.6430e-003 1.1522e-002 3.7747e-003 7.5813e-004 8.3513e-003 1.0162e-002 8.8872e-003 8.2390e-002
          22 2.0002e-003 7.8327e-003 9.0731e-003 1.6416e-003 1.8672e-003 6.8683e-003 1.4224e-003 2.2281e-003 6.3266e-003 4.4859e-004 3.9118e-003 5.4352e-003 6.2540e-006 6.0088e-003 3.9909e-003 5.9945e-004 7.5023e-003 3.2327e-003 9.5084e-004 7.9977e-003 5.2356e-003 2.3571e-005 3.4006e-003 6.8339e-003 4.5309e-003 6.5387e-002
          23 1.2247e-003 4.9281e-003 5.9840e-003 1.2788e-003 9.8044e-004 4.4401e-003 1.2038e-003 1.1135e-003 4.1897e-003 5.4286e-004 2.0572e-003 3.8686e-003 4.1798e-005 3.3685e-003 3.2213e-003 8.2240e-005 4.3816e-003 2.9534e-003 1.3369e-004 4.4025e-003 4.3142e-003 3.8217e-004 1.0526e-003 3.5510e-003 3.3053e-003 3.4521e-003
          24 5.3101e-004 2.1691e-003 2.7027e-003 6.2928e-004 3.8486e-004 1.9776e-003 6.1431e-004 4.2125e-004 1.8845e-003 3.1904e-004 8.0207e-004 1.8004e-003 5.5718e-005 1.3611e-003 1.5864e-003 4.1692e-006 1.8026e-003 1.5259e-003 7.3755e-006 1.7296e-003 2.1048e-003 3.4360e-004 2.5452e-004 1.3220e-003 1.4548e-003 1.8676e-003
