   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46
          10 1.7125e-010 1.7968e-001 1.2400e-001 4.9877e-007 1.9813e-002 4.6080e-003 1.6262e-005 3.8371e-002 4.5005e-002 3.5305e-004 1.7714e-002 1.6627e-003 1.6891e-002 8.6199e-004 1.9287e-002 4.9721e-003 7.4589e-003 2.5631e-002 1.1250e-002 6.8205e-005 6.5447e-003 3.3066e-003 2.3770e-003 3.4169e-002 8.6488e-002 1.1720e-001 1.0535e-001 6.6086e-002 2.7281e-002 5.3351e-003 5.7513e-006 2.8303e-003 6.2397e-003 7.0909e-003 5.6752e-003 3.4666e-003 1.6123e-003 5.1865e-004 7.6139e-005 1.6508e-006 5.5653e-005 1.0972e-004 1.2532e-004 1.0887e-004 7.8634e-005 4.7499e-005 1.8716e-005
          11 3.5332e-010 2.7899e-001 2.5093e-002 9.1077e-010 2.2890e-002 6.7111e-002 3.8722e-009 3.7029e-002 1.1448e-003 2.8046e-003 1.0593e-002 2.4866e-002 8.1164e-004 2.3373e-002 2.1115e-003 1.0829e-002 1.2329e-002 1.0022e-004 1.5573e-002 1.9477e-002 3.7063e-003 1.2674e-003 6.1338e-003 1.6077e-003 3.5750e-003 3.1502e-002 7.3333e-002 9.9124e-002 9.3161e-002 6.4105e-002 3.1513e-002 9.4350e-003 6.9504e-004 7.1381e-004 3.5717e-003 5.5611e-003 5.6649e-003 4.4441e-003 2.8287e-003 1.4710e-003 6.0282e-004 1.7140e-004 2.0339e-005 1.5433e-006 2.0108e-005 3.1021e-005 1.9075e-005
          12 1.0887e-009 2.6800e-001 3.8630e-002 1.9424e-007 9.9404e-002 1.8715e-002 2.8125e-005 6.8992e-003 3.8782e-002 2.2490e-006 2.7420e-002 1.2995e-006 1.5667e-002 2.9844e-004 1.9098e-002 6.0203e-003 4.9532e-003 1.5101e-002 2.0535e-003 5.6909e-003 1.8572e-002 1.0961e-002 3.9359e-004 2.9117e-003 4.9560e-003 4.3056e-004 5.2549e-003 3.0287e-002 6.3807e-002 8.4299e-002 8.0896e-002 5.9224e-002 3.2847e-002 1.2665e-002 2.3851e-003 6.5764e-006 1.4906e-003 3.5486e-003 4.5911e-003 4.4197e-003 3.5037e-003 2.3833e-003 1.4218e-003 7.4802e-004 3.4792e-004 1.4075e-004 4.0839e-005
          13 4.0775e-010 1.3855e-001 2.5323e-001 6.0655e-007 9.2816e-003 3.8876e-002 4.1539e-006 5.4557e-002 6.8098e-003 2.6672e-003 7.0073e-003 2.4160e-002 8.4553e-004 2.0330e-002 3.3955e-004 1.4556e-002 8.8822e-003 1.2335e-003 1.3051e-002 5.8208e-003 8.9852e-004 1.2788e-002 1.4618e-002 3.8878e-003 2.3404e-004 4.0185e-003 3.2549e-003 1.2301e-007 7.4681e-003 2.9964e-002 5.6465e-002 7.1817e-002 6.9236e-002 5.2824e-002 3.1939e-002 1.4590e-002 4.2477e-003 3.2209e-004 3.1773e-004 1.7273e-003 2.9707e-003 3.4532e-003 3.2321e-003 2.5996e-003 1.8478e-003 1.1342e-003 4.5758e-004
          14 7.0714e-011 2.7756e-002 2.7396e-001 1.4254e-007 1.4278e-001 4.8554e-002 2.2491e-005 1.5866e-003 3.9511e-002 5.3806e-006 2.4781e-002 8.7034e-004 1.3508e-002 3.1111e-003 1.8483e-002 5.0404e-004 1.2468e-002 1.0551e-002 1.0079e-004 1.0059e-002 8.1822e-003 1.6909e-005 7.1762e-003 1.4021e-002 7.5470e-003 3.9335e-004 1.6371e-003 3.9738e-003 1.4843e-003 5.2557e-004 1.0118e-002 2.9907e-002 5.0291e-002 6.1084e-002 5.8484e-002 4.5755e-002 2.9442e-002 1.5194e-002 5.7614e-003 1.1871e-003 2.5050e-006 4.7998e-004 1.3345e-003 1.8926e-003 1.9584e-003 1.5645e-003 7.4023e-004
          15 9.1792e-010 3.9889e-004 6.9835e-002 3.5185e-008 3.5548e-001 7.7697e-002 3.2552e-006 5.0493e-002 3.5866e-003 2.8341e-003 1.7128e-002 1.9652e-002 6.1053e-003 1.2271e-002 2.8444e-003 1.5519e-002 2.6837e-004 1.0577e-002 1.0346e-002 4.6782e-006 7.6698e-003 8.7738e-003 6.2910e-004 3.6251e-003 1.1527e-002 9.3403e-003 1.9619e-003 2.5688e-004 2.8835e-003 2.8254e-003 2.4516e-004 2.0962e-003 1.2932e-002 2.9735e-002 4.4752e-002 5.1530e-002 4.8501e-002 3.8461e-002 2.5910e-002 1.4686e-002 6.7383e-003 2.2417e-003 3.7040e-004 1.7962e-006 2.0484e-004 3.9100e-004 2.6372e-004
          16 1.2786e-009 3.1798e-004 5.1650e-005 5.4561e-008 9.7518e-002 4.0871e-001 1.1664e-004 6.5005e-002 2.8358e-002 2.7039e-004 1.3214e-002 1.3372e-002 3.5676e-003 1.5471e-002 8.2412e-003 5.1560e-003 1.3046e-002 5.3741e-005 9.6174e-003 8.9997e-003 2.3537e-005 6.1183e-003 8.2355e-003 1.2131e-003 1.8748e-003 8.9535e-003 9.3579e-003 3.3274e-003 9.3081e-006 1.6024e-003 2.9205e-003 1.2223e-003 1.0060e-004 4.6056e-003 1.5586e-002 2.8982e-002 3.9201e-002 4.2691e-002 3.9244e-002 3.1232e-002 2.1790e-002 1.3320e-002 7.0841e-003 3.1989e-003 1.1805e-003 3.3329e-004 6.1743e-005
          17 8.0227e-010 3.2872e-006 1.8723e-003 1.2288e-008 2.2050e-003 8.5582e-002 1.3932e-004 4.4581e-001 9.8359e-002 3.8583e-005 6.4893e-003 1.1093e-002 2.2842e-002 4.4965e-004 1.4231e-002 2.7741e-003 8.9953e-003 9.4368e-003 8.8642e-005 9.4654e-003 7.0037e-003 4.0495e-009 5.3679e-003 7.1861e-003 1.2863e-003 1.1752e-003 7.0194e-003 8.4434e-003 3.8763e-003 2.1021e-004 7.9294e-004 2.3992e-003 1.7559e-003 1.0671e-004 1.3306e-003 7.6279e-003 1.7535e-002 2.7272e-002 3.3317e-002 3.4180e-002 3.0542e-002 2.4221e-002 1.7294e-002 1.1170e-002 6.5414e-003 3.3813e-003 1.2043e-003
          18 2.5632e-010 1.2340e-005 4.6116e-005 7.4370e-009 3.9440e-003 2.0315e-002 7.0623e-007 3.0821e-002 4.1016e-001 2.6530e-002 1.6869e-001 2.2597e-003 3.7553e-003 4.4465e-002 1.2599e-002 6.4536e-003 3.5280e-004 1.2934e-002 4.4462e-003 9.0633e-004 9.3925e-003 4.4654e-003 1.1307e-004 5.1940e-003 5.8205e-003 9.1334e-004 1.0296e-003 5.8295e-003 7.1881e-003 3.6327e-003 3.5395e-004 4.1939e-004 1.8453e-003 1.7818e-003 3.9076e-004 3.0959e-004 3.7218e-003 1.0432e-002 1.8164e-002 2.4198e-002 2.6859e-002 2.5889e-002 2.2258e-002 1.7271e-002 1.2138e-002 7.4495e-003 3.0141e-003
          19 2.4050e-011 1.8637e-006 4.1298e-005 1.1513e-008 1.0847e-003 1.7014e-003 1.3672e-005 5.7356e-002 3.3706e-003 4.1739e-003 2.4231e-001 2.3774e-001 6.0336e-002 2.4560e-002 6.8736e-002 6.2414e-002 9.5079e-004 5.6509e-004 2.0169e-002 1.1139e-004 1.6449e-003 9.3758e-003 1.6596e-003 5.6198e-004 5.2439e-003 4.1220e-003 3.8037e-004 1.2618e-003 5.1017e-003 5.8162e-003 2.8807e-003 2.9128e-004 3.0368e-004 1.4450e-003 1.5470e-003 4.9128e-004 6.7084e-005 1.9893e-003 6.4367e-003 1.2052e-002 1.6943e-002 1.9657e-002 1.9768e-002 1.7615e-002 1.3996e-002 9.5223e-003 4.1299e-003
          20 6.0723e-012 7.1912e-010 3.3509e-005 1.5355e-009 8.1220e-006 3.9111e-003 3.5009e-006 3.1703e-003 5.1323e-002 8.5116e-003 9.7114e-002 8.3520e-003 8.6374e-002 1.5241e-001 5.8960e-002 8.3845e-002 1.5462e-001 4.8857e-002 1.1241e-002 4.3358e-002 9.5650e-003 5.7418e-005 1.2679e-002 6.2722e-005 6.5390e-004 5.8832e-003 1.8857e-003 5.0568e-005 1.8745e-003 4.4067e-003 4.3949e-003 1.8558e-003 1.1534e-004 3.1989e-004 1.1969e-003 1.2091e-003 3.9462e-004 3.0201e-005 1.2874e-003 4.3175e-003 8.2058e-003 1.1640e-002 1.3636e-002 1.3744e-002 1.2076e-002 8.8883e-003 4.0529e-003
          21 3.6989e-011 1.3624e-007 8.3502e-006 2.8783e-010 5.2065e-005 1.2356e-003 3.8863e-008 1.3904e-003 3.2194e-002 1.2986e-003 2.2742e-004 1.0274e-001 8.7005e-002 1.7526e-002 1.6397e-002 1.6940e-002 2.7349e-002 1.3673e-001 1.3436e-001 5.5145e-002 9.6950e-002 7.4553e-002 1.3536e-002 3.4918e-002 1.3599e-002 6.2958e-004 1.2025e-002 6.6559e-005 1.2522e-004 3.9751e-003 2.5730e-003 3.4772e-003 6.5406e-004 1.6433e-005 4.7154e-004 9.4220e-004 8.3045e-004 2.1094e-004 5.9973e-005 1.0548e-003 3.1776e-003 5.7474e-003 7.8596e-003 8.8769e-003 8.5255e-003 6.7076e-003 3.1860e-003
          22 4.7914e-011 1.2445e-007 1.0287e-006 1.3970e-009 5.7119e-005 1.7288e-004 1.2762e-007 2.7455e-003 6.9149e-003 2.1046e-006 1.8239e-002 5.8852e-002 1.1362e-002 1.8179e-002 7.4761e-002 2.6390e-002 1.3867e-002 2.3203e-002 4.0697e-004 3.8788e-002 3.0062e-002 7.0927e-002 1.3163e-001 6.7828e-002 9.2203e-002 8.7824e-002 3.2186e-002 5.1785e-002 2.2471e-002 9.0140e-003 2.0250e-002 4.9280e-004 7.8822e-003 6.0955e-004 3.9956e-004 1.7088e-003 1.7720e-004 8.5201e-004 7.4304e-007 8.0288e-005 1.1349e-003 2.4044e-003 3.9312e-003 5.0300e-003 5.1434e-003 4.2501e-003 2.0897e-003
          23 3.4693e-011 5.7671e-008 4.5185e-008 1.1731e-009 2.8647e-005 9.1514e-006 1.4399e-007 1.5995e-003 7.3353e-004 1.5466e-004 1.6029e-002 1.6296e-002 1.2852e-005 3.5276e-002 4.1032e-002 2.6879e-003 9.7808e-005 2.7547e-004 2.3854e-002 4.9616e-002 1.6811e-002 1.7178e-002 9.6706e-003 3.5991e-003 6.4766e-003 2.2611e-002 6.6834e-002 5.2387e-002 8.6972e-002 9.2441e-002 6.3729e-002 9.5316e-002 4.7480e-002 5.8139e-002 3.9227e-002 2.4928e-002 2.7143e-002 1.0560e-002 1.1867e-002 6.6869e-003 2.0528e-003 5.9769e-003 5.0722e-005 5.0952e-003 1.3485e-003 2.8113e-003 1.0949e-003
          24 1.3639e-011 1.7395e-008 1.5380e-013 4.5527e-010 8.9779e-006 2.7487e-008 5.7686e-008 5.2589e-004 4.7844e-005 9.5579e-005 6.0071e-003 3.2826e-003 5.8866e-004 1.6146e-002 1.1354e-002 1.8998e-006 1.2681e-003 1.4511e-003 1.2063e-002 1.4922e-002 1.8001e-003 8.0782e-004 5.7899e-005 1.0432e-002 9.9340e-003 1.5490e-002 2.4193e-002 1.0026e-002 1.0454e-002 3.7936e-003 4.7348e-005 1.5380e-004 1.0428e-002 1.3144e-002 2.8307e-002 4.3450e-002 4.8132e-002 7.0432e-002 6.9796e-002 8.0469e-002 8.8673e-002 7.5663e-002 9.6229e-002 6.2361e-002 8.2318e-002 3.7441e-002 2.5307e-002
