   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32
          10 2.8759e-008 6.5271e-008 6.4685e-007 9.0953e-008 5.3156e-006 4.0774e-005 4.4920e-005 4.1193e-004 2.0514e-002 2.3666e-001 3.1704e-001 3.1466e-001 8.9503e-002 1.5959e-002 4.6272e-003 4.9042e-004 4.0489e-005 1.7316e-008 6.2918e-007 3.3384e-007 4.3738e-007 1.5423e-007 6.8982e-008 6.9225e-008 6.0559e-008 3.5746e-008 1.4736e-008 4.4173e-009 9.6159e-010 1.3919e-010 8.9627e-012 2.4169e-014 4.4432e-013
          11 3.8381e-008 5.5041e-010 3.0865e-007 5.1129e-007 3.4838e-007 1.4479e-005 4.7708e-005 1.8591e-006 1.8657e-003 4.2582e-002 2.8597e-001 8.8660e-002 3.0572e-001 1.8440e-001 6.5173e-002 2.1988e-002 3.3751e-003 2.0858e-004 6.1497e-007 9.0346e-007 4.7785e-007 5.5123e-007 1.3984e-007 4.8407e-008 5.3674e-008 5.5705e-008 3.9699e-008 2.1784e-008 1.0758e-008 5.4102e-009 2.8369e-009 1.3780e-009 4.9125e-010
          12 2.5016e-008 3.5300e-009 1.1274e-007 5.0634e-007 5.8561e-008 4.1334e-006 2.9376e-005 3.5032e-005 1.1838e-004 7.4138e-003 9.6954e-002 2.8532e-001 1.7025e-003 1.5820e-001 2.3599e-001 1.4372e-001 5.9587e-002 1.0425e-002 4.6144e-004 9.2006e-006 7.8219e-007 9.2574e-007 7.1506e-007 2.3550e-007 9.9310e-008 7.1520e-008 5.3100e-008 3.2947e-008 1.7905e-008 9.3762e-009 4.9037e-009 2.3432e-009 8.2621e-010
          13 1.2641e-008 6.3485e-009 4.0006e-008 3.7015e-007 3.4599e-007 6.4727e-007 1.4839e-005 4.1009e-005 1.5247e-006 1.1510e-003 2.4692e-002 1.8447e-001 1.6431e-001 8.9739e-002 2.3600e-002 1.8674e-001 2.0025e-001 1.0510e-001 1.9339e-002 4.9575e-004 4.9341e-005 6.5874e-009 6.8275e-007 1.3720e-006 7.0329e-007 2.4150e-007 1.1274e-007 7.8918e-008 5.7926e-008 3.7063e-008 2.0288e-008 9.3015e-009 3.1418e-009
          14 5.3753e-009 6.5205e-009 1.3971e-008 2.3694e-007 4.3090e-007 1.4199e-009 5.4383e-006 2.9694e-005 2.9622e-005 1.0155e-004 5.1632e-003 6.5525e-002 2.3472e-001 2.5567e-002 1.4765e-001 4.5557e-003 1.0500e-001 2.2874e-001 1.5439e-001 2.8247e-002 2.3582e-004 1.2987e-004 6.1807e-006 3.5418e-009 7.8294e-007 9.0599e-007 5.8513e-007 3.8236e-007 2.7368e-007 1.9057e-007 1.1753e-007 5.9248e-008 2.1022e-008
          15 2.1682e-009 7.0211e-009 3.3072e-009 1.4078e-007 3.8222e-007 1.2143e-007 1.3540e-006 1.6202e-005 3.7447e-005 1.9535e-007 9.3455e-004 1.7460e-002 1.3218e-001 1.7674e-001 8.2886e-003 1.0393e-001 4.7846e-002 3.9150e-002 2.3391e-001 2.0459e-001 3.4527e-002 2.2517e-006 1.9905e-004 4.0176e-005 4.4856e-006 5.6934e-009 3.2365e-007 3.9178e-007 3.2352e-007 2.6357e-007 1.9746e-007 1.1656e-007 4.4966e-008
          16 7.6690e-010 7.9108e-009 2.8776e-012 7.0740e-008 3.0709e-007 2.6668e-007 1.6948e-007 7.0576e-006 2.8493e-005 2.1242e-005 1.1725e-004 4.1528e-003 4.8526e-002 1.8210e-001 5.9109e-002 6.5212e-002 3.2231e-002 8.5052e-002 5.9836e-003 2.2749e-001 2.5479e-001 3.4098e-002 8.7248e-004 8.8545e-005 1.0063e-004 3.4879e-005 6.4850e-006 6.2692e-007 5.8823e-009 3.1358e-008 5.9553e-008 4.7719e-008 2.0580e-008
          17 1.2577e-010 7.8577e-009 3.2582e-009 2.4810e-008 2.2689e-007 3.3535e-007 9.0418e-010 2.5719e-006 1.7264e-005 3.1693e-005 1.4659e-006 9.3346e-004 1.4531e-002 1.0149e-001 1.5199e-001 5.5956e-004 8.9420e-002 3.5852e-004 8.7957e-002 5.1122e-004 2.2168e-001 3.0217e-001 2.4381e-002 3.7659e-003 5.7767e-005 4.7961e-005 7.0351e-005 3.6712e-005 1.3757e-005 4.7375e-006 1.6450e-006 5.6388e-007 1.6492e-007
          18 2.6388e-011 6.1119e-009 9.5203e-009 3.6341e-009 1.4535e-007 3.3622e-007 8.1787e-008 7.8042e-007 9.2795e-006 2.7068e-005 9.9439e-006 1.7743e-004 4.0861e-003 4.1642e-002 1.4041e-001 6.0939e-002 2.4189e-002 5.6390e-002 1.2976e-002 6.3350e-002 8.5352e-003 2.2848e-001 3.4143e-001 9.3652e-003 6.7089e-003 1.0915e-003 4.6934e-005 1.3517e-005 3.5385e-005 2.7978e-005 1.6186e-005 7.6648e-006 2.6377e-006
          19 4.1984e-010 3.4868e-009 1.3610e-008 1.9228e-010 7.6749e-008 2.8559e-007 1.8370e-007 1.6553e-007 4.6394e-006 1.8513e-005 2.1608e-005 1.8318e-005 1.1581e-003 1.4850e-002 8.4987e-002 1.1245e-001 2.5716e-003 5.6703e-002 1.3069e-002 3.7485e-002 3.2375e-002 1.7115e-002 2.5507e-001 3.6256e-001 2.2916e-004 5.4969e-003 2.8157e-003 7.4400e-004 1.0470e-004 4.4757e-006 7.9218e-007 2.2652e-006 1.2381e-006
          20 1.0829e-009 1.3309e-009 1.3546e-008 3.6785e-009 3.2294e-008 2.1115e-007 2.4146e-007 8.3890e-009 2.1816e-006 1.1570e-005 2.2311e-005 1.1890e-007 3.3033e-004 5.1502e-003 4.1814e-002 1.0599e-001 3.8513e-002 1.3908e-002 4.5659e-002 3.3931e-004 4.5327e-002 1.0841e-002 2.0217e-002 3.0263e-001 3.5913e-001 3.2133e-003 1.3805e-003 2.7057e-003 1.6319e-003 6.6285e-004 2.3530e-004 7.8183e-005 2.2215e-005
          21 1.6609e-009 2.4275e-010 1.0625e-008 6.8919e-009 1.0193e-008 1.3854e-007 2.4277e-007 1.1938e-008 9.4832e-007 6.9446e-006 1.7728e-005 6.0504e-006 8.8893e-005 1.8468e-003 1.8689e-002 7.3662e-002 6.6324e-002 1.7637e-004 3.7584e-002 1.2576e-002 1.3453e-002 3.3473e-002 1.5999e-003 1.9236e-002 3.5177e-001 3.5709e-001 7.6551e-003 7.0852e-005 8.2232e-004 1.1884e-003 7.8468e-004 3.8102e-004 1.3130e-004
          22 1.9255e-009 6.7012e-014 7.1695e-009 7.7923e-009 2.1055e-009 8.4206e-008 2.0739e-007 4.9372e-008 3.8121e-007 4.1264e-006 1.2649e-005 1.0206e-005 2.0656e-005 7.1394e-004 8.2731e-003 4.4405e-002 6.7453e-002 1.0637e-002 1.5458e-002 2.5914e-002 7.5819e-005 2.3810e-002 1.5763e-002 3.3113e-006 2.2894e-002 3.6658e-001 3.8811e-001 4.3727e-003 1.9653e-003 4.0183e-006 1.8795e-004 2.0135e-004 8.9513e-005
          23 1.8140e-009 1.0216e-010 4.3210e-009 6.8300e-009 1.3928e-010 4.8063e-008 1.5563e-007 7.1340e-008 1.3911e-007 2.3938e-006 8.4106e-006 1.0207e-005 3.3643e-006 2.9391e-004 3.7290e-003 2.4738e-002 5.2935e-002 2.0910e-002 3.0064e-003 2.3507e-002 3.3947e-003 8.4838e-003 1.8673e-002 4.1465e-003 6.9296e-004 3.9564e-002 3.1056e-001 4.7815e-001 3.0558e-004 3.7790e-003 6.7025e-004 6.9097e-005 6.9550e-006
          24 1.4964e-009 2.1716e-010 2.4938e-009 5.2533e-009 3.7341e-011 2.7159e-008 1.0880e-007 7.1872e-008 4.8158e-008 1.3946e-006 5.4572e-006 8.3052e-006 1.9438e-007 1.3180e-004 1.7952e-003 1.3690e-002 3.6858e-002 2.3070e-002 5.1534e-005 1.5499e-002 7.1953e-003 1.6495e-003 1.2884e-002 7.6471e-003 3.8412e-004 3.3372e-003 7.7229e-002 1.6718e-001 5.9991e-001 2.3838e-002 3.2299e-003 1.3380e-003 3.3280e-004
          25 1.1500e-009 2.5670e-010 1.4552e-009 3.8219e-009 1.9850e-010 1.5815e-008 7.4361e-008 6.1478e-008 1.6547e-008 8.3732e-007 3.5670e-006 6.2143e-006 4.8205e-008 6.5121e-005 9.4319e-004 7.8675e-003 2.4717e-002 2.0285e-002 3.6439e-004 9.0792e-003 7.7895e-003 7.9133e-005 7.3647e-003 7.4779e-003 1.5433e-003 1.4940e-004 1.5113e-002 1.0673e-001 2.8046e-002 6.6806e-001 8.9174e-002 8.5437e-006 3.6050e-004
          26 8.7833e-010 2.5019e-010 8.9872e-010 2.8023e-009 2.9399e-010 9.8347e-009 5.2206e-008 5.0057e-008 5.8048e-009 5.3453e-007 2.4359e-006 4.6296e-006 2.6785e-007 3.5874e-005 5.4895e-004 4.8583e-003 1.6987e-002 1.6612e-002 1.0227e-003 5.2980e-003 6.9147e-003 7.0444e-005 4.0897e-003 6.0872e-003 2.1179e-003 4.0085e-005 3.2766e-003 4.2714e-002 7.1473e-002 4.4456e-003 6.7740e-001 1.1524e-001 1.1145e-002
          27 6.6230e-010 2.2021e-010 5.7430e-010 2.0503e-009 3.1366e-010 6.3519e-009 3.7008e-008 3.9344e-008 1.9851e-009 3.5265e-007 1.6959e-006 3.4207e-006 4.0422e-007 2.1119e-005 3.3938e-004 3.1280e-003 1.1809e-002 1.3030e-002 1.3838e-003 3.1118e-003 5.5951e-003 2.9432e-004 2.2634e-003 4.5782e-003 2.1416e-003 2.1111e-004 7.3001e-004 1.7123e-002 5.2792e-002 1.2321e-002 2.4982e-002 7.6398e-001 1.1230e-002
          28 4.6842e-010 1.7230e-010 3.5853e-010 1.4191e-009 2.7215e-010 4.0096e-009 2.5039e-008 2.8598e-008 6.2466e-010 2.2626e-007 1.1340e-006 2.3825e-006 4.0843e-007 1.2435e-005 2.0823e-004 1.9729e-003 7.8622e-003 9.4283e-003 1.3568e-003 1.7749e-003 4.0863e-003 4.0604e-004 1.2154e-003 3.1533e-003 1.7812e-003 2.9293e-004 1.4794e-004 7.0600e-003 3.0863e-002 2.0641e-002 6.7104e-004 2.5188e-004 7.3681e-001
          29 2.8203e-010 1.1039e-010 1.9834e-010 8.4253e-010 1.8445e-010 2.2383e-009 1.4645e-008 1.7512e-008 1.7539e-010 1.2771e-007 6.5847e-007 1.4197e-006 2.9841e-007 6.6210e-006 1.1426e-004 1.1016e-003 4.5462e-003 5.7490e-003 9.8266e-004 9.0966e-004 2.4926e-003 3.4024e-004 5.9205e-004 1.8451e-003 1.1713e-003 2.4361e-004 2.4601e-005 2.8519e-003 1.5458e-002 1.5569e-002 5.8513e-004 4.7628e-003 1.7599e-001
