   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          10 1.6985e-009 1.1084e-008 8.2240e-009 5.0830e-009 2.4613e-007 4.4815e-010 7.3246e-007 1.1518e-007 2.9042e-004 3.6796e-002 9.1327e-001 4.9025e-002 6.1205e-004 2.9139e-007 1.8930e-007 4.3603e-007 3.1955e-008 9.6674e-008 1.1463e-007 1.2306e-007 4.9933e-008 4.2905e-009 8.8509e-013 1.3093e-010 3.3728e-010 7.4990e-010 8.6835e-010 5.8275e-010 3.1037e-010 1.5537e-010 6.9812e-011 2.7628e-011 9.5235e-012 2.8546e-012 7.4671e-013
          11 1.0605e-009 2.9392e-010 1.3311e-008 4.6443e-009 2.2284e-009 2.9121e-007 1.3353e-007 4.4986e-007 1.3259e-007 5.9845e-004 4.8267e-002 8.8583e-001 6.4324e-002 9.8108e-004 1.0462e-007 1.1523e-010 3.8526e-007 1.9187e-007 4.7778e-008 4.0108e-008 1.2079e-007 1.2429e-007 2.7371e-008 1.4473e-009 3.3108e-010 6.2326e-010 2.7316e-010 3.6266e-013 1.1464e-010 3.0283e-010 4.2692e-010 4.5292e-010 3.9778e-010 2.9293e-010 1.6584e-010
          12 2.1796e-009 1.6656e-009 7.4379e-010 3.1657e-008 2.3192e-009 7.5328e-008 1.8796e-007 4.8688e-007 8.9937e-008 1.1400e-006 1.1588e-003 6.2602e-002 8.5075e-001 8.3851e-002 1.6361e-003 3.7132e-007 3.9172e-007 4.1375e-007 1.9037e-007 6.2584e-009 1.3921e-008 1.1416e-007 1.0695e-007 4.8605e-008 2.3406e-008 1.3059e-008 6.0421e-009 2.0143e-009 5.5406e-010 1.1670e-010 8.1927e-012 3.1709e-012 1.6561e-011 2.1802e-011 1.5942e-011
          13 1.4105e-011 5.6196e-010 1.3288e-010 4.3273e-009 1.5399e-008 1.1170e-008 1.0742e-007 4.5234e-008 4.7979e-007 4.3425e-008 7.6619e-006 2.1188e-003 8.0469e-002 8.0526e-001 1.0927e-001 2.8659e-003 8.0663e-006 2.5529e-006 4.7417e-007 2.2782e-007 2.6473e-009 3.2551e-008 3.0537e-008 1.4167e-007 8.1244e-008 2.9177e-008 1.5841e-008 1.1786e-008 9.0047e-009 6.9608e-009 5.1321e-009 3.5836e-009 2.3625e-009 1.4343e-009 7.2296e-010
          14 9.0593e-010 1.2359e-011 9.3957e-011 4.4458e-010 9.9014e-009 1.3236e-010 6.2642e-008 8.0198e-008 1.6547e-008 4.3636e-007 2.7503e-007 3.2406e-005 3.7350e-003 1.0306e-001 7.4436e-001 1.4327e-001 5.4508e-003 6.9257e-005 1.6005e-005 1.6510e-006 1.0676e-007 1.2809e-008 4.7912e-008 2.5263e-009 2.1734e-008 2.0754e-008 2.6830e-008 3.1712e-008 2.9987e-008 2.6318e-008 2.1312e-008 1.6059e-008 1.1267e-008 7.1755e-009 3.7319e-009
          15 6.4055e-010 4.2254e-012 2.7754e-010 5.4018e-012 2.1671e-009 9.2115e-010 2.3641e-008 1.1723e-007 1.2837e-008 7.1823e-008 1.0096e-007 2.0414e-007 1.0858e-004 6.5119e-003 1.3227e-001 6.5825e-001 1.9033e-001 1.1914e-002 5.0028e-004 9.7881e-005 7.5012e-006 6.7742e-009 2.5616e-008 2.0384e-007 9.8746e-009 4.0919e-008 3.5445e-009 5.3773e-012 3.3403e-011 8.4745e-010 2.4290e-009 3.6975e-009 3.9961e-009 3.3248e-009 2.0124e-009
          16 1.6261e-014 1.6729e-010 4.4509e-011 7.6864e-010 2.8689e-009 3.0644e-010 3.1332e-011 1.0407e-007 1.0757e-007 1.9622e-008 8.2782e-008 2.1554e-008 1.6890e-007 3.2210e-004 1.1434e-002 1.7096e-001 5.2378e-001 2.5758e-001 3.1539e-002 3.4873e-003 7.8135e-004 1.1232e-004 1.1852e-005 2.0337e-006 5.5538e-008 3.9676e-008 3.1677e-008 4.0705e-008 6.6527e-009 2.2368e-010 4.9938e-009 8.6979e-009 8.9140e-009 6.8644e-009 3.9174e-009
          17 3.2543e-010 3.2795e-010 7.5063e-010 3.6784e-010 2.8636e-009 5.0342e-009 3.1630e-009 1.6809e-008 1.2244e-007 6.6515e-009 8.7547e-008 6.8493e-009 1.6561e-007 8.1528e-006 8.9874e-004 1.9870e-002 2.0811e-001 2.7224e-001 3.2255e-001 1.0353e-001 3.4557e-002 1.6336e-002 8.2118e-003 5.1040e-003 3.8534e-003 2.7940e-003 1.5498e-003 2.9572e-004 3.9294e-007 1.6144e-006 3.4070e-007 4.7340e-008 1.6505e-008 1.1611e-008 7.1710e-009
          18 1.0479e-011 8.9350e-012 2.3443e-011 7.3390e-012 7.2982e-011 1.5739e-010 8.1741e-011 2.9739e-010 3.1883e-009 3.7960e-010 2.3122e-009 3.6396e-010 4.5767e-009 1.2060e-007 1.7427e-005 4.0977e-004 4.6449e-003 8.6917e-003 5.4833e-003 1.2776e-004 1.1314e-003 6.3818e-003 2.2180e-002 6.2622e-002 1.4822e-001 2.7213e-001 3.1877e-001 1.4433e-001 3.4563e-003 7.4802e-004 2.1961e-004 6.4534e-005 1.4300e-005 2.4975e-006 3.6793e-007
          19 2.1758e-011 1.4043e-011 4.6798e-011 5.1231e-012 9.9673e-011 3.1361e-010 1.0375e-010 1.6554e-010 4.6540e-009 1.5336e-009 3.3167e-009 1.4440e-009 6.9957e-009 5.1962e-008 1.5178e-005 4.0627e-004 5.1785e-003 1.6142e-002 1.7685e-003 4.2883e-003 1.6664e-002 3.5407e-002 6.6734e-002 1.0204e-001 1.0253e-001 2.8573e-002 4.1401e-002 3.5807e-001 2.1919e-001 1.2110e-003 3.4769e-005 1.9068e-004 1.5602e-004 8.0429e-005 3.4778e-005
          20 5.1738e-011 2.7667e-011 1.0907e-010 3.7077e-012 1.7347e-010 7.2772e-010 1.5663e-010 1.0007e-010 8.7769e-009 5.0299e-009 5.8600e-009 4.8206e-009 1.3027e-008 2.9796e-008 2.0199e-005 6.0161e-004 8.1966e-003 3.3861e-002 4.0303e-005 2.2012e-002 4.2504e-002 5.6517e-002 6.4276e-002 4.7907e-002 9.0856e-003 1.3839e-002 6.8479e-002 5.0513e-004 3.5632e-001 2.6688e-001 7.4852e-003 1.4099e-003 4.6087e-006 8.7004e-006 5.6202e-006
          21 5.7798e-011 2.7481e-011 1.2056e-010 1.1448e-012 1.5693e-010 8.0122e-010 1.2282e-010 2.6483e-011 8.5231e-009 6.6143e-009 5.2913e-009 6.4304e-009 1.2268e-008 9.4840e-009 1.5880e-005 5.0918e-004 7.1963e-003 3.4551e-002 7.0123e-004 2.9912e-002 3.9871e-002 3.6570e-002 2.4820e-002 5.6759e-003 2.8920e-003 2.7373e-002 1.0217e-002 3.2165e-002 1.2402e-002 2.4811e-001 3.8099e-001 8.6379e-002 1.9257e-002 1.5691e-004 1.7455e-005
          22 2.7934e-011 1.2522e-011 5.7987e-011 1.7810e-013 6.7871e-011 3.8449e-010 4.8426e-011 3.5638e-012 3.8470e-009 3.4370e-009 2.2772e-009 3.3653e-009 5.4111e-009 1.8792e-009 6.4658e-006 2.1552e-004 3.0984e-003 1.5925e-002 8.2960e-004 1.5189e-002 1.6742e-002 1.2144e-002 5.4008e-003 8.5163e-005 4.6649e-003 1.0774e-002 2.4606e-004 1.5140e-002 1.3453e-003 6.9776e-002 6.0520e-003 2.4749e-001 3.3143e-001 2.1075e-001 3.1983e-002
