   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18
           0 1.3807e-003 1.1621e-002 4.5424e-002 1.0962e-001 1.8246e-001 2.2092e-001 1.9912e-001 1.3403e-001 6.6302e-002 2.3130e-002 5.2241e-003 6.3334e-004 2.3486e-005 1.0606e-007 1.5721e-007 8.7243e-009 1.4113e-009 1.1714e-009 3.8347e-010
           1 5.8650e-003 3.7038e-002 9.8349e-002 1.3601e-001 9.0747e-002 1.2143e-002 1.9426e-002 1.2270e-001 1.9930e-001 1.6934e-001 8.3783e-002 2.2757e-002 2.6044e-003 3.6018e-005 5.2223e-006 3.5772e-008 6.9383e-009 1.2762e-009 3.0411e-010
           2 1.4153e-002 6.5943e-002 1.1160e-001 6.8585e-002 1.8149e-003 4.2335e-002 1.0318e-001 4.6327e-002 3.3003e-003 1.1242e-001 2.1536e-001 1.6005e-001 5.0520e-002 4.4577e-003 4.4931e-006 2.0367e-005 2.6457e-006 2.5940e-007 1.4726e-008
           3 2.5513e-002 8.5776e-002 8.3001e-002 9.1700e-003 2.7079e-002 7.9361e-002 2.0728e-002 1.9095e-002 9.5934e-002 3.7627e-002 1.9972e-002 1.9122e-001 2.2617e-001 7.5947e-002 2.9623e-003 4.3948e-004 2.6632e-007 4.2933e-006 7.6271e-007
           4 3.8224e-002 9.0011e-002 4.0291e-002 3.7319e-003 6.2979e-002 2.9805e-002 9.8791e-003 7.1660e-002 1.6163e-002 3.3882e-002 9.1020e-002 1.1662e-003 1.4881e-001 2.8059e-001 8.0409e-002 8.0274e-006 9.2242e-004 2.5649e-004 2.1586e-005
           5 5.0361e-002 7.9768e-002 9.4926e-003 2.9063e-002 5.1266e-002 1.5196e-006 5.1759e-002 2.5150e-002 1.7782e-002 6.4976e-002 3.2678e-005 8.2761e-002 2.0605e-002 1.3215e-001 3.3090e-001 4.4589e-002 8.2239e-003 2.1219e-004 5.5765e-008
           6 6.0370e-002 6.0751e-002 3.8206e-006 4.8958e-002 1.8112e-002 1.9149e-002 4.4463e-002 9.9369e-004 5.4732e-002 5.0082e-003 4.9960e-002 2.2097e-002 4.8476e-002 3.2423e-002 1.6996e-001 3.4214e-001 1.4909e-004 8.6891e-003 1.2821e-003
           7 6.7336e-002 3.9546e-002 7.2048e-003 4.8316e-002 4.6607e-004 4.1925e-002 1.0644e-002 2.8661e-002 2.6014e-002 1.7176e-002 3.9179e-002 1.3087e-002 4.6474e-002 2.3775e-002 2.0065e-002 2.9681e-001 1.9397e-001 5.3013e-002 3.3268e-003
           8 7.1000e-002 2.1198e-002 2.1135e-002 3.2660e-002 6.1926e-003 3.9250e-002 6.7318e-004 4.1953e-002 1.3929e-004 4.3592e-002 6.4647e-004 4.7742e-002 4.2006e-005 5.1582e-002 1.2354e-002 5.4926e-006 4.5700e-001 2.2603e-004 2.4427e-003
           9 7.1587e-002 8.3645e-003 3.3270e-002 1.4448e-002 2.1920e-002 1.9724e-002 1.5989e-002 2.3453e-002 1.4000e-002 2.4376e-002 1.7329e-002 1.9148e-002 3.0389e-002 3.9245e-003 4.6022e-002 4.4518e-003 7.4527e-002 1.9997e-001 3.3592e-002
          10 6.9628e-002 1.5929e-003 3.9225e-002 2.7352e-003 3.2892e-002 3.4897e-003 3.1089e-002 3.2222e-003 3.2249e-002 1.3897e-003 3.5449e-002 2.2671e-004 3.3343e-002 1.3473e-002 7.5198e-003 4.3961e-002 4.2019e-003 2.0216e-001 1.1276e-002
          11 6.5778e-002 4.6165e-005 3.8451e-002 1.5875e-004 3.3155e-002 5.2118e-004 3.0903e-002 1.8144e-003 2.8286e-002 6.1687e-003 2.1219e-002 1.7930e-002 5.8677e-003 3.1948e-002 5.5105e-003 4.4747e-003 7.0155e-002 7.1198e-002 3.0654e-005
          12 6.0684e-002 2.2483e-003 3.2694e-002 4.6180e-003 2.4967e-002 8.0948e-003 1.8923e-002 1.3735e-002 1.1379e-002 2.2226e-002 2.4285e-003 2.8997e-002 2.7098e-003 1.5364e-002 2.4402e-002 3.0620e-003 9.7269e-004 1.7115e-001 7.3331e-005
          13 5.4910e-002 6.6379e-003 2.4458e-002 1.2205e-002 1.3949e-002 1.8194e-002 6.1392e-003 2.4113e-002 6.1622e-004 2.6553e-002 2.5865e-003 1.7194e-002 1.8478e-002 2.1363e-004 1.8263e-002 1.8660e-002 5.2473e-004 8.2518e-002 7.6677e-003
          14 4.8904e-002 1.1886e-002 1.5990e-002 1.9404e-002 4.9864e-003 2.4398e-002 1.8306e-004 2.4798e-002 2.7252e-003 1.6928e-002 1.4640e-002 2.5592e-003 2.3177e-002 6.9831e-003 2.5891e-003 1.5315e-002 1.9425e-002 2.2850e-002 2.3550e-002
          15 4.2996e-002 1.7021e-002 8.8267e-003 2.4078e-002 4.8978e-004 2.4482e-002 2.0667e-003 1.7324e-002 1.1807e-002 4.8996e-003 2.1939e-002 1.2025e-003 1.2654e-002 1.7963e-002 1.7020e-003 3.4805e-003 7.4451e-003 6.6821e-002 1.8010e-002
          16 3.7404e-002 2.1433e-002 3.7375e-003 2.5526e-002 5.1340e-004 1.9678e-002 8.4009e-003 7.7982e-003 1.9103e-002 5.9426e-006 1.8333e-002 9.7904e-003 1.8799e-003 1.7242e-002 1.0841e-002 4.0375e-004 2.7372e-003 4.9832e-003 4.8142e-002
          17 3.2263e-002 2.4816e-002 8.7741e-004 2.4089e-002 3.7010e-003 1.2731e-002 1.4895e-002 1.4286e-003 2.0076e-002 3.2918e-003 9.0041e-003 1.7084e-002 8.1115e-004 7.9813e-003 1.5301e-002 6.4873e-003 5.3806e-004 1.3010e-002 4.0102e-002
          18 2.7639e-002 2.7083e-002 2.3018e-007 2.0640e-002 8.2702e-003 6.2468e-003 1.8650e-002 1.3580e-004 1.5424e-002 1.0094e-002 1.6838e-003 1.6930e-002 7.0955e-003 8.4010e-004 1.0891e-002 1.1383e-002 4.1821e-003 1.0282e-002 4.6334e-002
          19 2.3548e-002 2.8293e-002 6.5789e-004 1.6179e-002 1.2680e-002 1.8512e-003 1.8782e-002 2.9558e-003 8.5756e-003 1.5267e-002 1.8225e-004 1.0910e-002 1.3210e-002 9.3528e-004 3.6764e-003 1.0015e-002 8.0573e-003 9.5040e-006 6.0898e-002
          20 1.9977e-002 2.8586e-002 2.3481e-003 1.1574e-002 1.5933e-002 6.3411e-005 1.5957e-002 7.5944e-003 2.8944e-003 1.6270e-002 3.5679e-003 4.0707e-003 1.4371e-002 5.8261e-003 7.6047e-005 4.8556e-003 7.0416e-003 1.1273e-002 4.1909e-002
          21 1.6893e-002 2.8136e-002 4.6073e-003 7.4476e-003 1.7594e-002 5.7340e-004 1.1559e-002 1.1843e-002 1.8535e-004 1.3425e-002 8.5873e-003 3.2308e-004 1.0758e-002 1.0449e-002 1.4877e-003 7.6367e-004 3.7559e-003 9.2332e-004 6.3531e-002
          22 1.4250e-002 2.7121e-002 7.0569e-003 4.1635e-003 1.7676e-002 2.6362e-003 6.9920e-003 1.4331e-002 5.5679e-004 8.6524e-003 1.2254e-002 6.3607e-004 5.4057e-003 1.1646e-002 5.3702e-003 2.1227e-004 8.0988e-004 3.6748e-003 4.3104e-002
          23 1.2001e-002 2.5708e-002 9.4191e-003 1.8613e-003 1.6466e-002 5.4117e-003 3.2773e-003 1.4654e-002 3.0252e-003 4.0475e-003 1.3147e-002 3.6713e-003 1.3401e-003 9.3548e-003 8.4724e-003 2.4116e-003 3.5811e-005 1.9221e-007 5.2533e-002
          24 1.0097e-002 2.4038e-002 1.1510e-002 5.1937e-004 1.4376e-002 8.1821e-003 9.3010e-004 1.3132e-002 6.2584e-003 1.0081e-003 1.1428e-002 7.3036e-003 6.3231e-007 5.4284e-003 9.0586e-003 5.1903e-003 1.2187e-003 3.3916e-006 4.6198e-002
          25 8.4910e-003 2.2228e-002 1.3228e-002 1.5168e-005 1.1822e-002 1.0452e-002 2.4410e-005 1.0454e-002 9.1181e-003 4.1672e-007 8.1803e-003 9.8394e-003 1.1636e-003 1.9510e-003 7.2960e-003 6.7789e-003 3.0916e-003 1.3307e-003 3.9776e-002
          26 7.1407e-003 2.0369e-002 1.4531e-002 1.7638e-004 9.1634e-003 1.1958e-002 3.3613e-004 7.3710e-003 1.0913e-002 7.4988e-004 4.6821e-003 1.0525e-002 3.6632e-003 1.6855e-004 4.4388e-003 6.5694e-003 4.4470e-003 1.3931e-003 4.6330e-002
