   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111
          10 2.5029e-010 1.9605e-007 2.7866e-006 5.3882e-005 6.5001e-006 2.0743e-005 3.8171e-003 4.1239e-002 1.0616e-001 1.8818e-038 2.2810e-026 1.8399e-035 1.3033e-033 1.3924e-031 2.1053e-029 2.0833e-017 1.2553e-027 1.0457e-027 3.6782e-025 9.0488e-023 2.1807e-011 1.1509e-020 2.2355e-020 2.7411e-019 1.1574e-017 1.8877e-006 1.6664e-016 3.3124e-017 2.9260e-016 1.7672e-013 4.1601e-003 5.1497e-012 1.5960e-011 2.4493e-010 3.8868e-008 7.3298e-003 5.4874e-008 1.4705e-007 2.1668e-006 2.4056e-003 1.0400e-004 2.5136e-005 7.7509e-005 2.2495e-004 1.1866e-004 4.3456e-005 1.7258e-005 3.3857e-006 1.8995e-007 6.1237e-006 1.8030e-005 3.3096e-005 4.8896e-005 6.3594e-005 7.5955e-005 8.5069e-005 9.0449e-005 9.2126e-005 9.0568e-005 8.6333e-005 7.9874e-005 7.1780e-005 6.2684e-005 5.3191e-005 4.3872e-005 3.5119e-005 2.7167e-005 2.0206e-005 1.4337e-005 9.5786e-006 5.9083e-006 3.2361e-006 1.4525e-006 4.2463e-007 1.9638e-008 1.0731e-007 5.6374e-007 1.2778e-006 2.1513e-006 3.1037e-006 4.0640e-006 4.9827e-006 5.8177e-006 6.5370e-006 7.1212e-006 7.5619e-006 7.8586e-006 8.0103e-006 8.0338e-006 7.9352e-006 7.7273e-006 7.4314e-006 7.0577e-006 6.6264e-006 6.1501e-006 5.6433e-006 5.1255e-006 4.6030e-006 4.0892e-006 3.5933e-006 3.1206e-006 2.6772e-006 2.2677e-006 1.8933e-006 1.5562e-006 1.2567e-006 9.9460e-007 7.6852e-007 5.7666e-007 4.1671e-007 2.8580e-007 1.8226e-007
          11 3.4966e-009 8.8809e-008 9.3679e-007 1.0646e-006 7.9211e-005 1.8144e-005 1.7590e-005 7.1857e-003 4.4818e-002 5.1090e-037 2.4866e-026 6.7256e-035 9.2779e-033 6.3421e-031 2.7134e-029 3.3927e-018 3.9245e-027 9.3874e-026 3.8370e-024 2.9423e-022 2.7752e-011 7.6716e-021 2.5800e-022 3.4850e-019 7.0895e-017 2.6191e-005 4.0211e-015 7.3557e-015 7.7773e-014 3.7942e-012 4.1340e-002 2.6152e-011 2.1142e-011 5.5451e-011 2.9346e-012 1.0892e-004 8.7523e-009 8.2023e-008 2.5447e-006 4.4035e-003 2.1583e-004 8.4668e-005 4.0611e-004 1.6641e-003 1.2736e-003 8.3238e-004 7.6185e-004 6.8911e-004 5.5495e-004 4.1573e-004 2.9789e-004 2.0177e-004 1.2645e-004 7.1082e-005 3.3666e-005 1.1414e-005 1.3860e-006 6.1971e-007 6.3074e-006 1.6000e-005 2.7632e-005 3.9522e-005 5.0396e-005 5.9388e-005 6.6064e-005 7.0273e-005 7.1981e-005 7.1381e-005 6.8803e-005 6.4606e-005 5.9287e-005 5.3209e-005 4.6795e-005 4.0327e-005 3.3994e-005 2.8034e-005 2.2566e-005 1.7709e-005 1.3481e-005 9.9080e-006 6.9634e-006 4.6218e-006 2.8297e-006 1.5314e-006 6.6862e-007 1.7980e-007 3.2719e-009 7.9695e-008 3.5338e-007 7.7322e-007 1.2928e-006 1.8725e-006 2.4763e-006 3.0758e-006 3.6460e-006 4.1671e-006 4.6295e-006 5.0194e-006 5.3338e-006 5.5717e-006 5.7316e-006 5.8170e-006 5.8346e-006 5.7866e-006 5.6818e-006 5.5263e-006 5.3283e-006 5.0931e-006 4.8239e-006 4.5179e-006 4.1529e-006 3.6919e-006
          12 1.9142e-009 1.8119e-010 5.1049e-008 5.6776e-006 4.7795e-005 1.9212e-005 5.8717e-005 3.4911e-004 1.1099e-002 2.4376e-035 1.1978e-026 4.3724e-033 3.6196e-031 2.0346e-029 8.8507e-028 4.6951e-018 1.9291e-026 6.5773e-025 1.5533e-023 2.7419e-022 2.3009e-012 1.5810e-020 2.2392e-019 5.4241e-018 2.9676e-016 4.8538e-005 3.9617e-015 1.5282e-016 3.3752e-014 8.7179e-012 1.6743e-001 1.7424e-010 3.8801e-010 4.2660e-009 4.7694e-007 8.1392e-002 4.6084e-007 8.0322e-007 6.9891e-006 4.5399e-003 1.5960e-004 1.0478e-005 9.4721e-009 8.5426e-005 2.2573e-004 3.5333e-004 5.8383e-004 8.2645e-004 9.7437e-004 1.0360e-003 1.0431e-003 1.0026e-003 9.2251e-004 8.1645e-004 6.9757e-004 5.7508e-004 4.5661e-004 3.4850e-004 2.5494e-004 1.7747e-004 1.1586e-004 6.9310e-005 3.6410e-005 1.5314e-005 3.9225e-006 5.8802e-008 1.6870e-006 6.9838e-006 1.4389e-005 2.2626e-005 3.0746e-005 3.8055e-005 4.4158e-005 4.8832e-005 5.1923e-005 5.3521e-005 5.3710e-005 5.2741e-005 5.0748e-005 4.7990e-005 4.4615e-005 4.0855e-005 3.6850e-005 3.2726e-005 2.8615e-005 2.4629e-005 2.0852e-005 1.7337e-005 1.4144e-005 1.1289e-005 8.7838e-006 6.6379e-006 4.8362e-006 3.3659e-006 2.2029e-006 1.3212e-006 6.9217e-007 2.8323e-007 6.2980e-008 1.3146e-010 6.5030e-008 2.3012e-007 4.7052e-007 7.6363e-007 1.0901e-006 1.4328e-006 1.7778e-006 2.1122e-006 2.4239e-006 2.6967e-006 2.8969e-006 2.9629e-006
          13 5.6388e-012 3.2460e-008 5.8749e-007 5.6902e-006 4.2357e-006 5.9361e-005 2.9213e-006 2.4050e-005 1.3147e-003 2.1871e-033 3.7778e-027 3.1957e-031 2.2990e-029 1.0752e-027 3.6655e-026 2.4748e-018 1.0342e-024 2.2591e-023 4.3431e-022 7.7849e-021 4.6369e-012 7.5808e-020 1.2963e-018 1.6875e-017 1.7903e-016 1.4892e-006 5.0608e-015 5.4500e-014 9.7897e-013 5.2163e-011 5.1765e-001 2.6654e-010 6.2987e-011 3.5983e-010 4.1182e-007 9.8830e-002 1.1440e-006 4.3051e-006 7.7239e-005 9.5147e-002 4.2283e-003 1.1322e-003 3.8451e-003 1.2146e-002 7.1242e-003 3.1966e-003 1.8599e-003 9.4707e-004 3.2620e-004 4.4027e-005 8.9806e-006 1.1902e-004 2.9565e-004 4.8292e-004 6.4600e-004 7.6540e-004 8.3370e-004 8.5326e-004 8.3267e-004 7.8172e-004 7.0853e-004 6.2143e-004 5.2808e-004 4.3488e-004 3.4716e-004 2.6814e-004 1.9938e-004 1.4184e-004 9.5602e-005 6.0050e-005 3.4228e-005 1.6754e-005 6.1906e-006 1.0730e-006 6.9590e-008 1.9970e-006 5.8412e-006 1.0785e-005 1.6176e-005 2.1540e-005 2.6507e-005 3.0864e-005 3.4456e-005 3.7190e-005 3.9047e-005 4.0060e-005 4.0295e-005 3.9807e-005 3.8730e-005 3.7132e-005 3.5111e-005 3.2791e-005 3.0240e-005 2.7561e-005 2.4819e-005 2.2082e-005 1.9429e-005 1.6883e-005 1.4493e-005 1.2284e-005 1.0268e-005 8.4544e-006 6.8487e-006 5.4431e-006 4.2331e-006 3.2078e-006 2.3553e-006 1.6613e-006 1.1109e-006 6.8914e-007 3.8158e-007 1.7648e-007
          14 5.9869e-010 3.4993e-008 3.9234e-007 9.1019e-007 1.9400e-006 3.4143e-005 2.1724e-005 3.4937e-005 9.6354e-006 4.3046e-031 1.1415e-027 5.3719e-029 3.2718e-027 1.2923e-025 3.7197e-024 9.5877e-019 8.3321e-023 1.5343e-021 2.3828e-020 3.1951e-019 2.5829e-012 4.0337e-018 4.3050e-017 4.3717e-016 4.4916e-015 6.1479e-006 2.4664e-014 2.6178e-013 2.2560e-012 1.7829e-011 1.7669e-003 2.3297e-010 2.3367e-009 3.8202e-008 4.2220e-006 6.7955e-001 2.8945e-006 2.0810e-006 1.7546e-007 1.2775e-002 9.9621e-004 1.0106e-003 7.0811e-003 3.3950e-002 2.8634e-002 2.0140e-002 1.9104e-002 1.7431e-002 1.3884e-002 1.0123e-002 6.9601e-003 4.4640e-003 2.6128e-003 1.3485e-003 5.7016e-004 1.6057e-004 9.7450e-006 2.3153e-005 1.2629e-004 2.6588e-004 4.0625e-004 5.2558e-004 6.1267e-004 6.6402e-004 6.8188e-004 6.7104e-004 6.3659e-004 5.8478e-004 5.2178e-004 4.5284e-004 3.8315e-004 3.1594e-004 2.5408e-004 1.9894e-004 1.5104e-004 1.1086e-004 7.8096e-005 5.2342e-005 3.2779e-005 1.8646e-005 9.0843e-006 3.2979e-006 5.2136e-007 7.2575e-008 1.3449e-006 3.8100e-006 7.0228e-006 1.0609e-005 1.4284e-005 1.7814e-005 2.1024e-005 2.3813e-005 2.6096e-005 2.7850e-005 2.9060e-005 2.9743e-005 2.9965e-005 2.9746e-005 2.9159e-005 2.8265e-005 2.7111e-005 2.5757e-005 2.4263e-005 2.2657e-005 2.0990e-005 1.9294e-005 1.7601e-005 1.5929e-005 1.4289e-005 1.2675e-005 1.1035e-005 9.2963e-006
          15 1.7150e-010 1.5483e-008 4.0485e-008 1.0756e-007 6.3560e-006 6.0041e-006 4.5464e-005 3.9343e-007 3.6840e-005 2.2869e-028 1.6091e-026 2.3776e-026 1.2033e-024 3.9369e-023 9.3531e-022 3.9370e-019 1.7292e-020 2.6051e-019 3.3009e-018 3.6135e-017 1.1630e-012 3.4715e-016 3.0006e-015 2.3544e-014 1.6866e-013 3.4037e-006 1.2108e-012 7.6474e-012 4.8187e-011 3.3828e-010 5.3128e-002 1.1236e-009 8.2808e-009 5.4781e-008 5.2377e-007 4.1906e-003 1.9975e-006 2.3030e-005 5.3553e-004 6.3990e-001 2.7343e-002 5.4154e-003 1.0787e-002 1.7338e-002 2.8834e-003 2.0838e-004 4.1401e-003 1.0836e-002 1.6699e-002 2.0099e-002 2.1168e-002 2.0245e-002 1.7898e-002 1.4812e-002 1.1564e-002 8.5262e-003 5.9201e-003 3.8486e-003 2.3149e-003 1.2557e-003 5.8093e-004 2.0050e-004 3.1383e-005 2.6161e-006 5.7436e-005 1.5353e-004 2.6115e-004 3.6078e-004 4.4125e-004 4.9723e-004 5.2851e-004 5.3682e-004 5.2629e-004 5.0092e-004 4.6408e-004 4.2012e-004 3.7209e-004 3.2322e-004 2.7516e-004 2.2978e-004 1.8791e-004 1.5042e-004 1.1756e-004 8.9355e-005 6.5769e-005 4.6571e-005 3.1409e-005 1.9842e-005 1.1429e-005 5.6817e-006 2.1439e-006 3.8780e-007 2.0364e-008 6.9579e-007 2.1146e-006 4.0223e-006 6.2153e-006 8.5214e-006 1.0814e-005 1.2997e-005 1.4997e-005 1.6763e-005 1.8274e-005 1.9501e-005 2.0445e-005 2.1107e-005 2.1500e-005 2.1630e-005 2.1497e-005 2.1073e-005 2.0225e-005 1.8721e-005
          16 1.8259e-010 3.3814e-009 2.9389e-008 8.6326e-007 4.4175e-006 5.1420e-008 3.2387e-005 1.3827e-005 2.3846e-005 2.7572e-025 1.8666e-023 2.3394e-023 9.6417e-022 2.5636e-020 4.9394e-019 3.9658e-018 7.3884e-018 8.9824e-017 9.1553e-016 8.0295e-015 7.4757e-013 6.1797e-014 4.2373e-013 2.6290e-012 1.4934e-011 1.7897e-006 7.8122e-011 3.8476e-010 1.7868e-009 7.7903e-009 2.5933e-002 3.6565e-008 1.5387e-007 6.8731e-007 4.9342e-006 6.7295e-002 7.6508e-006 4.6541e-005 3.4692e-004 5.3296e-002 3.7033e-004 2.6812e-003 3.6614e-002 2.0206e-001 1.7206e-001 1.0795e-001 8.0111e-002 4.9540e-002 2.1292e-002 5.0124e-003 3.6126e-005 2.1200e-003 7.1901e-003 1.2317e-002 1.5937e-002 1.7541e-002 1.7297e-002 1.5721e-002 1.3407e-002 1.0835e-002 8.3227e-003 6.0784e-003 4.2083e-003 2.7425e-003 1.6618e-003 9.1309e-004 4.3202e-004 1.5621e-004 2.8499e-005 5.5213e-007 3.3805e-005 9.9187e-005 1.7618e-004 2.5129e-004 3.1574e-004 3.6537e-004 3.9839e-004 4.1574e-004 4.1851e-004 4.0936e-004 3.9034e-004 3.6437e-004 3.3353e-004 2.9973e-004 2.6476e-004 2.3010e-004 1.9687e-004 1.6572e-004 1.3734e-004 1.1188e-004 8.9458e-005 7.0115e-005 5.3669e-005 3.9974e-005 2.8786e-005 1.9865e-005 1.2971e-005 7.8274e-006 4.1901e-006 1.8199e-006 4.9415e-007 1.1671e-008 1.9102e-007 8.7159e-007 1.9133e-006 3.1952e-006 4.6152e-006 6.0857e-006 7.5277e-006 8.8549e-006 9.9215e-006 1.0477e-005
          17 1.3136e-009 1.3912e-010 1.2900e-007 9.2676e-007 1.2888e-006 2.6138e-006 1.2095e-005 3.0452e-005 1.2946e-006 3.7094e-022 2.1484e-020 2.5794e-020 8.6952e-019 1.8874e-017 2.9636e-016 2.5489e-015 3.6061e-015 3.5586e-014 2.9374e-013 2.0808e-012 7.4135e-012 1.2894e-011 7.0963e-011 3.5199e-010 1.5905e-009 9.2708e-007 6.6275e-009 2.5681e-008 9.3566e-008 3.2408e-007 1.5866e-002 1.0604e-006 3.3971e-006 1.0556e-005 2.9616e-005 2.1353e-002 1.1360e-004 3.7401e-004 1.6168e-003 1.0863e-001 1.0717e-004 6.7375e-003 3.9258e-002 9.5774e-002 2.1620e-002 9.9635e-004 3.0822e-002 8.1607e-002 1.1526e-001 1.1702e-001 9.5307e-002 6.3465e-002 3.3634e-002 1.2819e-002 2.3541e-003 4.2937e-005 2.5079e-003 6.7022e-003 1.0600e-002 1.3217e-002 1.4295e-002 1.4021e-002 1.2777e-002 1.0974e-002 8.9718e-003 7.0175e-003 5.2545e-003 3.7623e-003 2.5647e-003 1.6492e-003 9.8603e-004 5.3226e-004 2.4510e-004 8.3402e-005 1.2025e-005 1.8948e-006 2.9725e-005 7.7860e-005 1.3347e-004 1.8794e-004 2.3563e-004 2.7376e-004 3.0108e-004 3.1749e-004 3.2385e-004 3.2156e-004 3.1221e-004 2.9718e-004 2.7824e-004 2.5647e-004 2.3299e-004 2.0892e-004 1.8486e-004 1.6153e-004 1.3932e-004 1.1857e-004 9.9633e-005 8.2512e-005 6.7321e-005 5.4045e-005 4.2594e-005 3.2873e-005 2.4764e-005 1.8106e-005 1.2760e-005 8.5701e-006 5.3909e-006 3.0794e-006 1.5037e-006 5.4257e-007 8.3775e-008 1.0367e-008
          18 2.2008e-009 1.9630e-010 1.4639e-007 5.0914e-007 6.0838e-008 3.8895e-006 1.8717e-006 2.8465e-005 4.0462e-006 6.4009e-019 3.1206e-017 3.5747e-017 9.6573e-016 1.6765e-014 2.1015e-013 1.5332e-012 2.0377e-012 1.5993e-011 1.0479e-010 5.8799e-010 2.3024e-009 2.8799e-009 1.2502e-008 4.8814e-008 1.7328e-007 1.6255e-008 5.6586e-007 1.7157e-006 4.8785e-006 1.3118e-005 8.4153e-003 3.3732e-005 8.3383e-005 2.0052e-004 4.8257e-004 1.7227e-002 1.0651e-003 2.4586e-003 5.5488e-003 1.9124e-003 1.6612e-002 3.7728e-002 1.0361e-001 1.2971e-001 4.9847e-003 1.7936e-002 4.6898e-002 3.8182e-002 8.8693e-003 1.3661e-003 2.5221e-002 6.1844e-002 8.8230e-002 9.3101e-002 7.8857e-002 5.4913e-002 3.0982e-002 1.3172e-002 3.2600e-003 4.8124e-005 1.1425e-003 4.1772e-003 7.4101e-003 9.8593e-003 1.1181e-002 1.1426e-002 1.0823e-002 9.6643e-003 8.2193e-003 6.6959e-003 5.2486e-003 3.9598e-003 2.8751e-003 2.0006e-003 1.3228e-003 8.2170e-004 4.6907e-004 2.3654e-004 9.6232e-005 2.4302e-005 4.9015e-007 8.5329e-006 3.5807e-005 7.2833e-005 1.1273e-004 1.5082e-004 1.8415e-004 2.1092e-004 2.3065e-004 2.4317e-004 2.4889e-004 2.4878e-004 2.4354e-004 2.3429e-004 2.2188e-004 2.0717e-004 1.9117e-004 1.7433e-004 1.5732e-004 1.4058e-004 1.2439e-004 1.0900e-004 9.4629e-005 8.1310e-005 6.9144e-005 5.8141e-005 4.8307e-005 3.9599e-005 3.1955e-005 2.5290e-005 1.9464e-005 1.4373e-005
          19 2.1717e-009 6.2895e-010 9.9800e-008 1.6432e-007 1.1254e-007 3.0475e-006 1.3072e-008 1.7631e-005 1.3888e-005 3.5375e-015 1.3202e-013 1.4061e-013 2.6962e-012 3.3150e-011 2.9395e-010 1.6738e-009 2.0151e-009 1.1181e-008 5.1834e-008 2.0623e-007 6.3858e-007 7.1856e-007 2.2306e-006 6.2708e-006 1.6172e-005 3.9885e-005 3.8789e-005 8.7450e-005 1.8735e-004 3.8460e-004 2.6812e-003 7.6211e-004 1.4657e-003 2.7460e-003 4.9970e-003 9.0951e-003 9.0433e-003 1.5837e-002 2.7692e-002 3.0062e-002 3.0222e-002 5.7298e-002 5.9037e-002 5.8560e-004 6.4764e-002 9.7722e-002 5.7604e-002 7.4742e-003 4.3728e-003 2.3302e-002 2.5011e-002 9.6112e-003 1.5722e-006 1.0428e-002 3.5766e-002 6.0800e-002 7.3195e-002 6.9801e-002 5.5140e-002 3.6397e-002 1.9518e-002 7.7296e-003 1.5981e-003 1.7295e-006 1.2006e-003 3.5866e-003 6.0137e-003 7.8410e-003 8.8393e-003 9.0378e-003 8.6145e-003 7.7714e-003 6.7089e-003 5.5750e-003 4.4689e-003 3.4645e-003 2.5953e-003 1.8774e-003 1.3041e-003 8.6434e-004 5.3943e-004 3.1068e-004 1.5857e-004 6.5778e-005 1.7313e-005 5.1157e-007 5.1134e-006 2.3071e-005 4.8291e-005 7.6279e-005 1.0383e-004 1.2890e-004 1.5009e-004 1.6680e-004 1.7875e-004 1.8603e-004 1.8917e-004 1.8849e-004 1.8465e-004 1.7828e-004 1.6987e-004 1.5997e-004 1.4911e-004 1.3759e-004 1.2580e-004 1.1401e-004 1.0245e-004 9.1260e-005 8.0527e-005 7.0223e-005 6.0080e-005 4.9745e-005
          20 1.5986e-009 7.4522e-010 4.9673e-008 2.2319e-008 3.8703e-007 1.7081e-006 8.7826e-007 8.3310e-006 1.7809e-005 1.3235e-011 3.5668e-010 3.4760e-010 4.3895e-009 3.5484e-008 2.0705e-007 8.7592e-007 9.3730e-007 3.4570e-006 1.0768e-005 2.9217e-005 7.0832e-005 7.0796e-005 1.5652e-004 3.2181e-004 6.2378e-004 1.1644e-003 1.1533e-003 2.0468e-003 3.5023e-003 5.7841e-003 6.2208e-003 9.2260e-003 1.4193e-002 2.1033e-002 2.9966e-002 4.9648e-003 4.0544e-002 5.1980e-002 6.1110e-002 1.7531e-003 7.3172e-002 6.1067e-002 2.7597e-002 1.4942e-003 1.6987e-002 3.8565e-004 1.9340e-002 5.9265e-002 5.5832e-002 2.0157e-002 3.4981e-004 6.7785e-003 1.7133e-002 1.4642e-002 4.2261e-003 2.5526e-004 1.0031e-002 2.9091e-002 4.7330e-002 5.6762e-002 5.5009e-002 4.4722e-002 3.0768e-002 1.7579e-002 7.8047e-003 2.1651e-003 9.2305e-005 4.4325e-004 2.0281e-003 3.9117e-003 5.5133e-003 6.5602e-003 7.0120e-003 6.9488e-003 6.4939e-003 5.7963e-003 4.9755e-003 4.1327e-003 3.3267e-003 2.6012e-003 1.9731e-003 1.4512e-003 1.0305e-003 7.0208e-004 4.5458e-004 2.7535e-004 1.5170e-004 7.1879e-005 2.5661e-005 4.2155e-006 3.3982e-007 8.2282e-006 2.3324e-005 4.2156e-005 6.2127e-005 8.1372e-005 9.8749e-005 1.1341e-004 1.2505e-004 1.3359e-004 1.3907e-004 1.4176e-004 1.4200e-004 1.4006e-004 1.3633e-004 1.3114e-004 1.2482e-004 1.1760e-004 1.0968e-004 1.0105e-004 9.1315e-005 7.9793e-005
          21 9.7876e-010 6.2312e-010 1.9209e-008 5.4955e-010 4.9671e-007 7.5593e-007 1.6133e-006 3.1660e-006 1.5883e-005 4.9067e-008 7.7474e-007 6.5340e-007 4.2255e-006 1.7900e-005 5.6909e-005 1.6117e-004 1.4826e-004 3.3637e-004 6.9218e-004 1.3263e-003 2.6292e-003 2.3948e-003 4.0955e-003 6.6537e-003 1.0281e-002 1.6914e-002 1.5160e-002 2.1356e-002 2.8791e-002 3.7084e-002 3.6710e-003 4.5529e-002 5.2969e-002 5.7924e-002 5.8635e-002 2.9850e-003 5.3881e-002 4.2724e-002 2.6672e-002 3.6308e-003 7.0745e-003 7.5902e-006 1.6400e-002 3.0630e-002 9.8430e-006 1.3083e-002 1.1660e-002 1.5447e-006 1.6670e-002 4.2651e-002 4.1448e-002 1.8118e-002 1.3378e-003 2.6407e-003 1.0551e-002 1.1668e-002 5.2921e-003 1.3011e-004 3.4854e-003 1.5369e-002 3.0033e-002 4.0830e-002 4.4024e-002 3.9732e-002 3.0697e-002 2.0293e-002 1.1151e-002 4.6890e-003 1.1476e-003 1.2853e-005 4.6108e-004 1.6868e-003 3.0768e-003 4.2529e-003 5.0294e-003 5.3772e-003 5.3457e-003 5.0348e-003 4.5369e-003 3.9445e-003 3.3216e-003 2.7205e-003 2.1693e-003 1.6839e-003 1.2715e-003 9.3192e-004 6.6047e-004 4.4951e-004 2.9114e-004 1.7638e-004 9.7072e-005 4.5875e-005 1.6194e-005 2.5275e-006 3.0256e-007 5.8314e-006 1.6216e-005 2.9215e-005 4.3168e-005 5.6882e-005 6.9509e-005 8.0510e-005 8.9613e-005 9.6627e-005 1.0159e-004 1.0457e-004 1.0574e-004 1.0527e-004 1.0327e-004 9.9746e-005 9.4220e-005 8.5798e-005
          22 5.2510e-010 4.2730e-010 5.6681e-009 1.4282e-008 4.4606e-007 2.6998e-007 1.6791e-006 9.5883e-007 1.1622e-005 4.3933e-005 3.3029e-004 2.3066e-004 6.7820e-004 1.5576e-003 3.1423e-003 6.8704e-003 5.7568e-003 9.6562e-003 1.4968e-002 2.1719e-002 3.5776e-002 2.9708e-002 3.8407e-002 4.6961e-002 5.4228e-002 7.4121e-002 5.9100e-002 6.0471e-002 5.7629e-002 5.0353e-002 1.2248e-002 3.9350e-002 2.6223e-002 1.3435e-002 3.8405e-003 1.3868e-003 7.0037e-006 3.2843e-003 1.2621e-002 6.4785e-003 1.8054e-002 2.2356e-002 6.6252e-003 1.0645e-002 2.4388e-002 3.2386e-003 2.8341e-003 9.5993e-003 2.4427e-003 2.5699e-003 1.9961e-002 3.2663e-002 2.5323e-002 8.7516e-003 1.8208e-004 2.8250e-003 7.8434e-003 7.6787e-003 3.1105e-003 1.8759e-005 2.8946e-003 1.1514e-002 2.1995e-002 2.9887e-002 3.2625e-002 3.0118e-002 2.3991e-002 1.6518e-002 9.6351e-003 4.4805e-003 1.3916e-003 1.1758e-004 1.3318e-004 8.7318e-004 1.8680e-003 2.7987e-003 3.4888e-003 3.8830e-003 3.9907e-003 3.8689e-003 3.5802e-003 3.1931e-003 2.7589e-003 2.3171e-003 1.8963e-003 1.5143e-003 1.1802e-003 8.9644e-004 6.6290e-004 4.7519e-004 3.2834e-004 2.1695e-004 1.3506e-004 7.7382e-005 3.8982e-005 1.5612e-005 3.6382e-006 9.2436e-009 2.2405e-006 8.3341e-006 1.6714e-005 2.6166e-005 3.5797e-005 4.4937e-005 5.3161e-005 6.0188e-005 6.5885e-005 7.0182e-005 7.3037e-005 7.4329e-005 7.3565e-005 6.9821e-005
          23 2.5131e-010 2.4993e-010 1.1681e-009 2.3519e-008 3.1843e-007 7.6955e-008 1.2963e-006 2.1921e-007 7.2882e-006 8.3662e-003 2.7843e-002 1.4239e-002 2.5429e-002 3.7165e-002 4.9717e-002 8.1876e-002 6.1254e-002 6.9372e-002 7.3183e-002 7.1651e-002 8.9565e-002 6.4490e-002 5.2930e-002 3.8733e-002 2.4089e-002 2.0629e-002 1.1560e-002 3.1715e-003 1.9497e-005 2.0247e-003 1.7241e-003 7.8027e-003 1.4909e-002 2.0502e-002 2.2146e-002 6.6864e-004 1.8685e-002 1.1286e-002 3.3335e-003 2.6975e-003 9.3943e-005 3.6078e-003 9.4041e-003 1.1206e-004 1.4079e-002 1.6495e-002 3.2895e-003 1.2194e-003 6.1129e-003 2.4109e-003 6.5111e-004 1.0326e-002 2.0690e-002 1.9309e-002 9.0563e-003 1.0796e-003 6.5739e-004 4.0689e-003 5.5178e-003 3.4048e-003 5.2824e-004 4.9143e-004 4.5779e-003 1.1261e-002 1.7710e-002 2.1573e-002 2.1884e-002 1.9108e-002 1.4539e-002 9.5874e-003 5.3360e-003 2.3206e-003 6.2281e-004 1.9590e-005 1.6460e-004 7.0820e-004 1.3694e-003 1.9649e-003 2.3968e-003 2.6375e-003 2.6968e-003 2.6118e-003 2.4222e-003 2.1667e-003 1.8795e-003 1.5873e-003 1.3086e-003 1.0540e-003 8.3069e-004 6.3969e-004 4.8041e-004 3.5106e-004 2.4824e-004 1.6877e-004 1.0908e-004 6.5860e-005 3.6055e-005 1.6811e-005 5.7293e-006 7.6191e-007 2.2548e-007 2.7601e-006 7.2831e-006 1.2937e-005 1.9064e-005 2.5164e-005 3.0878e-005 3.5948e-005 4.0182e-005 4.3377e-005 4.5111e-005 4.4641e-005
          24 1.0151e-010 1.1682e-010 1.4676e-010 1.8462e-008 1.7105e-007 1.7344e-008 7.2638e-007 3.5720e-008 3.6240e-006 3.0358e-001 4.0385e-001 8.0158e-002 1.5058e-001 6.1827e-002 6.9772e-002 6.1661e-002 2.3519e-002 1.7043e-002 1.5571e-003 3.6836e-005 1.3685e-003 3.7719e-003 7.5350e-003 1.5761e-002 1.7466e-002 2.3881e-002 1.9707e-002 1.5675e-002 1.1361e-002 5.4788e-003 2.8127e-004 1.4606e-003 1.3306e-006 1.5349e-003 4.9988e-003 3.0941e-004 8.6101e-003 1.0061e-002 8.0457e-003 5.8244e-004 4.6025e-003 2.9472e-004 1.5702e-003 1.5993e-003 2.0969e-003 9.2496e-003 6.7438e-003 3.8374e-004 1.6096e-003 3.1139e-003 5.7950e-004 1.0460e-003 6.9182e-003 1.1424e-002 9.5418e-003 3.9815e-003 3.1886e-004 5.1706e-004 2.2996e-003 2.8651e-003 1.6603e-003 2.1435e-004 3.2559e-004 2.5709e-003 6.1259e-003 9.5496e-003 1.1626e-002 1.1844e-002 1.0426e-002 8.0268e-003 5.3957e-003 3.0888e-003 1.4104e-003 4.2246e-004 2.9061e-005 5.5541e-005 3.1747e-004 6.6474e-004 9.9369e-004 1.2461e-003 1.3977e-003 1.4519e-003 1.4250e-003 1.3379e-003 1.2116e-003 1.0639e-003 9.0929e-004 7.5798e-004 6.1825e-004 4.9370e-004 3.8591e-004 2.9507e-004 2.1989e-004 1.5914e-004 1.1124e-004 7.4547e-005 4.7395e-005 2.7998e-005 1.4812e-005 6.4813e-006 1.8845e-006 1.0411e-007 3.7172e-007 2.0414e-006 4.5816e-006 7.5752e-006 1.0716e-005 1.3786e-005 1.6622e-005 1.9062e-005 2.0829e-005 2.1462e-005
