   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15
          18 2.2319e-021 3.0300e-021 5.3460e-019 1.1412e-017 7.4897e-018 9.9924e-020 1.2662e-014 1.3941e-013 3.9406e-013 1.1287e-013 1.3603e-012 6.4269e-012 2.8683e-010 9.1304e-008 4.5045e-005 6.7871e-003
          19 1.9647e-009 7.6976e-009 3.7148e-007 5.4497e-006 7.7145e-007 1.1022e-005 4.6549e-003 6.6734e-002 2.2764e-001 1.5540e-001 4.1427e-001 7.1426e-002 1.4006e-005 2.6397e-006 3.0985e-008 9.8931e-004
          20 1.0883e-016 4.3265e-016 2.0479e-014 2.9820e-013 3.9951e-014 6.2961e-013 2.5341e-010 3.6550e-009 1.2516e-008 8.6570e-009 2.2344e-008 3.0936e-009 1.8626e-009 3.4578e-007 9.5052e-005 9.6891e-003
          21 1.2029e-018 8.1379e-018 1.8316e-016 1.9070e-015 5.9238e-017 1.5878e-014 1.3064e-012 2.5574e-011 1.0436e-010 1.1627e-010 5.1128e-011 3.1916e-010 1.0767e-008 1.2225e-006 1.9590e-004 1.3603e-002
          22 1.0078e-017 9.9264e-017 1.2562e-015 9.4050e-015 7.8013e-015 1.8477e-013 5.4619e-012 1.5312e-010 7.3996e-010 1.1229e-009 4.4532e-012 5.3433e-009 6.6320e-008 4.1126e-006 3.9885e-004 1.8844e-002
          23 3.0157e-016 4.1195e-015 3.0734e-014 1.5882e-013 6.7042e-013 6.6289e-012 8.3128e-011 3.6374e-009 2.0802e-008 3.9564e-008 4.7599e-009 1.4990e-007 5.0530e-007 1.3522e-005 8.0823e-004 2.5742e-002
          24 1.3486e-009 2.4177e-008 1.1488e-007 3.9793e-007 5.5758e-006 3.3297e-005 2.0607e-004 1.4541e-002 9.5776e-002 2.1208e-001 7.4469e-002 4.8937e-001 1.1332e-001 3.8749e-005 8.3089e-005 1.9006e-006
          25 5.4824e-014 1.0432e-012 4.4848e-012 1.3985e-011 2.5530e-010 1.3865e-009 7.3330e-009 5.8302e-007 3.9569e-006 9.0217e-006 3.6505e-006 1.8168e-005 5.9793e-007 4.4220e-005 1.6367e-003 3.4658e-002
          26 1.1928e-014 3.3209e-013 7.4415e-013 8.7711e-013 1.0867e-010 3.5261e-010 6.3556e-010 1.2636e-007 1.0233e-006 2.7273e-006 1.9563e-006 1.9004e-006 7.2674e-006 1.5684e-004 3.3701e-003 4.5924e-002
          27 4.8976e-014 2.2298e-012 2.0217e-012 4.9465e-014 9.2930e-010 1.8209e-009 4.2894e-010 6.1172e-007 5.9590e-006 1.8281e-005 1.8559e-005 1.6228e-006 9.9902e-005 6.5704e-004 7.1300e-003 5.9706e-002
          28 1.1269e-012 1.0652e-010 1.7457e-011 3.5145e-010 5.5510e-008 6.3252e-008 1.0838e-008 2.2114e-005 2.6185e-004 9.1474e-004 1.1806e-003 2.2770e-005 4.8361e-003 6.4806e-003 1.6766e-002 7.5480e-002
          29 7.9234e-011 1.1567e-008 3.5397e-010 7.1753e-008 6.5915e-006 5.8919e-006 4.0732e-006 2.1709e-003 2.7925e-002 1.0257e-001 1.4326e-001 1.0466e-002 4.7949e-001 2.0020e-001 5.8134e-003 4.5029e-004
          30 6.5318e-013 2.6254e-010 9.4074e-012 3.2819e-009 1.7158e-007 1.0185e-007 2.5619e-007 4.2814e-005 6.2739e-004 2.4805e-003 3.8511e-003 7.2859e-004 8.7813e-003 1.1534e-004 3.0211e-002 8.4682e-002
          31 3.5396e-014 2.9338e-010 2.0511e-010 8.3680e-009 2.4113e-007 6.1954e-008 7.4915e-007 3.9237e-005 7.1977e-004 3.1868e-003 5.7148e-003 2.3154e-003 5.7698e-003 1.2135e-002 8.1202e-002 8.3091e-002
          32 5.4787e-012 9.2522e-010 2.1228e-009 4.7837e-008 9.4865e-007 7.5616e-008 4.3017e-006 1.0626e-004 2.4328e-003 1.1868e-002 2.3749e-002 1.4161e-002 8.6311e-003 8.7952e-002 1.8130e-001 2.5993e-002
          33 2.6250e-011 1.2932e-009 6.1348e-009 1.0412e-007 1.6158e-006 1.6771e-008 9.0939e-006 1.3305e-004 3.7249e-003 1.9628e-002 4.2546e-002 3.1631e-002 4.2724e-003 1.7047e-001 1.0542e-001 1.8138e-002
          34 3.7770e-011 6.5203e-010 6.5375e-009 8.7742e-008 1.0610e-006 1.3916e-008 7.2492e-006 5.9666e-005 2.1934e-003 1.2653e-002 2.9908e-002 2.7143e-002 1.5019e-005 1.0553e-001 1.5992e-003 7.8789e-002
          35 5.2821e-011 3.3509e-010 7.5434e-009 8.3145e-008 7.8138e-007 1.0837e-007 6.3280e-006 2.7150e-005 1.4564e-003 9.3223e-003 2.4131e-002 2.6140e-002 1.6853e-003 6.0125e-002 2.1454e-002 6.2748e-002
          36 7.4774e-011 1.7730e-010 9.5095e-009 8.9523e-008 6.6243e-007 2.8717e-007 6.1630e-006 1.2735e-005 1.1355e-003 8.1057e-003 2.2874e-002 2.8665e-002 6.0571e-003 3.2543e-002 6.4216e-002 1.8772e-002
          37 9.3897e-011 7.3612e-011 1.1176e-008 9.2097e-008 5.3838e-007 5.2164e-007 5.6383e-006 4.5856e-006 8.6825e-004 6.9547e-003 2.1313e-002 3.0211e-002 1.1486e-002 1.3047e-002 8.4448e-002 2.0795e-005
          38 1.0366e-010 1.7138e-011 1.2005e-008 8.7793e-008 4.0136e-007 7.5901e-007 4.6850e-006 7.9820e-007 6.2534e-004 5.6749e-003 1.8849e-002 2.9767e-002 1.6361e-002 2.6801e-003 7.3858e-002 1.4866e-002
          39 1.0426e-010 1.2076e-013 1.2196e-008 7.9698e-008 2.7827e-007 9.7233e-007 3.6168e-006 1.6216e-008 4.3357e-004 4.5154e-003 1.6242e-002 2.8257e-002 2.0109e-002 6.9050e-007 4.9137e-002 3.6308e-002
          40 9.7271e-011 7.1391e-012 1.1975e-008 7.0059e-008 1.7926e-007 1.1513e-006 2.6196e-006 8.6374e-007 2.9317e-004 3.5611e-003 1.3872e-002 2.6349e-002 2.2753e-002 1.8048e-003 2.5657e-002 4.4822e-002
          41 8.3815e-011 2.3968e-011 1.1411e-008 5.9585e-008 1.0412e-007 1.2836e-006 1.7574e-006 2.3664e-006 1.9238e-004 2.7830e-003 1.1751e-002 2.4197e-002 2.4326e-002 5.5177e-003 9.7927e-003 3.8933e-002
          42 6.5768e-011 4.0029e-011 1.0569e-008 4.8836e-008 5.1268e-008 1.3606e-006 1.0639e-006 3.9096e-006 1.2142e-004 2.1500e-003 9.8584e-003 2.1888e-002 2.4916e-002 9.5521e-003 1.9675e-003 2.6087e-002
          43 4.5813e-011 4.8960e-011 9.5444e-009 3.8432e-008 1.8499e-008 1.3823e-006 5.5423e-007 5.1481e-006 7.2957e-005 1.6413e-003 8.1966e-003 1.9539e-002 2.4703e-002 1.3091e-002 7.8010e-007 1.3608e-002
          44 2.6871e-011 4.8558e-011 8.4351e-009 2.8901e-008 2.7617e-009 1.3552e-006 2.2246e-007 5.9378e-006 4.1130e-005 1.2390e-003 6.7662e-003 1.7266e-002 2.3906e-002 1.5830e-002 1.3292e-003 5.1021e-003
          45 1.1589e-011 3.9875e-011 7.3114e-009 2.0560e-008 5.4225e-010 1.2869e-006 4.7336e-008 6.2572e-006 2.1177e-005 9.2415e-004 5.5473e-003 1.5122e-002 2.2693e-002 1.7720e-002 4.0142e-003 9.4852e-004
          46 2.1887e-012 2.6183e-011 6.2161e-009 1.3584e-008 8.2773e-009 1.1850e-006 2.1500e-010 6.1490e-006 9.4455e-006 6.7930e-004 4.5103e-003 1.3118e-002 2.1170e-002 1.8801e-002 6.8834e-003 9.3201e-006
          47 2.8735e-013 1.2049e-011 5.1917e-009 8.0898e-009 2.2538e-008 1.0599e-006 4.9527e-008 5.7065e-006 3.2450e-006 4.9148e-004 3.6373e-003 1.1281e-002 1.9460e-002 1.9189e-002 9.3579e-003 8.8136e-004
          48 6.7117e-012 2.1814e-012 4.2669e-009 4.0914e-009 4.0255e-008 9.2223e-007 1.6398e-007 5.0404e-006 5.7664e-007 3.4959e-004 2.9109e-003 9.6284e-003 1.7669e-002 1.9028e-002 1.1236e-002 2.4739e-003
          49 2.1519e-011 5.9216e-013 3.4553e-009 1.5149e-009 5.8876e-008 7.8116e-007 3.1560e-007 4.2544e-006 6.2938e-009 2.4402e-004 2.3123e-003 8.1625e-003 1.5876e-002 1.8453e-002 1.2509e-002 4.1326e-003
          50 4.4101e-011 1.0097e-011 2.7607e-009 2.2717e-010 7.6448e-008 6.4434e-007 4.8137e-007 3.4376e-006 5.4781e-007 1.6682e-004 1.8244e-003 6.8813e-003 1.4144e-002 1.7589e-002 1.3257e-002 5.5482e-003
          51 7.3262e-011 3.2070e-011 2.1760e-009 5.4822e-011 9.1501e-008 5.1672e-007 6.4307e-007 2.6539e-006 1.5546e-006 1.1122e-004 1.4288e-003 5.7681e-003 1.2501e-002 1.6523e-002 1.3565e-002 6.6148e-003
          52 1.0736e-010 6.6392e-011 1.6920e-009 8.0321e-010 1.0309e-007 4.0198e-007 7.8752e-007 1.9490e-006 2.6279e-006 7.1938e-005 1.1103e-003 4.8083e-003 1.0969e-002 1.5329e-002 1.3521e-002 7.3326e-003
          53 1.4460e-010 1.1170e-010 1.2978e-009 2.2687e-009 1.1081e-007 3.0249e-007 9.0668e-007 1.3510e-006 3.5472e-006 4.4822e-005 8.5634e-004 3.9888e-003 9.5671e-003 1.4077e-002 1.3212e-002 7.7504e-003
          54 1.8281e-010 1.6542e-010 9.7986e-010 4.2449e-009 1.1445e-007 2.1878e-007 9.9489e-007 8.7000e-007 4.2052e-006 2.6568e-005 6.5441e-004 3.2896e-003 8.2895e-003 1.2798e-002 1.2689e-002 7.9154e-003
          55 2.2029e-010 2.2458e-010 7.2803e-010 6.5412e-009 1.1436e-007 1.5109e-007 1.0519e-006 5.0757e-007 4.5809e-006 1.4730e-005 4.9589e-004 2.7009e-003 7.1482e-003 1.1545e-002 1.2026e-002 7.8918e-003
          56 2.5521e-010 2.8570e-010 5.3068e-010 8.9795e-009 1.1093e-007 9.8341e-008 1.0782e-006 2.5436e-007 4.6918e-006 7.3956e-006 3.7216e-004 2.2068e-003 6.1340e-003 1.0338e-002 1.1265e-002 7.7213e-003
          57 2.8618e-010 3.4547e-010 3.7844e-010 1.1407e-008 1.0479e-007 5.9136e-008 1.0770e-006 9.6743e-008 4.5841e-006 3.1600e-006 2.7658e-004 1.7954e-003 5.2432e-003 9.2001e-003 1.0450e-002 7.4451e-003
          58 3.1230e-010 4.0109e-010 2.6279e-010 1.3706e-008 9.6628e-008 3.1658e-008 1.0525e-006 1.7932e-008 4.3131e-006 9.8240e-007 2.0345e-004 1.4555e-003 4.4681e-003 8.1477e-003 9.6185e-003 7.0967e-003
          59 3.3292e-010 4.5024e-010 1.7633e-010 1.5783e-008 8.7103e-008 1.3933e-008 1.0094e-006 7.0366e-010 3.9311e-006 1.1546e-007 1.4794e-004 1.1758e-003 3.7976e-003 7.1859e-003 8.7950e-003 6.7004e-003
          60 3.4712e-010 4.9031e-010 1.1279e-010 1.7541e-008 7.6681e-008 4.0370e-009 9.5023e-007 2.8931e-008 3.4788e-006 3.7696e-008 1.0600e-004 9.4505e-004 3.2150e-003 6.3059e-003 7.9844e-003 6.2649e-003
          61 3.5520e-010 5.2061e-010 6.7538e-011 1.8952e-008 6.6013e-008 2.1056e-010 8.8067e-007 8.8222e-008 2.9996e-006 3.9183e-007 7.4769e-005 7.5666e-004 2.7149e-003 5.5157e-003 7.2112e-003 5.8148e-003
          62 3.5705e-010 5.4011e-010 3.6519e-011 1.9975e-008 5.5492e-008 8.5127e-010 8.0374e-007 1.6635e-007 2.5206e-006 9.4008e-007 5.1703e-005 6.0279e-004 2.2851e-003 4.8069e-003 6.4781e-003 5.3581e-003
          63 3.5322e-010 5.4901e-010 1.6603e-011 2.0613e-008 4.5511e-008 4.5828e-009 7.2326e-007 2.5348e-007 2.0652e-006 1.5312e-006 3.4916e-005 4.7789e-004 1.9179e-003 4.1775e-003 5.7944e-003 4.9081e-003
          64 3.4396e-010 5.4726e-010 5.2563e-012 2.0857e-008 3.6310e-008 1.0246e-008 6.4153e-007 3.4166e-007 1.6468e-006 2.0723e-006 2.2872e-005 3.7659e-004 1.6038e-003 3.6183e-003 5.1584e-003 4.4688e-003
          65 3.3055e-010 5.3664e-010 4.6436e-013 2.0766e-008 2.8133e-008 1.6928e-008 5.6198e-007 4.2581e-007 1.2771e-006 2.5176e-006 1.4429e-005 2.9531e-004 1.3385e-003 3.1292e-003 4.5802e-003 4.0535e-003
          66 3.1341e-010 5.1780e-010 6.0150e-013 2.0354e-008 2.1048e-008 2.3907e-008 4.8579e-007 5.0179e-007 9.5851e-007 2.8443e-006 8.6440e-006 2.3011e-004 1.1138e-003 2.7002e-003 4.0539e-003 3.6615e-003
          67 2.9336e-010 4.9212e-010 4.3719e-012 1.9665e-008 1.5096e-008 3.0649e-008 4.1436e-007 5.6716e-007 6.9212e-007 3.0493e-006 4.8131e-006 1.7808e-004 9.2415e-004 2.3254e-003 3.5782e-003 3.2954e-003
          68 2.7145e-010 4.6145e-010 1.0740e-011 1.8760e-008 1.0271e-008 3.6817e-008 3.4896e-007 6.2123e-007 4.7662e-007 3.1437e-006 2.3985e-006 1.3691e-004 7.6537e-004 2.0006e-003 3.1538e-003 2.9589e-003
          69 2.4797e-010 4.2648e-010 1.8848e-011 1.7656e-008 6.4988e-009 4.2115e-008 2.8952e-007 6.6263e-007 3.0769e-007 3.1366e-006 9.8478e-007 1.0431e-004 6.3167e-004 1.7169e-003 2.7719e-003 2.6472e-003
          70 2.2400e-010 3.8925e-010 2.8035e-011 1.6427e-008 3.7043e-009 4.6469e-008 2.3678e-007 6.9257e-007 1.8147e-007 3.0497e-006 2.6622e-007 7.8801e-005 5.2029e-004 1.4721e-003 2.4337e-003 2.3641e-003
          71 1.9989e-010 3.5056e-010 3.7718e-011 1.5098e-008 1.7769e-009 4.9783e-008 1.9044e-007 7.1101e-007 9.2679e-008 2.8974e-006 1.2182e-008 5.8892e-005 4.2726e-004 1.2597e-003 2.1328e-003 2.1059e-003
          72 1.7619e-010 3.1161e-010 4.7430e-011 1.3711e-008 6.0365e-010 5.2065e-008 1.5038e-007 7.1894e-007 3.6236e-008 2.6971e-006 5.3834e-008 4.3482e-005 3.4981e-004 1.0759e-003 1.8660e-003 1.8719e-003
          73 1.5345e-010 2.7351e-010 5.6821e-011 1.2312e-008 6.6665e-011 5.3396e-008 1.1637e-007 7.1786e-007 7.0478e-009 2.4655e-006 2.6869e-007 3.1675e-005 2.8569e-004 9.1785e-004 1.6311e-003 1.6617e-003
          74 1.3190e-010 2.3688e-010 6.5558e-011 1.0925e-008 4.9523e-011 5.3825e-008 8.7905e-008 7.0855e-007 2.1857e-010 2.2149e-006 5.6977e-007 2.2699e-005 2.3258e-004 7.8158e-004 1.4237e-003 1.4727e-003
          75 1.1183e-010 2.0234e-010 7.3392e-011 9.5764e-009 4.4216e-010 5.3451e-008 6.4520e-008 6.9219e-007 1.1211e-008 1.9567e-006 8.9711e-007 1.5951e-005 1.8870e-004 6.6432e-004 1.2410e-003 1.3033e-003
          76 9.3494e-011 1.7049e-010 8.0192e-011 8.2951e-009 1.1439e-009 5.2420e-008 4.5742e-008 6.7045e-007 3.5910e-008 1.7016e-006 1.2119e-006 1.0953e-005 1.5266e-004 5.6403e-004 1.0812e-003 1.1526e-003
          77 7.6925e-011 1.4148e-010 8.5770e-011 7.0911e-009 2.0640e-009 5.0802e-008 3.0995e-008 6.4391e-007 7.0621e-008 1.4554e-006 1.4890e-006 7.3011e-006 1.2303e-004 4.7801e-004 9.4068e-004 1.0181e-003
          78 6.2218e-011 1.1555e-010 9.0082e-011 5.9807e-009 3.1245e-009 4.8732e-008 1.9776e-008 6.1393e-007 1.1215e-007 1.2245e-006 1.7158e-006 4.6862e-006 9.8788e-005 4.0459e-004 8.1786e-004 8.9869e-004
          79 4.9317e-011 9.2662e-011 9.3000e-011 4.9671e-009 4.2549e-009 4.6267e-008 1.1565e-008 5.8086e-007 1.5760e-007 1.0115e-006 1.8850e-006 2.8565e-006 7.8929e-005 3.4170e-004 7.0996e-004 7.9205e-004
          80 3.8192e-011 7.2794e-011 9.4473e-011 4.0555e-009 5.3938e-009 4.3489e-008 5.9024e-009 5.4540e-007 2.0437e-007 8.1914e-007 1.9954e-006 1.6191e-006 6.2707e-005 2.8787e-004 6.1515e-004 6.9676e-004
          81 2.8682e-011 5.5673e-011 9.4126e-011 3.2373e-009 6.4609e-009 4.0325e-008 2.3481e-009 5.0627e-007 2.4915e-007 6.4667e-007 2.0413e-006 8.1990e-007 4.9331e-005 2.4098e-004 5.2991e-004 6.0937e-004
          82 2.0676e-011 4.1090e-011 9.1341e-011 2.5064e-009 7.3380e-009 3.6635e-008 5.1499e-010 4.6133e-007 2.8699e-007 4.9362e-007 2.0130e-006 3.4378e-007 3.8179e-005 1.9914e-004 4.5078e-004 5.2618e-004
