   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34
          10 2.7001e-008 3.6066e-010 2.4723e-007 5.0622e-007 1.2824e-007 5.6038e-006 5.2314e-005 1.7892e-004 6.0546e-005 9.4166e-003 9.7969e-001 1.0162e-002 1.5631e-004 7.6234e-005 1.0797e-004 5.6724e-005 2.3806e-005 5.3315e-006 9.0391e-007 1.2415e-008 2.4170e-007 5.0356e-007 4.4514e-007 3.3490e-007 2.6371e-007 2.0300e-007 1.3882e-007 8.2359e-008 4.8891e-008 3.1553e-008 2.0750e-008 1.3596e-008 8.7045e-009 5.2355e-009 2.6372e-009
          11 3.9150e-008 3.3639e-008 3.1633e-008 4.6690e-007 4.0871e-007 3.2221e-008 1.0254e-005 6.4161e-005 1.7891e-004 1.9065e-005 1.0380e-002 9.7812e-001 1.0673e-002 3.0162e-004 4.5978e-005 1.0027e-004 6.4078e-005 3.0997e-005 9.5541e-006 2.6022e-006 3.5301e-007 1.6023e-008 2.1600e-007 3.0413e-007 3.0794e-007 2.8520e-007 2.3658e-007 1.6887e-007 1.1726e-007 8.6627e-008 6.4095e-008 4.6409e-008 3.2195e-008 2.0544e-008 1.0743e-008
          12 1.0413e-008 3.9369e-008 9.6241e-009 1.4836e-007 6.5089e-007 3.1043e-007 4.2926e-007 1.6216e-005 7.5994e-005 1.7297e-004 1.8034e-007 1.1085e-002 9.7710e-001 1.0810e-002 5.0192e-004 2.0280e-005 8.7405e-005 6.8427e-005 3.7055e-005 1.5078e-005 5.3126e-006 1.2942e-006 1.2429e-007 6.4331e-009 9.0718e-008 1.6832e-007 1.9535e-007 1.6965e-007 1.3370e-007 1.0843e-007 8.6359e-008 6.6274e-008 4.8063e-008 3.1653e-008 1.6877e-008
          13 1.8429e-010 1.2442e-008 2.7636e-008 4.9356e-010 3.2597e-007 7.0143e-007 5.6321e-008 1.4628e-006 2.2469e-005 8.5450e-005 1.6017e-004 1.7066e-005 1.1437e-002 9.7681e-001 1.0481e-002 7.5765e-004 3.3017e-006 7.2057e-005 6.6355e-005 4.4129e-005 1.9719e-005 8.9206e-006 3.5048e-006 8.4502e-007 9.2537e-008 6.1025e-011 1.3820e-008 2.7581e-008 3.3075e-008 3.5709e-008 3.5211e-008 3.1715e-008 2.5843e-008 1.8429e-008 1.0307e-008
          14 3.6867e-009 2.2494e-009 1.8862e-008 1.1596e-008 3.0927e-008 4.2270e-007 6.3662e-007 2.5098e-008 3.7177e-006 3.0689e-005 9.3588e-005 1.4033e-004 8.8168e-005 1.1319e-002 9.7739e-001 9.6546e-003 1.0657e-003 1.2149e-006 5.0589e-005 6.3899e-005 4.7375e-005 2.4240e-005 1.2856e-005 6.4058e-006 2.4933e-006 7.8316e-007 2.2062e-007 5.8267e-008 1.5524e-008 3.6599e-009 4.2226e-010 1.5935e-011 2.9790e-010 4.7759e-010 3.7856e-010
          15 2.3485e-009 4.4316e-010 1.3577e-008 1.2481e-008 3.3518e-011 1.3914e-007 5.7855e-007 4.1859e-007 3.0488e-007 6.3841e-006 3.8619e-005 9.9241e-005 1.1375e-004 2.3600e-004 1.0664e-002 9.7890e-001 8.2927e-003 1.4352e-003 1.4850e-005 2.7132e-005 5.4631e-005 4.8786e-005 2.9373e-005 1.6602e-005 8.8515e-006 4.4096e-006 2.1445e-006 1.0326e-006 5.4359e-007 3.2361e-007 1.9984e-007 1.2421e-007 7.6089e-008 4.4210e-008 2.1762e-008
          16 6.5380e-010 8.3240e-012 8.9887e-009 1.7347e-008 1.5386e-009 3.8653e-008 2.4127e-007 6.2111e-007 1.4730e-007 1.2957e-006 1.0382e-005 4.6190e-005 1.0186e-004 7.9798e-005 4.8334e-004 9.3769e-003 9.8161e-001 6.1164e-003 1.9525e-003 4.1810e-005 1.1858e-005 3.7641e-005 4.4265e-005 3.1607e-005 2.0815e-005 1.2654e-005 6.8344e-006 3.4433e-006 1.8898e-006 1.1918e-006 7.9211e-007 5.3387e-007 3.5347e-007 2.1907e-007 1.1269e-007
          17 3.5620e-010 1.2151e-009 2.3154e-009 2.2717e-008 1.1844e-008 2.4643e-009 1.1226e-007 3.2922e-007 4.3044e-007 9.8953e-010 2.9212e-006 1.5523e-005 5.3098e-005 1.0108e-004 4.3038e-005 8.7300e-004 7.1022e-003 9.8574e-001 3.1839e-003 2.6347e-003 9.0284e-005 2.1251e-006 2.4934e-005 3.5783e-005 2.8383e-005 2.0787e-005 1.4144e-005 8.5244e-006 5.2133e-006 3.5084e-006 2.4265e-006 1.6764e-006 1.1273e-006 7.0550e-007 3.6493e-007
          18 6.0915e-010 3.5513e-009 7.3866e-011 1.4774e-008 2.9954e-008 6.3141e-009 4.4597e-008 2.0259e-007 3.8624e-007 2.7167e-007 1.7373e-007 5.3229e-006 2.1189e-005 5.8601e-005 9.1700e-005 1.4397e-005 1.5235e-003 3.8357e-003 9.8997e-001 6.5157e-004 3.5331e-003 1.4218e-004 6.9915e-007 1.0268e-005 2.5129e-005 2.2836e-005 1.7811e-005 1.2636e-005 8.7665e-006 6.4323e-006 4.7108e-006 3.3758e-006 2.3220e-006 1.4728e-006 7.6739e-007
          19 8.5463e-010 4.1528e-009 2.2985e-009 3.1774e-009 2.9426e-008 2.1247e-008 2.9098e-009 1.3229e-007 3.2889e-007 2.9934e-007 5.2667e-008 8.8045e-007 8.6772e-006 2.7527e-005 6.4692e-005 7.0683e-005 3.6239e-009 2.4432e-003 8.1054e-004 9.9070e-001 4.5525e-004 5.0796e-003 1.9300e-004 8.9939e-006 2.0845e-006 1.3317e-005 1.4192e-005 1.1281e-005 8.6825e-006 6.9964e-006 5.5396e-006 4.2178e-006 3.0328e-006 1.9825e-006 1.0517e-006
          20 6.3168e-010 2.6571e-009 3.6082e-009 1.4396e-011 1.3378e-008 2.1736e-008 5.4831e-009 4.6320e-008 2.3228e-007 3.0459e-007 1.5534e-007 3.0346e-008 2.3628e-006 1.2325e-005 3.3396e-005 6.5735e-005 5.2974e-005 3.8170e-005 3.4863e-003 5.7905e-004 9.7973e-001 7.8710e-003 7.7787e-003 2.0960e-004 2.1788e-005 6.7746e-007 3.1667e-006 5.1032e-006 4.8425e-006 4.5224e-006 4.0612e-006 3.4220e-006 2.6526e-006 1.8246e-006 9.9750e-007
          21 1.9607e-010 9.9549e-010 2.8333e-009 1.2986e-009 2.7731e-009 1.4426e-008 1.6230e-008 3.3947e-009 1.1209e-007 3.0708e-007 2.2826e-007 1.7202e-008 4.4023e-007 4.8243e-006 1.6533e-005 3.8152e-005 5.5032e-005 2.6662e-005 2.1830e-004 4.2654e-003 1.0368e-002 9.3831e-001 3.3197e-002 1.3144e-002 2.0509e-004 3.0806e-005 5.6215e-006 5.0481e-008 3.2483e-007 8.2971e-007 1.1346e-006 1.2059e-006 1.0759e-006 8.0636e-007 4.6259e-007
          22 1.4940e-012 1.8627e-010 1.6032e-009 1.8735e-009 1.2789e-010 8.5498e-009 1.5667e-008 1.6375e-009 3.7542e-008 2.3147e-007 2.8723e-007 9.1265e-008 5.6156e-008 1.7034e-006 7.7502e-006 2.2604e-005 3.8917e-005 4.6114e-005 1.2438e-006 7.5629e-004 3.4464e-003 4.3814e-002 8.3959e-001 8.8410e-002 2.3547e-002 2.0452e-004 1.5385e-005 1.2432e-005 3.6267e-006 9.1015e-007 2.0620e-007 3.1493e-008 3.9540e-010 3.4561e-009 5.9455e-009
          23 8.2648e-011 2.4788e-012 7.9826e-010 1.4507e-009 4.5182e-011 5.3190e-009 1.0755e-008 5.9523e-009 9.6159e-009 1.2993e-007 2.7269e-007 1.7156e-007 4.2622e-011 5.3637e-007 3.6506e-006 1.2329e-005 2.6611e-005 3.7021e-005 2.6692e-005 3.4437e-005 1.7297e-003 6.1091e-004 1.1223e-001 6.6594e-001 1.7873e-001 3.9952e-002 5.8538e-004 6.0747e-007 1.1128e-006 2.0302e-006 1.9887e-006 1.5966e-006 1.1389e-006 7.1916e-007 3.6808e-007
          24 2.5100e-010 2.6368e-011 4.1133e-010 9.2041e-010 1.2281e-010 3.6335e-009 7.1348e-009 6.4513e-009 2.0260e-009 6.1834e-008 2.0865e-007 2.1346e-007 2.9799e-008 1.3490e-007 1.8023e-006 6.2787e-006 1.7441e-005 2.7697e-005 2.9027e-005 3.3474e-006 3.1484e-004 2.4137e-003 2.5042e-003 2.0220e-001 4.5407e-001 2.8346e-001 5.0927e-002 3.8359e-003 1.1605e-004 4.9400e-008 2.4826e-006 1.9251e-006 7.7449e-007 2.2470e-007 5.2132e-008
          25 3.8183e-010 6.8432e-011 2.3726e-010 5.6753e-010 9.8526e-011 2.5929e-009 5.1523e-009 5.2054e-009 2.9029e-010 2.7539e-008 1.4012e-007 2.0793e-007 7.8454e-008 1.7475e-008 8.8621e-007 3.2968e-006 1.0961e-005 2.0270e-005 2.4862e-005 1.6034e-005 2.5872e-005 1.1107e-003 1.0076e-003 2.5541e-002 2.5464e-001 2.8582e-001 3.8279e-001 3.0886e-002 1.4206e-002 3.1285e-003 5.7967e-004 8.9429e-005 9.6370e-006 3.2798e-007 5.2109e-008
          26 4.3615e-010 8.5383e-011 1.5616e-010 3.7262e-010 5.6259e-011 1.8255e-009 4.0981e-009 3.9494e-009 2.0848e-012 1.2427e-008 8.8091e-008 1.7403e-007 1.1203e-007 2.4076e-010 4.0768e-007 1.8994e-006 6.7964e-006 1.4340e-005 2.0799e-005 1.9537e-005 7.5011e-008 3.0096e-004 1.6457e-003 6.0732e-004 7.1973e-002 2.2829e-001 2.1738e-001 4.4991e-001 2.3121e-005 1.1943e-002 9.1177e-003 4.5130e-003 1.9857e-003 8.4636e-004 3.3346e-004
          27 4.2071e-010 8.0570e-011 1.1416e-010 2.7096e-010 3.0980e-011 1.2240e-009 3.4426e-009 3.0929e-009 6.8987e-011 6.0686e-009 5.4467e-008 1.3294e-007 1.2064e-007 1.0442e-008 1.6833e-007 1.1885e-006 4.2462e-006 9.9108e-006 1.6658e-005 1.8177e-005 5.2931e-006 5.8223e-005 9.4260e-004 5.0018e-004 1.2437e-002 1.0843e-001 1.4568e-001 2.7457e-001 3.9490e-001 4.0032e-002 1.0815e-004 2.3922e-003 3.4696e-003 2.6529e-003 1.4327e-003
          28 3.5840e-010 6.5105e-011 8.7398e-011 2.1325e-010 2.0286e-011 7.6640e-010 2.8792e-009 2.5188e-009 2.1806e-010 3.2760e-009 3.3950e-008 9.5824e-008 1.0936e-007 2.1354e-008 6.0398e-008 7.6408e-007 2.6679e-006 6.7356e-006 1.2484e-005 1.4944e-005 8.6014e-006 7.0070e-006 4.0098e-004 9.7484e-004 9.7664e-004 3.6870e-002 1.0273e-001 5.7353e-002 4.3796e-001 2.3491e-001 8.8364e-002 1.9920e-002 3.1293e-003 2.4885e-004 3.3977e-007
          29 2.7276e-010 4.6968e-011 6.5477e-011 1.6930e-010 1.6250e-011 4.4327e-010 2.2675e-009 2.0272e-009 3.3779e-010 1.8878e-009 2.1181e-008 6.5503e-008 8.6859e-008 2.5365e-008 1.8228e-008 4.7738e-007 1.6501e-006 4.4408e-006 8.6821e-006 1.1132e-005 8.5651e-006 9.6714e-008 1.5247e-004 7.5122e-004 5.4223e-006 1.0304e-002 5.0229e-002 6.4150e-002 9.9415e-003 6.0089e-001 1.1533e-001 7.1481e-002 3.4300e-002 1.4353e-002 5.3133e-003
          30 1.8172e-010 3.0024e-011 4.4556e-011 1.2310e-010 1.3344e-011 2.3347e-010 1.5827e-009 1.4802e-009 3.5335e-010 1.0740e-009 1.2620e-008 4.1128e-008 5.9827e-008 2.2034e-008 4.4997e-009 2.7571e-007 9.6132e-007 2.7208e-006 5.4608e-006 7.3560e-006 6.5757e-006 3.9270e-007 5.5497e-005 4.3258e-004 1.6392e-004 2.6314e-003 2.1150e-002 3.7998e-002 2.6737e-002 3.4387e-004 7.0228e-001 9.6466e-002 2.8766e-002 2.0459e-002 1.0110e-002
          31 9.7894e-011 1.5767e-011 2.4624e-011 7.1684e-011 8.7696e-012 1.0597e-010 8.8486e-010 8.6248e-010 2.4881e-010 5.3266e-010 6.4420e-009 2.1567e-008 3.3012e-008 1.3834e-008 9.2248e-010 1.3524e-007 4.7935e-007 1.4036e-006 2.8520e-006 3.9616e-006 3.8246e-006 6.3506e-007 1.9276e-005 2.0290e-004 1.6377e-004 6.5228e-004 8.1016e-003 1.7243e-002 1.7319e-002 3.9967e-003 3.3996e-003 6.5886e-001 2.3563e-001 2.6843e-004 5.1059e-003
          32 3.6092e-011 5.7459e-012 9.2165e-012 2.7585e-011 3.6085e-012 3.5712e-011 3.3265e-010 3.3182e-010 1.0387e-010 1.8950e-010 2.3259e-009 7.8750e-009 1.2326e-008 5.4724e-009 1.7275e-010 4.7598e-008 1.7067e-007 5.0826e-007 1.0380e-006 1.4628e-006 1.4593e-006 3.2725e-007 5.6484e-006 6.9277e-005 7.2738e-005 1.5352e-004 2.5003e-003 5.7790e-003 6.4056e-003 2.6808e-003 1.4433e-004 5.3100e-002 2.3900e-001 5.5508e-001 1.1067e-001
