   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87
          10 6.2713e-035 1.4108e-033 6.1200e-032 9.9696e-031 1.9160e-030 1.0518e-028 6.8123e-029 6.5449e-008 3.5713e-003 8.1426e-008 3.7375e-005 2.2893e-006 1.9765e-002 1.7061e-001 9.5993e-001 1.9853e-002 2.3120e-004 7.1023e-005 4.6504e-004 9.0631e-005 2.0433e-005 6.1752e-007 1.9820e-007 2.1352e-010 1.0926e-007 7.0417e-011 2.3619e-008 1.7352e-008 9.8242e-011 4.4996e-009 3.3065e-008 3.0976e-009 2.7560e-009 2.3389e-008 4.0649e-012 7.9419e-009 2.7418e-009 4.7213e-010 8.4995e-010 6.5488e-012 1.3994e-010 9.5609e-013 1.6809e-009 4.6711e-011 3.3291e-009 2.7371e-012 3.8950e-009 2.1430e-010 2.7448e-009 9.9646e-010 8.3086e-010 1.2677e-009 1.4108e-011 5.3534e-010 4.2284e-011 7.4054e-011 1.3253e-012 8.1938e-011 7.3357e-013 2.5816e-010 2.9677e-010 8.7388e-012 5.9646e-010 6.1446e-010 7.4173e-012 5.0044e-010 8.8604e-010 2.2050e-010 8.9905e-011 6.4198e-010 5.4707e-010 5.7786e-011 1.0254e-010 3.6432e-010 2.5596e-010 2.6717e-011 3.3190e-011 1.1919e-010 8.0422e-011 7.4708e-012 1.0990e-011 3.3457e-011 1.5098e-011 4.8343e-013 2.5926e-011 4.6900e-011 2.5294e-011 2.5538e-013
          11 8.0307e-024 1.8649e-022 7.0302e-021 1.3586e-019 2.3180e-019 1.2055e-017 3.7364e-019 5.6810e-008 1.6716e-003 1.2062e-005 1.9241e-004 5.8776e-003 7.0229e-002 2.5851e-003 4.1624e-001 4.9130e-001 5.9282e-004 6.6733e-003 4.5499e-004 3.0594e-003 1.1946e-004 1.9986e-003 4.6725e-004 5.0215e-006 4.6220e-004 5.2924e-004 1.1048e-004 4.0576e-004 2.0901e-006 3.2195e-005 2.8432e-004 6.6595e-006 1.6781e-005 1.8769e-004 1.7586e-007 1.1637e-004 3.7730e-005 4.7168e-005 7.4533e-005 1.9729e-005 7.2526e-005 1.2838e-005 6.0022e-005 1.7057e-005 4.0430e-005 2.9607e-005 1.6413e-005 4.3889e-005 4.3627e-007 4.1655e-005 1.0046e-005 1.5382e-005 3.2168e-005 4.0357e-007 2.2494e-005 2.1403e-005 5.9906e-008 2.0474e-005 1.7922e-005 1.8892e-008 1.4373e-005 1.8598e-005 1.9204e-006 5.7357e-006 1.7499e-005 8.6695e-006 3.0068e-008 8.8641e-006 1.4298e-005 5.3933e-006 1.1972e-007 7.0763e-006 1.1975e-005 6.2763e-006 1.7996e-007 2.9690e-006 8.9521e-006 8.6286e-006 2.9293e-006 9.7013e-009 3.1213e-006 7.3680e-006 7.2301e-006 3.2081e-006 1.5022e-007 1.0986e-006 4.3731e-006 6.1658e-006
          12 1.1731e-033 2.9413e-032 9.0951e-031 2.1502e-029 3.4788e-029 1.4981e-027 6.5707e-028 4.1802e-008 2.9627e-005 1.0047e-006 6.9969e-006 5.1016e-005 1.1459e-005 3.2530e-002 2.0344e-002 9.5864e-001 2.0447e-002 1.3895e-004 9.5200e-004 1.6466e-004 1.5128e-004 3.6938e-005 1.1428e-006 1.1812e-010 2.1175e-007 1.3655e-008 5.1540e-009 3.0557e-008 1.2659e-010 9.3088e-008 3.0985e-011 6.2389e-008 3.2027e-009 1.4473e-009 2.3674e-008 2.0547e-013 8.8064e-009 1.8791e-010 6.6901e-009 1.7187e-010 7.4318e-009 1.1248e-009 7.0790e-009 2.7175e-009 3.9253e-009 4.2473e-009 5.2263e-010 3.5243e-009 3.8812e-010 6.7019e-010 1.4208e-009 4.0469e-010 1.7943e-010 1.5953e-009 1.0280e-009 8.0724e-011 1.9890e-009 1.5129e-009 3.3345e-012 1.4704e-009 1.6208e-009 1.3816e-010 3.9723e-010 1.0422e-009 5.2241e-010 1.5040e-011 1.3675e-010 3.3966e-010 3.0603e-010 1.3859e-010 9.7028e-012 4.9024e-011 2.5491e-010 4.0544e-010 2.8251e-010 3.9740e-011 5.7225e-011 3.6760e-010 5.6470e-010 3.8474e-010 7.3934e-011 2.4327e-011 2.6024e-010 4.6437e-010 4.0604e-010 1.7559e-010 1.3502e-011 2.9105e-011
          13 4.1465e-033 1.3157e-031 2.7238e-030 8.9570e-029 1.6346e-028 3.8252e-027 2.1386e-026 5.6613e-009 1.4690e-003 1.7353e-007 3.3526e-007 1.1612e-005 8.2548e-005 1.0904e-004 6.2546e-005 2.0694e-002 9.5946e-001 1.9059e-002 9.7032e-004 3.1878e-005 3.1005e-004 2.2553e-004 6.0033e-005 2.1388e-007 3.7375e-006 6.5429e-007 4.7767e-008 1.3800e-008 5.6932e-011 2.4729e-010 4.3699e-008 2.7867e-008 1.0784e-008 4.7302e-008 9.6983e-009 2.1761e-008 5.4325e-010 3.2109e-009 2.4816e-013 1.2687e-010 3.1180e-009 1.9525e-010 7.3378e-009 4.2775e-010 7.9107e-009 1.8651e-010 5.5722e-009 3.7983e-012 2.2933e-009 1.1522e-010 3.2045e-010 2.6814e-012 6.2552e-012 3.1901e-010 2.0064e-010 4.7213e-010 1.4460e-009 3.5028e-011 1.3692e-009 1.5680e-009 1.0837e-012 1.2183e-009 1.1617e-009 1.7496e-011 4.9073e-010 5.6638e-010 4.6866e-011 7.4970e-011 1.0582e-010 3.1377e-012 2.4384e-011 6.1438e-012 3.9083e-011 1.5177e-010 8.3375e-011 5.8300e-012 2.2671e-010 4.2571e-010 2.3690e-010 3.5853e-012 1.6922e-010 4.9261e-010 4.7674e-010 1.6173e-010 5.3398e-013 1.6612e-010 3.7653e-010 3.5148e-010
          14 4.5818e-032 2.0616e-030 2.8311e-029 1.2187e-027 2.9766e-027 3.1245e-026 5.6482e-025 1.7673e-007 5.7688e-006 5.4444e-007 3.0978e-007 2.8077e-008 2.9214e-005 7.3445e-003 1.2163e-004 1.3126e-004 1.9049e-002 9.6242e-001 8.1358e-001 1.7223e-002 1.6181e-006 5.7907e-004 3.4780e-004 9.3777e-007 8.7654e-005 5.0292e-006 1.0112e-006 3.4880e-007 1.5301e-009 4.5278e-008 1.0100e-009 7.9612e-008 4.0409e-009 1.9869e-008 8.0736e-008 1.1729e-009 2.9813e-008 7.3850e-010 8.5556e-009 1.0953e-009 6.2409e-009 6.2754e-009 6.9207e-009 9.4171e-009 4.2787e-009 8.8157e-009 6.6022e-010 4.8652e-009 2.2441e-010 5.5557e-010 7.5919e-010 6.7777e-010 6.1616e-012 1.6838e-009 2.3684e-009 7.1426e-012 3.1218e-009 2.3852e-009 4.2405e-011 2.3013e-009 1.5993e-009 8.0533e-012 5.8251e-010 6.3959e-010 1.6556e-010 8.9530e-012 2.4157e-012 5.0660e-011 2.5564e-010 4.6878e-010 2.5208e-010 3.0747e-012 4.8026e-010 1.0342e-009 6.6870e-010 4.0539e-011 2.4734e-010 8.6649e-010 8.5862e-010 2.9760e-010 6.3031e-014 1.9566e-010 4.2557e-010 3.6397e-010 1.4654e-010 1.3943e-011 7.6873e-012 3.6123e-011
          15 8.9589e-031 6.3838e-029 6.0833e-028 3.1518e-026 1.1007e-025 5.1301e-025 1.8662e-023 2.7812e-008 7.2427e-004 2.1726e-007 6.5255e-007 1.8196e-007 6.4589e-007 1.1797e-003 4.4006e-005 2.0856e-004 2.6918e-004 1.7008e-002 1.3714e-001 9.6692e-001 1.3837e-002 1.2197e-004 9.6750e-004 7.0888e-006 4.8989e-004 1.1807e-004 7.3422e-006 1.9097e-006 6.0717e-009 1.4877e-006 2.8485e-007 5.3150e-009 5.9032e-010 2.5492e-008 1.3344e-008 6.2446e-008 1.6799e-010 2.0932e-008 1.3801e-010 3.3303e-009 7.1623e-009 2.4120e-009 1.2840e-008 2.4011e-009 1.0263e-008 8.2172e-010 4.4260e-009 5.7388e-012 4.8743e-010 6.3971e-011 3.3409e-010 5.9407e-011 1.2797e-009 1.5056e-009 2.9190e-010 2.8973e-009 4.8294e-010 9.6570e-010 1.6148e-009 4.8879e-011 4.2281e-010 3.0804e-010 2.8803e-012 7.5227e-012 1.5266e-011 2.4050e-011 4.6772e-011 3.9057e-010 3.3005e-010 4.2612e-015 4.5314e-010 8.3853e-010 3.0657e-010 2.0000e-011 4.9566e-010 6.6686e-010 2.3651e-010 6.6619e-013 1.7121e-010 2.6190e-010 1.2313e-010 8.1108e-012 1.0900e-011 2.2808e-011 5.6059e-012 1.1015e-012 6.7694e-012 1.1545e-012
          16 7.5706e-029 9.7363e-027 7.0376e-026 3.9461e-024 1.9927e-023 4.7717e-023 2.4033e-021 9.1574e-008 1.0005e-004 7.9977e-008 3.8720e-009 4.9629e-007 3.2347e-007 6.4140e-004 5.0770e-006 7.8155e-005 3.2807e-004 4.3571e-004 3.1930e-002 1.3556e-002 9.7263e-001 1.0063e-002 4.8914e-004 2.0019e-007 1.5580e-003 6.9711e-004 1.4930e-004 5.7463e-006 5.1838e-008 3.9928e-006 3.8917e-006 3.3750e-007 3.5045e-008 7.7102e-010 8.5722e-009 2.9354e-009 4.4766e-008 1.8188e-009 4.6036e-008 1.3250e-009 3.0727e-008 4.8500e-009 1.5123e-008 7.3858e-009 3.3223e-009 8.3472e-009 1.6251e-010 4.6737e-009 4.0764e-009 2.5304e-010 4.9750e-009 1.4810e-009 8.8224e-010 3.0529e-009 6.6570e-010 3.1447e-010 1.5961e-009 1.0304e-009 9.9966e-012 7.7188e-010 1.5412e-009 5.0812e-010 9.2214e-011 1.1027e-009 1.0970e-009 1.7163e-010 1.2267e-010 6.4207e-010 6.3865e-010 2.1699e-010 1.0263e-013 1.5578e-010 4.0767e-010 4.3729e-010 2.0785e-010 7.1497e-012 1.0533e-010 3.8596e-010 4.8611e-010 2.8398e-010 4.0391e-011 2.9671e-011 2.1396e-010 3.5160e-010 3.0379e-010 1.4332e-010 2.0795e-011 6.7247e-012
          17 3.6480e-018 6.2084e-016 4.1534e-015 2.3242e-013 1.3547e-012 2.6685e-012 1.3746e-010 1.3187e-008 7.6689e-006 3.5884e-009 9.9428e-009 2.2128e-007 9.2520e-008 4.5088e-005 1.3374e-006 2.2500e-004 4.6733e-005 9.7309e-003 1.9235e-002 5.4607e-002 5.0844e-001 4.0329e-001 8.2920e-003 1.2201e-004 6.3445e-003 8.9397e-004 3.6289e-003 3.4768e-004 2.5192e-006 1.3861e-003 1.3489e-004 2.3247e-004 6.5438e-005 4.2050e-004 5.8376e-007 2.3522e-004 1.7221e-004 4.0999e-006 1.9943e-004 4.3476e-005 8.9675e-005 9.8305e-005 2.9446e-005 1.0505e-004 1.1518e-005 9.0161e-005 1.0070e-005 6.9025e-005 1.7505e-005 4.3145e-005 3.2725e-005 1.5278e-005 4.6961e-005 6.4391e-008 4.0878e-005 1.2908e-005 1.2351e-005 3.3411e-005 1.3079e-006 1.9443e-005 2.3254e-005 7.0126e-008 1.7801e-005 1.9435e-005 3.7038e-007 1.1902e-005 1.9113e-005 3.0989e-006 4.0426e-006 1.6507e-005 9.8604e-006 3.2015e-008 7.2975e-006 1.3918e-005 6.2134e-006 5.8716e-009 5.9480e-006 1.1420e-005 6.6073e-006 3.3539e-007 2.4170e-006 8.2285e-006 8.3202e-006 2.9718e-006 1.5243e-009 2.8106e-006 6.7712e-006 6.5999e-006
          18 2.0003e-028 5.5940e-026 3.4568e-025 1.8568e-023 1.3406e-022 2.1399e-022 1.0159e-020 3.6849e-008 2.8540e-004 3.1931e-008 1.7356e-008 1.3069e-011 2.2580e-007 1.2731e-003 3.4107e-008 1.2560e-005 1.1967e-004 5.3378e-004 2.3942e-003 7.1908e-004 9.9222e-003 9.7811e-001 5.7861e-003 1.7326e-005 1.3349e-003 2.3581e-003 9.1565e-004 1.6107e-004 9.7899e-007 3.7852e-006 1.0238e-005 6.6069e-006 9.2103e-008 1.2573e-006 1.6008e-007 3.5163e-008 2.9711e-010 3.0489e-008 3.2733e-008 1.6280e-008 7.4118e-011 3.4910e-009 1.9443e-008 2.6617e-009 2.7562e-008 2.0700e-009 1.5547e-008 2.9935e-010 3.0216e-009 4.7517e-012 1.9382e-010 1.8250e-010 2.3453e-009 2.5975e-009 1.1795e-009 5.4889e-009 9.9485e-011 3.2579e-009 1.7185e-009 2.1175e-010 1.0123e-009 4.3117e-011 1.0444e-010 9.2682e-012 3.1040e-010 2.2730e-011 5.9332e-010 1.2550e-009 1.7066e-010 5.4692e-010 1.7468e-009 7.9124e-010 1.6991e-011 8.5762e-010 9.8957e-010 1.9646e-010 5.0721e-011 3.0726e-010 1.8572e-010 5.4536e-012 3.8190e-011 3.6327e-011 2.0206e-012 9.6168e-011 1.5974e-010 5.3641e-011 1.3738e-011 2.1829e-010
          19 1.3769e-028 1.1766e-025 7.0746e-025 3.2152e-023 3.2716e-022 4.5958e-022 1.4498e-020 3.0684e-008 2.3286e-004 5.3276e-008 4.4159e-008 4.0829e-012 2.5141e-007 3.5601e-005 2.0233e-007 8.2132e-008 2.9811e-005 2.0214e-004 6.0544e-003 8.2620e-004 1.0679e-003 5.9710e-003 9.8228e-001 3.4748e-003 2.0653e-003 2.7862e-003 3.4034e-003 1.1610e-003 6.1697e-006 1.5967e-004 3.5834e-008 2.5380e-005 5.3448e-008 1.1093e-005 7.6233e-007 1.1965e-006 5.9038e-008 1.8348e-008 4.7456e-009 5.5924e-008 1.3592e-008 2.8491e-010 1.1825e-008 3.5239e-008 7.7524e-009 4.6193e-008 2.2614e-009 2.1975e-008 4.0252e-011 1.9621e-009 7.2798e-010 2.8376e-009 2.8747e-010 7.1832e-009 6.7775e-009 1.3333e-009 9.5448e-009 1.0142e-009 2.2770e-009 2.1754e-009 1.5279e-011 8.0987e-011 2.3931e-011 1.1122e-014 8.3536e-010 1.7158e-009 1.2594e-010 1.3993e-009 3.3788e-009 1.0572e-009 2.3083e-010 2.0980e-009 1.6516e-009 1.4040e-010 2.1305e-010 4.8477e-010 1.6167e-010 4.1329e-013 6.3035e-012 1.7603e-011 1.5841e-010 1.7716e-010 9.6848e-012 1.7714e-010 7.2190e-010 8.9264e-010 4.1264e-010 6.7839e-012
          20 1.1992e-028 7.7688e-025 5.1292e-024 1.7646e-022 2.4988e-021 3.7957e-021 6.2927e-020 1.0167e-008 3.4623e-005 2.9764e-010 3.4015e-011 2.9416e-008 1.9697e-008 7.1971e-004 8.8115e-008 1.7717e-007 1.9793e-006 5.7991e-005 1.7726e-003 3.1784e-004 1.2651e-003 1.6477e-003 2.5857e-003 5.0502e-004 9.8255e-001 4.9034e-005 5.2640e-003 4.7054e-003 2.2222e-005 1.3458e-003 1.1272e-004 1.1363e-005 6.8705e-006 4.2153e-005 1.4753e-005 2.5690e-007 4.0329e-006 2.1232e-014 2.3707e-007 3.6809e-008 3.0322e-008 1.9892e-010 5.6802e-010 1.5590e-008 2.9525e-008 1.1864e-008 2.9711e-008 1.8373e-009 7.6098e-009 1.5671e-010 4.0490e-011 7.1512e-010 6.2387e-009 2.7070e-010 7.4559e-009 4.3662e-009 1.1435e-009 4.0404e-009 1.5679e-010 4.7695e-010 6.8354e-011 2.0773e-012 2.9962e-010 7.3630e-010 1.5269e-012 1.6455e-009 1.9755e-009 3.9234e-011 1.2963e-009 1.9994e-009 3.4696e-010 1.8543e-010 6.6913e-010 2.5425e-010 2.2404e-013 2.3021e-011 2.6935e-012 8.6921e-011 5.8136e-011 2.2673e-011 3.8242e-010 6.7557e-010 3.5132e-010 1.1005e-012 3.2208e-010 8.3967e-010 7.6174e-010 2.5275e-010
          21 1.9032e-028 1.0060e-023 8.0692e-023 1.9174e-021 3.7569e-020 6.8997e-020 5.4730e-019 9.6012e-009 2.4702e-004 5.4870e-008 8.1027e-008 1.0283e-009 1.4285e-007 2.0693e-008 1.7968e-007 3.1892e-007 4.9925e-007 7.2996e-006 7.1730e-005 1.0758e-004 5.2367e-004 1.8905e-003 2.4078e-003 6.4989e-005 4.1020e-004 9.7623e-001 1.7470e-003 8.9134e-003 3.4255e-005 6.1335e-003 1.3735e-003 2.7614e-005 4.5574e-005 4.2946e-005 8.3838e-005 4.8256e-006 1.2150e-005 4.7461e-006 6.1856e-007 9.9212e-007 7.5535e-008 4.7116e-009 2.9363e-009 2.9120e-010 3.9900e-008 2.1751e-008 1.2992e-008 2.3820e-008 1.5154e-009 2.6108e-009 1.0157e-008 2.5022e-009 5.4246e-009 1.0516e-008 7.9984e-011 4.2650e-009 2.9212e-009 2.4366e-010 8.3462e-011 1.0095e-009 2.1077e-009 5.8487e-010 5.9247e-010 2.7652e-009 1.1637e-009 5.8216e-011 1.0843e-009 8.2539e-010 1.2981e-010 5.3223e-013 3.0281e-011 1.1225e-010 3.3790e-010 4.8026e-010 1.8811e-010 2.2778e-011 5.3309e-010 9.0274e-010 4.8477e-010 2.1640e-011 1.4533e-010 4.1960e-010 3.6594e-010 1.3773e-010 1.3615e-011 2.1319e-012 1.1005e-011 1.3523e-011
          22 1.1063e-025 5.5528e-022 5.8482e-021 8.9523e-020 2.4260e-018 5.6315e-018 2.2208e-017 2.0449e-011 2.3447e-005 1.5969e-008 9.8287e-011 7.0964e-008 1.3719e-008 4.3233e-004 3.9963e-008 4.4998e-007 2.4255e-007 1.3451e-006 1.2765e-003 2.2904e-005 1.9687e-004 8.3424e-004 2.7617e-003 4.9964e-005 3.6119e-003 2.4269e-004 9.5886e-001 1.0232e-002 2.0129e-005 1.4244e-002 7.4794e-003 9.9069e-004 1.7787e-004 5.8692e-009 1.9940e-004 7.9812e-005 1.2571e-005 2.9824e-005 1.8842e-006 4.2392e-006 1.9032e-006 2.2470e-008 5.1341e-008 9.3929e-008 2.7793e-009 1.5629e-008 2.7467e-008 2.4949e-008 4.1398e-008 1.1862e-010 3.2190e-009 2.3648e-009 5.3461e-009 4.7147e-010 1.6588e-008 2.7584e-009 7.5042e-009 7.6097e-009 1.3150e-012 1.0804e-009 1.2424e-010 2.5063e-010 1.5531e-009 3.7142e-010 1.6054e-009 4.5893e-009 7.9719e-010 1.2085e-009 3.3764e-009 8.9745e-010 1.1017e-010 6.3092e-010 1.6960e-010 2.5855e-013 6.6209e-012 2.6073e-010 4.4034e-010 4.0839e-011 3.8781e-010 1.4862e-009 1.3277e-009 2.0473e-010 2.0504e-010 1.1293e-009 1.2371e-009 4.6216e-010 5.6970e-012 1.4083e-010
          23 3.0688e-012 1.2802e-008 1.5550e-007 1.9169e-006 6.0212e-005 1.5607e-004 4.6807e-004 6.7329e-010 8.9008e-006 5.5424e-010 2.8574e-008 4.9379e-008 1.3162e-008 2.8158e-004 1.4315e-007 1.3302e-007 7.3601e-007 6.0921e-007 1.8993e-004 2.1066e-005 7.5712e-005 1.2795e-003 5.6920e-004 2.6001e-004 2.0724e-002 1.6284e-002 5.8040e-001 2.4846e-001 1.2765e-003 7.9492e-002 1.9935e-002 5.8921e-005 6.1510e-005 4.0347e-003 9.6514e-004 1.1940e-003 1.1638e-003 2.1152e-004 1.4232e-006 4.4895e-004 3.2815e-004 6.7131e-005 3.7407e-004 1.2177e-005 1.8290e-004 9.9006e-005 9.2956e-005 1.0528e-004 3.7978e-005 1.0305e-004 3.4522e-005 6.5753e-005 3.2935e-005 4.4536e-005 5.5370e-005 9.9687e-006 5.9499e-005 1.8591e-007 4.9895e-005 2.2431e-005 1.0538e-005 4.1418e-005 2.9276e-006 2.1275e-005 3.0004e-005 3.9925e-007 1.9574e-005 2.3363e-005 6.0176e-007 1.3276e-005 2.1432e-005 3.0990e-006 5.3128e-006 1.9309e-005 1.0388e-005 2.7445e-009 9.2315e-006 1.4944e-005 5.0701e-006 3.7132e-007 8.9091e-006 1.3273e-005 5.8477e-006 1.1358e-008 4.3253e-006 9.9391e-006 7.6123e-006 1.5586e-006
          24 4.3542e-025 2.2506e-021 3.2948e-020 3.0821e-019 1.1607e-017 3.4414e-017 7.7766e-017 9.8850e-010 9.7839e-005 3.1552e-008 5.1731e-008 1.2498e-011 6.0621e-008 4.4133e-007 4.3745e-008 2.0857e-008 7.6703e-007 7.2593e-007 3.0978e-004 4.9686e-006 5.1732e-005 3.3611e-004 1.3327e-003 2.3289e-005 4.0051e-003 5.2919e-003 2.9067e-003 9.1974e-001 5.0708e-003 3.1087e-002 2.1064e-002 7.4713e-003 3.7171e-004 6.5261e-004 2.3789e-004 3.9290e-004 1.0649e-006 9.2613e-005 3.1839e-005 6.7214e-007 1.1673e-005 2.5206e-006 4.8809e-008 5.3947e-007 1.6436e-007 6.6040e-011 8.5646e-009 5.3917e-009 1.8424e-008 2.2360e-008 5.1237e-009 3.3616e-013 1.1220e-008 1.1675e-008 8.7652e-010 1.0763e-008 1.6783e-009 7.4148e-010 1.2857e-009 1.2574e-009 1.3713e-009 7.8527e-012 2.5796e-009 3.7304e-009 2.1441e-010 1.2207e-009 1.7316e-009 2.5119e-010 2.6068e-011 4.9727e-011 2.1715e-011 1.3709e-010 4.7286e-010 3.5799e-010 7.5875e-013 5.8888e-010 1.1239e-009 5.0299e-010 4.7355e-015 3.3486e-010 5.3774e-010 2.5215e-010 2.2263e-011 5.7736e-012 9.7316e-012 2.9101e-013 2.6351e-013 5.9538e-012
          25 7.9133e-028 1.9367e-021 4.1014e-020 2.2529e-019 1.1874e-017 4.4845e-017 7.1014e-017 2.4306e-009 1.2621e-004 3.3288e-008 1.1104e-009 4.3123e-008 1.6456e-008 2.7810e-004 4.3136e-008 7.0543e-008 1.9579e-008 1.4326e-006 2.5545e-004 1.4987e-006 1.4201e-005 1.1529e-004 5.9065e-004 1.5832e-006 2.0981e-003 5.6733e-003 7.7365e-003 9.3463e-003 1.6769e-005 8.6520e-001 7.2736e-002 2.7520e-002 2.1803e-004 6.9615e-003 2.9406e-007 1.2390e-003 1.8335e-004 1.3572e-004 1.6835e-004 9.8576e-006 1.5672e-005 1.9764e-005 1.5544e-006 8.5563e-007 1.3997e-006 2.0598e-007 3.0832e-010 5.3300e-011 5.0100e-010 1.7492e-008 2.7902e-008 1.5005e-008 4.2062e-010 2.1711e-008 1.1665e-008 3.6637e-010 6.4933e-009 4.0830e-009 3.6061e-010 1.3631e-009 5.8192e-009 3.3498e-009 5.2377e-011 3.3488e-009 3.2686e-009 5.8674e-010 4.2967e-011 5.7252e-010 1.0773e-009 1.0595e-009 2.8672e-010 1.1404e-010 1.1625e-009 1.4400e-009 4.5656e-010 7.9012e-012 4.0345e-010 6.0798e-010 4.0150e-010 1.5972e-010 3.4417e-011 5.4193e-013 7.1630e-011 2.7201e-010 4.7014e-010 4.3315e-010 1.7227e-010 1.5708e-012
          26 7.4187e-024 5.9075e-021 1.8540e-019 5.8214e-019 4.3093e-017 2.0614e-016 2.7880e-016 1.5082e-009 4.7421e-008 4.2407e-009 1.6197e-008 2.4441e-012 1.7230e-009 1.3391e-005 8.4428e-009 1.0594e-008 1.9614e-008 1.7961e-007 4.1340e-004 2.1578e-006 3.8545e-006 3.6815e-005 2.2852e-004 7.5059e-006 9.9070e-004 3.2522e-003 8.0126e-003 1.1176e-002 2.8577e-005 1.9593e-002 7.6708e-001 1.5206e-001 1.9865e-005 3.0254e-002 2.8673e-003 1.9462e-003 1.6819e-003 4.3030e-005 4.8597e-004 1.4335e-004 3.8597e-006 4.6513e-005 2.4535e-005 5.0201e-008 3.1636e-006 2.5025e-006 3.9759e-007 6.5003e-008 3.4820e-008 2.3992e-009 4.6181e-008 2.2565e-008 1.0440e-009 8.4596e-010 7.1657e-009 3.0508e-008 1.2105e-009 1.2868e-008 4.9322e-009 3.5127e-010 3.7043e-010 1.1774e-010 2.5630e-009 3.2809e-009 2.3835e-010 7.1180e-009 4.4327e-009 3.8195e-011 2.2445e-009 9.3055e-010 3.2612e-013 1.2839e-012 2.3031e-010 2.1551e-010 1.5648e-010 1.6733e-009 1.6621e-009 8.8534e-011 8.0485e-010 2.0138e-009 1.0356e-009 1.9467e-011 2.9602e-010 4.4249e-010 1.1493e-010 1.6085e-012 2.0956e-011 4.1980e-012
          27 3.4382e-022 3.5939e-020 1.6880e-018 2.9962e-018 3.0897e-016 1.8665e-015 2.4972e-015 1.7799e-009 8.9941e-005 2.8383e-008 2.1881e-009 1.3012e-008 9.2317e-009 1.6712e-004 1.5412e-009 2.0810e-008 6.2422e-009 1.1875e-010 9.6900e-005 6.4698e-007 4.6281e-006 1.1873e-005 8.7045e-005 3.5592e-006 4.3664e-004 1.6663e-003 4.9914e-003 1.1078e-002 3.2070e-005 1.5718e-002 3.3085e-002 5.7334e-001 1.0000e-001 2.2599e-001 2.4023e-002 6.0668e-004 6.8049e-003 3.5210e-004 8.5327e-004 7.0936e-004 3.6479e-005 6.7063e-005 8.2854e-005 1.8610e-005 1.7529e-006 7.9588e-006 3.7524e-006 2.7086e-007 3.0415e-007 1.5367e-007 1.4666e-008 4.6603e-008 1.4906e-008 8.0468e-010 3.1009e-009 6.7931e-009 4.6703e-008 6.5743e-009 8.7769e-009 6.0141e-009 7.1391e-011 2.6078e-010 9.5573e-011 3.9070e-009 8.5928e-009 2.3969e-010 6.0672e-009 6.8448e-009 3.5794e-010 6.1695e-010 2.6308e-010 3.1287e-012 1.1816e-010 1.5112e-009 1.6410e-009 1.1086e-011 1.7796e-009 3.2728e-009 1.0384e-009 7.8048e-011 1.1762e-009 9.7351e-010 1.1562e-010 3.9151e-011 5.6326e-011 1.2971e-011 1.9663e-010 1.6932e-010
          28 2.7721e-020 7.2984e-019 5.0893e-017 5.2087e-017 7.2067e-015 5.5029e-014 7.9535e-014 8.1159e-009 6.9780e-005 2.1855e-009 8.3875e-010 2.1043e-010 8.0427e-009 5.5064e-005 3.2374e-010 1.6189e-008 2.1466e-009 4.4924e-011 2.7365e-004 1.2037e-007 1.9099e-006 8.4159e-006 2.9082e-005 1.7731e-006 1.9118e-004 8.1919e-004 2.7494e-003 7.4774e-003 1.1988e-005 1.5176e-002 2.1564e-002 4.5660e-002 1.1137e-003 4.5779e-001 4.2147e-001 8.5892e-004 1.6093e-002 5.4998e-003 3.6262e-004 2.2148e-003 5.3062e-004 1.6586e-005 1.9791e-004 9.9564e-005 5.1259e-006 1.0000e-005 1.4344e-005 4.5777e-006 2.3376e-008 6.5579e-007 3.7094e-007 1.0275e-007 2.8493e-008 3.2464e-009 4.6032e-009 1.7127e-010 2.3766e-008 3.4774e-008 4.1644e-009 6.4557e-010 2.7801e-009 5.5965e-009 3.2858e-009 5.9271e-010 7.8892e-009 4.3546e-009 1.3335e-011 1.9253e-009 1.8012e-009 1.1702e-009 1.0245e-009 2.8321e-010 3.6796e-010 2.7201e-009 2.8669e-009 5.1191e-010 2.1193e-010 1.0745e-009 7.9849e-010 2.2222e-010 4.2660e-011 2.4894e-011 8.3859e-012 3.4642e-011 3.7322e-010 8.4291e-010 7.6148e-010 2.1144e-010
