   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22
          12 1.8116e-008 4.9876e-010 1.0965e-007 2.6517e-007 1.2331e-008 8.4075e-007 6.7422e-006 2.4878e-005 3.9840e-005 6.7681e-006 6.2664e-004 1.7118e-003 9.9540e-001 1.3646e-005 1.9889e-003 1.1267e-004 4.0664e-006 4.9705e-008 1.4640e-006 1.8860e-006 1.7232e-006 1.2677e-006 7.2185e-007
          13 1.9599e-008 4.3189e-009 3.4714e-008 1.9355e-007 1.6569e-007 9.9322e-008 2.3360e-006 1.0029e-005 2.8044e-005 2.9404e-005 8.3576e-007 1.2069e-003 1.0816e-005 9.9156e-001 3.4277e-003 3.4265e-003 2.1748e-004 1.8051e-005 3.1944e-006 4.8605e-007 2.9279e-008 4.4435e-009 1.7286e-008
          14 1.2670e-008 7.9878e-009 8.6829e-009 1.0544e-007 2.1080e-007 1.0676e-008 6.2751e-007 4.5232e-006 1.3168e-005 2.6681e-005 1.3429e-005 4.5951e-005 1.8308e-003 4.2869e-003 9.6049e-001 2.6519e-002 6.1734e-003 4.7568e-004 4.9306e-005 1.3133e-005 5.0587e-006 2.1442e-006 8.7590e-007
          15 6.3593e-009 6.7637e-009 1.8926e-009 5.4620e-008 1.5002e-007 7.6388e-008 1.0795e-007 1.9954e-006 6.7876e-006 1.5700e-005 1.9184e-005 8.7778e-007 2.7649e-004 1.6182e-003 3.1724e-002 8.6104e-001 9.3945e-002 9.3090e-003 1.5778e-003 2.7936e-004 7.5901e-005 2.5968e-005 9.4630e-006
          16 2.9806e-009 4.7506e-009 3.0509e-010 3.0195e-008 9.3041e-008 9.1826e-008 8.0682e-009 8.1271e-007 3.8538e-006 9.3523e-006 1.4403e-005 9.0870e-006 2.2484e-005 8.3314e-004 1.1035e-005 9.9703e-002 6.8906e-001 1.9994e-001 3.0015e-003 3.6919e-003 1.7416e-003 7.4114e-004 2.9364e-004
          17 1.4267e-009 3.3353e-009 5.6179e-012 1.8014e-008 5.9848e-008 7.9270e-008 6.1668e-010 3.2126e-007 2.2409e-006 5.9960e-006 1.0178e-005 1.0155e-005 4.5105e-008 2.3089e-004 9.1220e-004 7.0725e-003 1.6461e-001 5.5557e-001 2.5357e-001 1.0669e-002 3.8435e-007 5.1190e-004 4.9561e-004
          18 6.8724e-010 2.3351e-009 4.7933e-011 1.0809e-008 3.9563e-008 6.0234e-008 5.9914e-009 1.2337e-007 1.2594e-006 3.8241e-006 7.1944e-006 8.0201e-006 1.7353e-006 4.9888e-005 6.5475e-004 3.7754e-005 3.6166e-002 1.3677e-001 6.0418e-001 1.5052e-001 4.7594e-002 1.2506e-002 3.2924e-003
          19 3.2589e-010 1.5483e-009 1.3443e-010 6.1407e-009 2.5302e-008 4.1208e-008 8.7788e-009 4.6409e-008 6.6757e-007 2.2837e-006 4.7696e-006 5.5243e-006 2.6807e-006 9.1306e-006 2.9780e-004 2.1654e-004 6.6265e-003 5.5374e-002 3.8549e-002 7.6546e-001 4.7109e-002 2.9486e-002 1.3624e-002
          20 1.3979e-010 8.5162e-010 1.3575e-010 2.9703e-009 1.3621e-008 2.2940e-008 6.9173e-009 1.6419e-008 3.0768e-007 1.1482e-006 2.5922e-006 3.0914e-006 1.9738e-006 1.4854e-006 1.1244e-004 2.3550e-004 1.0945e-003 1.8131e-002 2.7958e-002 2.5283e-003 8.4766e-001 5.1004e-002 4.7482e-003
          21 3.9115e-011 2.6994e-010 5.4491e-011 8.7841e-010 4.2749e-009 7.3021e-009 2.5256e-009 4.1345e-009 8.9048e-008 3.4677e-007 8.1302e-007 9.8694e-007 6.9185e-007 2.1350e-007 2.8959e-005 8.4766e-005 1.6461e-004 4.2658e-003 8.3957e-003 2.1537e-003 9.6718e-003 6.0615e-001 3.4510e-001
