   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          17 1.7821e-021 2.1393e-022 8.7743e-022 3.0379e-022 7.1843e-022 3.3547e-022 7.5107e-022 3.0542e-022 9.4891e-022 1.9486e-022 1.3642e-021 2.8153e-023 2.0508e-021 2.2385e-022 2.7315e-021 6.2368e-021 2.5051e-021 1.4995e-022 2.7440e-024 8.3883e-024 3.7620e-018 2.9637e-010 1.4954e-004 2.4912e-002
          18 1.9335e-031 2.5074e-032 9.3324e-032 3.5865e-032 7.4952e-032 4.0300e-032 7.7331e-032 3.8157e-032 9.7537e-032 2.7003e-032 1.4218e-031 7.0067e-033 2.2159e-031 1.2252e-032 3.2645e-031 5.5590e-031 4.2004e-032 2.3306e-030 6.8149e-028 8.5326e-024 4.8732e-018 3.2202e-010 1.2307e-004 4.8659e-002
          19 2.9983e-031 4.9244e-032 1.3446e-031 7.1479e-032 1.0008e-031 8.3651e-032 9.7409e-032 8.6930e-032 1.2056e-031 7.7249e-032 1.8186e-031 4.6702e-032 3.1338e-031 2.1617e-033 5.9211e-031 3.1856e-031 6.0981e-031 3.3030e-029 6.5640e-027 6.5343e-023 2.8866e-017 1.0547e-009 1.6830e-004 9.6450e-003
          20 3.3953e-030 6.8464e-031 1.4011e-030 9.9680e-031 9.4838e-031 1.1904e-030 8.4890e-031 1.3044e-030 1.0068e-030 1.3137e-030 1.5436e-030 1.1114e-030 2.8740e-030 5.1649e-031 6.4094e-030 4.1015e-031 2.0486e-029 4.0661e-028 5.7401e-026 4.5019e-022 1.5380e-016 3.1111e-009 2.2612e-004 4.3247e-002
          21 8.1461e-029 1.9691e-029 3.0604e-029 2.8509e-029 1.8409e-029 3.4245e-029 1.4631e-029 3.8580e-029 1.6082e-029 4.1758e-029 2.4597e-029 4.2086e-029 4.8918e-029 3.4408e-029 1.2389e-028 5.9208e-030 6.1851e-028 5.1318e-027 4.6225e-025 2.8195e-021 7.4383e-016 8.3255e-009 2.9618e-004 9.5620e-003
          22 5.8743e-027 1.6689e-027 1.9877e-027 2.3864e-027 1.0322e-027 2.8521e-027 6.9131e-028 3.2445e-027 6.6606e-028 3.6515e-027 9.9100e-028 4.0619e-027 2.1090e-027 4.2915e-027 6.0250e-027 3.4770e-027 3.7769e-026 9.2165e-026 3.5031e-024 1.6206e-020 3.2991e-015 2.0475e-008 3.8194e-004 3.8457e-002
          23 9.7435e-016 3.0628e-016 3.0482e-016 4.3286e-016 1.4010e-016 5.1290e-016 7.9550e-017 5.8260e-016 6.5915e-017 6.6430e-016 9.3811e-017 7.6982e-016 2.1230e-016 9.0022e-016 6.7123e-016 1.0397e-015 4.7035e-015 2.1226e-015 6.8317e-017 1.2444e-017 1.1340e-014 4.7302e-008 5.8900e-004 3.4713e-002
          24 3.8952e-025 1.2799e-025 1.1731e-025 1.7977e-025 5.0601e-026 2.1191e-025 2.6113e-026 2.4008e-025 1.9591e-026 2.7454e-025 2.6960e-026 3.2245e-025 6.3456e-026 3.9019e-025 2.1323e-025 4.9936e-025 1.5729e-024 9.1805e-026 2.2381e-023 8.5665e-020 1.3424e-014 4.6271e-008 4.8318e-004 9.2438e-003
          25 3.7315e-025 1.3991e-025 9.8738e-026 1.9212e-025 3.3513e-026 2.2170e-025 1.1132e-026 2.4731e-025 4.4760e-027 2.8230e-025 4.6503e-027 3.3966e-025 1.4723e-026 4.4162e-025 7.2162e-026 6.8676e-025 6.7802e-025 1.3119e-024 1.5670e-022 4.2205e-019 5.0853e-014 9.7687e-008 6.0849e-004 3.4092e-002
          26 2.4499e-024 1.0361e-024 5.6146e-025 1.3854e-024 1.3816e-025 1.5550e-024 1.7936e-026 1.6910e-024 6.8668e-029 1.8978e-024 3.7789e-027 2.2856e-024 1.1380e-028 3.0651e-024 4.3736e-026 5.1758e-024 1.1003e-024 2.3222e-023 1.0211e-021 1.9311e-018 1.7842e-013 1.9191e-007 7.5616e-004 8.8502e-003
          27 3.4281e-023 1.6193e-023 6.6934e-024 2.1010e-023 1.0400e-024 2.2801e-023 9.7238e-029 2.3946e-023 4.8064e-025 2.6060e-023 1.1872e-024 3.0793e-023 1.4463e-024 4.1303e-023 8.9594e-025 7.1104e-023 7.9399e-026 3.8819e-022 6.8218e-021 8.3353e-018 5.8832e-013 3.5627e-007 9.3486e-004 3.0088e-002
          28 1.3508e-021 7.0655e-022 2.2053e-022 8.8669e-022 1.6437e-023 9.2521e-022 1.0458e-023 9.3001e-022 7.0193e-023 9.6813e-022 1.4305e-022 1.1009e-021 2.0605e-022 1.4374e-021 2.5222e-022 2.4137e-021 3.0926e-022 1.2571e-020 5.7969e-020 3.3880e-017 1.8179e-012 6.2498e-007 1.1427e-003 8.2910e-003
          29 2.5507e-010 1.4333e-010 3.5876e-011 1.7508e-010 9.8355e-013 1.7674e-010 5.8832e-012 1.7087e-010 2.4074e-011 1.7040e-010 4.5815e-011 1.8571e-010 6.8484e-011 2.3328e-010 9.5941e-011 3.7463e-010 1.6409e-010 1.7147e-009 7.8133e-010 2.4752e-012 2.5616e-011 1.2125e-006 1.7370e-003 1.6748e-002
          30 1.0751e-019 6.1809e-020 1.4347e-020 7.4803e-020 2.2853e-022 7.4640e-020 3.2101e-021 7.1147e-020 1.1907e-020 6.9815e-020 2.2260e-020 7.4813e-020 3.3465e-020 9.2418e-020 4.8050e-020 1.4547e-019 8.6153e-020 6.2874e-019 2.0521e-020 1.2973e-016 5.2990e-012 1.0435e-006 1.3810e-003 2.6297e-002
          31 4.4662e-020 2.8036e-020 4.7411e-021 3.2632e-020 1.4484e-023 3.0972e-020 2.9115e-021 2.7724e-020 8.3199e-021 2.5224e-020 1.4651e-020 2.4837e-020 2.2114e-020 2.8022e-020 3.3342e-020 3.9402e-020 6.4237e-020 1.2536e-019 4.9287e-019 4.8078e-016 1.4658e-011 1.6734e-006 1.6581e-003 7.6220e-003
          32 1.7686e-019 1.2051e-019 1.4432e-020 1.3455e-019 1.1829e-021 1.2082e-019 1.9855e-020 1.0046e-019 4.8476e-020 8.3066e-020 8.1096e-020 7.2654e-020 1.2052e-019 7.1030e-020 1.8221e-019 8.2348e-020 3.4496e-019 1.5910e-019 4.2575e-018 1.7041e-015 3.8377e-011 2.5751e-006 1.9669e-003 2.2825e-002
          33 1.5071e-018 1.1089e-018 9.0387e-020 1.1848e-018 3.1690e-020 1.0008e-018 2.5532e-019 7.6353e-019 5.5701e-019 5.5902e-019 8.8732e-019 4.1271e-019 1.2816e-018 3.1765e-019 1.8915e-018 2.5088e-019 3.3754e-018 1.3747e-019 3.6911e-017 5.9314e-015 9.6033e-011 3.8477e-006 2.3225e-003 6.8533e-003
          34 3.2174e-017 2.5442e-017 1.3347e-018 2.5951e-017 1.3835e-018 2.0499e-017 7.5506e-018 1.4143e-017 1.5059e-017 8.8501e-018 2.2834e-017 5.0551e-018 3.1723e-017 2.4349e-018 4.4823e-017 5.4466e-019 7.3373e-017 1.8393e-018 5.4999e-016 2.1447e-014 2.2950e-010 5.5937e-006 2.7243e-003 1.9564e-002
          35 1.4753e-005 1.2402e-005 4.0779e-007 1.2109e-005 1.0172e-006 8.9572e-006 4.4075e-006 5.5613e-006 8.1977e-006 2.8914e-006 1.1871e-005 1.1310e-006 1.5800e-005 1.6748e-007 2.1157e-005 1.9022e-007 3.1385e-005 5.9434e-006 1.4354e-004 5.2041e-005 1.3251e-006 1.3281e-005 4.1335e-003 1.8178e-002
          36 1.4761e-014 1.2492e-014 3.8751e-016 1.2136e-014 1.0661e-015 8.9080e-015 4.5204e-015 5.4599e-015 8.3454e-015 2.7703e-015 1.2021e-014 1.0226e-015 1.5915e-014 1.1318e-016 2.1164e-014 2.9054e-016 3.1009e-014 6.7080e-015 1.3297e-013 2.7056e-016 5.2661e-010 7.9356e-006 3.1686e-003 6.0011e-003
          37 8.7342e-016 7.8805e-016 1.2583e-017 7.2752e-016 9.4515e-017 4.9275e-016 3.3373e-016 2.6236e-016 5.7438e-016 9.9104e-017 7.8365e-016 1.4031e-017 9.7956e-016 8.4047e-018 1.2054e-015 1.3544e-016 1.5368e-015 8.9242e-016 3.1104e-015 1.4954e-013 1.1582e-009 1.1087e-005 3.6723e-003 1.6517e-002
          38 2.0599e-015 1.9744e-015 1.2459e-017 1.7283e-015 3.0978e-016 1.0719e-015 9.4819e-016 4.8152e-016 1.5274e-015 1.1563e-016 1.9665e-015 2.1675e-019 2.2985e-015 1.5824e-016 2.5684e-015 7.9922e-016 2.7420e-015 3.2668e-015 1.8749e-015 5.3193e-013 2.4582e-009 1.5242e-005 4.2219e-003 5.1442e-003
          39 1.0884e-014 1.1049e-014 1.3544e-017 9.1492e-015 2.1574e-015 5.1515e-015 5.8688e-015 1.8754e-015 8.8651e-015 1.9750e-016 1.0721e-014 2.3073e-016 1.1590e-014 2.1652e-015 1.1493e-014 7.3627e-015 9.6812e-015 2.2233e-014 6.3488e-016 1.9587e-012 5.0471e-009 2.0694e-005 4.8178e-003 1.3712e-002
          40 1.2817e-013 1.3738e-013 6.9821e-018 1.0738e-013 3.2178e-014 5.4351e-014 7.9084e-014 1.5134e-014 1.1208e-013 1.2721e-016 1.2666e-013 9.8430e-015 1.2504e-013 4.6356e-014 1.0673e-013 1.2528e-013 6.3924e-014 2.9916e-013 9.7195e-015 9.7805e-012 1.0122e-008 2.7896e-005 5.4769e-003 4.2652e-003
          41 4.2925e-011 4.8452e-011 1.0789e-013 3.5664e-011 1.3231e-011 1.6044e-011 2.9713e-011 3.1231e-012 3.9490e-011 2.1950e-013 4.1450e-011 6.9718e-012 3.6793e-011 2.3560e-011 2.5886e-011 5.3772e-011 8.8461e-012 1.0462e-010 1.7918e-011 7.9169e-010 2.2337e-008 3.7186e-005 6.1812e-003 1.1157e-002
          42 1.8608e-002 2.1135e-002 5.7161e-005 1.5439e-002 5.8725e-003 6.8391e-003 1.3049e-002 1.2624e-003 1.7204e-002 1.3187e-004 1.7885e-002 3.2530e-003 1.5649e-002 1.0660e-002 1.0707e-002 2.3881e-002 3.3170e-003 4.5349e-002 8.7122e-003 2.7190e-001 4.5323e-002 1.5318e-002 2.5570e-004 5.5637e-003
          43 4.1561e-012 4.9281e-012 3.5925e-014 3.4081e-012 1.5344e-012 1.3445e-012 3.1732e-012 1.5638e-013 3.9498e-012 1.2496e-013 3.8227e-012 1.1320e-012 2.9914e-012 3.0935e-012 1.6205e-012 6.1210e-012 1.5972e-013 9.7975e-012 3.5092e-012 4.9788e-012 3.5526e-008 4.9409e-005 6.9331e-003 3.3918e-003
          44 5.3914e-012 6.7000e-012 9.9470e-014 4.3430e-012 2.3358e-012 1.4786e-012 4.4731e-012 7.3747e-014 5.2044e-012 4.0236e-013 4.6048e-012 2.1565e-012 3.0949e-012 5.0288e-012 1.1454e-012 8.7229e-012 1.8581e-014 1.1434e-011 6.8646e-012 2.7700e-012 6.7045e-008 6.5226e-005 7.7531e-003 8.8534e-003
          45 1.7665e-011 2.2959e-011 5.6381e-013 1.3915e-011 8.8276e-012 4.0101e-012 1.5717e-011 2.7185e-014 1.7050e-011 2.4189e-012 1.3651e-011 9.5088e-012 7.5998e-012 1.9450e-011 1.4903e-012 2.9661e-011 1.6188e-012 3.1287e-011 2.9581e-011 3.6537e-011 1.2555e-007 8.5547e-005 8.6175e-003 2.5866e-003
          46 1.1751e-010 1.5940e-010 5.7614e-012 9.0109e-011 6.6751e-011 2.1450e-011 1.1080e-010 1.7667e-013 1.1171e-010 2.5227e-011 7.9918e-011 7.9960e-011 3.4931e-011 1.4560e-010 1.6071e-012 1.9467e-010 3.3012e-011 1.5988e-010 2.3795e-010 2.6465e-010 2.4719e-007 1.1156e-004 9.5203e-003 6.8084e-003
          47 3.7459e-009 5.2938e-009 2.6128e-010 2.7837e-009 2.3885e-009 5.3055e-010 3.7032e-009 5.0913e-011 3.4566e-009 1.1431e-009 2.1754e-009 3.0716e-009 6.8525e-010 5.0179e-009 1.1732e-011 5.8398e-009 2.0279e-009 3.5332e-009 8.5936e-009 6.1835e-009 7.6907e-007 1.4535e-004 1.0476e-002 1.8546e-003
          48 2.5431e-002 3.6559e-002 2.0286e-003 1.8620e-002 1.6983e-002 3.1866e-003 2.5579e-002 5.7149e-004 2.3067e-002 8.8330e-003 1.3658e-002 2.2323e-002 3.5863e-003 3.4846e-002 4.2574e-004 3.8076e-002 1.6964e-002 1.9684e-002 6.0444e-002 3.5110e-002 5.3559e-001 1.0321e-003 1.7952e-002 1.9845e-003
          49 7.4362e-009 1.0929e-008 6.9917e-010 5.3318e-009 5.2635e-009 7.8073e-010 7.6319e-009 2.7915e-010 6.5662e-009 3.0152e-009 3.5638e-009 7.0722e-009 6.9359e-010 1.0400e-008 3.7648e-010 1.0414e-008 6.2433e-009 4.2230e-009 1.8218e-008 8.1554e-009 1.6144e-007 1.8764e-004 1.1505e-002 5.0343e-003
          50 4.0878e-009 6.2380e-009 4.9789e-010 2.8153e-009 3.1810e-009 2.9905e-010 4.3161e-009 2.9788e-010 3.4049e-009 2.0956e-009 1.5526e-009 4.3688e-009 1.3259e-010 5.7852e-009 6.1390e-010 4.8998e-009 4.6742e-009 1.1124e-009 1.0093e-008 3.4319e-009 6.2715e-007 2.4330e-004 1.2520e-002 1.2156e-003
          51 7.9947e-009 1.2648e-008 1.2233e-009 5.2647e-009 6.7805e-009 3.7268e-010 8.6107e-009 9.5066e-010 6.1904e-009 4.9865e-009 2.2886e-009 9.3467e-009 2.2856e-011 1.1120e-008 2.3419e-009 7.7771e-009 1.1388e-008 6.4045e-010 1.8753e-008 6.8006e-009 1.2869e-006 3.1745e-004 1.3581e-002 3.5294e-003
          52 3.0702e-008 5.0281e-008 5.7591e-009 1.9244e-008 2.8159e-008 7.9149e-010 3.3464e-008 5.3665e-009 2.1769e-008 2.2590e-008 6.2046e-009 3.8352e-008 1.6295e-010 4.0817e-008 1.4370e-008 2.2779e-008 5.0963e-008 6.1674e-011 6.4337e-008 3.3024e-008 2.7225e-006 4.2385e-004 1.4666e-002 7.0632e-004
          53 3.0391e-007 5.1453e-007 6.8503e-008 1.8048e-007 2.9933e-007 3.3261e-009 3.3271e-007 7.2799e-008 1.9421e-007 2.5716e-007 3.9536e-008 3.9723e-007 1.1853e-008 3.7571e-007 2.0175e-007 1.5904e-007 5.5737e-007 1.0631e-008 5.3241e-007 4.4377e-007 8.7104e-006 6.2687e-004 1.5626e-002 2.3190e-003
          54 1.9926e-002 3.4652e-002 5.1709e-003 1.1269e-002 2.0729e-002 6.5816e-005 2.1774e-002 5.9732e-003 1.1520e-002 1.8640e-002 1.6111e-003 2.6657e-002 1.7885e-003 2.2689e-002 1.6640e-002 7.1815e-003 3.8376e-002 2.7647e-003 2.8383e-002 3.6670e-002 1.2328e-001 4.0753e-001 7.5215e-002 3.8094e-003
          55 1.9729e-005 3.4486e-005 5.2563e-006 1.1046e-005 2.0735e-005 4.5873e-008 2.1539e-005 6.1581e-006 1.1168e-005 1.8791e-005 1.4302e-006 2.6474e-005 2.0111e-006 2.2054e-005 1.7139e-005 6.5366e-006 3.8233e-005 3.2783e-006 2.6804e-005 3.7770e-005 8.0922e-005 3.3307e-005 1.9434e-002 2.5450e-004
          56 1.1575e-006 2.0865e-006 3.5944e-007 6.0805e-007 1.2906e-006 8.1929e-011 1.2516e-006 4.5304e-007 5.6968e-007 1.2182e-006 3.5898e-008 1.5669e-006 2.2109e-007 1.1361e-006 1.2403e-006 2.0527e-007 2.2794e-006 4.3471e-007 1.1141e-006 2.6836e-006 5.3076e-010 6.3482e-004 1.8944e-002 1.2914e-003
          57 1.2082e-006 2.2431e-006 4.3200e-007 5.9235e-007 1.4214e-006 5.1251e-009 1.2852e-006 5.7523e-007 5.0613e-007 1.3824e-006 8.1223e-009 1.6227e-006 3.6526e-007 1.0084e-006 1.5249e-006 8.3399e-008 2.3330e-006 7.7237e-007 7.3062e-007 3.1003e-006 8.7322e-007 9.5611e-004 2.0330e-002 7.1522e-005
          58 2.6584e-006 5.0780e-006 1.0833e-006 1.2100e-006 3.2842e-006 3.9437e-008 2.7642e-006 1.5025e-006 9.2515e-007 3.2603e-006 4.0994e-010 3.4870e-006 1.1473e-006 1.8198e-006 3.8082e-006 2.8213e-008 4.8675e-006 2.4793e-006 8.4147e-007 6.9208e-006 1.7034e-006 1.4423e-003 2.2093e-002 5.6309e-004
          59 1.1664e-005 2.2899e-005 5.3669e-006 4.9001e-006 1.5062e-005 3.7065e-007 1.1780e-005 7.6674e-006 3.2762e-006 1.5136e-005 1.3224e-007 1.4714e-005 6.6951e-006 6.2742e-006 1.8382e-005 3.6196e-008 1.9594e-005 1.4368e-005 1.3693e-006 2.8410e-005 8.1612e-007 2.6182e-003 2.4736e-002 8.6194e-006
          60 2.9974e-004 6.0413e-004 1.5440e-004 1.1559e-004 4.0283e-004 1.6427e-005 2.9226e-004 2.2512e-004 6.5698e-005 4.0672e-004 1.1885e-005 3.5828e-004 2.1705e-004 1.2038e-004 5.0577e-004 1.3294e-005 4.4706e-004 4.5398e-004 4.6488e-006 6.3405e-004 5.4928e-005 1.4671e-002 3.4169e-002 4.8779e-006
          61 1.4963e-002 3.0433e-002 8.0072e-003 5.5896e-003 2.0376e-002 9.6348e-004 1.4389e-002 1.1738e-002 2.9744e-003 2.0574e-002 8.0245e-004 1.7485e-002 1.1647e-002 5.3366e-003 2.5717e-002 1.0455e-003 2.1222e-002 2.4057e-002 3.5151e-005 2.9597e-002 6.6653e-003 3.1879e-001 3.3861e-002 1.1469e-002
          62 1.7399e-004 3.5984e-004 9.9811e-005 6.1077e-005 2.4256e-004 1.4692e-005 1.6264e-004 1.4745e-004 2.8291e-005 2.4441e-004 1.4849e-005 1.9380e-004 1.5330e-004 4.8306e-005 3.0724e-004 2.3012e-005 2.2168e-004 3.0798e-004 1.4860e-006 2.9593e-004 2.0148e-004 1.5847e-004 2.1171e-002 1.8768e-007
          63 6.9799e-005 1.4794e-004 4.4231e-005 2.2183e-005 1.0052e-004 8.3382e-006 6.2204e-005 6.5766e-005 7.9667e-006 1.0046e-004 1.0173e-005 7.1406e-005 7.2241e-005 1.2197e-005 1.2616e-004 1.8014e-005 7.3218e-005 1.3796e-004 6.1514e-006 8.8843e-005 1.6619e-004 4.3329e-004 2.7475e-002 2.4058e-005
          64 8.3531e-005 1.8127e-004 5.8133e-005 2.3851e-005 1.2384e-004 1.3368e-005 7.0527e-005 8.6529e-005 6.1462e-006 1.2205e-004 1.8385e-005 7.7215e-005 9.8934e-005 7.8458e-006 1.5155e-004 3.4741e-005 6.8929e-005 1.7788e-004 2.0029e-005 7.3117e-005 2.7290e-004 1.1979e-003 3.3651e-002 3.9122e-004
          65 1.8315e-004 4.0656e-004 1.3917e-004 4.6632e-005 2.7861e-004 3.7645e-005 1.4564e-004 2.0641e-004 7.6411e-006 2.6937e-004 5.6076e-005 1.5048e-004 2.4265e-004 6.9013e-006 3.2753e-004 1.0929e-004 1.1270e-004 4.0741e-004 8.1635e-005 9.9360e-005 6.5157e-004 2.3312e-003 4.5153e-002 3.6188e-004
          66 8.0347e-004 1.8218e-003 6.6186e-004 1.8147e-004 1.2496e-003 2.0437e-004 5.9916e-004 9.7447e-004 1.5466e-005 1.1803e-003 3.2115e-004 5.7855e-004 1.1656e-003 5.7499e-006 1.3937e-003 6.3282e-004 3.4754e-004 1.8170e-003 5.4819e-004 2.3618e-004 2.6764e-003 5.1586e-003 7.9517e-002 3.6320e-003
          67 5.4904e-003 1.2653e-002 4.8065e-003 1.1206e-003 8.6740e-003 1.6249e-003 3.8747e-003 7.0189e-003 4.1346e-005 8.0164e-003 2.6326e-003 3.5144e-003 8.4631e-003 1.7197e-008 9.1933e-003 5.1856e-003 1.6860e-003 1.2373e-002 4.8578e-003 8.3644e-004 1.6044e-002 1.1961e-002 1.6995e-001 1.3831e-002
          68 4.0125e-003 9.3523e-003 3.6623e-003 7.5913e-004 6.4038e-003 1.3122e-003 2.7164e-003 5.3108e-003 9.9666e-006 5.8180e-003 2.1621e-003 2.3437e-003 6.4224e-003 1.5819e-005 6.5135e-003 4.2417e-003 9.2178e-004 8.9445e-003 4.1438e-003 3.2409e-004 1.0312e-002 2.0100e-003 3.2737e-002 8.3444e-003
          69 1.1012e-003 2.6132e-003 1.0733e-003 1.8264e-004 1.7840e-003 4.1891e-004 6.9343e-004 1.5359e-003 1.2135e-007 1.5715e-003 7.0448e-004 5.4522e-004 1.8580e-003 2.8763e-005 1.6813e-003 1.3657e-003 1.3909e-004 2.3770e-003 1.4043e-003 1.4506e-005 2.1694e-003 2.1904e-004 3.7738e-004 5.1398e-004
          70 6.8849e-004 1.6658e-003 7.1941e-004 9.7462e-005 1.1316e-003 3.0508e-004 3.9743e-004 1.0117e-003 4.1036e-006 9.5915e-004 5.2056e-004 2.7649e-004 1.2172e-003 4.9979e-005 9.6698e-004 9.8945e-004 3.2375e-005 1.4051e-003 1.0575e-003 3.0323e-006 9.3728e-004 1.4543e-003 5.7893e-003 1.4915e-004
