   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23          24          25          26          27          28          29          30          31          32          33          34          35          36          37          38          39          40          41          42          43          44          45          46          47          48          49          50          51          52          53          54          55          56          57          58          59          60          61          62          63          64          65          66          67          68          69          70          71          72          73          74          75          76          77          78          79          80          81          82          83          84          85          86          87          88          89          90          91          92          93          94          95          96          97          98          99         100         101         102         103         104         105         106         107         108         109         110         111
          10 2.4596e-009 1.0930e-008 1.3256e-009 2.0150e-007 4.9696e-006 7.3135e-009 3.0895e-005 4.2667e-005 2.9461e-002 3.1615e-039 4.7031e-026 3.5164e-036 5.2749e-036 8.4424e-033 6.3900e-030 2.7500e-017 3.8655e-027 1.7503e-026 6.1789e-025 7.8154e-023 1.5718e-011 7.9547e-021 1.5763e-020 2.3787e-019 1.5140e-017 3.6773e-006 4.5960e-016 5.6157e-016 4.3541e-015 1.5528e-013 1.3834e-003 6.6890e-013 1.4939e-013 1.0971e-012 1.3917e-009 3.5119e-004 4.7483e-009 2.2952e-008 5.4560e-007 8.4891e-004 4.0674e-005 1.5052e-005 7.0936e-005 2.9175e-004 2.2665e-004 1.5320e-004 1.4740e-004 1.4224e-004 1.2429e-004 1.0312e-004 8.3896e-005 6.6674e-005 5.1417e-005 3.8354e-005 2.7570e-005 1.8938e-005 1.2285e-005 7.4009e-006 4.0249e-006 1.8627e-006 6.3218e-007 8.7690e-008 1.7987e-008 2.4871e-007 6.4327e-007 1.1015e-006 1.5520e-006 1.9480e-006 2.2627e-006 2.4828e-006 2.6099e-006 2.6487e-006 2.6127e-006 2.5140e-006 2.3623e-006 2.1738e-006 1.9596e-006 1.7339e-006 1.5041e-006 1.2800e-006 1.0663e-006 8.6932e-007 6.9149e-007 5.3463e-007 3.9995e-007 2.8758e-007 1.9673e-007 1.2588e-007 7.3314e-008 3.6752e-008 1.3912e-008 2.4761e-009 1.6352e-010 4.8491e-009 1.4591e-008 2.7660e-008 4.2613e-008 5.8191e-008 7.3440e-008 8.7634e-008 1.0021e-007 1.1080e-007 1.1927e-007 1.2547e-007 1.2945e-007 1.3132e-007 1.3123e-007 1.2935e-007 1.2579e-007 1.2051e-007 1.1294e-007 1.0204e-007
          11 9.2261e-012 3.0989e-009 8.8327e-010 1.9998e-007 1.4113e-007 5.3308e-006 4.8631e-006 1.5194e-005 4.4680e-005 8.8282e-039 1.0255e-026 7.9744e-038 2.4237e-034 4.0201e-032 8.8506e-030 1.2847e-017 1.0026e-027 2.5583e-029 1.6455e-025 6.9456e-023 2.2816e-011 1.4071e-020 4.5058e-020 9.9233e-019 8.7954e-017 2.5992e-005 3.6835e-015 6.3620e-015 7.4429e-014 4.5838e-012 5.9235e-002 4.6193e-011 6.8841e-011 5.8422e-010 5.4429e-008 8.9065e-003 4.5448e-008 6.8636e-008 4.9436e-007 2.4869e-004 7.6883e-006 7.0896e-008 2.8939e-006 4.0729e-005 6.2399e-005 7.5619e-005 1.1204e-004 1.5163e-004 1.7683e-004 1.9024e-004 1.9712e-004 1.9760e-004 1.9183e-004 1.8104e-004 1.6671e-004 1.4985e-004 1.3150e-004 1.1280e-004 9.4800e-005 7.8129e-005 6.3021e-005 4.9674e-005 3.8186e-005 2.8561e-005 2.0732e-005 1.4532e-005 9.7433e-006 6.1681e-006 3.6075e-006 1.8726e-006 7.9397e-007 2.1646e-007 7.9822e-009 5.7446e-008 2.7456e-007 5.8719e-007 9.3898e-007 1.2899e-006 1.6099e-006 1.8816e-006 2.0927e-006 2.2410e-006 2.3262e-006 2.3513e-006 2.3230e-006 2.2497e-006 2.1407e-006 2.0033e-006 1.8478e-006 1.6803e-006 1.5070e-006 1.3346e-006 1.1663e-006 1.0062e-006 8.5656e-007 7.1898e-007 5.9525e-007 4.8510e-007 3.8880e-007 3.0591e-007 2.3556e-007 1.7689e-007 1.2890e-007 9.0399e-008 6.0339e-008 3.7621e-008 2.1212e-008 1.0131e-008 3.4783e-009 4.2799e-010 1.9057e-010 1.8665e-009
          12 1.9068e-011 9.4773e-011 2.4315e-011 9.5103e-011 4.8819e-007 3.0394e-006 2.2496e-006 1.6384e-005 1.0332e-006 7.4635e-038 2.5850e-030 1.8027e-035 2.2129e-033 1.9529e-031 1.6773e-029 3.0061e-018 1.1895e-029 1.6648e-026 1.1251e-024 1.3033e-022 1.7570e-011 6.3218e-021 8.2397e-022 9.7019e-020 4.3017e-017 2.1627e-005 3.9746e-015 1.1473e-014 1.9636e-013 1.6499e-011 2.4576e-001 2.1907e-010 4.2531e-010 4.7366e-009 5.9468e-007 1.0637e-001 7.0475e-007 1.6596e-006 2.2354e-005 2.3754e-002 1.0177e-003 2.4273e-004 7.6945e-004 2.3550e-003 1.3589e-003 6.1000e-004 3.6598e-004 2.0122e-004 8.2856e-005 2.0367e-005 3.5341e-007 7.3873e-006 2.9996e-005 5.9725e-005 9.0672e-005 1.1875e-004 1.4136e-004 1.5735e-004 1.6675e-004 1.7014e-004 1.6805e-004 1.6137e-004 1.5115e-004 1.3847e-004 1.2448e-004 1.1002e-004 9.5592e-005 8.1700e-005 6.8702e-005 5.6808e-005 4.6224e-005 3.6958e-005 2.9030e-005 2.2351e-005 1.6795e-005 1.2281e-005 8.6839e-006 5.8968e-006 3.7919e-006 2.2641e-006 1.2083e-006 5.3403e-007 1.5821e-007 9.7836e-009 2.7824e-008 1.6072e-007 3.6610e-007 6.0963e-007 8.6537e-007 1.1131e-006 1.3384e-006 1.5329e-006 1.6900e-006 1.8082e-006 1.8870e-006 1.9280e-006 1.9364e-006 1.9142e-006 1.8669e-006 1.7993e-006 1.7151e-006 1.6186e-006 1.5140e-006 1.4036e-006 1.2910e-006 1.1780e-006 1.0670e-006 9.5912e-007 8.5493e-007 7.5401e-007 6.5321e-007 5.4819e-007
          13 8.0413e-010 1.2409e-010 1.5928e-009 2.8590e-008 3.1151e-007 9.0834e-010 5.6396e-006 3.9152e-010 2.2527e-005 2.0077e-036 1.8745e-030 3.8619e-034 3.7115e-032 2.3690e-030 1.1386e-028 1.7710e-021 4.3612e-027 1.4995e-025 4.8560e-024 2.0112e-022 4.7616e-012 1.0540e-024 3.4226e-020 1.5141e-018 1.3194e-016 3.0186e-005 3.2588e-015 1.3561e-015 1.7422e-015 3.4495e-012 9.4330e-002 1.2894e-010 4.5809e-010 7.7616e-009 1.3448e-006 2.5978e-001 2.0800e-006 6.1900e-006 1.0353e-004 1.2930e-001 5.8226e-003 1.7089e-003 6.6430e-003 2.3934e-002 1.6439e-002 9.5429e-003 7.8979e-003 6.5844e-003 4.9677e-003 3.5459e-003 2.4690e-003 1.6655e-003 1.0750e-003 6.5570e-004 3.7042e-004 1.8623e-004 7.6709e-005 2.0626e-005 9.0031e-007 4.3169e-006 2.1089e-005 4.4122e-005 6.8458e-005 9.0861e-005 1.0954e-004 1.2370e-004 1.3299e-004 1.3763e-004 1.3811e-004 1.3504e-004 1.2928e-004 1.2145e-004 1.1232e-004 1.0240e-004 9.1991e-005 8.1578e-005 7.1401e-005 6.1781e-005 5.2782e-005 4.4564e-005 3.7130e-005 3.0541e-005 2.4762e-005 1.9755e-005 1.5483e-005 1.1897e-005 8.9376e-006 6.5342e-006 4.6270e-006 3.1447e-006 2.0250e-006 1.2106e-006 6.4647e-007 2.8490e-007 8.3174e-008 4.4928e-009 1.7295e-008 9.5128e-008 2.1626e-007 3.6329e-007 5.2238e-007 6.8296e-007 8.3748e-007 9.7981e-007 1.1065e-006 1.2149e-006 1.3039e-006 1.3727e-006 1.4201e-006 1.4432e-006 1.4313e-006 1.3648e-006
          14 2.6157e-009 2.8366e-009 9.0948e-009 7.2947e-009 1.1719e-008 3.2726e-007 8.8139e-007 4.5337e-006 2.9415e-006 1.0859e-034 5.1321e-030 1.7584e-032 1.4040e-030 7.3457e-029 2.8362e-027 2.5940e-021 8.6325e-026 2.2092e-024 4.8915e-023 9.8261e-022 2.8945e-014 1.6622e-020 3.0837e-019 5.8617e-018 1.7470e-016 1.0291e-005 6.4388e-017 6.6755e-015 2.5277e-013 2.2671e-011 2.9723e-001 2.1171e-010 1.7499e-010 1.8981e-010 5.5734e-008 2.1795e-002 5.1928e-007 3.4920e-006 9.7350e-005 1.6248e-001 7.9102e-003 3.0640e-003 1.4771e-002 6.1290e-002 4.7815e-002 3.2358e-002 3.1089e-002 2.9936e-002 2.6135e-002 2.1732e-002 1.7818e-002 1.4383e-002 1.1387e-002 8.8450e-003 6.7446e-003 5.0371e-003 3.6742e-003 2.6124e-003 1.8071e-003 1.2105e-003 7.7782e-004 4.7308e-004 2.6667e-004 1.3418e-004 5.5776e-005 1.5425e-005 8.1791e-007 2.7186e-006 1.4289e-005 3.0609e-005 4.8319e-005 6.5193e-005 7.9967e-005 9.1965e-005 1.0077e-004 1.0648e-004 1.0925e-004 1.0956e-004 1.0765e-004 1.0403e-004 9.8981e-005 9.2960e-005 8.6230e-005 7.9035e-005 7.1633e-005 6.4248e-005 5.7058e-005 5.0159e-005 4.3699e-005 3.7705e-005 3.2213e-005 2.7264e-005 2.2836e-005 1.8928e-005 1.5510e-005 1.2552e-005 1.0031e-005 7.8958e-006 6.1140e-006 4.6456e-006 3.4502e-006 2.4926e-006 1.7400e-006 1.1607e-006 7.2798e-007 4.1716e-007 2.0678e-007 7.7872e-008 1.3997e-008 7.5847e-010 2.4627e-008 6.9983e-008
          15 1.6813e-009 2.9059e-009 5.7257e-009 7.1001e-010 3.1193e-008 2.1878e-007 9.6153e-010 2.9654e-006 1.6679e-006 6.3048e-033 5.3402e-030 9.0413e-031 6.3498e-029 2.9026e-027 9.7055e-026 7.6722e-022 2.5449e-024 5.4978e-023 1.0109e-021 1.6317e-020 8.9199e-015 2.3307e-019 3.1083e-018 3.8872e-017 4.8434e-016 2.1610e-007 4.4677e-015 6.0086e-014 8.6230e-013 2.6402e-011 1.4052e-001 1.4185e-011 1.8590e-010 8.4156e-009 1.7188e-006 3.2414e-001 2.1734e-006 3.8406e-006 2.3371e-005 5.2743e-003 7.4785e-005 1.1930e-004 2.6569e-003 1.9987e-002 2.3522e-002 2.3629e-002 3.0970e-002 3.8253e-002 4.1283e-002 4.1384e-002 4.0122e-002 3.7744e-002 3.4466e-002 3.0670e-002 2.6698e-002 2.2756e-002 1.9003e-002 1.5577e-002 1.2569e-002 9.9972e-003 7.8284e-003 6.0293e-003 4.5629e-003 3.3890e-003 2.4689e-003 1.7602e-003 1.2222e-003 8.2218e-004 5.3168e-004 3.2647e-004 1.8697e-004 9.6494e-005 4.1940e-005 1.2823e-005 1.1929e-006 1.0586e-006 7.9561e-006 1.8678e-005 3.0964e-005 4.3316e-005 5.4712e-005 6.4616e-005 7.2700e-005 7.8815e-005 8.2981e-005 8.5330e-005 8.6052e-005 8.5304e-005 8.3390e-005 8.0467e-005 7.6732e-005 7.2440e-005 6.7709e-005 6.2734e-005 5.7624e-005 5.2492e-005 4.7490e-005 4.2639e-005 3.8026e-005 3.3694e-005 2.9657e-005 2.5933e-005 2.2537e-005 1.9449e-005 1.6671e-005 1.4186e-005 1.1980e-005 1.0032e-005 8.3185e-006 6.8103e-006 5.4635e-006 4.2388e-006
          16 1.2856e-010 4.2741e-010 4.3243e-011 5.2135e-009 6.2065e-008 5.8279e-008 1.8025e-007 7.4482e-007 3.0630e-006 1.0366e-030 9.0976e-029 1.2669e-028 7.5575e-027 2.9234e-025 8.2373e-024 1.4279e-021 1.8124e-022 3.2628e-021 4.9632e-020 6.5563e-019 4.2549e-016 7.6773e-018 8.1199e-017 7.8933e-016 7.1852e-015 3.5486e-008 6.0114e-014 5.0472e-013 4.1952e-012 3.9928e-011 7.3703e-003 1.8958e-010 2.1849e-009 2.8714e-008 1.9199e-006 2.4344e-001 2.7583e-007 8.8067e-007 9.0986e-005 1.9415e-001 9.6786e-003 3.5032e-003 1.3104e-002 4.0106e-002 2.0602e-002 6.1272e-003 1.0896e-003 1.6639e-004 3.2433e-003 9.0720e-003 1.6196e-002 2.3311e-002 2.9374e-002 3.3804e-002 3.6421e-002 3.7241e-002 3.6470e-002 3.4479e-002 3.1702e-002 2.8493e-002 2.5078e-002 2.1654e-002 1.8374e-002 1.5344e-002 1.2640e-002 1.0283e-002 8.2545e-003 6.5389e-003 5.1102e-003 3.9359e-003 2.9888e-003 2.2336e-003 1.6421e-003 1.1843e-003 8.3402e-004 5.7148e-004 3.7824e-004 2.3973e-004 1.4303e-004 7.8286e-005 3.7301e-005 1.3754e-005 2.6126e-006 3.9348e-008 3.0999e-006 9.5814e-006 1.7859e-005 2.6748e-005 3.5463e-005 4.3452e-005 5.0372e-005 5.6089e-005 6.0503e-005 6.3666e-005 6.5624e-005 6.6476e-005 6.6422e-005 6.5528e-005 6.3967e-005 6.1878e-005 5.9355e-005 5.6510e-005 5.3456e-005 5.0237e-005 4.6941e-005 4.3615e-005 4.0312e-005 3.7054e-005 3.3848e-005 3.0656e-005 2.7324e-005 2.3623e-005
          17 2.4524e-010 1.3982e-010 2.1436e-009 4.3354e-009 3.1434e-008 2.5217e-011 2.7437e-007 1.3695e-009 2.2226e-006 1.7733e-028 1.4227e-026 1.8937e-026 9.8473e-025 3.3115e-023 8.0887e-022 7.3914e-021 1.5377e-020 2.3828e-019 3.1056e-018 3.4956e-017 1.9441e-015 3.4670e-016 3.0781e-015 2.4859e-014 1.8484e-013 5.3381e-010 1.2814e-012 8.3982e-012 5.2757e-011 3.2723e-010 9.7235e-004 1.8307e-009 1.1428e-008 7.6324e-008 1.0233e-006 2.8985e-002 1.4109e-006 1.7848e-005 3.4651e-004 3.1258e-001 1.1774e-002 8.9740e-004 1.0329e-005 8.9501e-003 2.1389e-002 2.9035e-002 3.9507e-002 4.3478e-002 3.6882e-002 2.5249e-002 1.3747e-002 5.0770e-003 5.9674e-004 4.1006e-004 3.6836e-003 9.1299e-003 1.5396e-002 2.1360e-002 2.6301e-002 2.9857e-002 3.1885e-002 3.2460e-002 3.1798e-002 3.0182e-002 2.7935e-002 2.5320e-002 2.2516e-002 1.9686e-002 1.6952e-002 1.4390e-002 1.2068e-002 1.0001e-002 8.2047e-003 6.6636e-003 5.3512e-003 4.2533e-003 3.3431e-003 2.6008e-003 1.9986e-003 1.5170e-003 1.1344e-003 8.3496e-004 6.0275e-004 4.2489e-004 2.9095e-004 1.9206e-004 1.2082e-004 7.1038e-005 3.7817e-005 1.7043e-005 5.4929e-006 6.0243e-007 3.5328e-007 3.1890e-006 7.9215e-006 1.3657e-005 1.9762e-005 2.5762e-005 3.1359e-005 3.6364e-005 4.0655e-005 4.4185e-005 4.6968e-005 4.8997e-005 5.0335e-005 5.1030e-005 5.1148e-005 5.0735e-005 4.9811e-005 4.8325e-005 4.5990e-005 4.2290e-005
          18 7.9539e-010 6.0967e-010 3.0674e-009 1.2822e-009 2.8922e-009 4.0142e-008 1.2513e-007 2.2179e-007 6.0511e-007 6.9089e-026 4.9257e-024 6.2531e-024 2.7508e-022 7.8118e-021 1.6084e-019 1.6717e-018 2.5723e-018 3.3454e-017 3.6495e-016 3.4276e-015 1.3711e-014 2.8257e-014 2.0766e-013 1.3809e-012 8.4008e-012 1.2379e-009 4.7334e-011 2.4932e-010 1.2414e-009 5.9058e-009 1.9326e-005 2.7059e-008 1.2187e-007 5.5040e-007 2.9002e-006 4.5992e-003 1.0055e-005 5.5322e-005 4.3852e-004 9.5437e-002 1.2888e-003 1.6623e-003 2.5169e-002 1.3063e-001 9.8241e-002 4.6701e-002 2.0114e-002 3.0630e-003 1.0861e-003 1.1308e-002 2.5084e-002 3.5120e-002 3.7818e-002 3.3461e-002 2.4714e-002 1.4836e-002 6.5604e-003 1.4872e-003 6.6267e-006 1.6351e-003 5.4376e-003 1.0356e-002 1.5442e-002 1.9990e-002 2.3588e-002 2.6060e-002 2.7367e-002 2.7608e-002 2.6958e-002 2.5607e-002 2.3790e-002 2.1673e-002 1.9434e-002 1.7183e-002 1.4984e-002 1.2916e-002 1.1011e-002 9.3029e-003 7.7854e-003 6.4634e-003 5.3190e-003 4.3442e-003 3.5190e-003 2.8251e-003 2.2473e-003 1.7708e-003 1.3814e-003 1.0653e-003 8.1203e-004 6.1032e-004 4.5129e-004 3.2763e-004 2.3243e-004 1.6035e-004 1.0669e-004 6.7673e-005 4.0192e-005 2.1605e-005 9.8414e-006 3.2078e-006 3.5408e-007 2.1514e-007 1.9546e-006 4.9209e-006 8.6140e-006 1.2652e-005 1.6749e-005 2.0688e-005 2.4291e-005 2.7368e-005 2.9567e-005 3.0273e-005
          19 7.3127e-010 4.2507e-010 1.2320e-009 2.4320e-015 1.9406e-009 7.0396e-008 4.8040e-009 3.0477e-007 1.8060e-010 3.3966e-023 2.1185e-021 2.5955e-021 9.6244e-020 2.3000e-018 3.9793e-017 3.6640e-016 5.3390e-016 5.8145e-015 5.3009e-014 4.1508e-013 2.0391e-012 2.8454e-012 1.7336e-011 9.5245e-011 4.7688e-010 8.7267e-011 2.2010e-009 9.4472e-009 3.8079e-008 1.4534e-007 2.0368e-006 5.3034e-007 1.8663e-006 6.4069e-006 2.1970e-005 2.7601e-004 7.2592e-005 2.5604e-004 1.0558e-003 2.9530e-002 3.3002e-004 8.5002e-003 4.7671e-002 1.2479e-001 3.5873e-002 7.8106e-005 1.6086e-002 4.9832e-002 6.7732e-002 5.9128e-002 3.5585e-002 1.2657e-002 8.9303e-004 2.1751e-003 1.1786e-002 2.2907e-002 3.0221e-002 3.1527e-002 2.7475e-002 2.0247e-002 1.2300e-002 5.6424e-003 1.4386e-003 2.9028e-006 1.0153e-003 3.8115e-003 7.6224e-003 1.1732e-002 1.5580e-002 1.8778e-002 2.1145e-002 2.2610e-002 2.3243e-002 2.3151e-002 2.2434e-002 2.1264e-002 1.9768e-002 1.8096e-002 1.6327e-002 1.4559e-002 1.2834e-002 1.1211e-002 9.7049e-003 8.3285e-003 7.0902e-003 5.9918e-003 5.0292e-003 4.1916e-003 3.4729e-003 2.8588e-003 2.3374e-003 1.8993e-003 1.5322e-003 1.2271e-003 9.7471e-004 7.6715e-004 5.9827e-004 4.6124e-004 3.5114e-004 2.6347e-004 1.9421e-004 1.4014e-004 9.8533e-005 6.6975e-005 4.3566e-005 2.6669e-005 1.4939e-005 7.2519e-006 2.6873e-006 4.8795e-007 1.6149e-008 6.6494e-007
          20 3.4934e-010 1.1225e-010 1.0241e-010 9.5437e-010 7.5340e-009 4.4666e-008 1.9694e-008 1.5596e-007 1.5910e-007 6.6060e-019 2.8841e-017 3.2076e-017 7.5666e-016 1.1531e-014 1.2772e-013 8.5689e-013 1.1028e-012 7.7767e-012 4.6257e-011 2.3847e-010 8.8298e-010 1.0875e-009 4.4620e-009 1.6737e-008 5.8079e-008 1.6940e-007 1.8881e-007 5.8034e-007 1.7028e-006 4.8041e-006 3.2308e-006 1.3126e-005 3.4932e-005 9.1090e-005 2.3413e-004 1.3821e-005 5.9493e-004 1.5175e-003 4.0195e-003 8.4290e-003 6.5083e-003 2.3747e-002 6.7674e-002 7.6023e-002 3.8315e-004 2.7879e-002 6.4180e-002 5.8579e-002 2.2171e-002 5.1522e-004 9.1288e-003 3.2698e-002 4.9149e-002 4.7842e-002 3.2634e-002 1.4366e-002 2.4404e-003 3.7493e-004 6.1237e-003 1.5008e-002 2.2543e-002 2.6061e-002 2.5047e-002 2.0571e-002 1.4431e-002 8.3532e-003 3.5796e-003 7.6561e-004 1.1327e-005 1.0258e-003 3.3091e-003 6.3060e-003 9.5214e-003 1.2569e-002 1.5157e-002 1.7145e-002 1.8466e-002 1.9164e-002 1.9282e-002 1.8932e-002 1.8195e-002 1.7188e-002 1.5992e-002 1.4677e-002 1.3310e-002 1.1946e-002 1.0625e-002 9.3685e-003 8.2041e-003 7.1345e-003 6.1634e-003 5.2954e-003 4.5225e-003 3.8422e-003 3.2462e-003 2.7273e-003 2.2810e-003 1.8969e-003 1.5694e-003 1.2917e-003 1.0569e-003 8.5946e-004 6.9456e-004 5.5710e-004 4.4332e-004 3.4960e-004 2.7292e-004 2.1054e-004 1.6009e-004 1.1949e-004 8.6792e-005 6.0548e-005
          21 8.8997e-011 8.9158e-012 2.5418e-011 2.5394e-009 7.0744e-009 1.2211e-008 4.5630e-008 4.3772e-008 2.2653e-007 5.7030e-017 2.4391e-015 2.6963e-015 6.1644e-014 9.0556e-013 9.6103e-012 6.2275e-011 7.8957e-011 5.2567e-010 2.9262e-009 1.3980e-008 4.8900e-008 5.8451e-008 2.1734e-007 7.2971e-007 2.2378e-006 5.4766e-006 6.3460e-006 1.6799e-005 4.1925e-005 9.9420e-005 5.7736e-005 2.2578e-004 4.9388e-004 1.0463e-003 2.1551e-003 1.6952e-005 4.3223e-003 8.4730e-003 1.6332e-002 4.4652e-003 2.5916e-002 5.0715e-002 7.4348e-002 1.9030e-002 2.1687e-002 6.1253e-002 4.3127e-002 5.3938e-003 6.3061e-003 3.3040e-002 4.3535e-002 2.7735e-002 6.3682e-003 4.5777e-004 1.2326e-002 2.9588e-002 3.8909e-002 3.5459e-002 2.3266e-002 9.9488e-003 1.5850e-003 3.4746e-004 4.7868e-003 1.1635e-002 1.7697e-002 2.0978e-002 2.0889e-002 1.7996e-002 1.3476e-002 8.5951e-003 4.3947e-003 1.4968e-003 1.3066e-004 2.0727e-004 1.4424e-003 3.4595e-003 5.8731e-003 8.3598e-003 1.0660e-002 1.2615e-002 1.4118e-002 1.5152e-002 1.5726e-002 1.5876e-002 1.5663e-002 1.5160e-002 1.4439e-002 1.3555e-002 1.2580e-002 1.1551e-002 1.0503e-002 9.4757e-003 8.4819e-003 7.5423e-003 6.6637e-003 5.8518e-003 5.1150e-003 4.4472e-003 3.8493e-003 3.3182e-003 2.8478e-003 2.4341e-003 2.0726e-003 1.7570e-003 1.4833e-003 1.2467e-003 1.0431e-003 8.6841e-004 7.1854e-004 5.8951e-004 4.7617e-004 3.7383e-004
          22 6.6991e-012 1.4511e-013 7.2837e-011 3.2838e-009 3.4824e-009 4.9765e-010 3.7405e-008 6.0317e-009 1.6684e-007 8.0075e-014 2.7151e-012 2.8171e-012 4.7790e-011 5.1981e-010 4.0797e-009 2.1302e-008 2.4779e-008 1.2201e-007 5.0323e-007 1.7869e-006 5.1405e-006 5.5791e-006 1.5597e-005 3.9709e-005 9.3296e-005 1.9603e-004 2.0502e-004 4.2546e-004 8.4150e-004 1.5953e-003 3.5224e-004 2.9124e-003 5.1280e-003 8.7141e-003 1.4260e-002 6.1544e-006 2.2400e-002 3.3525e-002 4.7285e-002 3.0196e-003 5.6960e-002 6.5676e-002 4.1225e-002 1.0913e-003 4.2951e-002 2.1674e-002 3.5658e-006 2.0507e-002 3.8169e-002 2.1813e-002 1.6797e-003 5.3139e-003 2.3225e-002 3.1423e-002 2.2089e-002 6.7284e-003 5.3979e-007 6.2261e-003 1.8927e-002 2.8609e-002 2.9733e-002 2.2885e-002 1.2649e-002 4.0750e-003 1.6330e-004 1.2099e-003 5.5721e-003 1.0880e-002 1.5097e-002 1.7059e-002 1.6583e-002 1.4162e-002 1.0658e-002 6.9385e-003 3.6996e-003 1.3937e-003 1.9611e-004 6.7973e-005 8.2822e-004 2.2266e-003 3.9958e-003 5.8984e-003 7.7398e-003 9.3751e-003 1.0714e-002 1.1716e-002 1.2377e-002 1.2709e-002 1.2760e-002 1.2565e-002 1.2169e-002 1.1626e-002 1.0969e-002 1.0242e-002 9.4701e-003 8.6804e-003 7.9023e-003 7.1428e-003 6.4183e-003 5.7374e-003 5.1026e-003 4.5171e-003 3.9833e-003 3.4974e-003 3.0595e-003 2.6663e-003 2.3155e-003 2.0031e-003 1.7247e-003 1.4749e-003 1.2437e-003 1.0202e-003
          23 1.1904e-012 2.5150e-012 2.3391e-011 2.9816e-009 9.3428e-010 9.3705e-010 1.9848e-008 2.1719e-012 1.0240e-007 1.7951e-010 4.3112e-009 4.0719e-009 4.4420e-008 3.1070e-007 1.5740e-006 6.0387e-006 6.2206e-006 2.0186e-005 5.5880e-005 1.3640e-004 3.1033e-004 3.0116e-004 6.1418e-004 1.1762e-003 2.1360e-003 3.8758e-003 3.7045e-003 6.1478e-003 9.7753e-003 1.4874e-002 3.4877e-003 2.1638e-002 3.0007e-002 3.9530e-002 4.9099e-002 4.6898e-008 5.6825e-002 5.9938e-002 5.5133e-002 3.0992e-004 4.0347e-002 1.7519e-002 1.0381e-006 2.0873e-002 4.7732e-003 6.6989e-003 2.7882e-002 1.9580e-002 7.2875e-004 8.6402e-003 2.5289e-002 2.2667e-002 6.7620e-003 1.3567e-004 9.1078e-003 2.0841e-002 2.2250e-002 1.3149e-002 2.9809e-003 2.1069e-004 6.0457e-003 1.5475e-002 2.2198e-002 2.2780e-002 1.7782e-002 1.0288e-002 3.7257e-003 3.2141e-004 5.3320e-004 3.4153e-003 7.3814e-003 1.0920e-002 1.3050e-002 1.3419e-002 1.2183e-002 9.8624e-003 7.0690e-003 4.3734e-003 2.1775e-003 7.1551e-004 5.2052e-005 1.2751e-004 8.0277e-004 1.9016e-003 3.2422e-003 4.6631e-003 6.0355e-003 7.2611e-003 8.2869e-003 9.0777e-003 9.6241e-003 9.9429e-003 1.0048e-002 9.9711e-003 9.7394e-003 9.3822e-003 8.9390e-003 8.4264e-003 7.8733e-003 7.3002e-003 6.7203e-003 6.1473e-003 5.5931e-003 5.0610e-003 4.5582e-003 4.0869e-003 3.6494e-003 3.2449e-003 2.8711e-003 2.5227e-003 2.1852e-003 1.8404e-003
          24 5.3830e-012 1.7881e-011 8.2190e-013 2.1717e-009 6.9672e-011 2.7140e-009 8.3972e-009 1.4526e-009 6.0259e-008 8.5978e-007 9.0490e-006 6.8971e-006 2.9523e-005 9.2534e-005 2.4187e-004 6.2576e-004 5.5972e-004 1.1757e-003 2.2688e-003 4.0667e-003 7.6827e-003 6.8251e-003 1.0796e-002 1.6169e-002 2.2960e-002 3.5733e-002 3.0961e-002 3.9598e-002 4.7972e-002 5.4788e-002 1.0742e-002 5.8590e-002 5.7930e-002 5.1919e-002 4.0651e-002 1.2278e-005 2.5856e-002 1.1049e-002 1.2959e-003 5.6163e-004 1.3246e-003 1.3026e-002 2.3686e-002 1.5825e-003 1.6621e-002 1.7564e-002 1.0076e-003 7.9596e-003 2.0451e-002 1.1142e-002 1.6203e-004 6.6129e-003 1.7921e-002 1.6613e-002 5.7976e-003 1.3232e-007 5.0457e-003 1.3805e-002 1.6843e-002 1.1946e-002 4.1992e-003 7.4493e-005 2.2021e-003 8.4946e-003 1.4692e-002 1.7431e-002 1.5775e-002 1.1056e-002 5.6336e-003 1.5963e-003 1.6919e-005 8.4385e-004 3.2604e-003 6.1800e-003 8.6318e-003 1.0023e-002 1.0160e-002 9.2090e-003 7.5069e-003 5.4776e-003 3.4938e-003 1.8440e-003 6.9218e-004 9.7530e-005 3.3904e-005 4.1646e-004 1.1310e-003 2.0547e-003 3.0764e-003 4.0996e-003 5.0500e-003 5.8801e-003 6.5557e-003 7.0664e-003 7.4088e-003 7.5910e-003 7.6364e-003 7.5563e-003 7.3756e-003 7.1158e-003 6.7934e-003 6.4265e-003 6.0325e-003 5.6203e-003 5.2028e-003 4.7875e-003 4.3819e-003 3.9894e-003 3.6110e-003 3.2429e-003 2.8690e-003 2.4650e-003
