   v'->v''           0           1           2           3           4           5           6           7           8           9          10          11          12          13          14          15          16          17          18          19          20          21          22          23
          10 6.4772e-057 1.4429e-054 5.0624e-053 1.0377e-051 1.2377e-050 7.5286e-050 1.3854e-049 3.2308e-050 9.8910e-050 8.7881e-049 9.9036e-048 2.4440e-046 1.2782e-044 9.0048e-043 3.0165e-040 4.3922e-038 7.4320e-035 1.0061e-031 1.2554e-028 3.2577e-024 3.9382e-020 1.1264e-015 2.5380e-009 1.1663e-004
          11 1.2241e-055 5.3574e-053 1.9941e-051 4.1751e-050 5.2408e-049 3.5032e-048 8.5834e-048 1.7334e-050 1.5069e-047 6.6133e-047 5.6490e-046 1.1887e-044 5.4656e-043 3.4971e-041 1.0308e-038 1.4038e-036 2.1052e-033 2.5796e-030 2.9257e-027 6.2479e-023 6.2298e-019 1.3691e-014 1.4139e-008 1.9060e-004
          12 3.7180e-054 3.6993e-051 1.4881e-049 3.1837e-048 4.1752e-047 3.0352e-046 9.2203e-046 9.7054e-047 2.0419e-045 4.4295e-045 2.5822e-044 4.5227e-043 1.8153e-041 1.0512e-039 2.7204e-037 3.4604e-035 4.5943e-032 5.0933e-029 5.2486e-026 9.2184e-022 7.5722e-018 1.2753e-013 5.9982e-008 3.0331e-004
          13 4.1534e-052 7.9612e-049 3.5047e-047 7.6804e-046 1.0452e-044 8.1863e-044 2.9390e-043 1.1951e-043 5.8323e-043 4.1561e-043 1.0497e-042 1.4118e-041 4.8999e-040 2.5594e-038 5.8066e-036 6.8930e-034 8.1018e-031 8.1278e-028 7.6130e-025 1.1007e-020 7.4509e-017 9.6122e-013 2.0656e-007 4.7172e-004
          14 1.3432e-038 2.5584e-035 1.1889e-033 2.6465e-032 3.6699e-031 2.9894e-030 1.1642e-029 7.3935e-030 1.8999e-029 3.4372e-030 1.5810e-031 3.2753e-033 1.6842e-035 2.5955e-036 4.1675e-035 4.6677e-033 5.1135e-030 4.8425e-027 4.2926e-024 5.5481e-020 3.3582e-016 3.7125e-012 5.0860e-007 7.8083e-004
          15 3.1547e-050 4.5913e-047 2.2196e-045 5.0028e-044 7.0284e-043 5.8843e-042 2.4211e-041 1.9875e-041 3.1890e-041 1.0956e-043 2.4606e-041 3.7386e-040 1.1291e-038 5.2951e-037 1.0500e-034 1.1612e-032 1.2067e-029 1.0947e-026 9.3149e-024 1.1077e-019 6.1698e-016 6.0794e-012 5.9701e-007 6.9978e-004
          16 3.2410e-049 1.4517e-046 7.6186e-045 1.7730e-043 2.5618e-042 2.2737e-041 1.0487e-040 1.3469e-040 6.0905e-041 9.3371e-041 8.3629e-040 8.6774e-039 2.2129e-037 9.2728e-036 1.6039e-033 1.6505e-031 1.5160e-028 1.2439e-025 9.6181e-023 9.4162e-019 4.3171e-015 3.2480e-011 1.4775e-006 9.9729e-004
          17 1.7821e-047 2.1941e-045 1.2148e-043 2.9276e-042 4.3426e-041 4.0557e-040 2.0654e-039 3.6380e-039 1.8249e-040 6.0445e-039 2.4475e-038 1.8231e-037 3.8687e-036 1.4391e-034 2.1636e-032 2.0678e-030 1.6766e-027 1.2435e-024 8.7346e-022 7.0369e-018 2.6529e-014 1.5207e-010 3.2540e-006 1.3977e-003
          18 1.7024e-045 7.1569e-044 3.9893e-042 9.9614e-041 1.5161e-039 1.4792e-038 8.2174e-038 1.8305e-037 3.4588e-039 3.8356e-037 7.4636e-037 3.4986e-036 5.9728e-035 1.9571e-033 2.5499e-031 2.2595e-029 1.6163e-026 1.0836e-023 6.9151e-021 4.5881e-017 1.4226e-013 6.2109e-010 6.4342e-006 1.9125e-003
          19 5.5589e-043 1.0267e-041 5.4305e-040 1.4018e-038 2.1904e-037 2.2190e-036 1.3317e-035 3.5636e-035 6.8748e-036 6.9391e-035 4.5449e-035 7.2254e-035 8.5102e-034 2.4180e-032 2.7184e-030 2.2282e-028 1.4043e-025 8.5052e-023 4.9303e-020 2.6938e-016 6.8656e-013 2.2797e-009 1.1837e-005 2.5793e-003
          20 2.1808e-031 2.9416e-030 1.4829e-028 3.8832e-027 6.1480e-026 6.3316e-025 3.9330e-024 1.1355e-023 3.6718e-024 1.9555e-023 4.9258e-024 3.1232e-025 8.0209e-027 2.2392e-029 3.1998e-029 8.2169e-028 4.8642e-025 2.8040e-022 1.5509e-019 7.7095e-016 1.7857e-012 5.1876e-009 1.9543e-005 3.7140e-003
          21 1.7378e-041 1.7832e-040 8.4255e-039 2.2354e-037 3.5891e-036 3.7564e-035 2.4137e-034 7.4900e-034 3.6013e-034 1.0672e-033 2.2306e-035 6.6491e-034 1.0673e-032 2.6866e-031 2.5956e-029 1.9636e-027 1.0893e-024 5.9590e-022 3.1380e-019 1.4130e-015 2.9608e-012 7.4779e-009 2.0386e-005 3.3831e-003
          22 7.0106e-041 4.8785e-040 1.9611e-038 5.3006e-037 8.7506e-036 9.4299e-035 6.4340e-034 2.2602e-033 1.8706e-033 1.7897e-033 1.0767e-033 1.2906e-032 1.2994e-031 2.7630e-030 2.2798e-028 1.5871e-026 7.7379e-024 3.8211e-021 1.8274e-018 6.7824e-015 1.1681e-011 2.2425e-008 3.3782e-005 4.3712e-003
          23 9.7767e-040 5.4473e-039 1.8142e-037 4.9395e-036 8.3827e-035 9.2809e-034 6.6709e-033 2.6057e-032 3.1205e-032 7.1471e-033 4.8017e-032 2.1605e-031 1.4797e-030 2.6123e-029 1.8287e-027 1.1680e-025 4.9983e-023 2.2273e-020 9.6747e-018 2.9622e-014 4.1948e-011 6.1274e-008 5.4009e-005 5.5357e-003
          24 2.5816e-038 1.3179e-037 3.6291e-036 9.8330e-035 1.7130e-033 1.9469e-032 1.4638e-031 6.2729e-031 9.8592e-031 9.6209e-033 2.0006e-030 4.1416e-030 1.6617e-029 2.3230e-028 1.3660e-026 7.9736e-025 2.9892e-022 1.2011e-019 4.7371e-017 1.1969e-013 1.3935e-010 1.5494e-007 8.4497e-005 6.9203e-003
          25 2.5794e-036 1.3533e-035 3.1480e-034 8.3931e-033 1.4966e-031 1.7459e-030 1.3643e-029 6.3426e-029 1.2296e-028 5.2196e-030 2.4549e-028 1.8458e-028 2.2297e-028 1.9632e-027 9.4823e-026 5.0369e-024 1.6512e-021 5.9797e-019 2.1413e-016 4.4690e-013 4.2813e-010 3.6312e-007 1.2940e-004 8.5136e-003
          26 8.8612e-025 4.8920e-024 1.0639e-022 2.8056e-021 5.0515e-020 5.9669e-019 4.7403e-018 2.2827e-017 4.8148e-017 5.2971e-018 8.8806e-017 3.1672e-017 2.7173e-018 8.1748e-020 7.1063e-023 1.9026e-022 4.4137e-021 1.5471e-018 5.2954e-016 1.0094e-012 8.8163e-010 6.5798e-007 1.9494e-004 1.1571e-002
          27 2.2792e-035 1.3717e-034 2.8029e-033 7.2901e-032 1.3250e-030 1.5871e-029 1.2825e-028 6.4065e-028 1.4703e-027 3.0982e-028 2.3670e-027 1.9272e-028 8.9788e-028 1.4852e-026 6.1827e-025 2.9738e-023 8.5036e-021 2.7727e-018 9.0122e-016 1.5543e-012 1.2256e-009 7.9451e-007 1.9419e-004 1.0294e-002
          28 2.9611e-035 2.3280e-034 4.4052e-033 1.1130e-031 2.0511e-030 2.5231e-029 2.1002e-028 1.1173e-027 2.9486e-027 1.3328e-027 3.1674e-027 4.9891e-028 1.2553e-026 1.1477e-025 3.8111e-024 1.6491e-022 4.1032e-020 1.2036e-017 3.5505e-015 5.0658e-012 3.2911e-009 1.6366e-006 2.8656e-004 1.2291e-002
          29 1.1458e-034 1.4449e-033 2.6974e-032 6.6253e-031 1.2310e-029 1.5549e-028 1.3297e-027 7.4747e-027 2.2207e-026 1.6230e-026 1.2444e-026 2.3363e-026 1.4230e-025 8.5536e-025 2.2254e-023 8.5944e-022 1.8547e-019 4.8887e-017 1.3083e-014 1.5455e-011 8.2800e-009 3.1718e-006 4.1287e-004 1.4404e-002
          30 5.4456e-034 1.7640e-032 3.4985e-031 8.4083e-030 1.5663e-028 2.0294e-027 1.7807e-026 1.0499e-025 3.4545e-025 3.5446e-025 6.3771e-026 7.2674e-025 1.8946e-024 6.5072e-024 1.2500e-022 4.2608e-021 7.9461e-019 1.8795e-016 4.5618e-014 4.4658e-011 1.9756e-008 5.8619e-006 5.8580e-004 1.6722e-002
          31 4.1042e-034 7.4604e-031 1.7192e-029 4.0906e-028 7.6042e-027 1.0086e-025 9.0756e-025 5.5766e-024 2.0054e-023 2.6584e-023 1.8935e-025 5.6833e-023 5.8114e-023 6.3374e-023 6.8261e-022 2.0007e-020 3.2106e-018 6.8050e-016 1.4973e-013 1.2162e-010 4.4502e-008 1.0297e-005 8.1234e-004 1.9077e-002
          32 2.5279e-022 3.2460e-020 8.4875e-019 2.0214e-017 3.7482e-016 5.0288e-015 4.5866e-014 2.8748e-013 1.0793e-012 1.6036e-012 7.3945e-015 3.2471e-012 1.6753e-012 1.8994e-013 6.2367e-015 7.4775e-019 4.0175e-017 1.6212e-015 3.4680e-013 2.5507e-010 8.4355e-008 1.7134e-005 1.2026e-003 2.5478e-002
          33 2.4411e-031 5.5014e-030 1.6569e-028 3.9661e-027 7.3344e-026 9.9305e-025 9.1643e-024 5.8369e-023 2.2689e-022 3.6831e-022 1.2832e-023 6.8731e-022 1.5143e-022 9.5567e-023 3.3362e-021 9.0061e-020 1.2369e-017 2.3445e-015 4.6735e-013 3.1528e-010 9.5586e-008 1.7381e-005 1.1084e-003 2.1498e-002
          34 1.1554e-030 3.0392e-030 1.4254e-028 3.4997e-027 6.4310e-026 8.8554e-025 8.3838e-024 5.5106e-023 2.2930e-022 4.3910e-022 7.3846e-023 6.2124e-022 4.3773e-024 1.3609e-021 1.7436e-020 3.8887e-019 4.5419e-017 7.6838e-015 1.3870e-012 7.7823e-010 1.9596e-007 2.8265e-005 1.4875e-003 2.3896e-002
          35 1.1997e-029 5.2879e-030 5.3399e-028 1.3743e-026 2.5122e-025 3.5034e-024 3.4033e-023 2.3011e-022 1.0163e-021 2.2348e-021 8.0190e-022 2.0706e-021 1.0848e-021 1.1622e-020 8.8984e-020 1.6177e-018 1.5933e-016 2.3994e-014 3.9184e-012 1.8310e-009 3.8386e-007 4.4371e-005 1.9599e-003 2.6123e-002
          36 1.9471e-028 7.4843e-030 4.1135e-027 1.1350e-025 2.0711e-024 2.9126e-023 2.9022e-022 2.0143e-021 9.3702e-021 2.3179e-020 1.3446e-020 1.1571e-020 2.9700e-020 1.1451e-019 4.7184e-019 6.5600e-018 5.3834e-016 7.1941e-014 1.0620e-011 4.1387e-009 7.2459e-007 6.7877e-005 2.5514e-003 2.8250e-002
          37 8.2531e-027 5.7099e-029 9.6613e-026 2.9225e-024 5.3514e-023 7.5593e-022 7.7185e-021 5.4922e-020 2.6732e-019 7.3178e-019 5.9769e-019 1.3899e-019 1.4521e-018 2.2870e-018 3.1749e-018 2.6260e-017 1.7469e-015 2.0643e-013 2.7516e-011 8.9584e-009 1.3144e-006 1.0100e-004 3.2653e-003 3.0059e-002
          38 6.8543e-013 3.1945e-014 5.7358e-012 1.8673e-010 3.4405e-009 4.8653e-008 5.0454e-007 3.6495e-006 1.8252e-005 5.3077e-005 5.2010e-005 3.3290e-006 1.2147e-004 9.3244e-005 1.3559e-005 4.4251e-007 2.2554e-009 1.2351e-009 3.6204e-012 1.8776e-008 2.4617e-006 1.6646e-004 4.8859e-003 3.9731e-002
          39 2.5354e-025 1.8504e-026 1.8276e-024 6.1867e-023 1.1447e-021 1.6189e-020 1.6911e-019 1.2330e-018 6.2437e-018 1.8664e-017 1.9789e-017 4.7496e-019 4.4376e-017 2.2001e-017 6.8368e-019 9.0565e-017 5.4901e-015 5.7034e-013 6.8546e-011 1.8673e-008 2.3043e-006 1.4704e-004 4.1202e-003 3.1532e-002
          40 1.2424e-025 2.0348e-026 6.0121e-025 2.3159e-023 4.3637e-022 6.1657e-021 6.5723e-020 4.9099e-019 2.5746e-018 8.3089e-018 1.0843e-017 1.1184e-019 2.0007e-017 8.4172e-019 2.9313e-017 3.6632e-016 1.6734e-014 1.5219e-012 1.6468e-010 3.7605e-008 3.9201e-006 2.1035e-004 5.1353e-003 3.2656e-002
          41 3.6731e-025 9.4283e-026 1.2977e-024 5.7458e-023 1.1113e-021 1.5676e-020 1.6999e-019 1.3013e-018 7.0396e-018 2.4290e-017 3.7591e-017 3.6438e-018 5.1729e-017 4.4769e-018 1.9405e-016 1.4193e-015 4.9570e-014 3.9155e-012 3.8073e-010 7.3022e-008 6.4599e-006 2.9505e-004 6.2955e-003 3.3222e-002
          42 2.0797e-024 7.1647e-025 5.9075e-024 3.0055e-022 6.0114e-021 8.4703e-020 9.3122e-019 7.3045e-018 4.0655e-017 1.4873e-016 2.6559e-016 6.3310e-017 2.4540e-016 1.7575e-016 1.4009e-015 5.7476e-015 1.4404e-013 9.7774e-012 8.5232e-010 1.3756e-007 1.0378e-005 4.0806e-004 7.6217e-003 3.3304e-002
          43 2.6943e-023 1.1463e-023 6.9905e-023 4.0201e-021 8.3651e-020 1.1799e-018 1.3103e-017 1.0529e-016 6.0170e-016 2.3170e-015 4.6731e-015 1.9181e-015 2.5289e-015 6.0323e-015 1.7416e-014 2.8659e-014 4.1519e-013 2.3723e-011 1.8492e-009 2.5170e-007 1.6280e-005 5.5684e-004 9.1109e-003 3.2875e-002
          44 2.4381e-012 1.1982e-012 6.7815e-012 4.2134e-010 9.1067e-009 1.2891e-007 1.4403e-006 1.1813e-005 6.9015e-005 2.7655e-004 6.1183e-004 3.5221e-004 1.7369e-004 1.0546e-003 1.2485e-003 2.2440e-004 6.2766e-006 2.0665e-007 3.9569e-008 4.4024e-007 3.1189e-005 9.4649e-004 1.3787e-002 4.1939e-002
          45 4.0155e-021 2.0099e-021 1.1447e-020 7.1672e-019 1.5577e-017 2.2067e-016 2.4671e-015 2.0292e-014 1.1891e-013 4.7901e-013 1.0727e-012 6.4335e-013 2.7246e-013 1.8995e-012 1.9545e-012 1.4215e-013 9.2699e-013 5.6261e-011 3.8858e-009 4.4688e-007 2.4916e-005 7.4814e-004 1.0723e-002 3.1827e-002
          46 1.3959e-022 8.0107e-023 5.8626e-022 3.7571e-020 8.5385e-019 1.2201e-017 1.3692e-016 1.1513e-015 6.9127e-015 2.8979e-014 7.1055e-014 5.6720e-014 5.2200e-015 1.4264e-013 3.3580e-014 1.1580e-013 3.0999e-012 1.2926e-010 7.9482e-009 7.7421e-007 3.7417e-005 9.9373e-004 1.2473e-002 3.0296e-002
          47 8.6165e-023 5.7070e-023 9.3323e-022 5.6378e-020 1.3368e-018 1.9358e-017 2.1762e-016 1.8671e-015 1.1481e-014 4.9871e-014 1.3230e-013 1.3239e-013 2.1076e-016 2.6449e-013 1.6813e-016 6.9354e-013 8.8507e-012 2.9217e-010 1.5841e-008 1.3096e-006 5.5174e-005 1.3041e-003 1.4330e-002 2.8298e-002
          48 1.3436e-023 1.4883e-023 3.6306e-021 1.8881e-019 4.6426e-018 6.8467e-017 7.7008e-016 6.7263e-015 4.2337e-014 1.8992e-013 5.3968e-013 6.4956e-013 1.9039e-014 9.6785e-013 1.6272e-013 3.9026e-012 2.6123e-011 6.4849e-010 3.0744e-008 2.1614e-006 7.9817e-005 1.6869e-003 1.6219e-002 2.5815e-002
          49 1.3834e-021 7.5434e-022 3.4124e-020 1.4076e-018 3.5530e-017 5.3601e-016 6.0319e-015 5.3491e-014 3.4450e-013 1.5916e-012 4.8031e-012 6.7453e-012 8.1195e-013 6.9986e-012 5.1617e-012 3.2025e-011 8.9318e-011 1.4292e-009 5.8391e-008 3.4979e-006 1.1381e-004 2.1577e-003 1.8143e-002 2.3023e-002
          50 1.3874e-018 8.9217e-019 7.0625e-018 2.1811e-016 5.5716e-015 8.6296e-014 9.7269e-013 8.7323e-012 5.7509e-011 2.7305e-010 8.6874e-010 1.3905e-009 3.4383e-010 9.2074e-010 1.7393e-009 3.8799e-009 1.5945e-009 3.4816e-009 1.0790e-007 5.5551e-006 1.6005e-004 2.7278e-003 2.0047e-002 2.0007e-002
          51 1.5672e-010 1.0210e-010 6.9048e-010 2.0345e-008 5.1987e-007 8.0863e-006 9.1182e-005 8.1989e-004 5.4175e-003 2.5825e-002 8.2780e-002 1.3492e-001 3.6238e-002 8.2648e-002 1.7710e-001 3.3775e-001 7.1584e-002 1.3215e-003 1.9301e-004 1.8982e-006 7.3764e-007 1.5458e-004 9.5946e-004 9.4074e-004
          52 4.1959e-019 2.8874e-019 1.0189e-018 2.2918e-017 5.8206e-016 9.2782e-015 1.0497e-013 9.5124e-013 6.4003e-012 3.1182e-011 1.0395e-010 1.8613e-010 7.3534e-011 6.9135e-011 2.9483e-010 2.1172e-010 1.4666e-010 6.4024e-009 1.9904e-007 8.6524e-006 2.2164e-004 3.4001e-003 2.1822e-002 1.6832e-002
          53 7.5826e-019 5.4437e-019 1.2107e-018 1.9845e-017 4.9111e-016 8.0635e-015 9.1847e-014 8.3787e-013 5.7528e-012 2.8725e-011 9.9818e-011 1.9692e-010 1.0930e-010 3.2696e-011 3.4181e-010 4.1728e-011 8.6927e-010 1.4164e-008 3.5748e-007 1.3267e-005 3.0331e-004 4.1888e-003 2.3452e-002 1.3669e-002
          54 3.0023e-018 2.2183e-018 3.7282e-018 4.5541e-017 1.0752e-015 1.8165e-014 2.0906e-013 1.9156e-012 1.3401e-011 6.8510e-011 2.4711e-010 5.3034e-010 3.8264e-010 2.3118e-011 9.1381e-010 4.4946e-012 3.6614e-009 3.2098e-008 6.3493e-007 2.0065e-005 4.1061e-004 5.1038e-003 2.4892e-002 1.0642e-002
          55 2.1270e-017 1.6019e-017 2.2658e-017 2.1396e-016 4.7232e-015 8.1863e-014 9.5565e-013 8.7798e-012 6.2474e-011 3.2671e-010 1.2189e-009 2.8156e-009 2.5074e-009 5.3654e-013 4.4531e-009 8.9049e-010 1.9299e-008 7.9965e-008 1.1173e-006 2.9897e-005 5.4893e-004 6.1363e-003 2.6019e-002 7.8343e-003
          56 5.5524e-016 4.2291e-016 5.3920e-016 4.1136e-015 8.3458e-014 1.4764e-012 1.7549e-011 1.6151e-010 1.1666e-009 6.2357e-009 2.3997e-008 5.9123e-008 6.2636e-008 1.8577e-009 7.9881e-008 5.2357e-008 2.9827e-007 3.3309e-007 1.9847e-006 4.3885e-005 7.2588e-004 7.2882e-003 2.6799e-002 5.3595e-003
          57 1.0304e-009 7.8718e-010 9.7007e-010 6.7605e-009 1.3071e-007 2.3304e-006 2.7995e-005 2.5783e-004 1.8752e-003 1.0132e-002 3.9574e-002 1.0045e-001 1.1496e-001 7.4778e-003 1.2176e-001 1.2124e-001 3.8961e-001 9.1435e-002 5.7870e-004 5.0291e-004 1.2432e-005 2.2509e-006 1.0453e-005 2.7716e-009
          58 2.0010e-015 1.5307e-015 1.8427e-015 1.1905e-014 2.1919e-013 3.9297e-012 4.7730e-011 4.3992e-010 3.2192e-009 1.7570e-008 6.9586e-008 1.8147e-007 2.2245e-007 2.4047e-008 1.9418e-007 2.7423e-007 5.0544e-007 1.3520e-008 3.2568e-006 6.4928e-005 9.5065e-004 8.5658e-003 2.7232e-002 3.3081e-003
          59 8.3017e-016 6.3359e-016 7.4458e-016 4.2681e-015 7.0817e-014 1.2755e-012 1.5874e-011 1.4662e-010 1.0847e-009 6.0392e-009 2.4568e-008 6.7374e-008 9.3518e-008 2.0088e-008 5.2114e-008 1.3863e-007 6.8725e-008 3.2512e-007 5.8491e-006 9.3706e-005 1.2332e-003 9.9499e-003 2.7237e-002 1.7299e-003
          60 1.3449e-015 1.0173e-015 1.1977e-015 6.3671e-015 9.5144e-014 1.7044e-012 2.1775e-011 2.0180e-010 1.5064e-009 8.5463e-009 3.5658e-008 1.0227e-007 1.5798e-007 5.3441e-008 5.0386e-008 2.5075e-007 1.2817e-008 1.1058e-006 1.0588e-005 1.3477e-004 1.5827e-003 1.1414e-002 2.6771e-002 6.5783e-004
          61 4.0832e-015 3.0386e-015 3.6663e-015 1.8838e-014 2.5491e-013 4.4929e-012 5.8967e-011 5.4937e-010 4.1313e-009 2.3852e-008 1.0193e-007 3.0435e-007 5.1587e-007 2.4324e-007 7.7732e-008 8.1132e-007 1.8697e-008 4.0070e-006 2.0448e-005 1.9345e-004 2.0138e-003 1.2958e-002 2.5880e-002 9.8966e-005
          62 2.7795e-014 2.0180e-014 2.5518e-014 1.3172e-013 1.6319e-012 2.7999e-011 3.7722e-010 3.5415e-009 2.6794e-008 1.5720e-007 6.8720e-007 2.1281e-006 3.9116e-006 2.3858e-006 1.8301e-007 5.7455e-006 1.2631e-006 2.4509e-005 4.9654e-005 2.7789e-004 2.5371e-003 1.4568e-002 2.4573e-002 2.8147e-005
          63 6.2138e-010 4.3631e-010 5.9110e-010 3.1729e-009 3.6647e-008 6.0703e-007 8.3695e-006 7.9354e-005 6.0333e-004 3.5904e-003 1.6022e-002 5.1228e-002 1.0084e-001 7.5094e-002 3.0963e-004 1.3213e-001 7.2615e-002 4.0538e-001 9.7642e-002 8.2592e-006 1.2912e-004 1.8089e-003 9.2300e-004 6.8013e-005
          64 2.8994e-011 2.0323e-011 2.7634e-011 1.4870e-010 1.7129e-009 2.8324e-008 3.9089e-007 3.7079e-006 2.8197e-005 1.6790e-004 7.4991e-004 2.4009e-003 4.7393e-003 3.5570e-003 1.1149e-005 6.1723e-003 3.4981e-003 1.8589e-002 3.6790e-003 3.9487e-004 3.6380e-003 1.4573e-002 2.1910e-002 3.4279e-004
          65 9.4654e-014 6.3148e-014 9.5432e-014 5.5518e-013 6.0611e-012 9.5805e-011 1.3493e-009 1.2968e-008 9.9074e-008 5.9779e-007 2.7247e-006 8.9936e-006 1.8904e-005 1.6830e-005 2.4735e-007 2.0749e-005 2.1841e-005 3.5199e-005 2.8939e-005 5.8693e-004 4.0206e-003 1.7635e-002 2.0750e-002 1.1214e-003
          66 5.8361e-014 3.6251e-014 6.3978e-014 4.1828e-013 4.4202e-012 6.6380e-011 9.4931e-010 9.2684e-009 7.1135e-008 4.3435e-007 2.0180e-006 6.8520e-006 1.5231e-005 1.5658e-005 1.1358e-006 1.3303e-005 2.3033e-005 8.5219e-006 1.0414e-004 8.7890e-004 4.9685e-003 1.9144e-002 1.8379e-002 2.1320e-003
          67 7.2729e-014 4.0481e-014 9.0594e-014 6.9544e-013 7.2758e-012 1.0348e-010 1.4930e-009 1.4844e-008 1.1450e-007 7.0654e-007 3.3418e-006 1.1650e-005 2.7224e-005 3.1641e-005 4.9631e-006 1.7637e-005 4.8452e-005 9.5635e-007 2.8991e-004 1.3862e-003 6.1239e-003 2.0513e-002 1.5792e-002 3.3280e-003
          68 1.5063e-013 6.9258e-014 2.3093e-013 2.1970e-012 2.3288e-011 3.1364e-010 4.5320e-009 4.5970e-008 3.5662e-007 2.2214e-006 1.0684e-005 3.8174e-005 9.3300e-005 1.2054e-004 3.0922e-005 4.0758e-005 1.8185e-004 7.9622e-006 1.0242e-003 2.4892e-003 7.4904e-003 2.1627e-002 1.3051e-002 4.6239e-003
          69 9.3329e-013 2.7891e-013 2.0842e-012 2.6395e-011 2.9003e-010 3.7116e-009 5.3277e-008 5.5202e-007 4.3115e-006 2.7082e-005 1.3226e-004 4.8357e-004 1.2305e-003 1.7422e-003 6.3471e-004 3.1463e-004 2.4867e-003 5.7605e-004 1.0654e-002 8.2333e-003 8.6657e-003 2.1856e-002 1.0138e-002 6.0743e-003
          70 2.6782e-011 4.6238e-012 8.3216e-011 1.2636e-009 1.4259e-008 1.7824e-007 2.5419e-006 2.6628e-005 2.0877e-004 1.3165e-003 6.4761e-003 2.3941e-002 6.2081e-002 9.1632e-002 3.8517e-002 1.1144e-002 1.2553e-001 4.4971e-002 4.3660e-001 1.0109e-001 4.7105e-004 5.2506e-005 7.0973e-006 5.6308e-004
