# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=14) -> e + D2(j3Dg,vf=22)
# Initial-state energy: -1.02471 Hartrees
# Final-state energy:   -0.55725 Hartrees
# Threshold: 1.27202E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.27202E+01   0.00000E+00
  1.30000E+01   5.52160E-05
  1.35000E+01   8.78435E-05
  1.40000E+01   1.00780E-04
  1.45000E+01   1.06437E-04
  1.50000E+01   1.08285E-04
  1.55000E+01   1.07904E-04
  1.60000E+01   1.06261E-04
  1.65000E+01   1.03730E-04
  1.70000E+01   1.00694E-04
  1.75000E+01   9.73973E-05
  1.80000E+01   9.32241E-05
  1.85000E+01   8.92231E-05
  1.90000E+01   8.53436E-05
  1.95000E+01   8.15840E-05
  2.00000E+01   7.79196E-05
  2.10000E+01   7.10468E-05
  2.20000E+01   6.47847E-05
  2.30000E+01   5.90993E-05
  2.40000E+01   5.39596E-05
  2.50000E+01   4.93334E-05
  2.60000E+01   4.51691E-05
  2.70000E+01   4.14294E-05
  2.80000E+01   3.80613E-05
  2.90000E+01   3.50388E-05
  3.00000E+01   3.23169E-05
  3.50000E+01   2.21446E-05
  4.00000E+01   1.57988E-05
  4.50000E+01   1.16700E-05
  5.00000E+01   8.85688E-06
  6.00000E+01   5.45495E-06
  7.00000E+01   3.60164E-06
  8.00000E+01   2.50526E-06
  9.00000E+01   1.81436E-06
  1.00000E+02   1.35762E-06
  1.25000E+02   7.30902E-07
  1.50000E+02   4.39362E-07
