# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=12) -> e + H2(GK1Sg) (dissociative excitation)
# Initial-state energy: -1.00823 Hartrees
#
# Threshold: 1.04282E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.04282E+01   0.00000E+00
  1.05000E+01   4.86447E-04
  1.15000E+01   9.12803E-03
  1.20000E+01   1.43364E-02
  1.25000E+01   2.00452E-02
  1.30000E+01   2.39092E-02
  1.35000E+01   2.66810E-02
  1.40000E+01   2.92662E-02
  1.45000E+01   3.19623E-02
  1.50000E+01   3.36227E-02
  1.55000E+01   3.50994E-02
  1.60000E+01   3.64560E-02
  1.65000E+01   3.75908E-02
  1.70000E+01   3.86474E-02
  1.75000E+01   3.94004E-02
  1.80000E+01   4.02225E-02
  1.85000E+01   4.09800E-02
  1.90000E+01   4.15161E-02
  1.95000E+01   4.18705E-02
  2.00000E+01   4.20826E-02
  2.10000E+01   4.21756E-02
  2.20000E+01   4.19495E-02
  2.30000E+01   4.15182E-02
  2.40000E+01   4.09548E-02
  2.50000E+01   4.03078E-02
  2.60000E+01   3.96142E-02
  2.70000E+01   3.88993E-02
  2.80000E+01   3.81814E-02
  2.90000E+01   3.74720E-02
  3.00000E+01   3.67793E-02
  3.50000E+01   3.36995E-02
  4.00000E+01   3.12706E-02
  4.50000E+01   2.93605E-02
  5.00000E+01   2.78128E-02
  6.00000E+01   2.53885E-02
  7.00000E+01   2.34728E-02
  8.00000E+01   2.18268E-02
  9.00000E+01   2.03605E-02
  1.00000E+02   1.90363E-02
  1.25000E+02   1.62398E-02
  1.50000E+02   1.40641E-02
  2.00000E+02   1.10858E-02
  2.50000E+02   9.25468E-03
  3.00000E+02   7.96979E-03
  3.50000E+02   6.88430E-03
  4.00000E+02   5.88703E-03
  4.50000E+02   5.08589E-03
  5.00000E+02   4.80661E-03
