# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=3) -> e + H2(a3Sg) (dissociative excitation)
# Initial-state energy: -1.11083 Hartrees
#
# Threshold: 1.32202E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.32202E+01   0.00000E+00
  1.35000E+01   2.85479E-03
  1.40000E+01   1.73299E-02
  1.45000E+01   3.50659E-02
  1.50000E+01   4.46540E-02
  1.55000E+01   4.45265E-02
  1.60000E+01   4.47228E-02
  1.65000E+01   4.50484E-02
  1.70000E+01   4.45336E-02
  1.75000E+01   4.60755E-02
  1.80000E+01   4.46433E-02
  1.85000E+01   4.33830E-02
  1.90000E+01   4.20311E-02
  1.95000E+01   4.04790E-02
  2.00000E+01   3.87929E-02
  2.10000E+01   3.51810E-02
  2.20000E+01   3.17160E-02
  2.30000E+01   2.85217E-02
  2.40000E+01   2.56352E-02
  2.50000E+01   2.30543E-02
  2.60000E+01   2.07599E-02
  2.70000E+01   1.87252E-02
  2.80000E+01   1.69223E-02
  2.90000E+01   1.53241E-02
  3.00000E+01   1.39055E-02
  3.50000E+01   8.81544E-03
  4.00000E+01   5.91028E-03
  4.50000E+01   4.18105E-03
  5.00000E+01   3.06558E-03
  6.00000E+01   1.78890E-03
  7.00000E+01   1.13297E-03
  8.00000E+01   7.62138E-04
  9.00000E+01   5.36947E-04
  1.00000E+02   3.92394E-04
  1.25000E+02   2.01771E-04
  1.50000E+02   1.17091E-04
