# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=3) -> e + H2(J1Dg,vf=17)
# Initial-state energy: -1.11083 Hartrees
# Final-state energy:   -0.55566 Hartrees
# Threshold: 1.51070E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.51070E+01   0.00000E+00
  1.55000E+01   1.57903E-05
  1.60000E+01   2.23903E-05
  1.65000E+01   2.65271E-05
  1.70000E+01   2.89397E-05
  1.75000E+01   3.05299E-05
  1.80000E+01   3.16203E-05
  1.85000E+01   3.23763E-05
  1.90000E+01   3.28261E-05
  1.95000E+01   3.32157E-05
  2.00000E+01   3.34701E-05
  2.10000E+01   3.36831E-05
  2.20000E+01   3.35604E-05
  2.30000E+01   3.32750E-05
  2.40000E+01   3.28748E-05
  2.50000E+01   3.24135E-05
  2.60000E+01   3.19100E-05
  2.70000E+01   3.13740E-05
  2.80000E+01   3.08184E-05
  2.90000E+01   3.02541E-05
  3.00000E+01   2.96829E-05
  3.50000E+01   2.69532E-05
  4.00000E+01   2.45574E-05
  4.50000E+01   2.24924E-05
  5.00000E+01   2.07278E-05
  6.00000E+01   1.78415E-05
  7.00000E+01   1.56196E-05
  8.00000E+01   1.38746E-05
  9.00000E+01   1.24644E-05
  1.00000E+02   1.12967E-05
  1.25000E+02   9.13820E-06
  1.50000E+02   7.65059E-06
  2.00000E+02   5.74684E-06
  2.50000E+02   4.58262E-06
  3.00000E+02   3.79845E-06
  3.50000E+02   3.23333E-06
  4.00000E+02   2.80968E-06
  4.50000E+02   2.48287E-06
  5.00000E+02   2.22230E-06
