# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=2) -> e + H2(I1Pg) (sum over all final vibrational levels)
# Initial-state energy: -1.12766 Hartrees
#
# Threshold: 1.28771E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.28771E+01   0.00000E+00
  1.30000E+01   1.61894E-05
  1.35000E+01   1.53656E-03
  1.40000E+01   4.97709E-03
  1.45000E+01   8.84729E-03
  1.50000E+01   1.27789E-02
  1.55000E+01   1.63463E-02
  1.60000E+01   1.94842E-02
  1.65000E+01   2.23040E-02
  1.70000E+01   2.48379E-02
  1.75000E+01   2.70948E-02
  1.80000E+01   2.91318E-02
  1.85000E+01   3.09734E-02
  1.90000E+01   3.26343E-02
  1.95000E+01   3.41137E-02
  2.00000E+01   3.54177E-02
  2.10000E+01   3.75411E-02
  2.20000E+01   3.91094E-02
  2.30000E+01   4.02317E-02
  2.40000E+01   4.09986E-02
  2.50000E+01   4.14858E-02
  2.60000E+01   4.17519E-02
  2.70000E+01   4.18452E-02
  2.80000E+01   4.18025E-02
  2.90000E+01   4.16532E-02
  3.00000E+01   4.14123E-02
  3.50000E+01   3.94788E-02
  4.00000E+01   3.70571E-02
  4.50000E+01   3.46228E-02
  5.00000E+01   3.23407E-02
  6.00000E+01   2.83777E-02
  7.00000E+01   2.51620E-02
  8.00000E+01   2.25479E-02
  9.00000E+01   2.03996E-02
  1.00000E+02   1.86106E-02
  1.25000E+02   1.52436E-02
  1.50000E+02   1.29026E-02
  2.00000E+02   9.88722E-03
  2.50000E+02   8.03975E-03
  3.00000E+02   6.79136E-03
  3.50000E+02   5.88554E-03
  4.00000E+02   5.18672E-03
  4.50000E+02   4.61587E-03
  5.00000E+02   4.12485E-03
