# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=2) -> e + H2(I1Pg) (dissociative excitation)
# Initial-state energy: -1.12766 Hartrees
#
# Threshold: 1.36782E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.36782E+01   0.00000E+00
  1.40000E+01   3.48078E-05
  1.45000E+01   2.08468E-04
  1.50000E+01   6.24818E-04
  1.55000E+01   1.19415E-03
  1.60000E+01   1.78481E-03
  1.65000E+01   2.38541E-03
  1.70000E+01   3.02925E-03
  1.75000E+01   3.75927E-03
  1.80000E+01   4.57224E-03
  1.85000E+01   5.41014E-03
  1.90000E+01   6.23184E-03
  1.95000E+01   7.01268E-03
  2.00000E+01   7.73816E-03
  2.10000E+01   9.00899E-03
  2.20000E+01   1.00451E-02
  2.30000E+01   1.08700E-02
  2.40000E+01   1.15169E-02
  2.50000E+01   1.20165E-02
  2.60000E+01   1.23947E-02
  2.70000E+01   1.26737E-02
  2.80000E+01   1.28715E-02
  2.90000E+01   1.30014E-02
  3.00000E+01   1.30775E-02
  3.50000E+01   1.29386E-02
  4.00000E+01   1.23697E-02
  4.50000E+01   1.16655E-02
  5.00000E+01   1.09444E-02
  6.00000E+01   9.61647E-03
  7.00000E+01   8.49859E-03
  8.00000E+01   7.57639E-03
  9.00000E+01   6.81453E-03
  1.00000E+02   6.18019E-03
  1.25000E+02   4.99327E-03
  1.50000E+02   4.18051E-03
  2.00000E+02   3.16112E-03
  2.50000E+02   2.56004E-03
  3.00000E+02   2.16651E-03
  3.50000E+02   1.88521E-03
  4.00000E+02   1.66598E-03
  4.50000E+02   1.48136E-03
  5.00000E+02   1.31411E-03
