# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=2) -> e + H2(H1Sg) (sum over all bound final vibrational levels)
# Initial-state energy: -1.12766 Hartrees
#
# Threshold: 1.30082E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.30082E+01   0.00000E+00
  1.35000E+01   1.66894E-03
  1.40000E+01   4.74057E-03
  1.45000E+01   8.93660E-03
  1.50000E+01   1.21936E-02
  1.55000E+01   1.56806E-02
  1.60000E+01   1.89273E-02
  1.65000E+01   2.14772E-02
  1.70000E+01   2.36207E-02
  1.75000E+01   2.54665E-02
  1.80000E+01   2.70759E-02
  1.85000E+01   2.84889E-02
  1.90000E+01   2.97335E-02
  1.95000E+01   3.08337E-02
  2.00000E+01   3.18097E-02
  2.10000E+01   3.34519E-02
  2.20000E+01   3.47595E-02
  2.30000E+01   3.58020E-02
  2.40000E+01   3.66251E-02
  2.50000E+01   3.72672E-02
  2.60000E+01   3.77608E-02
  2.70000E+01   3.81306E-02
  2.80000E+01   3.83949E-02
  2.90000E+01   3.85746E-02
  3.00000E+01   3.86802E-02
  3.50000E+01   3.84229E-02
  4.00000E+01   3.74056E-02
  4.50000E+01   3.60501E-02
  5.00000E+01   3.45703E-02
  6.00000E+01   3.16122E-02
  7.00000E+01   2.89030E-02
  8.00000E+01   2.65155E-02
  9.00000E+01   2.44492E-02
  1.00000E+02   2.26686E-02
  1.25000E+02   1.92097E-02
  1.50000E+02   1.67711E-02
  2.00000E+02   1.37018E-02
  2.50000E+02   1.19168E-02
  3.00000E+02   1.07356E-02
  3.50000E+02   9.81883E-03
  4.00000E+02   8.97935E-03
  4.50000E+02   8.10330E-03
  5.00000E+02   7.11234E-03
