# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=4) -> e + D2(C1Pu) (sum over all bound final vibrational levels)
# Initial-state energy: -1.11607 Hartrees
#
# Threshold: 1.09286E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.09286E+01   0.00000E+00
  1.15000E+01   1.79228E-02
  1.20000E+01   5.22701E-02
  1.25000E+01   9.38601E-02
  1.30000E+01   1.38276E-01
  1.35000E+01   1.83987E-01
  1.40000E+01   2.27689E-01
  1.45000E+01   2.69029E-01
  1.50000E+01   3.08115E-01
  1.55000E+01   3.45097E-01
  1.60000E+01   3.80149E-01
  1.65000E+01   4.13406E-01
  1.70000E+01   4.45074E-01
  1.75000E+01   4.75266E-01
  1.80000E+01   5.04019E-01
  1.85000E+01   5.31498E-01
  1.90000E+01   5.57690E-01
  1.95000E+01   5.82759E-01
  2.00000E+01   6.06753E-01
  2.10000E+01   6.51802E-01
  2.20000E+01   6.93242E-01
  2.30000E+01   7.31435E-01
  2.40000E+01   7.66720E-01
  2.50000E+01   7.99365E-01
  2.60000E+01   8.29600E-01
  2.70000E+01   8.57641E-01
  2.80000E+01   8.83649E-01
  2.90000E+01   9.07832E-01
  3.00000E+01   9.30295E-01
  3.50000E+01   1.02170E+00
  4.00000E+01   1.08572E+00
  4.50000E+01   1.12945E+00
  5.00000E+01   1.15829E+00
  6.00000E+01   1.18504E+00
  7.00000E+01   1.18537E+00
  8.00000E+01   1.17031E+00
  9.00000E+01   1.14610E+00
  1.00000E+02   1.11661E+00
  1.25000E+02   1.03427E+00
  1.50000E+02   9.52940E-01
  2.00000E+02   8.14486E-01
  2.50000E+02   7.10098E-01
  3.00000E+02   6.32198E-01
  3.50000E+02   5.71934E-01
  4.00000E+02   5.23238E-01
  4.50000E+02   4.81292E-01
  5.00000E+02   4.42444E-01
