# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=4) -> e + D2(H1Sg) (sum over all bound final vibrational levels)
# Initial-state energy: -1.11607 Hartrees
#
# Threshold: 1.26505E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.26505E+01   0.00000E+00
  1.30000E+01   2.18645E-04
  1.35000E+01   2.72768E-03
  1.40000E+01   6.59689E-03
  1.45000E+01   1.04912E-02
  1.50000E+01   1.46395E-02
  1.55000E+01   1.78822E-02
  1.60000E+01   2.05726E-02
  1.65000E+01   2.28472E-02
  1.70000E+01   2.47993E-02
  1.75000E+01   2.64916E-02
  1.80000E+01   2.79689E-02
  1.85000E+01   2.92676E-02
  1.90000E+01   3.04111E-02
  1.95000E+01   3.14186E-02
  2.00000E+01   3.23082E-02
  2.10000E+01   3.37966E-02
  2.20000E+01   3.49753E-02
  2.30000E+01   3.59070E-02
  2.40000E+01   3.66342E-02
  2.50000E+01   3.71940E-02
  2.60000E+01   3.76163E-02
  2.70000E+01   3.79244E-02
  2.80000E+01   3.81345E-02
  2.90000E+01   3.82694E-02
  3.00000E+01   3.83348E-02
  3.50000E+01   3.79554E-02
  4.00000E+01   3.68884E-02
  4.50000E+01   3.55118E-02
  5.00000E+01   3.40313E-02
  6.00000E+01   3.11049E-02
  7.00000E+01   2.84362E-02
  8.00000E+01   2.60811E-02
  9.00000E+01   2.40458E-02
  1.00000E+02   2.22927E-02
  1.25000E+02   1.88852E-02
  1.50000E+02   1.64789E-02
  2.00000E+02   1.34373E-02
  2.50000E+02   1.16665E-02
  3.00000E+02   1.04988E-02
  3.50000E+02   9.60135E-03
  4.00000E+02   8.79029E-03
  4.50000E+02   7.95282E-03
  5.00000E+02   7.00907E-03
