# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=0) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  13 <-  0  1.54287E+01    4.93540E-02   4.50660E-04   8.07030E-03   6.15000E-03  -3.60920E-02   3.14780E-02
  14 <-  0  1.54343E+01   -3.06220E-15   1.49950E-22  -9.30080E-22   4.98790E-21  -1.01420E-20   6.58950E-21
  15 <-  0  1.54634E+01    6.97720E-12  -1.31130E-22   3.21080E-22  -2.47410E-22   1.01930E-23   4.78580E-23
  16 <-  0  1.54917E+01    9.66080E-16   4.01810E-22  -9.36870E-23   2.70730E-22  -2.28750E-21   2.53560E-21
  17 <-  0  1.55192E+01    4.07450E-11  -3.56480E-21   1.24730E-20  -1.56230E-20   9.62580E-21  -1.59660E-21
  18 <-  0  1.55389E+01    4.16860E-02   4.75280E-04   4.59600E-03   8.67290E-03  -3.21530E-02   2.58390E-02
  19 <-  0  1.55460E+01    7.69900E-11  -1.36660E-20   4.76720E-20  -6.52490E-20   4.79000E-20  -1.30590E-20
  20 <-  0  1.55721E+01    6.77670E-11   1.13450E-20  -9.50020E-21   8.89690E-20  -1.96180E-19   1.39740E-19
  21 <-  0  1.55975E+01    2.50630E-10   2.02770E-19  -2.80090E-19   1.69180E-18  -3.40700E-18   2.32630E-18
  22 <-  0  1.56223E+01    2.81210E-09   2.13910E-18   1.88010E-17   4.78580E-17  -1.58420E-16   1.23530E-16
  23 <-  0  1.56403E+01    3.57710E-02   2.77840E-04   3.16850E-03   7.40830E-03  -2.50890E-02   1.96330E-02
  24 <-  0  1.56466E+01    3.30810E-08   2.38500E-16   2.69390E-15   6.39960E-15  -2.15550E-14   1.68430E-14
  25 <-  0  1.56705E+01    3.40480E-08   2.12260E-16   2.88860E-15   6.72980E-15  -2.27180E-14   1.77310E-14
  26 <-  0  1.56938E+01    1.16580E-07   1.88470E-15   3.47440E-14   7.67510E-14  -2.62570E-13   2.05210E-13
  27 <-  0  1.57167E+01    8.26880E-07   6.49620E-14   1.79690E-12   3.73260E-12  -1.29910E-11   1.01760E-11
  28 <-  0  1.57320E+01    3.09980E-02   6.07780E-05   2.58090E-03   5.09360E-03  -1.80060E-02   1.41370E-02
  29 <-  0  1.57392E+01    6.02660E-06   1.73610E-12   9.86150E-11   1.89550E-10  -6.75660E-10   5.31180E-10
  30 <-  0  1.57612E+01    6.13170E-06  -7.89230E-14   1.05870E-10   1.85400E-10  -6.81780E-10   5.38680E-10
  31 <-  0  1.57827E+01    1.91920E-05  -1.99160E-11   1.07820E-09   1.69650E-09  -6.48530E-09   5.15630E-09
  32 <-  0  1.58038E+01    1.60100E-04  -2.82210E-09   7.83800E-08   1.07950E-07  -4.35140E-07   3.48950E-07
  33 <-  0  1.58126E+01    2.67520E-02  -9.62590E-05   2.23100E-03   2.88440E-03  -1.19440E-02   9.61840E-03
  34 <-  0  1.58244E+01    3.61810E-04  -2.20750E-08   4.19300E-07   4.93050E-07  -2.12990E-06   1.72650E-06
  35 <-  0  1.58445E+01    5.20350E-04  -6.12510E-08   9.06640E-07   8.98300E-07  -4.21280E-06   3.45540E-06
  36 <-  0  1.58637E+01    1.99850E-03  -1.13150E-06   1.39700E-05   1.13990E-05  -5.92200E-05   4.92270E-05
  37 <-  0  1.58771E+01    1.91530E-02  -1.18190E-04   1.32020E-03   9.31530E-04  -5.25680E-03   4.41250E-03
  38 <-  0  1.58836E+01    9.90320E-03  -3.35400E-05   3.58190E-04   2.32570E-04  -1.37950E-03   1.16430E-03
  39 <-  0  1.59004E+01    6.55850E-03  -1.69330E-05   1.63200E-04   8.27800E-05  -5.74820E-04   4.92830E-04
  40 <-  0  1.59157E+01    9.31550E-03  -3.71720E-05   3.35890E-04   1.47380E-04  -1.12790E-03   9.74410E-04
  41 <-  0  1.59291E+01    1.15720E-02  -6.08290E-05   5.24840E-04   2.09440E-04  -1.71050E-03   1.48380E-03
  42 <-  0  1.59430E+01    1.10750E-02  -6.04670E-05   4.93380E-04   1.52190E-04  -1.50410E-03   1.32180E-03
  43 <-  0  1.59579E+01    1.04080E-02  -5.47250E-05   4.33910E-04   1.44650E-04  -1.34110E-03   1.17110E-03
  44 <-  0  1.59729E+01    1.02620E-02  -5.45970E-05   4.20530E-04   1.48950E-04  -1.31370E-03   1.14070E-03
  45 <-  0  1.59879E+01    1.02260E-02  -5.62940E-05   4.19470E-04   1.44920E-04  -1.29740E-03   1.12570E-03
  46 <-  0  1.60029E+01    1.01020E-02  -5.74300E-05   4.13450E-04   1.30940E-04  -1.24780E-03   1.08570E-03
  47 <-  0  1.60178E+01    9.93330E-03  -5.80070E-05   4.04150E-04   1.14610E-04  -1.18570E-03   1.03540E-03
  48 <-  0  1.60328E+01    9.76570E-03  -5.85860E-05   3.95570E-04   9.67780E-05  -1.12240E-03   9.85140E-04
  49 <-  0  1.60478E+01    9.60740E-03  -5.91590E-05   3.87890E-04   7.91920E-05  -1.06210E-03   9.37660E-04
  50 <-  0  1.60627E+01    9.45100E-03  -5.96430E-05   3.80490E-04   6.16820E-05  -1.00300E-03   8.91390E-04
  51 <-  0  1.60775E+01    9.28850E-03  -6.00280E-05   3.73140E-04   4.27150E-05  -9.41300E-04   8.43650E-04
  52 <-  0  1.60923E+01    9.12090E-03  -6.01580E-05   3.65140E-04   2.50860E-05  -8.81340E-04   7.96970E-04
  53 <-  0  1.61070E+01    8.95210E-03  -6.01200E-05   3.56980E-04   8.35490E-06  -8.23350E-04   7.51720E-04
  54 <-  0  1.61216E+01    8.78960E-03  -6.01430E-05   3.49800E-04  -9.44330E-06  -7.65660E-04   7.07550E-04
  55 <-  0  1.61360E+01    8.62740E-03  -6.00350E-05   3.42610E-04  -2.65060E-05  -7.09840E-04   6.64800E-04
  56 <-  0  1.61504E+01    8.46820E-03  -5.98190E-05   3.35470E-04  -4.23630E-05  -6.57060E-04   6.24290E-04
  57 <-  0  1.61646E+01    8.30920E-03  -5.94580E-05   3.28190E-04  -5.70780E-05  -6.06690E-04   5.85470E-04
  58 <-  0  1.61787E+01    8.14550E-03  -5.89290E-05   3.20550E-04  -7.11860E-05  -5.57130E-04   5.47160E-04
  59 <-  0  1.61927E+01    7.98730E-03  -5.83540E-05   3.13200E-04  -8.42900E-05  -5.10640E-04   5.11210E-04
  60 <-  0  1.62065E+01    7.83500E-03  -5.77370E-05   3.06140E-04  -9.62800E-05  -4.67410E-04   4.77710E-04
  61 <-  0  1.62202E+01    7.68450E-03  -5.70480E-05   2.99130E-04  -1.07510E-04  -4.26190E-04   4.45730E-04
  62 <-  0  1.62338E+01    7.53150E-03  -5.61870E-05   2.91660E-04  -1.17110E-04  -3.87620E-04   4.15330E-04
  63 <-  0  1.62471E+01    7.38360E-03  -5.53450E-05   2.84650E-04  -1.26560E-04  -3.50620E-04   3.86370E-04
  64 <-  0  1.62604E+01    7.23360E-03  -5.43350E-05   2.77150E-04  -1.34150E-04  -3.16660E-04   3.59220E-04
  65 <-  0  1.62735E+01    7.08600E-03  -5.33440E-05   2.70030E-04  -1.42040E-04  -2.83130E-04   3.32700E-04
  66 <-  0  1.62864E+01    6.94290E-03  -5.23350E-05   2.63130E-04  -1.49060E-04  -2.52060E-04   3.08000E-04
  67 <-  0  1.62991E+01    6.80270E-03  -5.11640E-05   2.55690E-04  -1.53020E-04  -2.26470E-04   2.86630E-04
  68 <-  0  1.63118E+01    6.66700E-03  -4.99810E-05   2.48410E-04  -1.56070E-04  -2.03290E-04   2.67000E-04
  69 <-  0  1.63242E+01    6.53210E-03  -4.87570E-05   2.41140E-04  -1.58470E-04  -1.81630E-04   2.48420E-04
  70 <-  0  1.63365E+01    6.39550E-03  -4.74250E-05   2.33520E-04  -1.59520E-04  -1.62200E-04   2.31180E-04
  71 <-  0  1.63487E+01    6.26110E-03  -4.60860E-05   2.26040E-04  -1.60080E-04  -1.44230E-04   2.15020E-04
  72 <-  0  1.63607E+01    6.13050E-03  -4.47630E-05   2.18780E-04  -1.60180E-04  -1.27810E-04   2.00060E-04
  73 <-  0  1.63725E+01    6.00140E-03  -4.34170E-05   2.11540E-04  -1.59550E-04  -1.13050E-04   1.86240E-04
  74 <-  0  1.63842E+01    5.87260E-03  -4.20120E-05   2.04140E-04  -1.57820E-04  -1.00360E-04   1.73700E-04
  75 <-  0  1.63958E+01    5.74480E-03  -4.05540E-05   1.96580E-04  -1.54880E-04  -8.99730E-05   1.62610E-04
  76 <-  0  1.64071E+01    5.62170E-03  -3.92100E-05   1.89680E-04  -1.52910E-04  -7.90050E-05   1.51560E-04
  77 <-  0  1.64183E+01    5.51340E-03  -3.83250E-05   1.85090E-04  -1.55940E-04  -6.25220E-05   1.38320E-04
  78 <-  0  1.64294E+01    5.40130E-03  -3.71800E-05   1.79300E-04  -1.55110E-04  -5.16720E-05   1.28060E-04
  79 <-  0  1.64403E+01    5.27280E-03  -3.53210E-05   1.70110E-04  -1.44810E-04  -5.35100E-05   1.24020E-04
  80 <-  0  1.64511E+01    5.15620E-03  -3.39370E-05   1.63280E-04  -1.40290E-04  -4.82960E-05   1.16840E-04
  81 <-  0  1.64617E+01    5.03800E-03  -3.24250E-05   1.55870E-04  -1.33610E-04  -4.64340E-05   1.11510E-04
  82 <-  0  1.64722E+01    4.92680E-03  -3.10720E-05   1.49280E-04  -1.28220E-04  -4.36320E-05   1.06050E-04
  83 <-  0  1.64825E+01    4.81820E-03  -2.98210E-05   1.43210E-04  -1.23910E-04  -3.97510E-05   1.00230E-04
  84 <-  0  1.64927E+01    4.71470E-03  -2.87000E-05   1.37810E-04  -1.20760E-04  -3.48770E-05   9.41820E-05
  85 <-  0  1.65027E+01    4.61080E-03  -2.74870E-05   1.32000E-04  -1.15970E-04  -3.25060E-05   8.94480E-05
  86 <-  0  1.65126E+01    4.50920E-03  -2.63170E-05   1.26420E-04  -1.11340E-04  -3.03050E-05   8.49590E-05
  87 <-  0  1.65224E+01    4.41010E-03  -2.52020E-05   1.21110E-04  -1.07000E-04  -2.81390E-05   8.06740E-05
  88 <-  0  1.65320E+01    4.31530E-03  -2.41630E-05   1.16200E-04  -1.03100E-04  -2.58860E-05   7.65590E-05
  89 <-  0  1.65415E+01    4.22260E-03  -2.31700E-05   1.11510E-04  -9.94210E-05  -2.36690E-05   7.26090E-05
  90 <-  0  1.65508E+01    4.13200E-03  -2.22140E-05   1.07010E-04  -9.58780E-05  -2.16000E-05   6.88710E-05
  91 <-  0  1.65600E+01    4.04390E-03  -2.13020E-05   1.02730E-04  -9.25120E-05  -1.96330E-05   6.53250E-05
  92 <-  0  1.65691E+01    3.95770E-03  -2.04250E-05   9.86310E-05  -8.92740E-05  -1.77890E-05   6.19650E-05
  93 <-  0  1.65780E+01    3.87300E-03  -1.95830E-05   9.46980E-05  -8.62110E-05  -1.59490E-05   5.87070E-05
  94 <-  0  1.65868E+01    3.79060E-03  -1.87700E-05   9.09060E-05  -8.31340E-05  -1.44460E-05   5.57470E-05
  95 <-  0  1.65955E+01    3.71030E-03  -1.79910E-05   8.72790E-05  -8.01600E-05  -1.30820E-05   5.29690E-05
  96 <-  0  1.66041E+01    3.63200E-03  -1.72480E-05   8.38230E-05  -7.73580E-05  -1.17300E-05   5.02970E-05
  97 <-  0  1.66125E+01    3.55520E-03  -1.65330E-05   8.04990E-05  -7.46490E-05  -1.04660E-05   4.77560E-05
  98 <-  0  1.66208E+01    3.47840E-03  -1.58260E-05   7.72160E-05  -7.18980E-05  -9.38300E-06   4.53580E-05
  99 <-  0  1.66290E+01    3.39800E-03  -1.51030E-05   7.38400E-05  -6.90430E-05  -8.33800E-06   4.29440E-05
  100 <-  0  1.66369E+01    3.30300E-03  -1.42680E-05   6.99140E-05  -6.56420E-05  -7.30360E-06   4.02620E-05
  101 <-  0  1.66445E+01    3.13450E-03  -1.28480E-05   6.30950E-05  -5.94910E-05  -6.04530E-06   3.59710E-05
  DE <-  0  1.66497E+01    2.24960E-02  -8.96430E-04   4.29440E-03  -6.61600E-03   5.03890E-03  -1.07220E-03
