# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=9) -> e + H2(a3Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2/x + a1/x^2 + a2/x^3 + a3/x^4 + a4/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4
   0 <-  9  8.18174E+00    6.83240E-04  -1.15890E-05   1.05800E-04  -2.28170E-04   1.41880E-04
   1 <-  9  8.49494E+00    3.43310E-06  -1.52800E-05   5.28770E-04  -1.37200E-03   9.25630E-04
   2 <-  9  8.79124E+00    4.86160E-04  -5.77160E-06   4.70060E-05  -9.94570E-05   1.23360E-04
   3 <-  9  9.07112E+00    6.70640E-03  -9.20170E-04   6.63310E-03  -1.26760E-02   7.15990E-03
   4 <-  9  9.33494E+00    5.15580E-02  -5.80300E-02   3.86580E-01  -8.86000E-01   7.12350E-01
   5 <-  9  9.58294E+00    1.82720E-01  -7.16960E-01   4.85500E+00  -1.06870E+01   8.74830E+00
   6 <-  9  9.81519E+00    2.04450E-01  -8.83700E-01   5.88860E+00  -1.28530E+01   1.03720E+01
   7 <-  9  1.00316E+01    6.16260E-02  -8.00700E-02   5.50540E-01  -1.16470E+00   9.76830E-01
   8 <-  9  1.02318E+01    3.74300E-02  -2.96600E-02   1.97430E-01  -4.47250E-01   3.72560E-01
   9 <-  9  1.04150E+01    7.48260E-02  -1.17050E-01   7.93490E-01  -1.72480E+00   1.46430E+00
  10 <-  9  1.05803E+01    6.55690E-02  -8.99210E-02   6.23560E-01  -1.34060E+00   1.17030E+00
  11 <-  9  1.07257E+01    4.73410E-02  -4.64480E-02   3.18020E-01  -6.81180E-01   5.89170E-01
  12 <-  9  1.08486E+01    2.58420E-02  -1.37990E-02   9.35540E-02  -2.01850E-01   1.74590E-01
  13 <-  9  1.09450E+01    8.92680E-03  -1.67070E-03   1.13640E-02  -2.53980E-02   2.27350E-02
  14 <-  9  1.10103E+01    5.22570E-07   1.04310E-05  -7.05520E-05   1.42850E-04  -8.39990E-05
  15 <-  9  1.10436E+01    2.42690E-03  -1.10770E-04   7.06840E-04  -1.34430E-03   9.37400E-04
  16 <-  9  1.10558E+01    1.98380E-03  -7.52860E-05   4.82580E-04  -9.42630E-04   6.87700E-04
  17 <-  9  1.10620E+01    1.89790E-03  -6.92860E-05   4.44830E-04  -8.76900E-04   6.48990E-04
  18 <-  9  1.10661E+01    1.55830E-03  -4.68510E-05   3.01050E-04  -5.96460E-04   4.44810E-04
  19 <-  9  1.10683E+01    1.12760E-03  -2.45670E-05   1.57920E-04  -3.13640E-04   2.34740E-04
  20 <-  9  1.10693E+01    7.40340E-04  -1.05960E-05   6.81240E-05  -1.35440E-04   1.01520E-04
  21 <-  9  1.10697E+01    4.85100E-04  -4.55030E-06   2.92570E-05  -5.81910E-05   4.36460E-05
  DE <-  9  1.10699E+01   -7.62270E-06   1.70310E-01  -1.62900E+00   6.41110E+00  -5.01140E+00
