# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=0) -> e + H2(Bp1Su,vf=1)
# Initial-state energy: -1.16453 Hartrees
# Final-state energy:   -0.65262 Hartrees
# Threshold: 1.39300E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.39300E+01   0.00000E+00
  1.40000E+01   3.15012E-06
  1.45000E+01   1.52990E-03
  1.50000E+01   2.78876E-03
  1.55000E+01   3.92181E-03
  1.60000E+01   4.95495E-03
  1.65000E+01   5.90991E-03
  1.70000E+01   6.79921E-03
  1.75000E+01   7.63196E-03
  1.80000E+01   8.41469E-03
  1.85000E+01   9.15302E-03
  1.90000E+01   9.85097E-03
  1.95000E+01   1.05122E-02
  2.00000E+01   1.11398E-02
  2.10000E+01   1.23039E-02
  2.20000E+01   1.33609E-02
  2.30000E+01   1.43232E-02
  2.40000E+01   1.52023E-02
  2.50000E+01   1.60071E-02
  2.60000E+01   1.67453E-02
  2.70000E+01   1.74233E-02
  2.80000E+01   1.80466E-02
  2.90000E+01   1.86205E-02
  3.00000E+01   1.91491E-02
  3.50000E+01   2.12314E-02
  4.00000E+01   2.26185E-02
  4.50000E+01   2.35199E-02
  5.00000E+01   2.40800E-02
  6.00000E+01   2.45260E-02
  7.00000E+01   2.44279E-02
  8.00000E+01   2.40330E-02
  9.00000E+01   2.34778E-02
  1.00000E+02   2.28402E-02
  1.25000E+02   2.11450E-02
  1.50000E+02   1.95196E-02
  2.00000E+02   1.67476E-02
  2.50000E+02   1.45845E-02
  3.00000E+02   1.28859E-02
  3.50000E+02   1.15275E-02
  4.00000E+02   1.04207E-02
  4.50000E+02   9.50412E-03
  5.00000E+02   8.73337E-03
