# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=0) -> e + H2(Bp1Su) (dissociative excitation)
# Initial-state energy: -1.16453 Hartrees
#
# Threshold: 1.46815E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.46815E+01   0.00000E+00
  1.50000E+01   2.79901E-04
  1.55000E+01   1.65055E-03
  1.60000E+01   3.71286E-03
  1.65000E+01   6.00369E-03
  1.70000E+01   8.33539E-03
  1.75000E+01   1.06427E-02
  1.80000E+01   1.29046E-02
  1.85000E+01   1.51096E-02
  1.90000E+01   1.72513E-02
  1.95000E+01   1.93278E-02
  2.00000E+01   2.13391E-02
  2.10000E+01   2.51680E-02
  2.20000E+01   2.87477E-02
  2.30000E+01   3.20903E-02
  2.40000E+01   3.52102E-02
  2.50000E+01   3.81222E-02
  2.60000E+01   4.08400E-02
  2.70000E+01   4.33766E-02
  2.80000E+01   4.57447E-02
  2.90000E+01   4.79555E-02
  3.00000E+01   5.00198E-02
  3.50000E+01   5.84600E-02
  4.00000E+01   6.44768E-02
  4.50000E+01   6.87143E-02
  5.00000E+01   7.16519E-02
  6.00000E+01   7.48786E-02
  7.00000E+01   7.58800E-02
  8.00000E+01   7.55960E-02
  9.00000E+01   7.45623E-02
  1.00000E+02   7.30959E-02
  1.25000E+02   6.86282E-02
  1.50000E+02   6.39760E-02
  2.00000E+02   5.56407E-02
  2.50000E+02   4.89133E-02
  3.00000E+02   4.35299E-02
  3.50000E+02   3.91738E-02
  4.00000E+02   3.55922E-02
  4.50000E+02   3.25931E-02
  5.00000E+02   3.00590E-02
