# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=21) -> e + D2(d3Pu) (sum over all bound final vibrational levels)
# Initial-state energy: -1.00001 Hartrees
#
# Threshold: 9.33580E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.33580E+00   0.00000E+00
  9.50000E+00   5.76966E-10
  1.00000E+01   1.12168E-08
  1.05000E+01   1.80935E-08
  1.15000E+01   6.19904E-04
  1.20000E+01   3.18738E-03
  1.25000E+01   5.42422E-02
  1.30000E+01   8.77325E-02
  1.35000E+01   1.07301E-01
  1.40000E+01   1.18199E-01
  1.45000E+01   1.24287E-01
  1.50000E+01   1.27214E-01
  1.55000E+01   1.27873E-01
  1.60000E+01   1.26957E-01
  1.65000E+01   1.24948E-01
  1.70000E+01   1.22191E-01
  1.75000E+01   1.18932E-01
  1.80000E+01   1.15356E-01
  1.85000E+01   1.11584E-01
  1.90000E+01   1.07701E-01
  1.95000E+01   1.03819E-01
  2.00000E+01   9.99486E-02
  2.10000E+01   9.24305E-02
  2.20000E+01   8.53335E-02
  2.30000E+01   7.87343E-02
  2.40000E+01   7.26514E-02
  2.50000E+01   6.70805E-02
  2.60000E+01   6.19946E-02
  2.70000E+01   5.73610E-02
  2.80000E+01   5.31437E-02
  2.90000E+01   4.93027E-02
  3.00000E+01   4.57961E-02
  3.50000E+01   3.23915E-02
  4.00000E+01   2.36675E-02
  4.50000E+01   1.78299E-02
  5.00000E+01   1.37542E-02
  6.00000E+01   8.70827E-03
  7.00000E+01   5.87005E-03
  8.00000E+01   4.15329E-03
  9.00000E+01   3.05201E-03
  1.00000E+02   2.30990E-03
  1.25000E+02   1.27539E-03
  1.50000E+02   7.79248E-04
