# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=15) -> e + D2(C1Pu,vf=8)
# Initial-state energy: -1.01874 Hartrees
# Final-state energy:   -0.66232 Hartrees
# Threshold: 9.69861E+00 eV
#
# Energy (eV)   CS (a_0^2)
  9.69861E+00   0.00000E+00
  1.00000E+01   1.63739E-02
  1.05000E+01   3.66319E-02
  1.15000E+01   6.97604E-02
  1.20000E+01   8.39739E-02
  1.25000E+01   9.70911E-02
  1.30000E+01   1.09303E-01
  1.35000E+01   1.20741E-01
  1.40000E+01   1.31503E-01
  1.45000E+01   1.41666E-01
  1.50000E+01   1.51296E-01
  1.55000E+01   1.60440E-01
  1.60000E+01   1.69119E-01
  1.65000E+01   1.77400E-01
  1.70000E+01   1.85301E-01
  1.75000E+01   1.92851E-01
  1.80000E+01   2.00071E-01
  1.85000E+01   2.06984E-01
  1.90000E+01   2.13605E-01
  1.95000E+01   2.19957E-01
  2.00000E+01   2.26045E-01
  2.10000E+01   2.37505E-01
  2.20000E+01   2.48079E-01
  2.30000E+01   2.57854E-01
  2.40000E+01   2.66898E-01
  2.50000E+01   2.75274E-01
  2.60000E+01   2.83036E-01
  2.70000E+01   2.90232E-01
  2.80000E+01   2.96903E-01
  2.90000E+01   3.03094E-01
  3.00000E+01   3.08826E-01
  3.50000E+01   3.31752E-01
  4.00000E+01   3.47135E-01
  4.50000E+01   3.57020E-01
  5.00000E+01   3.62821E-01
  6.00000E+01   3.65931E-01
  7.00000E+01   3.61883E-01
  8.00000E+01   3.53811E-01
  9.00000E+01   3.43562E-01
  1.00000E+02   3.32258E-01
  1.25000E+02   3.03279E-01
  1.50000E+02   2.76559E-01
  2.00000E+02   2.33748E-01
  2.50000E+02   2.03244E-01
  3.00000E+02   1.81162E-01
  3.50000E+02   1.64305E-01
  4.00000E+02   1.50510E-01
  4.50000E+02   1.38255E-01
  5.00000E+02   1.26465E-01
