# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=7) -> e + D2(B1Su) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  23 <-  7  1.11124E+01    2.35550E-01   4.77180E-02  -2.97300E-01   7.90410E-01  -8.72740E-01   3.76810E-01
  24 <-  7  1.11847E+01    2.74000E-01   7.61130E-02  -4.60270E-01   1.18690E+00  -1.28840E+00   5.46540E-01
  25 <-  7  1.12553E+01    2.89350E-01   9.49020E-02  -5.63610E-01   1.42360E+00  -1.52420E+00   6.36900E-01
  26 <-  7  1.13243E+01    2.84750E-01   1.01460E-01  -5.94260E-01   1.47760E+00  -1.56560E+00   6.46130E-01
  27 <-  7  1.13916E+01    2.65600E-01   9.37760E-02  -5.44890E-01   1.33440E+00  -1.39310E+00   5.65500E-01
  28 <-  7  1.14574E+01    2.34630E-01   7.85240E-02  -4.53070E-01   1.09560E+00  -1.13090E+00   4.52750E-01
  29 <-  7  1.15216E+01    1.96220E-01   5.89370E-02  -3.38460E-01   8.09140E-01  -8.26070E-01   3.26170E-01
  30 <-  7  1.15842E+01    1.53750E-01   3.90780E-02  -2.23970E-01   5.29710E-01  -5.34960E-01   2.08270E-01
  31 <-  7  1.16453E+01    1.09870E-01   2.21220E-02  -1.26970E-01   2.97390E-01  -2.97480E-01   1.14290E-01
  32 <-  7  1.17048E+01    6.69130E-02   9.63300E-03  -5.57930E-02   1.29350E-01  -1.27990E-01   4.83980E-02
  33 <-  7  1.17627E+01    2.66460E-02   2.24860E-03  -1.34960E-02   3.09050E-02  -3.00390E-02   1.10360E-02
  34 <-  7  1.18192E+01    9.31260E-03  -9.79170E-05   7.23560E-04  -8.32190E-04  -4.23190E-04   7.09620E-04
  35 <-  7  1.18741E+01    4.24070E-02   1.55720E-03  -7.27840E-03   1.91990E-02  -2.26250E-02   1.03070E-02
  36 <-  7  1.19274E+01    7.08640E-02   5.82780E-03  -2.98840E-02   7.23600E-02  -7.66550E-02   3.15280E-02
  37 <-  7  1.19791E+01    9.51080E-02   1.12110E-02  -5.89660E-02   1.39100E-01  -1.41680E-01   5.58120E-02
  38 <-  7  1.20293E+01    1.14460E-01   1.71580E-02  -9.13140E-02   2.13080E-01  -2.13800E-01   8.26730E-02
  39 <-  7  1.20778E+01    1.29290E-01   2.28830E-02  -1.22620E-01   2.84680E-01  -2.83930E-01   1.08870E-01
  40 <-  7  1.21246E+01    1.40130E-01   2.76360E-02  -1.48870E-01   3.44530E-01  -3.42310E-01   1.30500E-01
  41 <-  7  1.21697E+01    1.47370E-01   3.10250E-02  -1.67910E-01   3.87750E-01  -3.84070E-01   1.45740E-01
  42 <-  7  1.22128E+01    1.51390E-01   3.28860E-02  -1.78830E-01   4.12290E-01  -4.07210E-01   1.53840E-01
  43 <-  7  1.22539E+01    1.52550E-01   3.32100E-02  -1.81500E-01   4.17870E-01  -4.11360E-01   1.54640E-01
  44 <-  7  1.22928E+01    1.51120E-01   3.21410E-02  -1.76620E-01   4.06170E-01  -3.98340E-01   1.48940E-01
  45 <-  7  1.23291E+01    1.47260E-01   2.98980E-02  -1.65290E-01   3.79740E-01  -3.70910E-01   1.37870E-01
  46 <-  7  1.23626E+01    1.40810E-01   2.69350E-02  -1.49750E-01   3.44230E-01  -3.35810E-01   1.24490E-01
  47 <-  7  1.23926E+01    1.31700E-01   2.32460E-02  -1.29960E-01   2.99090E-01  -2.91740E-01   1.08020E-01
  48 <-  7  1.24184E+01    1.19420E-01   1.88230E-02  -1.05810E-01   2.43810E-01  -2.37770E-01   8.79300E-02
  49 <-  7  1.24389E+01    1.02440E-01   1.36970E-02  -7.73380E-02   1.78490E-01  -1.74190E-01   6.44160E-02
  50 <-  7  1.24529E+01    7.78640E-02   7.84740E-03  -4.44550E-02   1.02720E-01  -1.00310E-01   3.71020E-02
  51 <-  7  1.24597E+01    4.85100E-02   3.03540E-03  -1.72230E-02   3.98250E-02  -3.89120E-02   1.43980E-02
  52 <-  7  1.24624E+01    3.20690E-02   1.32320E-03  -7.51310E-03   1.73760E-02  -1.69760E-02   6.27950E-03
  53 <-  7  1.24636E+01    2.25940E-02   6.55970E-04  -3.72600E-03   8.61770E-03  -8.41890E-03   3.11390E-03
  54 <-  7  1.24642E+01    1.58220E-02   3.21450E-04  -1.82620E-03   4.22410E-03  -4.12650E-03   1.52620E-03
  55 <-  7  1.24645E+01    1.09010E-02   1.52560E-04  -8.66790E-04   2.00490E-03  -1.95860E-03   7.24350E-04
  56 <-  7  1.24647E+01    1.02590E-02   1.35080E-04  -7.67490E-04   1.77520E-03  -1.73410E-03   6.41310E-04
  DE <-  7  1.24647E+01    7.97730E-01   8.35500E-01  -5.52120E+00   1.31450E+01  -1.35070E+01   5.06800E+00
