# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=5) -> e + D2(GK1Sg,vf=10)
# Initial-state energy: -1.10456 Hartrees
# Final-state energy:   -0.62806 Hartrees
# Threshold: 1.29661E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.29661E+01   0.00000E+00
  1.30000E+01   6.81275E-08
  1.35000E+01   1.52100E-04
  1.40000E+01   2.30320E-04
  1.45000E+01   2.70206E-04
  1.50000E+01   2.87664E-04
  1.55000E+01   2.90745E-04
  1.60000E+01   2.86129E-04
  1.65000E+01   2.77850E-04
  1.70000E+01   2.68906E-04
  1.75000E+01   2.61579E-04
  1.80000E+01   2.56111E-04
  1.85000E+01   2.53417E-04
  1.90000E+01   2.53011E-04
  1.95000E+01   2.53353E-04
  2.00000E+01   2.55198E-04
  2.10000E+01   2.62603E-04
  2.20000E+01   2.73494E-04
  2.30000E+01   2.85906E-04
  2.40000E+01   2.98501E-04
  2.50000E+01   3.10576E-04
  2.60000E+01   3.21378E-04
  2.70000E+01   3.30712E-04
  2.80000E+01   3.38452E-04
  2.90000E+01   3.44609E-04
  3.00000E+01   3.49124E-04
  3.50000E+01   3.53917E-04
  4.00000E+01   3.39530E-04
  4.50000E+01   3.17349E-04
  5.00000E+01   2.93538E-04
  6.00000E+01   2.50638E-04
  7.00000E+01   2.17168E-04
  8.00000E+01   1.91900E-04
  9.00000E+01   1.72861E-04
  1.00000E+02   1.58252E-04
  1.25000E+02   1.33669E-04
  1.50000E+02   1.18007E-04
  2.00000E+02   9.62048E-05
  2.50000E+02   7.74483E-05
  3.00000E+02   5.94281E-05
  3.50000E+02   4.81388E-05
  4.00000E+02   4.14814E-05
  4.50000E+02   3.81283E-05
  5.00000E+02   3.70170E-05
