# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + H2(X1Sg,vi=7) -> e + H2(j3Dg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2/x + a1/x^2 + a2/x^3 + a3/x^4 + a4/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4
   0 <-  7  1.09258E+01    1.36840E-03  -2.48860E-05   1.32370E-04  -2.21400E-04   1.14250E-04
   1 <-  7  1.12003E+01    8.32710E-03  -1.38880E-03   9.18760E-03  -1.98320E-02   1.56040E-02
   2 <-  7  1.14608E+01    3.94870E-02  -3.05370E-02   1.96580E-01  -4.07880E-01   3.22480E-01
   3 <-  7  1.17015E+01    6.94970E-02  -8.96480E-02   5.77040E-01  -1.12510E+00   8.45200E-01
   4 <-  7  1.19297E+01    1.63000E-02  -5.07990E-03   3.14600E-02  -6.50250E-02   5.01450E-02
   5 <-  7  1.21445E+01    3.68680E-02  -2.48190E-02   1.62410E-01  -3.08160E-01   2.32870E-01
   6 <-  7  1.23448E+01    1.33630E-02  -3.08420E-03   2.35690E-02  -3.85680E-02   2.94000E-02
   7 <-  7  1.25307E+01    6.64670E-03  -8.41780E-04   5.17840E-03  -1.10350E-02   8.45470E-03
   8 <-  7  1.27030E+01    1.93670E-02  -6.63380E-03   4.19650E-02  -7.81830E-02   5.70140E-02
   9 <-  7  1.28609E+01    2.08710E-02  -7.48160E-03   4.81700E-02  -8.50260E-02   6.05250E-02
  10 <-  7  1.30049E+01    1.60700E-02  -4.32830E-03   2.88740E-02  -4.83190E-02   3.37680E-02
  11 <-  7  1.31343E+01    1.11060E-02  -2.01500E-03   1.34050E-02  -2.16040E-02   1.43630E-02
  12 <-  7  1.32487E+01    5.91940E-03  -5.51570E-04   3.76520E-03  -5.69580E-03   3.44990E-03
  13 <-  7  1.33474E+01    2.17970E-03  -6.87780E-05   4.91960E-04  -6.86250E-04   2.94790E-04
  14 <-  7  1.34291E+01    6.55260E-04  -8.84420E-06   6.40440E-05  -1.94720E-04   2.15790E-04
  15 <-  7  1.34925E+01    2.52040E-03  -1.13850E-04   6.88050E-04  -1.39060E-03   1.13610E-03
  16 <-  7  1.35353E+01    2.65000E-03  -1.22910E-04   7.50150E-04  -1.43920E-03   1.14340E-03
  17 <-  7  1.35559E+01    1.61320E-03  -4.52010E-05   2.76780E-04  -5.22600E-04   4.10660E-04
  18 <-  7  1.35589E+01    3.91420E-04  -2.65860E-06   1.62860E-05  -3.06890E-05   2.40810E-05
  DE <-  7  1.35590E+01   -1.68750E-06   1.56830E-02  -1.28300E-01   4.19530E-01  -3.10630E-01
