# MCCC calculations of electron scattering on molecular hydrogen and isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al., Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=10) -> e + D2(i3Pg) (sum over all final vibrational levels)
# Initial-state energy: -1.05475 Hartrees
#
# Threshold: 1.08520E+01 eV
#
# Energy (eV)   CS (a_0^2)
  1.08520E+01   0.00000E+00
  1.15000E+01   8.21866E-04
  1.20000E+01   7.93877E-03
  1.25000E+01   1.43937E-02
  1.30000E+01   1.87702E-02
  1.35000E+01   2.15352E-02
  1.40000E+01   2.43194E-02
  1.45000E+01   2.65053E-02
  1.50000E+01   2.84933E-02
  1.55000E+01   2.92079E-02
  1.60000E+01   2.92466E-02
  1.65000E+01   2.93415E-02
  1.70000E+01   2.94198E-02
  1.75000E+01   2.92112E-02
  1.80000E+01   2.86166E-02
  1.85000E+01   2.78361E-02
  1.90000E+01   2.69560E-02
  1.95000E+01   2.60275E-02
  2.00000E+01   2.50701E-02
  2.10000E+01   2.31488E-02
  2.20000E+01   2.12874E-02
  2.30000E+01   1.95404E-02
  2.40000E+01   1.79343E-02
  2.50000E+01   1.64740E-02
  2.60000E+01   1.51490E-02
  2.70000E+01   1.39461E-02
  2.80000E+01   1.28573E-02
  2.90000E+01   1.18677E-02
  3.00000E+01   1.09712E-02
  3.50000E+01   7.57818E-03
  4.00000E+01   5.41741E-03
  4.50000E+01   3.96947E-03
  5.00000E+01   3.08920E-03
  6.00000E+01   1.96613E-03
  7.00000E+01   1.32474E-03
  8.00000E+01   9.34878E-04
  9.00000E+01   6.84740E-04
  1.00000E+02   5.16823E-04
  1.25000E+02   2.83037E-04
  1.50000E+02   1.72042E-04
