# Analytic fits to MCCC calculations of electron scattering on molecular hydrogen and its isotopologues
# Adiabatic nuclei calculations performed with the spheroidal MCCC(210) model
# Reference: Scarlett et al. Atom. Data Nucl. Data Tables (2021)
# MCCC Database: mccc-db.org
# This file: e + D2(X1Sg,vi=4) -> e + D2(H1Sg) all bound vf + dissociative excitation (DE)
#
# Fitting function: |(x-1)/x * (a0^2*log(x)/x + a1/x + a2/x^2 + a3/x^3 + a4/x^4 + a5/x^5)|
#                   where x = energy / threshold_energy
# Yields integrated cross section in atomic units

# vf    vi  threshold (eV)   a0            a1            a2            a3            a4            a5
  17 <-  4  1.41219E+01    3.03500E-11  -2.02040E-21   1.23340E-20  -2.46320E-20   2.49040E-20  -9.79860E-21
  18 <-  4  1.41416E+01    5.56270E-02  -3.44540E-03   2.71170E-02  -5.15270E-02   4.72310E-02  -1.37190E-02
  19 <-  4  1.41487E+01    5.42250E-11  -5.66640E-21   4.18530E-20  -8.94360E-20   9.36480E-20  -3.68810E-20
  20 <-  4  1.41748E+01    1.22370E-10  -1.22090E-20   1.13890E-19  -2.09000E-19   1.77160E-19  -3.78640E-20
  21 <-  4  1.42002E+01    5.19830E-10  -2.68710E-19   2.07470E-18  -3.60320E-18   2.88620E-18  -5.54550E-19
  22 <-  4  1.42250E+01    4.49940E-09  -2.19030E-17   1.68770E-16  -3.01320E-16   2.50710E-16  -5.70560E-17
  23 <-  4  1.42430E+01    5.82960E-02  -3.58690E-03   2.79600E-02  -4.92900E-02   4.00080E-02  -8.36470E-03
  24 <-  4  1.42493E+01    5.43890E-08  -3.09630E-15   2.41940E-14  -4.23960E-14   3.40370E-14  -6.84150E-15
  25 <-  4  1.42732E+01    5.73150E-08  -3.33380E-15   2.62910E-14  -4.49700E-14   3.44820E-14  -5.74850E-15
  26 <-  4  1.42965E+01    1.99950E-07  -3.97430E-14   3.15070E-13  -5.29170E-13   3.90990E-13  -5.38100E-14
  27 <-  4  1.43194E+01    1.43440E-06  -1.97300E-12   1.58580E-11  -2.59740E-11   1.81700E-11  -1.68170E-12
  28 <-  4  1.43347E+01    5.40140E-02  -2.72360E-03   2.21370E-02  -3.56080E-02   2.38760E-02  -1.33180E-03
  29 <-  4  1.43419E+01    1.05150E-05  -1.01820E-10   8.32460E-10  -1.32720E-09   8.70660E-10  -3.14850E-11
  30 <-  4  1.43639E+01    1.07070E-05  -1.00940E-10   8.42320E-10  -1.30470E-09   7.93240E-10   2.82930E-11
  31 <-  4  1.43854E+01    3.33880E-05  -9.34490E-10   7.98650E-09  -1.19960E-08   6.66030E-09   8.60930E-10
  32 <-  4  1.44065E+01    2.76230E-04  -6.06150E-08   5.32600E-07  -7.74160E-07   3.84530E-07   9.86550E-08
  33 <-  4  1.44153E+01    4.58960E-02  -1.62070E-03   1.44890E-02  -2.06590E-02   9.53720E-03   3.32010E-03
  34 <-  4  1.44271E+01    6.14930E-04  -2.76650E-07   2.54350E-06  -3.51840E-06   1.42480E-06   7.54680E-07
  35 <-  4  1.44472E+01    8.66380E-04  -4.90240E-07   4.81570E-06  -6.21500E-06   1.66920E-06   2.13670E-06
  36 <-  4  1.44664E+01    3.24830E-03  -6.00260E-06   6.42360E-05  -7.60270E-05   6.42430E-06   3.94210E-05
  37 <-  4  1.44798E+01    3.05570E-02  -4.74230E-04   5.46540E-03  -6.01570E-03  -4.98950E-04   4.07650E-03
  38 <-  4  1.44863E+01    1.56460E-02  -1.16870E-04   1.40440E-03  -1.48490E-03  -2.68990E-04   1.14490E-03
  39 <-  4  1.45031E+01    1.00880E-02  -4.05940E-05   5.53690E-04  -5.20320E-04  -2.56760E-04   5.55980E-04
  40 <-  4  1.45184E+01    1.39720E-02  -6.28580E-05   1.00610E-03  -8.19090E-04  -7.59690E-04   1.21420E-03
  41 <-  4  1.45318E+01    1.69470E-02  -7.10940E-05   1.40120E-03  -9.53110E-04  -1.49310E-03   1.99370E-03
  42 <-  4  1.45457E+01    1.57520E-02  -4.01620E-05   1.13240E-03  -5.75580E-04  -1.65860E-03   1.92610E-03
  43 <-  4  1.45606E+01    1.43680E-02  -1.23230E-05   8.65100E-04  -2.35430E-04  -1.74160E-03   1.80210E-03
  44 <-  4  1.45756E+01    1.36950E-02   1.07500E-05   7.06310E-04   3.72330E-05  -1.95500E-03   1.84300E-03
  45 <-  4  1.45906E+01    1.31300E-02   3.26710E-05   5.67050E-04   2.92720E-04  -2.18050E-03   1.90580E-03
  46 <-  4  1.46056E+01    1.24220E-02   5.26180E-05   4.23510E-04   5.25190E-04  -2.34140E-03   1.92080E-03
  47 <-  4  1.46205E+01    1.16440E-02   6.98050E-05   2.87830E-04   7.24430E-04  -2.44610E-03   1.90230E-03
  48 <-  4  1.46355E+01    1.08530E-02   8.47120E-05   1.64320E-04   8.96480E-04  -2.52000E-03   1.87060E-03
  49 <-  4  1.46505E+01    1.00650E-02   9.73600E-05   5.42520E-05   1.04140E-03  -2.56640E-03   1.82910E-03
  50 <-  4  1.46654E+01    9.27740E-03   1.07230E-04  -4.05420E-05   1.15270E-03  -2.57540E-03   1.77190E-03
  51 <-  4  1.46802E+01    8.47070E-03   1.15070E-04  -1.24630E-04   1.24200E-03  -2.56150E-03   1.70590E-03
  52 <-  4  1.46950E+01    7.64820E-03   1.21000E-04  -1.97830E-04   1.31020E-03  -2.52730E-03   1.63290E-03
  53 <-  4  1.47097E+01    6.81700E-03   1.24890E-04  -2.58940E-04   1.35560E-03  -2.47180E-03   1.55320E-03
  54 <-  4  1.47243E+01    5.99900E-03   1.26030E-04  -3.03900E-04   1.36830E-03  -2.38330E-03   1.46160E-03
  55 <-  4  1.47387E+01    5.17800E-03   1.25070E-04  -3.36220E-04   1.35720E-03  -2.27260E-03   1.36310E-03
  56 <-  4  1.47531E+01    4.32380E-03   1.23120E-04  -3.61140E-04   1.33650E-03  -2.15910E-03   1.26730E-03
  57 <-  4  1.47673E+01    3.37170E-03   1.21070E-04  -3.83230E-04   1.31810E-03  -2.05770E-03   1.18110E-03
  58 <-  4  1.47814E+01    2.22360E-03   1.18270E-04  -3.99480E-04   1.29330E-03  -1.95640E-03   1.09860E-03
  59 <-  4  1.47954E+01    1.16380E-03   1.07680E-04  -3.74480E-04   1.16780E-03  -1.73240E-03   9.60920E-04
  60 <-  4  1.48092E+01    6.58670E-06   9.18630E-05  -3.25530E-04   9.99380E-04  -1.47180E-03   8.13330E-04
  61 <-  4  1.48229E+01   -3.30840E-07   7.36600E-05  -2.64200E-04   8.10850E-04  -1.19700E-03   6.63860E-04
  62 <-  4  1.48364E+01    5.60650E-08   5.77610E-05  -2.10240E-04   6.45020E-04  -9.54920E-04   5.31750E-04
  63 <-  4  1.48498E+01   -5.32070E-07   4.41530E-05  -1.63610E-04   5.01690E-04  -7.45140E-04   4.16900E-04
  64 <-  4  1.48631E+01    6.48740E-08   3.26490E-05  -1.23860E-04   3.79790E-04  -5.66400E-04   3.18650E-04
  65 <-  4  1.48762E+01    3.69090E-07   2.31480E-05  -9.06810E-05   2.78350E-04  -4.17340E-04   2.36320E-04
  66 <-  4  1.48891E+01    3.01910E-08   1.55360E-05  -6.38040E-05   1.96690E-04  -2.97110E-04   1.69490E-04
  67 <-  4  1.49018E+01   -2.81800E-09   9.66610E-06  -4.29110E-05   1.34090E-04  -2.04910E-04   1.17800E-04
  68 <-  4  1.49145E+01   -7.27960E-08   5.27750E-06  -2.59620E-05   8.21860E-05  -1.27100E-04   7.36940E-05
  69 <-  4  1.49269E+01   -4.41420E-08   2.29120E-06  -1.34630E-05   4.39090E-05  -6.89400E-05   4.01710E-05
  70 <-  4  1.49392E+01    6.18600E-08   6.47600E-07  -6.01360E-06   2.24760E-05  -3.61380E-05   2.04660E-05
  71 <-  4  1.49514E+01    4.19310E-04  -4.52760E-07   1.44580E-07   7.62220E-06  -1.50650E-05   7.93250E-06
  72 <-  4  1.49634E+01    1.45240E-03  -6.79320E-06   2.92220E-05  -5.44070E-05   5.45370E-05  -2.28940E-05
  73 <-  4  1.49752E+01    2.05150E-03  -1.28120E-05   5.79060E-05  -1.13160E-04   1.17570E-04  -4.93770E-05
  74 <-  4  1.49869E+01    2.53490E-03  -1.84490E-05   8.58000E-05  -1.67980E-04   1.73530E-04  -7.14400E-05
  75 <-  4  1.49985E+01    2.95490E-03  -2.37040E-05   1.12790E-04  -2.18900E-04   2.22790E-04  -8.94050E-05
  76 <-  4  1.50098E+01    3.32620E-03  -2.84470E-05   1.38140E-04  -2.64300E-04   2.63610E-04  -1.02600E-04
  77 <-  4  1.50210E+01    3.66440E-03  -3.27730E-05   1.62220E-04  -3.05320E-04   2.97570E-04  -1.11850E-04
  78 <-  4  1.50321E+01    3.97470E-03  -3.66760E-05   1.84920E-04  -3.41960E-04   3.24950E-04  -1.17410E-04
  79 <-  4  1.50430E+01    4.26000E-03  -4.01440E-05   2.06100E-04  -3.74140E-04   3.45940E-04  -1.19480E-04
  80 <-  4  1.50538E+01    4.52170E-03  -4.31560E-05   2.25560E-04  -4.01640E-04   3.60550E-04  -1.18200E-04
  81 <-  4  1.50644E+01    4.76410E-03  -4.57750E-05   2.43530E-04  -4.25190E-04   3.69790E-04  -1.14120E-04
  82 <-  4  1.50749E+01    4.99030E-03  -4.80330E-05   2.60140E-04  -4.44990E-04   3.73910E-04  -1.07350E-04
  83 <-  4  1.50852E+01    5.19810E-03  -4.98880E-05   2.75060E-04  -4.60820E-04   3.73110E-04  -9.81850E-05
  84 <-  4  1.50954E+01    5.39050E-03  -5.13930E-05   2.88520E-04  -4.73130E-04   3.67950E-04  -8.69020E-05
  85 <-  4  1.51054E+01    5.56990E-03  -5.25850E-05   3.00670E-04  -4.82300E-04   3.58880E-04  -7.37160E-05
  86 <-  4  1.51153E+01    5.73590E-03  -5.34690E-05   3.11450E-04  -4.88430E-04   3.46240E-04  -5.88870E-05
  87 <-  4  1.51251E+01    5.88830E-03  -5.40310E-05   3.20740E-04  -4.91300E-04   3.29890E-04  -4.24070E-05
  88 <-  4  1.51347E+01    6.03130E-03  -5.43750E-05   3.29060E-04  -4.92090E-04   3.11170E-04  -2.48590E-05
  89 <-  4  1.51442E+01    6.16250E-03  -5.44580E-05   3.36120E-04  -4.90320E-04   2.89750E-04  -6.20400E-06
  90 <-  4  1.51535E+01    6.28340E-03  -5.43310E-05   3.42130E-04  -4.86650E-04   2.66590E-04   1.30520E-05
  91 <-  4  1.51627E+01    6.39510E-03  -5.40250E-05   3.47210E-04  -4.81370E-04   2.42010E-04   3.27580E-05
  92 <-  4  1.51718E+01    6.49680E-03  -5.35100E-05   3.51180E-04  -4.74040E-04   2.15490E-04   5.31360E-05
  93 <-  4  1.51807E+01    6.58690E-03  -5.27330E-05   3.53710E-04  -4.63920E-04   1.86210E-04   7.45370E-05
  94 <-  4  1.51895E+01    6.66800E-03  -5.17400E-05   3.55070E-04  -4.51480E-04   1.54580E-04   9.68190E-05
  95 <-  4  1.51982E+01    6.74190E-03  -5.06290E-05   3.55710E-04  -4.37980E-04   1.22280E-04   1.19150E-04
  96 <-  4  1.52068E+01    6.80570E-03  -4.92810E-05   3.55010E-04  -4.21960E-04   8.75900E-05   1.42290E-04
  97 <-  4  1.52152E+01    6.86310E-03  -4.79020E-05   3.53930E-04  -4.05980E-04   5.38900E-05   1.64580E-04
  98 <-  4  1.52235E+01    6.91400E-03  -4.65810E-05   3.52820E-04  -3.91370E-04   2.32750E-05   1.84870E-04
  99 <-  4  1.52317E+01    6.94660E-03  -4.50470E-05   3.49970E-04  -3.75030E-04  -7.02830E-06   2.03970E-04
  100 <-  4  1.52396E+01    6.93540E-03  -4.29700E-05   3.42770E-04  -3.54030E-04  -3.72220E-05   2.20490E-04
  101 <-  4  1.52472E+01    6.74550E-03  -3.88350E-05   3.18470E-04  -3.15860E-04  -6.43610E-05   2.25110E-04
  DE <-  4  1.52524E+01    2.06330E-01  -1.10330E-01   6.15480E-01  -1.46070E+00   1.76540E+00  -8.04170E-01
